ENSRNOG00000065359	ENSRNOT00000116931	7	-1	340974	342280	lncRNA
ENSRNOG00000065359	ENSRNOT00000119885	7	-1	341022	342280	lncRNA
ENSRNOG00000067773	ENSRNOT00000098636	7	-1	348423	352322	protein_coding
ENSRNOG00000067773	ENSRNOT00000051488	7	-1	348423	352322	protein_coding
ENSRNOG00000071023	ENSRNOT00000044241	7	1	7460791	7479360	Zfp347	protein_coding
ENSRNOG00000071023	ENSRNOT00000103666	7	1	7461213	7481175	Zfp347	protein_coding
ENSRNOG00000056930	ENSRNOT00000087352	7	-1	7595009	7595386	AABR07055788.1	processed_pseudogene
ENSRNOG00000062931	ENSRNOT00000118908	7	1	7602683	7633150	LOC102550657	protein_coding
ENSRNOG00000062931	ENSRNOT00000098807	7	1	7602698	7651352	LOC102550657	protein_coding
ENSRNOG00000066308	ENSRNOT00000094852	7	1	7606564	7606715	LOC120094030	snRNA
ENSRNOG00000066372	ENSRNOT00000063989	7	-1	7668997	7708014	Zfp709l1	protein_coding
ENSRNOG00000066372	ENSRNOT00000086920	7	-1	7678081	7708014	Zfp709l1	protein_coding
ENSRNOG00000066372	ENSRNOT00000104041	7	-1	7678081	7708242	Zfp709l1	protein_coding
ENSRNOG00000066372	ENSRNOT00000094718	7	-1	7681964	7708014	Zfp709l1	protein_coding
ENSRNOG00000066372	ENSRNOT00000047433	7	-1	7689592	7780109	Zfp709l1	protein_coding
ENSRNOG00000065149	ENSRNOT00000096282	7	1	7709490	7710332	protein_coding
ENSRNOG00000068761	ENSRNOT00000115069	7	1	7720751	7720911	LOC120094041	snRNA
ENSRNOG00000066372	ENSRNOT00000101824	7	-1	7757808	7780109	Zfp709l1	protein_coding
ENSRNOG00000068241	ENSRNOT00000101656	7	-1	7759282	7762851	protein_coding
ENSRNOG00000068241	ENSRNOT00000097919	7	-1	7759282	7780082	protein_coding
ENSRNOG00000068241	ENSRNOT00000108473	7	-1	7759522	7780067	protein_coding
ENSRNOG00000065704	ENSRNOT00000094941	7	1	7781280	7781831	processed_pseudogene
ENSRNOG00000069034	ENSRNOT00000115851	7	-1	7853403	7890974	Znf624l	protein_coding
ENSRNOG00000070351	ENSRNOT00000119168	7	-1	7897360	7899773	lncRNA
ENSRNOG00000066348	ENSRNOT00000102667	7	-1	7926957	7942869	LOC100912294	protein_coding
ENSRNOG00000066348	ENSRNOT00000042386	7	-1	7926957	7951803	LOC100912294	protein_coding
ENSRNOG00000062651	ENSRNOT00000117205	7	-1	7953461	7959752	lncRNA
ENSRNOG00000062651	ENSRNOT00000103085	7	-1	7953461	7959842	lncRNA
ENSRNOG00000062651	ENSRNOT00000113450	7	-1	7955353	7959752	lncRNA
ENSRNOG00000064149	ENSRNOT00000044932	7	-1	7986047	8000646	LOC100909682	protein_coding
ENSRNOG00000064426	ENSRNOT00000043099	7	-1	8013122	8018206	LOC100912294	protein_coding
ENSRNOG00000068608	ENSRNOT00000031481	7	-1	8037652	8060035	LOC100125368	protein_coding
ENSRNOG00000068608	ENSRNOT00000096798	7	-1	8037722	8040691	LOC100125368	protein_coding
ENSRNOG00000006759	ENSRNOT00000067585	7	-1	8061953	8081142	Ankrd24	protein_coding
ENSRNOG00000006759	ENSRNOT00000008882	7	-1	8061953	8081142	Ankrd24	protein_coding
ENSRNOG00000006393	ENSRNOT00000008758	7	1	8082364	8098914	Sirt6	protein_coding
ENSRNOG00000006393	ENSRNOT00000119590	7	1	8082547	8087776	Sirt6	protein_coding
ENSRNOG00000006350	ENSRNOT00000008360	7	1	8107207	8118639	Tle6	protein_coding
ENSRNOG00000006350	ENSRNOT00000109747	7	1	8113541	8118639	Tle6	protein_coding
ENSRNOG00000005874	ENSRNOT00000084006	7	-1	8119053	8134306	Tle2	protein_coding
ENSRNOG00000005874	ENSRNOT00000061279	7	-1	8119053	8134306	Tle2	protein_coding
ENSRNOG00000005874	ENSRNOT00000115215	7	-1	8119053	8134306	Tle2	protein_coding
ENSRNOG00000052025	ENSRNOT00000092061	7	-1	8143357	8148740	Tle5	protein_coding
ENSRNOG00000052025	ENSRNOT00000098364	7	-1	8143357	8149184	Tle5	protein_coding
ENSRNOG00000052025	ENSRNOT00000100632	7	-1	8143357	8149231	Tle5	protein_coding
ENSRNOG00000052025	ENSRNOT00000113477	7	-1	8143357	8150113	Tle5	protein_coding
ENSRNOG00000005446	ENSRNOT00000111043	7	1	8162750	8179812	Gna11	protein_coding
ENSRNOG00000005446	ENSRNOT00000007498	7	1	8163406	8179812	Gna11	protein_coding
ENSRNOG00000005378	ENSRNOT00000007202	7	1	8184861	8205508	Gna15	protein_coding
ENSRNOG00000005370	ENSRNOT00000007117	7	1	8208098	8211893	S1pr4	protein_coding
ENSRNOG00000004793	ENSRNOT00000094550	7	1	8211996	8221934	Ncln	protein_coding
ENSRNOG00000004793	ENSRNOT00000007110	7	1	8211996	8221934	Ncln	protein_coding
ENSRNOG00000004793	ENSRNOT00000106364	7	1	8211996	8221934	Ncln	protein_coding
ENSRNOG00000004695	ENSRNOT00000061219	7	1	8225825	8250322	Celf5	protein_coding
ENSRNOG00000004505	ENSRNOT00000103665	7	1	8253361	8309936	Nfic	protein_coding
ENSRNOG00000004505	ENSRNOT00000114076	7	1	8277347	8309936	Nfic	protein_coding
ENSRNOG00000004505	ENSRNOT00000097025	7	1	8282360	8308854	Nfic	protein_coding
ENSRNOG00000004505	ENSRNOT00000093863	7	1	8282360	8309936	Nfic	protein_coding
ENSRNOG00000004505	ENSRNOT00000006168	7	1	8282373	8307996	Nfic	protein_coding
ENSRNOG00000004505	ENSRNOT00000106995	7	1	8288127	8304388	Nfic	protein_coding
ENSRNOG00000053040	ENSRNOT00000079128	7	1	8311778	8312693	AC094643.2	protein_coding
ENSRNOG00000066999	ENSRNOT00000113121	7	-1	8318166	8326274	Smim44	protein_coding
ENSRNOG00000004259	ENSRNOT00000005640	7	-1	8321466	8326260	Dohh	protein_coding
ENSRNOG00000004259	ENSRNOT00000112038	7	-1	8321466	8326287	Dohh	protein_coding
ENSRNOG00000004259	ENSRNOT00000104214	7	-1	8322408	8326289	Dohh	protein_coding
ENSRNOG00000069818	ENSRNOT00000116965	7	-1	8327569	8331685	LOC102552770	lncRNA
ENSRNOG00000004169	ENSRNOT00000005624	7	1	8332029	8343952	Fzr1	protein_coding
ENSRNOG00000004169	ENSRNOT00000113516	7	1	8332029	8343952	Fzr1	protein_coding
ENSRNOG00000039861	ENSRNOT00000061194	7	1	8345303	8347429	Tektip1	protein_coding
ENSRNOG00000039858	ENSRNOT00000061191	7	-1	8347314	8353988	Mfsd12	protein_coding
ENSRNOG00000020601	ENSRNOT00000086194	7	1	8368990	8373640	Hmg20b	protein_coding
ENSRNOG00000020601	ENSRNOT00000028002	7	1	8369039	8373637	Hmg20b	protein_coding
ENSRNOG00000020585	ENSRNOT00000027932	7	-1	8383378	8388176	Tbxa2r	protein_coding
ENSRNOG00000065275	ENSRNOT00000105797	7	-1	8388346	8389818	lncRNA
ENSRNOG00000039852	ENSRNOT00000117213	7	-1	8391397	8396454	Cactin	protein_coding
ENSRNOG00000039852	ENSRNOT00000027926	7	-1	8391400	8396829	Cactin	protein_coding
ENSRNOG00000020577	ENSRNOT00000088364	7	-1	8397406	8425988	Pip5k1c	protein_coding
ENSRNOG00000020577	ENSRNOT00000115219	7	-1	8397417	8413392	Pip5k1c	protein_coding
ENSRNOG00000020577	ENSRNOT00000095691	7	-1	8397417	8413392	Pip5k1c	protein_coding
ENSRNOG00000020577	ENSRNOT00000061159	7	-1	8397417	8425988	Pip5k1c	protein_coding
ENSRNOG00000020577	ENSRNOT00000107025	7	-1	8401782	8425988	Pip5k1c	protein_coding
ENSRNOG00000020501	ENSRNOT00000089004	7	1	8432811	8446279	Tjp3	protein_coding
ENSRNOG00000020501	ENSRNOT00000027847	7	1	8435618	8446279	Tjp3	protein_coding
ENSRNOG00000020466	ENSRNOT00000027784	7	-1	8446216	8451241	Apba3	protein_coding
ENSRNOG00000020464	ENSRNOT00000027737	7	1	8452716	8455321	Mrpl54	protein_coding
ENSRNOG00000020431	ENSRNOT00000112957	7	-1	8456998	8461774	Matk	protein_coding
ENSRNOG00000020431	ENSRNOT00000027730	7	-1	8456998	8462022	Matk	protein_coding
ENSRNOG00000020416	ENSRNOT00000118230	7	-1	8466753	8481542	Zfr2	protein_coding
ENSRNOG00000020416	ENSRNOT00000061132	7	-1	8466753	8485538	Zfr2	protein_coding
ENSRNOG00000020407	ENSRNOT00000041325	7	1	8487763	8512663	Atcay	protein_coding
ENSRNOG00000020407	ENSRNOT00000113838	7	1	8487843	8511527	Atcay	protein_coding
ENSRNOG00000042897	ENSRNOT00000066348	7	1	8514927	8517922	Nmrk2	protein_coding
ENSRNOG00000020383	ENSRNOT00000027634	7	-1	8524183	8532552	Dapk3	protein_coding
ENSRNOG00000020383	ENSRNOT00000096134	7	-1	8524183	8532558	Dapk3	protein_coding
ENSRNOG00000020383	ENSRNOT00000113082	7	-1	8524237	8532552	Dapk3	protein_coding
ENSRNOG00000020266	ENSRNOT00000096642	7	-1	8533116	8537680	Eef2	protein_coding
ENSRNOG00000020266	ENSRNOT00000110754	7	-1	8533116	8538049	Eef2	protein_coding
ENSRNOG00000020266	ENSRNOT00000047450	7	-1	8533118	8559183	Eef2	protein_coding
ENSRNOG00000060818	ENSRNOT00000080463	7	-1	8536202	8536265	Snord37l	snoRNA
ENSRNOG00000020230	ENSRNOT00000099030	7	1	8546312	8559808	Pias4	protein_coding
ENSRNOG00000020230	ENSRNOT00000027441	7	1	8548664	8559808	Pias4	protein_coding
ENSRNOG00000020161	ENSRNOT00000082126	7	-1	8563779	8575536	Zbtb7a	protein_coding
ENSRNOG00000020161	ENSRNOT00000027323	7	-1	8563799	8576539	Zbtb7a	protein_coding
ENSRNOG00000020005	ENSRNOT00000027272	7	-1	8580905	8610243	Map2k2	protein_coding
ENSRNOG00000020005	ENSRNOT00000107951	7	-1	8590599	8607875	Map2k2	protein_coding
ENSRNOG00000020005	ENSRNOT00000102006	7	-1	8590740	8610206	Map2k2	protein_coding
ENSRNOG00000020005	ENSRNOT00000096038	7	-1	8590856	8610231	Map2k2	protein_coding
ENSRNOG00000020005	ENSRNOT00000102029	7	-1	8591413	8610243	Map2k2	protein_coding
ENSRNOG00000032202	ENSRNOT00000044484	7	1	8622614	8631048	Creb3l3	protein_coding
ENSRNOG00000019924	ENSRNOT00000027045	7	-1	8632916	8645275	Thop1	protein_coding
ENSRNOG00000019924	ENSRNOT00000082486	7	-1	8632916	8645275	Thop1	protein_coding
ENSRNOG00000019891	ENSRNOT00000115492	7	1	8653778	8670456	Sgta	protein_coding
ENSRNOG00000019891	ENSRNOT00000026960	7	1	8653778	8670458	Sgta	protein_coding
ENSRNOG00000019891	ENSRNOT00000110762	7	1	8653783	8669690	Sgta	protein_coding
ENSRNOG00000019891	ENSRNOT00000116891	7	1	8660169	8670458	Sgta	protein_coding
ENSRNOG00000019891	ENSRNOT00000105493	7	1	8661889	8670456	Sgta	protein_coding
ENSRNOG00000045524	ENSRNOT00000118360	7	1	8676759	8685140	Slc39a3	protein_coding
ENSRNOG00000045524	ENSRNOT00000073221	7	1	8676800	8685149	Slc39a3	protein_coding
ENSRNOG00000029738	ENSRNOT00000046078	7	1	8687942	8693831	Diras1	protein_coding
ENSRNOG00000019857	ENSRNOT00000026893	7	1	8697521	8761240	Gng7	lncRNA
ENSRNOG00000019857	ENSRNOT00000110558	7	1	8697530	8761240	Gng7	lncRNA
ENSRNOG00000019857	ENSRNOT00000094769	7	1	8711521	8761240	Gng7	lncRNA
ENSRNOG00000069272	ENSRNOT00000115173	7	-1	8712737	8721371	lncRNA
ENSRNOG00000019857	ENSRNOT00000095151	7	1	8714843	8761240	Gng7	lncRNA
ENSRNOG00000064557	ENSRNOT00000102338	7	1	8727375	8729264	lncRNA
ENSRNOG00000064557	ENSRNOT00000098500	7	1	8727375	8729264	lncRNA
ENSRNOG00000064557	ENSRNOT00000119451	7	1	8728485	8729264	lncRNA
ENSRNOG00000019822	ENSRNOT00000026871	7	-1	8778007	8780046	Gadd45b	protein_coding
ENSRNOG00000025742	ENSRNOT00000109213	7	1	8789314	8808665	Lmnb2	protein_coding
ENSRNOG00000025742	ENSRNOT00000022336	7	1	8792628	8808665	Lmnb2	protein_coding
ENSRNOG00000025742	ENSRNOT00000094689	7	1	8792628	8808665	Lmnb2	protein_coding
ENSRNOG00000025742	ENSRNOT00000114820	7	1	8802878	8808665	Lmnb2	protein_coding
ENSRNOG00000019682	ENSRNOT00000026648	7	-1	8809058	8809910	Timm13	lncRNA
ENSRNOG00000032429	ENSRNOT00000049221	7	-1	8810320	8831177	Tmprss9	protein_coding
ENSRNOG00000057881	ENSRNOT00000109298	7	-1	8843918	8851660	Sppl2b	protein_coding
ENSRNOG00000057881	ENSRNOT00000084144	7	-1	8843918	8856608	Sppl2b	protein_coding
ENSRNOG00000057881	ENSRNOT00000097476	7	-1	8843920	8856586	Sppl2b	protein_coding
ENSRNOG00000057881	ENSRNOT00000100592	7	-1	8844616	8856591	Sppl2b	protein_coding
ENSRNOG00000019552	ENSRNOT00000026551	7	1	8856489	8859119	Lsm7	protein_coding
ENSRNOG00000019552	ENSRNOT00000109513	7	1	8856715	8858640	Lsm7	protein_coding
ENSRNOG00000019552	ENSRNOT00000108930	7	1	8856715	8859094	Lsm7	protein_coding
ENSRNOG00000032569	ENSRNOT00000046059	7	1	8869025	8878431	Lingo3	protein_coding
ENSRNOG00000019459	ENSRNOT00000110971	7	-1	8883851	8886310	Oaz1	protein_coding
ENSRNOG00000019459	ENSRNOT00000026341	7	-1	8883860	8886310	Oaz1	protein_coding
ENSRNOG00000063924	ENSRNOT00000103220	7	-1	8895817	8896302	processed_pseudogene
ENSRNOG00000032951	ENSRNOT00000044417	7	1	8901609	8906048	Jsrp1	protein_coding
ENSRNOG00000032951	ENSRNOT00000094207	7	1	8902753	8906055	Jsrp1	protein_coding
ENSRNOG00000019377	ENSRNOT00000026220	7	-1	8906836	8909282	Amh	protein_coding
ENSRNOG00000019349	ENSRNOT00000026202	7	-1	8909507	8915530	Sf3a2	protein_coding
ENSRNOG00000019349	ENSRNOT00000114856	7	-1	8909513	8915332	Sf3a2	protein_coding
ENSRNOG00000032546	ENSRNOT00000051467	7	-1	8917786	8956475	Dot1l	protein_coding
ENSRNOG00000032546	ENSRNOT00000118608	7	-1	8918757	8956475	Dot1l	protein_coding
ENSRNOG00000032546	ENSRNOT00000116154	7	-1	8922266	8956184	Dot1l	protein_coding
ENSRNOG00000018977	ENSRNOT00000025878	7	1	8970291	9005643	Ap3d1	protein_coding
ENSRNOG00000018977	ENSRNOT00000111908	7	1	8970291	9005643	Ap3d1	protein_coding
ENSRNOG00000018977	ENSRNOT00000095433	7	1	8970291	9005643	Ap3d1	protein_coding
ENSRNOG00000031950	ENSRNOT00000113785	7	-1	9007280	9010032	Izumo4	protein_coding
ENSRNOG00000031950	ENSRNOT00000049766	7	-1	9007284	9010032	Izumo4	protein_coding
ENSRNOG00000031950	ENSRNOT00000115800	7	-1	9008550	9010032	Izumo4	protein_coding
ENSRNOG00000018971	ENSRNOT00000025634	7	1	9010587	9027879	Mob3a	protein_coding
ENSRNOG00000029028	ENSRNOT00000041106	7	1	9039728	9050827	Mknk2	protein_coding
ENSRNOG00000029028	ENSRNOT00000105676	7	1	9043620	9048939	Mknk2	protein_coding
ENSRNOG00000018788	ENSRNOT00000025391	7	1	9060788	9075344	Btbd2	protein_coding
ENSRNOG00000018529	ENSRNOT00000080342	7	-1	9076740	9095052	Csnk1g2	protein_coding
ENSRNOG00000018529	ENSRNOT00000025266	7	-1	9076740	9095052	Csnk1g2	protein_coding
ENSRNOG00000063591	ENSRNOT00000095368	7	-1	9101187	9115340	Adat3	protein_coding
ENSRNOG00000018271	ENSRNOT00000096768	7	-1	9101489	9107607	Scamp4	protein_coding
ENSRNOG00000018271	ENSRNOT00000024980	7	-1	9101489	9113967	Scamp4	protein_coding
ENSRNOG00000063591	ENSRNOT00000106355	7	-1	9101502	9114507	Adat3	protein_coding
ENSRNOG00000018212	ENSRNOT00000024576	7	1	9124332	9130762	Abhd17a	protein_coding
ENSRNOG00000033694	ENSRNOT00000045421	7	1	9138503	9148317	Klf16	protein_coding
ENSRNOG00000017916	ENSRNOT00000024080	7	1	9154061	9173454	Rexo1	protein_coding
ENSRNOG00000017916	ENSRNOT00000094624	7	1	9161776	9173454	Rexo1	protein_coding
ENSRNOG00000024975	ENSRNOT00000114677	7	1	9175391	9195442	Atp8b3	protein_coding
ENSRNOG00000024975	ENSRNOT00000039813	7	1	9176399	9195442	Atp8b3	protein_coding
ENSRNOG00000068848	ENSRNOT00000112173	7	-1	9200035	9219158	Onecut3	protein_coding
ENSRNOG00000061721	ENSRNOT00000080731	7	-1	9236847	9236951	LOC120093905	snRNA
ENSRNOG00000051499	ENSRNOT00000077122	7	1	9280571	9302314	Tcf3	protein_coding
ENSRNOG00000051499	ENSRNOT00000085899	7	1	9280571	9302314	Tcf3	protein_coding
ENSRNOG00000051499	ENSRNOT00000118873	7	1	9280571	9302314	Tcf3	protein_coding
ENSRNOG00000068480	ENSRNOT00000115821	7	1	9305038	9310306	lncRNA
ENSRNOG00000068480	ENSRNOT00000102650	7	1	9305038	9310306	lncRNA
ENSRNOG00000016952	ENSRNOT00000022747	7	-1	9305058	9309750	Uqcr11	lncRNA
ENSRNOG00000028956	ENSRNOT00000049170	7	1	9313098	9320158	Mbd3	protein_coding
ENSRNOG00000028956	ENSRNOT00000103593	7	1	9316821	9320165	Mbd3	protein_coding
ENSRNOG00000028956	ENSRNOT00000100050	7	1	9316921	9320165	Mbd3	protein_coding
ENSRNOG00000030830	ENSRNOT00000040170	7	1	9325488	9332047	Mex3d	protein_coding
ENSRNOG00000030830	ENSRNOT00000109301	7	1	9325488	9332096	Mex3d	protein_coding
ENSRNOG00000034102	ENSRNOT00000042204	7	-1	9346777	9355196	Plk5	protein_coding
ENSRNOG00000033787	ENSRNOT00000101922	7	1	9363237	9370285	Adamtsl5	protein_coding
ENSRNOG00000033787	ENSRNOT00000060811	7	1	9363245	9368442	Adamtsl5	protein_coding
ENSRNOG00000033262	ENSRNOT00000104094	7	-1	9373927	9380597	Reep6	protein_coding
ENSRNOG00000033262	ENSRNOT00000044030	7	-1	9373928	9380597	Reep6	protein_coding
ENSRNOG00000033262	ENSRNOT00000101672	7	-1	9375401	9380597	Reep6	protein_coding
ENSRNOG00000016405	ENSRNOT00000022358	7	1	9381361	9389585	Pcsk4	protein_coding
ENSRNOG00000033791	ENSRNOT00000086061	7	-1	9392336	9409975	Apc2	protein_coding
ENSRNOG00000033791	ENSRNOT00000049146	7	-1	9392336	9414310	Apc2	protein_coding
ENSRNOG00000024603	ENSRNOT00000113730	7	-1	9416004	9417291	Rps15	protein_coding
ENSRNOG00000024603	ENSRNOT00000029791	7	-1	9416005	9417450	Rps15	protein_coding
ENSRNOG00000031387	ENSRNOT00000100123	7	-1	9424178	9448078	Cirbp	protein_coding
ENSRNOG00000031387	ENSRNOT00000046886	7	-1	9424180	9444929	Cirbp	protein_coding
ENSRNOG00000031387	ENSRNOT00000101444	7	-1	9424180	9536880	Cirbp	protein_coding
ENSRNOG00000024577	ENSRNOT00000028969	7	1	9448628	9451778	Gamt	protein_coding
ENSRNOG00000024568	ENSRNOT00000099635	7	-1	9450392	9459835	Ndufs7	protein_coding
ENSRNOG00000024568	ENSRNOT00000108576	7	-1	9450392	9460158	Ndufs7	protein_coding
ENSRNOG00000024568	ENSRNOT00000039728	7	-1	9452555	9460195	Ndufs7	protein_coding
ENSRNOG00000024549	ENSRNOT00000060708	7	-1	9465195	9481966	Pwwp3a	protein_coding
ENSRNOG00000024549	ENSRNOT00000113234	7	-1	9467035	9481966	Pwwp3a	protein_coding
ENSRNOG00000016203	ENSRNOT00000021709	7	-1	9516429	9527061	Efna2	protein_coding
ENSRNOG00000031387	ENSRNOT00000021648	7	-1	9535009	9538818	Cirbp	protein_coding
ENSRNOG00000015434	ENSRNOT00000060698	7	-1	9549650	9559752	Midn	protein_coding
ENSRNOG00000015434	ENSRNOT00000102859	7	-1	9549650	9559752	Midn	protein_coding
ENSRNOG00000014625	ENSRNOT00000077301	7	-1	9560608	9565929	Atp5f1d	protein_coding
ENSRNOG00000014625	ENSRNOT00000020670	7	-1	9560609	9563839	Atp5f1d	protein_coding
ENSRNOG00000024349	ENSRNOT00000060690	7	1	9566364	9575204	Cbarp	protein_coding
ENSRNOG00000014287	ENSRNOT00000060683	7	-1	9575269	9591315	Stk11	protein_coding
ENSRNOG00000013987	ENSRNOT00000068197	7	1	9605627	9649527	Sbno2	protein_coding
ENSRNOG00000013987	ENSRNOT00000077146	7	1	9605627	9649527	Sbno2	protein_coding
ENSRNOG00000013987	ENSRNOT00000099606	7	1	9632000	9649527	Sbno2	protein_coding
ENSRNOG00000013604	ENSRNOT00000093376	7	-1	9650185	9652982	Gpx4	protein_coding
ENSRNOG00000013604	ENSRNOT00000093426	7	-1	9650186	9652512	Gpx4	protein_coding
ENSRNOG00000013545	ENSRNOT00000018169	7	1	9666716	9670643	Polr2e	protein_coding
ENSRNOG00000013545	ENSRNOT00000093413	7	1	9666742	9670637	Polr2e	protein_coding
ENSRNOG00000013545	ENSRNOT00000093599	7	1	9666773	9670625	Polr2e	protein_coding
ENSRNOG00000013220	ENSRNOT00000115050	7	-1	9674897	9687630	Arhgap45	protein_coding
ENSRNOG00000013220	ENSRNOT00000118662	7	-1	9674897	9690011	Arhgap45	protein_coding
ENSRNOG00000013220	ENSRNOT00000060648	7	-1	9674897	9690268	Arhgap45	protein_coding
ENSRNOG00000012939	ENSRNOT00000064886	7	-1	9691449	9711425	Abca7	protein_coding
ENSRNOG00000012939	ENSRNOT00000095800	7	-1	9691449	9711425	Abca7	protein_coding
ENSRNOG00000012939	ENSRNOT00000097711	7	-1	9691452	9711425	Abca7	protein_coding
ENSRNOG00000043044	ENSRNOT00000065093	7	-1	9712516	9719656	Cnn2	protein_coding
ENSRNOG00000012808	ENSRNOT00000080292	7	1	9722485	9730932	Tmem259	protein_coding
ENSRNOG00000065117	ENSRNOT00000109638	7	-1	9722739	9722845	LOC120094051	snRNA
ENSRNOG00000012808	ENSRNOT00000111728	7	1	9724270	9730932	Tmem259	protein_coding
ENSRNOG00000012808	ENSRNOT00000017245	7	1	9724270	9730932	Tmem259	protein_coding
ENSRNOG00000012562	ENSRNOT00000017064	7	-1	9730862	9737183	Grin3b	protein_coding
ENSRNOG00000012562	ENSRNOT00000093751	7	-1	9730862	9737183	Grin3b	protein_coding
ENSRNOG00000012379	ENSRNOT00000093997	7	-1	9739604	9748057	Wdr18	protein_coding
ENSRNOG00000012379	ENSRNOT00000093446	7	-1	9740015	9748024	Wdr18	protein_coding
ENSRNOG00000012379	ENSRNOT00000016733	7	-1	9740015	9748050	Wdr18	protein_coding
ENSRNOG00000012379	ENSRNOT00000093580	7	-1	9742045	9748070	Wdr18	protein_coding
ENSRNOG00000026435	ENSRNOT00000026708	7	-1	9755294	9777295	Arid3a	protein_coding
ENSRNOG00000026435	ENSRNOT00000093489	7	-1	9776565	9780599	Arid3a	protein_coding
ENSRNOG00000011954	ENSRNOT00000016396	7	-1	9785135	9788793	Kiss1r	protein_coding
ENSRNOG00000011489	ENSRNOT00000094419	7	1	9790322	9797512	R3hdm4	protein_coding
ENSRNOG00000011489	ENSRNOT00000015869	7	1	9790426	9797512	R3hdm4	protein_coding
ENSRNOG00000065596	ENSRNOT00000102499	7	-1	9796467	9796746	pseudogene
ENSRNOG00000070176	ENSRNOT00000109875	7	-1	9798315	9798421	LOC120094052	snRNA
ENSRNOG00000011315	ENSRNOT00000093264	7	1	9798668	9811172	Med16	protein_coding
ENSRNOG00000011315	ENSRNOT00000080089	7	1	9798668	9811172	Med16	protein_coding
ENSRNOG00000011315	ENSRNOT00000015257	7	1	9798668	9811172	Med16	protein_coding
ENSRNOG00000033564	ENSRNOT00000015029	7	-1	9813150	9815053	Cfd	protein_coding
ENSRNOG00000033685	ENSRNOT00000014981	7	-1	9817252	9819100	Elane	protein_coding
ENSRNOG00000029814	ENSRNOT00000014687	7	-1	9822122	9825588	Prtn3	protein_coding
ENSRNOG00000029814	ENSRNOT00000101903	7	-1	9822122	9831944	Prtn3	protein_coding
ENSRNOG00000027940	ENSRNOT00000031315	7	1	9831162	9842434	Plppr3	protein_coding
ENSRNOG00000027940	ENSRNOT00000094347	7	1	9831162	9845296	Plppr3	protein_coding
ENSRNOG00000027940	ENSRNOT00000093196	7	1	9831323	9842428	Plppr3	protein_coding
ENSRNOG00000069136	ENSRNOT00000096401	7	-1	9838779	9839154	protein_coding
ENSRNOG00000010448	ENSRNOT00000100764	7	-1	9842574	9851743	Ptbp1	protein_coding
ENSRNOG00000010448	ENSRNOT00000044865	7	-1	9842574	9852370	Ptbp1	protein_coding
ENSRNOG00000010448	ENSRNOT00000093221	7	-1	9842574	9852397	Ptbp1	protein_coding
ENSRNOG00000010448	ENSRNOT00000041277	7	-1	9842951	9852367	Ptbp1	protein_coding
ENSRNOG00000010448	ENSRNOT00000091650	7	-1	9842951	9852367	Ptbp1	protein_coding
ENSRNOG00000010448	ENSRNOT00000093362	7	-1	9842951	9852367	Ptbp1	protein_coding
ENSRNOG00000010423	ENSRNOT00000109453	7	-1	9870444	9886541	Misp	protein_coding
ENSRNOG00000010423	ENSRNOT00000013857	7	-1	9876361	9886541	Misp	protein_coding
ENSRNOG00000009760	ENSRNOT00000110910	7	-1	9886643	9900469	Palm	protein_coding
ENSRNOG00000009760	ENSRNOT00000114530	7	-1	9886643	9912555	Palm	protein_coding
ENSRNOG00000009760	ENSRNOT00000013762	7	-1	9886659	9912385	Palm	protein_coding
ENSRNOG00000009760	ENSRNOT00000117256	7	-1	9892092	9912294	Palm	protein_coding
ENSRNOG00000025293	ENSRNOT00000038553	7	1	9917484	9922922	Prss57	protein_coding
ENSRNOG00000009311	ENSRNOT00000012578	7	-1	9923576	9929216	Fstl3	protein_coding
ENSRNOG00000009311	ENSRNOT00000109931	7	-1	9923576	9939639	Fstl3	protein_coding
ENSRNOG00000009028	ENSRNOT00000114773	7	1	9938229	9946511	Rnf126	protein_coding
ENSRNOG00000009028	ENSRNOT00000012317	7	1	9938229	9946738	Rnf126	protein_coding
ENSRNOG00000008960	ENSRNOT00000011936	7	-1	9948071	9950486	Fgf22	protein_coding
ENSRNOG00000066130	ENSRNOT00000100482	7	1	9951428	9953419	lncRNA
ENSRNOG00000024879	ENSRNOT00000039232	7	1	9959576	9969791	Polrmt	protein_coding
ENSRNOG00000024879	ENSRNOT00000118094	7	1	9959576	9969791	Polrmt	protein_coding
ENSRNOG00000008831	ENSRNOT00000011837	7	-1	9970368	9988841	Hcn2	protein_coding
ENSRNOG00000008414	ENSRNOT00000105142	7	-1	9993170	9995277	Bsg	protein_coding
ENSRNOG00000008414	ENSRNOT00000011275	7	-1	9993171	10000387	Bsg	protein_coding
ENSRNOG00000008414	ENSRNOT00000044275	7	-1	9993171	10000387	Bsg	protein_coding
ENSRNOG00000008414	ENSRNOT00000098215	7	-1	9993576	10000387	Bsg	protein_coding
ENSRNOG00000030530	ENSRNOT00000095743	7	-1	10011066	10013532	Gzmm	protein_coding
ENSRNOG00000030530	ENSRNOT00000011086	7	-1	10011066	10016665	Gzmm	protein_coding
