ENSRNOG00000065633	ENSRNOT00000118146	20	-1	21710	43347	protein_coding
ENSRNOG00000050655	ENSRNOT00000100609	20	1	27302141	27352786	P4ha1	protein_coding
ENSRNOG00000050655	ENSRNOT00000104909	20	1	27302141	27352786	P4ha1	protein_coding
ENSRNOG00000050655	ENSRNOT00000070897	20	1	27302148	27351821	P4ha1	protein_coding
ENSRNOG00000050655	ENSRNOT00000119688	20	1	27302160	27352404	P4ha1	protein_coding
ENSRNOG00000054580	ENSRNOT00000077657	20	1	27319808	27319870	LOC120099055	snRNA
ENSRNOG00000046619	ENSRNOT00000074524	20	1	27370266	27388743	Pla2g12b	protein_coding
ENSRNOG00000046365	ENSRNOT00000112351	20	-1	27390113	27408214	Oit3	protein_coding
ENSRNOG00000046365	ENSRNOT00000075682	20	-1	27390113	27410692	Oit3	protein_coding
ENSRNOG00000045920	ENSRNOT00000090771	20	-1	27417526	27580110	Mcu	protein_coding
ENSRNOG00000045920	ENSRNOT00000071477	20	-1	27418983	27460500	Mcu	protein_coding
ENSRNOG00000045920	ENSRNOT00000102262	20	-1	27418983	27566710	Mcu	protein_coding
ENSRNOG00000061550	ENSRNOT00000077400	20	-1	27649689	27649816	LOC120099016	snoRNA
ENSRNOG00000048535	ENSRNOT00000074647	20	-1	27663838	27664134	Fabp5-ps3	protein_coding
ENSRNOG00000043436	ENSRNOT00000103446	20	1	27668747	27814964	Micu1	protein_coding
ENSRNOG00000043436	ENSRNOT00000098143	20	1	27668747	27814964	Micu1	protein_coding
ENSRNOG00000043436	ENSRNOT00000101745	20	1	27668747	27814964	Micu1	protein_coding
ENSRNOG00000043436	ENSRNOT00000067405	20	1	27668747	27814964	Micu1	protein_coding
ENSRNOG00000043436	ENSRNOT00000082734	20	1	27668747	27814964	Micu1	protein_coding
ENSRNOG00000061396	ENSRNOT00000088520	20	-1	27774512	27774598	LOC120099025	snoRNA
ENSRNOG00000030408	ENSRNOT00000044805	20	1	27828235	27846427	Dnajb12	protein_coding
ENSRNOG00000057078	ENSRNOT00000085026	20	-1	27891998	27894105	Ddit4	protein_coding
ENSRNOG00000000576	ENSRNOT00000114556	20	-1	27927334	27941653	Anapc16	protein_coding
ENSRNOG00000000576	ENSRNOT00000000702	20	-1	27927334	27941984	Anapc16	protein_coding
ENSRNOG00000000576	ENSRNOT00000119488	20	-1	27927337	27941984	Anapc16	protein_coding
ENSRNOG00000056647	ENSRNOT00000099840	20	1	27941283	28002628	Ascc1	protein_coding
ENSRNOG00000056647	ENSRNOT00000085229	20	1	27941283	28031262	Ascc1	protein_coding
ENSRNOG00000056647	ENSRNOT00000118854	20	1	27942208	28031272	Ascc1	protein_coding
ENSRNOG00000000574	ENSRNOT00000000700	20	-1	27960230	27960933	AC096404.1	protein_coding
ENSRNOG00000061544	ENSRNOT00000104630	20	1	28033475	28064272	Spock2	protein_coding
ENSRNOG00000061544	ENSRNOT00000099193	20	1	28033475	28064272	Spock2	protein_coding
ENSRNOG00000061544	ENSRNOT00000089059	20	1	28037592	28064272	Spock2	protein_coding
ENSRNOG00000061544	ENSRNOT00000109516	20	1	28037592	28064272	Spock2	protein_coding
ENSRNOG00000053858	ENSRNOT00000091478	20	-1	28075906	28076130	RNaseP_nuc	ribozyme
ENSRNOG00000000572	ENSRNOT00000000697	20	-1	28114404	28121807	Chst3	protein_coding
ENSRNOG00000000571	ENSRNOT00000104593	20	1	28214271	28240498	Psap	protein_coding
ENSRNOG00000000571	ENSRNOT00000000696	20	1	28214271	28240498	Psap	protein_coding
ENSRNOG00000000571	ENSRNOT00000093802	20	1	28228275	28240498	Psap	protein_coding
ENSRNOG00000033087	ENSRNOT00000118579	20	-1	28240645	28622419	Cdh23	protein_coding
ENSRNOG00000033087	ENSRNOT00000100038	20	-1	28240645	28622419	Cdh23	protein_coding
ENSRNOG00000033087	ENSRNOT00000048029	20	-1	28241262	28622419	Cdh23	protein_coding
ENSRNOG00000000569	ENSRNOT00000057752	20	1	28281596	28303878	Vsir	protein_coding
ENSRNOG00000046494	ENSRNOT00000074387	20	1	28336101	28336487	LOC100361018	protein_coding
ENSRNOG00000000568	ENSRNOT00000107399	20	-1	28647391	28683333	Slc29a3	protein_coding
ENSRNOG00000000568	ENSRNOT00000113968	20	-1	28648195	28685341	Slc29a3	protein_coding
ENSRNOG00000000568	ENSRNOT00000000689	20	-1	28649160	28685388	Slc29a3	protein_coding
ENSRNOG00000000567	ENSRNOT00000038537	20	-1	28697726	28717717	Unc5b	protein_coding
ENSRNOG00000000567	ENSRNOT00000109345	20	-1	28697726	28764537	Unc5b	protein_coding
ENSRNOG00000000567	ENSRNOT00000102258	20	-1	28697726	28764537	Unc5b	protein_coding
ENSRNOG00000000566	ENSRNOT00000120036	20	1	28953864	29044292	Pcbd1	protein_coding
ENSRNOG00000067614	ENSRNOT00000115927	20	1	28953864	29044292	Pcbd1	protein_coding
ENSRNOG00000000566	ENSRNOT00000107746	20	1	29037483	29044321	Pcbd1	protein_coding
ENSRNOG00000000566	ENSRNOT00000102353	20	1	29038844	29044321	Pcbd1	protein_coding
ENSRNOG00000000566	ENSRNOT00000000687	20	1	29041484	29044321	Pcbd1	protein_coding
ENSRNOG00000000565	ENSRNOT00000084391	20	-1	29047796	29094084	Sgpl1	protein_coding
ENSRNOG00000000564	ENSRNOT00000047394	20	1	29118070	29126273	Tbata	protein_coding
ENSRNOG00000000564	ENSRNOT00000101241	20	1	29118070	29126273	Tbata	protein_coding
ENSRNOG00000000564	ENSRNOT00000000683	20	1	29118070	29135109	Tbata	protein_coding
ENSRNOG00000000564	ENSRNOT00000101236	20	1	29125067	29126202	Tbata	protein_coding
ENSRNOG00000000563	ENSRNOT00000063875	20	-1	29144354	29219866	Adamts14	protein_coding
ENSRNOG00000000562	ENSRNOT00000000681	20	1	29246202	29251486	Prf1	protein_coding
ENSRNOG00000000562	ENSRNOT00000117051	20	1	29246202	29251701	Prf1	protein_coding
ENSRNOG00000000562	ENSRNOT00000100131	20	1	29247792	29251701	Prf1	protein_coding
ENSRNOG00000000561	ENSRNOT00000066794	20	-1	29270193	29334858	Pald1	protein_coding
ENSRNOG00000000556	ENSRNOT00000000672	20	1	29368436	29376837	Nodal	protein_coding
ENSRNOG00000070935	ENSRNOT00000118903	20	-1	29379883	29382001	lncRNA
ENSRNOG00000055391	ENSRNOT00000082448	20	-1	29382668	29399927	Eif4ebp2	protein_coding
ENSRNOG00000055391	ENSRNOT00000117491	20	-1	29385598	29399946	Eif4ebp2	protein_coding
ENSRNOG00000066789	ENSRNOT00000095310	20	-1	29411228	29412019	protein_coding
ENSRNOG00000000560	ENSRNOT00000118364	20	1	29422925	29496472	Lrrc20	protein_coding
ENSRNOG00000000560	ENSRNOT00000078719	20	1	29422925	29527401	Lrrc20	protein_coding
ENSRNOG00000000560	ENSRNOT00000000676	20	1	29422925	29528369	Lrrc20	protein_coding
ENSRNOG00000069172	ENSRNOT00000106639	20	-1	29472072	29481684	protein_coding
ENSRNOG00000000559	ENSRNOT00000000675	20	1	29539795	29571196	Npffr1	protein_coding
ENSRNOG00000000559	ENSRNOT00000115618	20	1	29559513	29571196	Npffr1	protein_coding
ENSRNOG00000071033	ENSRNOT00000098592	20	1	29587030	29590612	lncRNA
ENSRNOG00000063854	ENSRNOT00000107711	20	1	29590707	29614703	Ppa1	protein_coding
ENSRNOG00000063854	ENSRNOT00000107042	20	1	29590707	29617684	Ppa1	protein_coding
ENSRNOG00000063854	ENSRNOT00000079584	20	1	29590763	29619169	Ppa1	protein_coding
ENSRNOG00000063854	ENSRNOT00000117131	20	1	29590787	29617705	Ppa1	protein_coding
ENSRNOG00000063854	ENSRNOT00000000674	20	1	29590800	29617695	Ppa1	protein_coding
ENSRNOG00000063854	ENSRNOT00000096267	20	1	29595978	29619215	Ppa1	protein_coding
ENSRNOG00000000557	ENSRNOT00000000673	20	1	29623553	29635935	Ppa1	protein_coding
ENSRNOG00000000557	ENSRNOT00000099561	20	1	29623564	29635926	Ppa1	protein_coding
ENSRNOG00000000557	ENSRNOT00000119581	20	1	29623618	29635806	Ppa1	protein_coding
ENSRNOG00000024839	ENSRNOT00000036719	20	1	29638277	29643995	Tysnd1	protein_coding
ENSRNOG00000059445	ENSRNOT00000115140	20	1	29652927	29678100	Aifm2	protein_coding
ENSRNOG00000059445	ENSRNOT00000110362	20	1	29654278	29679236	Aifm2	protein_coding
ENSRNOG00000059445	ENSRNOT00000118141	20	1	29654382	29677767	Aifm2	protein_coding
ENSRNOG00000059445	ENSRNOT00000082463	20	1	29665045	29678179	Aifm2	protein_coding
ENSRNOG00000024751	ENSRNOT00000033529	20	-1	29678222	29727891	Macroh2a2	protein_coding
ENSRNOG00000000552	ENSRNOT00000085877	20	-1	29783965	29924032	Col13a1	protein_coding
ENSRNOG00000000552	ENSRNOT00000098211	20	-1	29783965	29924032	Col13a1	protein_coding
ENSRNOG00000000552	ENSRNOT00000102397	20	-1	29783965	29924032	Col13a1	protein_coding
ENSRNOG00000000552	ENSRNOT00000107190	20	-1	29783965	29924032	Col13a1	protein_coding
ENSRNOG00000000552	ENSRNOT00000046537	20	-1	29785785	29924032	Col13a1	protein_coding
ENSRNOG00000000551	ENSRNOT00000000662	20	-1	30052324	30055084	Fam241b	protein_coding
ENSRNOG00000024413	ENSRNOT00000000661	20	1	30079780	30081262	Neurog3	protein_coding
ENSRNOG00000046204	ENSRNOT00000075714	20	-1	30130530	30174930	Tspan15	protein_coding
ENSRNOG00000050658	ENSRNOT00000071394	20	1	30208907	30223446	Tacr2	protein_coding
ENSRNOG00000046891	ENSRNOT00000072429	20	-1	30230486	30276277	Hk1	protein_coding
ENSRNOG00000046891	ENSRNOT00000097506	20	-1	30230486	30276277	Hk1	protein_coding
ENSRNOG00000046891	ENSRNOT00000105408	20	-1	30230486	30302158	Hk1	protein_coding
ENSRNOG00000046891	ENSRNOT00000112632	20	-1	30230486	30318882	Hk1	protein_coding
ENSRNOG00000046891	ENSRNOT00000099595	20	-1	30230486	30332131	Hk1	protein_coding
ENSRNOG00000046891	ENSRNOT00000115199	20	-1	30230517	30299715	Hk1	protein_coding
ENSRNOG00000049045	ENSRNOT00000074989	20	-1	30335628	30373867	Hkdc1	protein_coding
ENSRNOG00000000392	ENSRNOT00000080773	20	-1	30378550	30399054	Supv3l1	protein_coding
ENSRNOG00000030683	ENSRNOT00000094610	20	-1	30404325	30420499	Vps26a	protein_coding
ENSRNOG00000030683	ENSRNOT00000067883	20	-1	30404325	30434107	Vps26a	protein_coding
ENSRNOG00000030683	ENSRNOT00000081916	20	-1	30404325	30434131	Vps26a	protein_coding
ENSRNOG00000052760	ENSRNOT00000085030	20	1	30413479	30413668	LOC120099075	snRNA
ENSRNOG00000000394	ENSRNOT00000000443	20	-1	30442813	30457406	Srgn	protein_coding
ENSRNOG00000068739	ENSRNOT00000115445	20	1	30464410	30471925	lncRNA
ENSRNOG00000068739	ENSRNOT00000113464	20	1	30464410	30493128	lncRNA
ENSRNOG00000067553	ENSRNOT00000100149	20	1	30467980	30471186	lncRNA
ENSRNOG00000000395	ENSRNOT00000000444	20	-1	30512901	30532467	Kifbp	protein_coding
ENSRNOG00000000395	ENSRNOT00000103307	20	-1	30512901	30532476	Kifbp	protein_coding
ENSRNOG00000043099	ENSRNOT00000068184	20	-1	30534319	30554543	Ddx21	protein_coding
ENSRNOG00000000396	ENSRNOT00000107767	20	-1	30560544	30576055	Ddx50	protein_coding
ENSRNOG00000000396	ENSRNOT00000117657	20	-1	30560544	30590952	Ddx50	protein_coding
ENSRNOG00000000396	ENSRNOT00000082114	20	-1	30561635	30580144	Ddx50	protein_coding
ENSRNOG00000000396	ENSRNOT00000000446	20	-1	30561640	30591152	Ddx50	protein_coding
ENSRNOG00000023712	ENSRNOT00000080727	20	-1	30598168	30666939	Stox1	protein_coding
ENSRNOG00000023712	ENSRNOT00000035355	20	-1	30601658	30666939	Stox1	protein_coding
ENSRNOG00000067781	ENSRNOT00000109268	20	1	30667294	30667400	LOC120099042	snRNA
ENSRNOG00000000397	ENSRNOT00000067004	20	-1	30685916	30728526	Ccar1	protein_coding
ENSRNOG00000000397	ENSRNOT00000097504	20	-1	30685916	30728526	Ccar1	protein_coding
ENSRNOG00000051927	ENSRNOT00000083509	20	-1	30704584	30704648	Snord98	snoRNA
ENSRNOG00000049696	ENSRNOT00000036449	20	1	30764409	30780574	Rsph4a	protein_coding
ENSRNOG00000000398	ENSRNOT00000000448	20	-1	30785227	30815306	Zup1	protein_coding
ENSRNOG00000030109	ENSRNOT00000046268	20	1	30822935	30888024	Kpna5	protein_coding
ENSRNOG00000030109	ENSRNOT00000097623	20	1	30822977	30888078	Kpna5	protein_coding
ENSRNOG00000030109	ENSRNOT00000101839	20	1	30826851	30888029	Kpna5	protein_coding
ENSRNOG00000000401	ENSRNOT00000000451	20	-1	30922106	30943412	Gprc6a	protein_coding
ENSRNOG00000000401	ENSRNOT00000112868	20	-1	30922106	30943412	Gprc6a	protein_coding
ENSRNOG00000070167	ENSRNOT00000113434	20	1	31012060	31012587	protein_coding
ENSRNOG00000027949	ENSRNOT00000102360	20	1	31019829	31073147	Rfx6	protein_coding
ENSRNOG00000027949	ENSRNOT00000030642	20	1	31028106	31073147	Rfx6	protein_coding
ENSRNOG00000069910	ENSRNOT00000112808	20	-1	31161606	31162090	pseudogene
ENSRNOG00000064918	ENSRNOT00000109832	20	1	31161867	31179312	LOC102555143	lncRNA
ENSRNOG00000064918	ENSRNOT00000095553	20	1	31162263	31179312	LOC102555143	lncRNA
ENSRNOG00000054004	ENSRNOT00000092124	20	1	31228160	31228292	LOC120099018	snoRNA
ENSRNOG00000067335	ENSRNOT00000093771	20	1	31368492	31370199	pseudogene
ENSRNOG00000000405	ENSRNOT00000000456	20	1	31409552	31415408	Vgll2	protein_coding
ENSRNOG00000000406	ENSRNOT00000080444	20	-1	31432637	31583865	Ros1	protein_coding
ENSRNOG00000000406	ENSRNOT00000000459	20	-1	31432637	31583865	Ros1	protein_coding
ENSRNOG00000033891	ENSRNOT00000045139	20	1	31505701	31507171	LOC100911055	protein_coding
ENSRNOG00000000407	ENSRNOT00000000462	20	1	31618542	31711692	Dcbld1	protein_coding
ENSRNOG00000000407	ENSRNOT00000111886	20	1	31618698	31711692	Dcbld1	protein_coding
ENSRNOG00000000408	ENSRNOT00000102347	20	-1	31727620	31745384	Gopc	protein_coding
ENSRNOG00000000408	ENSRNOT00000057476	20	-1	31727620	31776903	Gopc	protein_coding
ENSRNOG00000000408	ENSRNOT00000110578	20	-1	31727620	31776903	Gopc	protein_coding
ENSRNOG00000000408	ENSRNOT00000083295	20	-1	31748676	31776903	Gopc	protein_coding
ENSRNOG00000070377	ENSRNOT00000097625	20	1	31748840	31748926	protein_coding
ENSRNOG00000000410	ENSRNOT00000066492	20	1	31783526	31799446	Nepn	protein_coding
ENSRNOG00000000410	ENSRNOT00000099270	20	1	31786639	31799446	Nepn	protein_coding
ENSRNOG00000000411	ENSRNOT00000000467	20	1	31811817	31838561	Nus1	protein_coding
ENSRNOG00000000412	ENSRNOT00000000468	20	1	32030368	32418611	Slc35f1	protein_coding
ENSRNOG00000066051	ENSRNOT00000115967	20	1	32238545	32239613	protein_coding
ENSRNOG00000000414	ENSRNOT00000063920	20	-1	32572741	32680164	Cep85l	protein_coding
ENSRNOG00000000414	ENSRNOT00000078420	20	-1	32572741	32680164	Cep85l	protein_coding
ENSRNOG00000000414	ENSRNOT00000087220	20	-1	32572741	32739516	Cep85l	protein_coding
ENSRNOG00000066018	ENSRNOT00000100567	20	1	32743924	32744313	protein_coding
ENSRNOG00000003281	ENSRNOT00000004499	20	-1	32844951	32929600	Mcm9	protein_coding
ENSRNOG00000064723	ENSRNOT00000096227	20	-1	32846207	32849387	protein_coding
ENSRNOG00000000415	ENSRNOT00000000471	20	1	32893573	32908808	Asf1a	protein_coding
ENSRNOG00000026407	ENSRNOT00000094736	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000026407	ENSRNOT00000105113	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000026407	ENSRNOT00000000475	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000026407	ENSRNOT00000109149	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000026407	ENSRNOT00000120309	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000026407	ENSRNOT00000109090	20	-1	32934636	33056652	Fam184a	protein_coding
ENSRNOG00000060741	ENSRNOT00000082884	20	1	32992993	32993113	LOC120099028	snoRNA
ENSRNOG00000000800	ENSRNOT00000085465	20	-1	33202517	33277456	Man1a1	protein_coding
ENSRNOG00000000800	ENSRNOT00000087342	20	-1	33203772	33384533	Man1a1	protein_coding
ENSRNOG00000000800	ENSRNOT00000057422	20	-1	33203772	33384874	Man1a1	protein_coding
ENSRNOG00000000800	ENSRNOT00000101500	20	-1	33203772	33385824	Man1a1	protein_coding
ENSRNOG00000026207	ENSRNOT00000038249	20	-1	33996224	33997432	RGD1559810	protein_coding
ENSRNOG00000064860	ENSRNOT00000114462	20	1	33997611	34015126	lncRNA
ENSRNOG00000069363	ENSRNOT00000105766	20	1	34455762	34456860	protein_coding
ENSRNOG00000054443	ENSRNOT00000090503	20	1	34684757	34684858	LOC120099027	snoRNA
ENSRNOG00000000802	ENSRNOT00000001051	20	-1	35359863	35590415	Tbc1d32	protein_coding
ENSRNOG00000068565	ENSRNOT00000106143	20	1	35389879	35390324	protein_coding
ENSRNOG00000000801	ENSRNOT00000108572	20	1	35468888	35477757	Msl3l2	protein_coding
ENSRNOG00000000801	ENSRNOT00000001050	20	1	35473076	35477757	Msl3l2	protein_coding
ENSRNOG00000000805	ENSRNOT00000100494	20	1	35755991	35768582	Gja1	protein_coding
ENSRNOG00000000805	ENSRNOT00000001054	20	1	35756029	35768475	Gja1	protein_coding
ENSRNOG00000069418	ENSRNOT00000109664	20	1	35786459	35786632	processed_pseudogene
ENSRNOG00000066279	ENSRNOT00000117463	20	1	36411605	36413032	protein_coding
ENSRNOG00000068689	ENSRNOT00000113008	20	-1	36812704	36818748	lncRNA
ENSRNOG00000000808	ENSRNOT00000001059	20	1	36819864	36847355	Hsf2	protein_coding
ENSRNOG00000000808	ENSRNOT00000101061	20	1	36819941	36847375	Hsf2	protein_coding
ENSRNOG00000000808	ENSRNOT00000119675	20	1	36819969	36850174	Hsf2	protein_coding
ENSRNOG00000029360	ENSRNOT00000001066	20	-1	36850076	36868961	Serinc1	protein_coding
ENSRNOG00000029360	ENSRNOT00000074379	20	-1	36850076	36896691	Serinc1	protein_coding
ENSRNOG00000000811	ENSRNOT00000082043	20	1	36905340	37061982	Pkib	protein_coding
ENSRNOG00000000811	ENSRNOT00000001075	20	1	36966410	37062187	Pkib	protein_coding
ENSRNOG00000000814	ENSRNOT00000001079	20	1	37123193	37126725	Fabp7	protein_coding
ENSRNOG00000000814	ENSRNOT00000117243	20	1	37123217	37126880	Fabp7	protein_coding
ENSRNOG00000000815	ENSRNOT00000001081	20	1	37132592	37155567	Smpdl3a	protein_coding
ENSRNOG00000066945	ENSRNOT00000113155	20	-1	37156204	37162967	lncRNA
ENSRNOG00000068589	ENSRNOT00000101132	20	-1	37269390	37270247	protein_coding
ENSRNOG00000065029	ENSRNOT00000116134	20	1	37384120	37393162	protein_coding
ENSRNOG00000067001	ENSRNOT00000115279	20	1	37427599	37428456	protein_coding
ENSRNOG00000069043	ENSRNOT00000101618	20	1	37554054	37554605	protein_coding
ENSRNOG00000068798	ENSRNOT00000114098	20	-1	37784709	37784782	LOC120099038	snoRNA
ENSRNOG00000063538	ENSRNOT00000108095	20	-1	37910265	37911967	protein_coding
ENSRNOG00000000549	ENSRNOT00000000660	20	-1	38081951	38084554	Tspyl1	lncRNA
ENSRNOG00000063919	ENSRNOT00000102871	20	1	38082009	38084563	Tspyl1	lncRNA
ENSRNOG00000000547	ENSRNOT00000000658	20	1	38098677	38103053	Tspyl4	protein_coding
ENSRNOG00000000546	ENSRNOT00000000657	20	-1	38105678	38208588	Nt5dc1	protein_coding
ENSRNOG00000000546	ENSRNOT00000116093	20	-1	38172597	38208591	Nt5dc1	protein_coding
ENSRNOG00000051399	ENSRNOT00000081117	20	1	38182494	38189494	Col10a1	protein_coding
ENSRNOG00000000546	ENSRNOT00000107792	20	-1	38189611	38208588	Nt5dc1	protein_coding
ENSRNOG00000000543	ENSRNOT00000000653	20	1	38265280	38371114	Frk	protein_coding
ENSRNOG00000052780	ENSRNOT00000088231	20	1	38743381	38743516	LOC120099067	snoRNA
ENSRNOG00000052404	ENSRNOT00000086677	20	-1	38973682	38973796	LOC120099026	snoRNA
ENSRNOG00000000605	ENSRNOT00000000743	20	1	40106876	40417653	Hs3st5	protein_coding
ENSRNOG00000025179	ENSRNOT00000038531	20	-1	40513536	40513949	Rpl13a-ps2	processed_pseudogene
ENSRNOG00000000604	ENSRNOT00000100766	20	1	40548250	40568854	Hdac2	protein_coding
ENSRNOG00000000604	ENSRNOT00000000742	20	1	40548250	40571609	Hdac2	protein_coding
ENSRNOG00000000579	ENSRNOT00000000707	20	-1	40685315	40691012	Marcks	protein_coding
ENSRNOG00000033652	ENSRNOT00000043491	20	-1	40814078	40814928	AABR07045321.1	protein_coding
ENSRNOG00000071179	ENSRNOT00000099479	20	1	41130291	41130397	LOC120099043	snRNA
ENSRNOG00000052532	ENSRNOT00000077413	20	1	41851455	41854519	AABR07045334.1	lncRNA
ENSRNOG00000032548	ENSRNOT00000042191	20	1	41909761	41932712	LOC120098890	protein_coding
ENSRNOG00000052210	ENSRNOT00000081490	20	1	42129317	42129446	LOC120099020	snoRNA
ENSRNOG00000058648	ENSRNOT00000091030	20	-1	42257451	42260249	AABR07045341.1	protein_coding
ENSRNOG00000000599	ENSRNOT00000000737	20	1	42392268	42533347	Lama4	protein_coding
ENSRNOG00000024918	ENSRNOT00000036853	20	-1	42538868	42552248	Fam229b	protein_coding
ENSRNOG00000000598	ENSRNOT00000047194	20	1	42552437	42570314	Tube1	protein_coding
ENSRNOG00000000597	ENSRNOT00000000735	20	-1	42569309	42585126	Ccn6	protein_coding
ENSRNOG00000000596	ENSRNOT00000118910	20	1	42766369	42959911	Fyn	protein_coding
ENSRNOG00000000596	ENSRNOT00000076859	20	1	42792180	42959833	Fyn	protein_coding
ENSRNOG00000000596	ENSRNOT00000000733	20	1	42792180	42959911	Fyn	protein_coding
ENSRNOG00000000596	ENSRNOT00000085987	20	1	42792180	42959911	Fyn	protein_coding
ENSRNOG00000000596	ENSRNOT00000075922	20	1	42910988	42959475	Fyn	protein_coding
ENSRNOG00000070789	ENSRNOT00000111213	20	1	42982705	42987217	lncRNA
ENSRNOG00000000595	ENSRNOT00000000728	20	1	43011450	43051794	Traf3ip2	protein_coding
ENSRNOG00000000595	ENSRNOT00000119731	20	1	43011450	43054657	Traf3ip2	protein_coding
ENSRNOG00000000595	ENSRNOT00000103797	20	1	43011450	43054667	Traf3ip2	protein_coding
ENSRNOG00000000593	ENSRNOT00000057227	20	1	43132363	43290099	Rev3l	protein_coding
ENSRNOG00000055951	ENSRNOT00000078359	20	1	43148126	43148232	LOC120099035	snRNA
ENSRNOG00000024543	ENSRNOT00000035047	20	-1	43324436	43333953	Mfsd4b1	protein_coding
ENSRNOG00000068471	ENSRNOT00000101732	20	1	43333358	43335283	protein_coding
ENSRNOG00000042918	ENSRNOT00000066856	20	-1	43344601	43353061	Mfsd4b2	protein_coding
ENSRNOG00000050425	ENSRNOT00000072256	20	-1	43371903	43394510	RGD1561777	protein_coding
ENSRNOG00000000590	ENSRNOT00000097726	20	-1	43394843	43423873	Naglt1	protein_coding
ENSRNOG00000000590	ENSRNOT00000057218	20	-1	43411550	43423873	Naglt1	protein_coding
ENSRNOG00000000589	ENSRNOT00000107452	20	-1	43436857	43442576	RGD1310495	protein_coding
ENSRNOG00000000589	ENSRNOT00000117743	20	-1	43437710	43450064	RGD1310495	protein_coding
ENSRNOG00000000589	ENSRNOT00000000720	20	-1	43437937	43442457	RGD1310495	protein_coding
ENSRNOG00000000588	ENSRNOT00000000718	20	-1	43459709	43567839	Slc16a10	protein_coding
ENSRNOG00000000588	ENSRNOT00000087226	20	-1	43459709	43567839	Slc16a10	protein_coding
ENSRNOG00000056626	ENSRNOT00000077937	20	1	43532178	43532308	LOC120099078	snoRNA
ENSRNOG00000056426	ENSRNOT00000091170	20	-1	43610465	43610598	Snora69	snoRNA
ENSRNOG00000000587	ENSRNOT00000000717	20	-1	43629951	43651470	Rpf2	protein_coding
ENSRNOG00000000587	ENSRNOT00000105691	20	-1	43629999	43649810	Rpf2	protein_coding
ENSRNOG00000000587	ENSRNOT00000099652	20	-1	43629999	43649912	Rpf2	protein_coding
ENSRNOG00000000587	ENSRNOT00000095674	20	-1	43630265	43651509	Rpf2	protein_coding
ENSRNOG00000054099	ENSRNOT00000086077	20	-1	43655201	43655333	LOC120099071	snoRNA
ENSRNOG00000000586	ENSRNOT00000000716	20	-1	43655875	43667873	Gtf3c6	protein_coding
ENSRNOG00000061360	ENSRNOT00000084803	20	1	43668693	43668906	LOC120099037	snoRNA
ENSRNOG00000000585	ENSRNOT00000000715	20	-1	43697237	43711476	Amd1	protein_coding
ENSRNOG00000046675	ENSRNOT00000076891	20	1	43754778	43758133	Gpbp1l2	lncRNA
ENSRNOG00000000583	ENSRNOT00000000713	20	1	43770409	43910628	Cdk19	protein_coding
ENSRNOG00000000583	ENSRNOT00000105498	20	1	43770409	43910628	Cdk19	protein_coding
ENSRNOG00000067147	ENSRNOT00000111773	20	1	43806078	43806184	LOC120099041	snRNA
ENSRNOG00000063767	ENSRNOT00000109258	20	1	43972836	44065019	Slc22a16	protein_coding
ENSRNOG00000063767	ENSRNOT00000115027	20	1	43972836	44065019	Slc22a16	protein_coding
ENSRNOG00000000582	ENSRNOT00000000710	20	1	44090914	44110399	Ddo	protein_coding
ENSRNOG00000000582	ENSRNOT00000102857	20	1	44090914	44132156	Ddo	protein_coding
ENSRNOG00000000582	ENSRNOT00000079308	20	1	44090914	44133095	Ddo	protein_coding
ENSRNOG00000024221	ENSRNOT00000036766	20	1	44142396	44261310	Mettl24	protein_coding
ENSRNOG00000000581	ENSRNOT00000064081	20	-1	44273089	44294722	Cdc40	protein_coding
ENSRNOG00000000581	ENSRNOT00000077926	20	-1	44273093	44325358	Cdc40	protein_coding
ENSRNOG00000047476	ENSRNOT00000073091	20	1	44325795	44372996	Wasf1	protein_coding
ENSRNOG00000049580	ENSRNOT00000073276	20	-1	44489853	44492624	Gpr6	protein_coding
ENSRNOG00000000312	ENSRNOT00000000343	20	-1	44600603	44723844	Fig4	protein_coding
ENSRNOG00000000312	ENSRNOT00000101588	20	-1	44600603	44723844	Fig4	protein_coding
ENSRNOG00000058368	ENSRNOT00000078564	20	1	44625322	44625455	LOC120099022	snoRNA
ENSRNOG00000064718	ENSRNOT00000080483	20	1	44683005	44683111	LOC120099040	snRNA
ENSRNOG00000037688	ENSRNOT00000057187	20	1	44724496	44941136	Ak9	protein_coding
ENSRNOG00000054538	ENSRNOT00000082658	20	1	44943418	44946671	AABR07045399.1	lncRNA
ENSRNOG00000000308	ENSRNOT00000057175	20	1	44947297	44963963	Zbtb24	protein_coding
ENSRNOG00000000307	ENSRNOT00000000337	20	1	44974138	44986089	Mical1	protein_coding
ENSRNOG00000000306	ENSRNOT00000112826	20	-1	44986231	44989180	Smpd2	protein_coding
ENSRNOG00000000306	ENSRNOT00000000336	20	-1	44986234	44989441	Smpd2	protein_coding
ENSRNOG00000043186	ENSRNOT00000066634	20	1	44988943	45018340	Ppil6	protein_coding
ENSRNOG00000043186	ENSRNOT00000068693	20	1	44989528	45018272	Ppil6	protein_coding
