ENSMUSG00000020671	ENSMUST00000021001	12	-1	3247428	3309969	Rab10	protein_coding
ENSMUSG00000096576	ENSMUST00000222112	12	1	87602688	87608850	Oog1	protein_coding
ENSMUSG00000096576	ENSMUST00000095509	12	1	87602695	87608841	Oog1	protein_coding
ENSMUSG00000096576	ENSMUST00000222332	12	1	87602717	87608837	Oog1	protein_coding
ENSMUSG00000092019	ENSMUST00000164838	12	1	87618869	87622955	Gm4027	protein_coding
ENSMUSG00000113489	ENSMUST00000220528	12	-1	87644118	87644620	Gm16381	protein_coding
ENSMUSG00000095724	ENSMUST00000164517	12	-1	87772425	87775755	Gm21319	protein_coding
ENSMUSG00000113201	ENSMUST00000221442	12	1	87795512	87795946	Gm21936	protein_coding
ENSMUSG00000079031	ENSMUST00000110149	12	1	87816577	87820676	BB287469	protein_coding
ENSMUSG00000113951	ENSMUST00000223236	12	-1	87841837	87842339	Gm2001	protein_coding
ENSMUSG00000072905	ENSMUST00000110147	12	1	87874072	87877859	Gm2016	protein_coding
ENSMUSG00000113971	ENSMUST00000220585	12	1	87895370	87895804	Gm2022	protein_coding
ENSMUSG00000096619	ENSMUST00000180053	12	-1	87919423	87919857	Gm2035	protein_coding
ENSMUSG00000096276	ENSMUST00000180803	12	1	87954080	87959053	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000180707	12	1	87954132	87958643	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000181347	12	1	87954214	87959202	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000110145	12	1	87954428	87960683	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000181843	12	1	87954475	87958720	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000180706	12	1	87954479	87960327	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000181394	12	1	87954502	87958885	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000181326	12	1	87954502	87960672	Gm2042	protein_coding
ENSMUSG00000096276	ENSMUST00000181300	12	1	87954548	87958845	Gm2042	protein_coding
ENSMUSG00000096049	ENSMUST00000180285	12	1	88011848	88012282	Gm2075	protein_coding
ENSMUSG00000096803	ENSMUST00000178301	12	-1	88018337	88018771	Gm6803	protein_coding
ENSMUSG00000095717	ENSMUST00000178852	12	1	88027004	88027438	Gm2056	protein_coding
ENSMUSG00000114075	ENSMUST00000222340	12	1	88083697	88084131	Gm16368	protein_coding
ENSMUSG00000066027	ENSMUST00000222081	12	-1	88175589	88181820	Gm10436	protein_coding
ENSMUSG00000066027	ENSMUST00000222556	12	-1	88175597	88181819	Gm10436	protein_coding
ENSMUSG00000066027	ENSMUST00000220521	12	-1	88175597	88182108	Gm10436	protein_coding
ENSMUSG00000066027	ENSMUST00000071580	12	-1	88175599	88181894	Gm10436	protein_coding
ENSMUSG00000095799	ENSMUST00000179468	12	-1	88249666	88250100	Gm8332	protein_coding
ENSMUSG00000079029	ENSMUST00000101168	12	-1	88270640	88274500	Gm5662	protein_coding
ENSMUSG00000093847	ENSMUST00000218054	12	-1	88320122	88324026	Gm5039	protein_coding
ENSMUSG00000093847	ENSMUST00000177747	12	-1	88321047	88321481	Gm5039	protein_coding
ENSMUSG00000021044	ENSMUST00000101165	12	1	88360554	88461719	Adck1	protein_coding
ENSMUSG00000021044	ENSMUST00000222695	12	1	88360648	88461720	Adck1	protein_coding
ENSMUSG00000021044	ENSMUST00000166940	12	1	88360889	88461718	Adck1	protein_coding
ENSMUSG00000066392	ENSMUST00000163134	12	1	88794504	90334935	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000057634	12	1	88953399	90333060	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000167887	12	1	89193106	90332410	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110133	12	1	89812483	90332899	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110130	12	1	89812483	90333443	Nrxn3	protein_coding
ENSMUSG00000007682	ENSMUST00000082432	12	-1	90724552	90738438	Dio2	protein_coding
ENSMUSG00000061533	ENSMUST00000141429	12	-1	90998492	91384409	Cep128	protein_coding
ENSMUSG00000061533	ENSMUST00000140674	12	-1	91213697	91260048	Cep128	protein_coding
ENSMUSG00000020963	ENSMUST00000221216	12	1	91384566	91549808	Tshr	protein_coding
ENSMUSG00000020963	ENSMUST00000021346	12	1	91400994	91540509	Tshr	protein_coding
ENSMUSG00000020963	ENSMUST00000021343	12	1	91401000	91522541	Tshr	protein_coding
ENSMUSG00000020963	ENSMUST00000186437	12	1	91538066	91539556	Tshr	protein_coding
ENSMUSG00000020962	ENSMUST00000021345	12	-1	91555262	91590009	Gtf2a1	protein_coding
ENSMUSG00000020962	ENSMUST00000063314	12	-1	91558688	91590487	Gtf2a1	protein_coding
ENSMUSG00000020961	ENSMUST00000052969	12	-1	91633009	91786436	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000164713	12	-1	91641543	91743855	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000170077	12	-1	91714082	91779137	Ston2	protein_coding
ENSMUSG00000020961	ENSMUST00000166967	12	-1	91743618	91746084	Ston2	protein_coding
ENSMUSG00000020964	ENSMUST00000021347	12	-1	91806043	91849157	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000178462	12	-1	91806043	91849157	Sel1l	protein_coding
ENSMUSG00000020964	ENSMUST00000167466	12	-1	91806621	91849129	Sel1l	protein_coding
ENSMUSG00000047414	ENSMUST00000057324	12	1	95692226	95785215	Flrt2	protein_coding
ENSMUSG00000047414	ENSMUST00000110117	12	1	95695357	95781107	Flrt2	protein_coding
ENSMUSG00000021003	ENSMUST00000021390	12	-1	98202294	98259459	Galc	protein_coding
ENSMUSG00000021003	ENSMUST00000221063	12	-1	98203796	98243465	Galc	protein_coding
ENSMUSG00000021886	ENSMUST00000075072	12	1	98268635	98276644	Gpr65	protein_coding
ENSMUSG00000033854	ENSMUST00000221240	12	-1	98429437	98578310	Kcnk10	protein_coding
ENSMUSG00000033854	ENSMUST00000110113	12	-1	98433830	98575127	Kcnk10	protein_coding
ENSMUSG00000033854	ENSMUST00000221305	12	-1	98456719	98574712	Kcnk10	protein_coding
ENSMUSG00000021007	ENSMUST00000048402	12	1	98628157	98669815	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000101144	12	1	98628167	98669815	Spata7	protein_coding
ENSMUSG00000021007	ENSMUST00000101146	12	1	98628197	98669812	Spata7	protein_coding
ENSMUSG00000021009	ENSMUST00000170188	12	-1	98676741	98737405	Ptpn21	protein_coding
ENSMUSG00000021009	ENSMUST00000085116	12	-1	98676742	98734645	Ptpn21	protein_coding
ENSMUSG00000021009	ENSMUST00000221932	12	-1	98683582	98735343	Ptpn21	protein_coding
ENSMUSG00000021012	ENSMUST00000110104	12	1	98746964	98787753	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000057000	12	1	98746983	98787747	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000110105	12	1	98746989	98787753	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000223083	12	1	98747007	98758567	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000221532	12	1	98760374	98786847	Zc3h14	protein_coding
ENSMUSG00000021012	ENSMUST00000021399	12	1	98771022	98786847	Zc3h14	protein_coding
ENSMUSG00000051166	ENSMUST00000065716	12	-1	98786805	98901172	Eml5	protein_coding
ENSMUSG00000051166	ENSMUST00000223282	12	-1	98789145	98901484	Eml5	protein_coding
ENSMUSG00000051166	ENSMUST00000222128	12	-1	98815969	98827365	Eml5	protein_coding
ENSMUSG00000021013	ENSMUST00000085109	12	1	98920574	98983232	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000079146	12	1	98920612	98983238	Ttc8	protein_coding
ENSMUSG00000021013	ENSMUST00000132878	12	1	98920820	98961492	Ttc8	protein_coding
ENSMUSG00000033713	ENSMUST00000046859	12	-1	99190078	99393797	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000177451	12	-1	99195094	99393072	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000085108	12	-1	99195094	99450074	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000177269	12	-1	99341503	99412605	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000176928	12	-1	99388345	99563508	Foxn3	protein_coding
ENSMUSG00000033713	ENSMUST00000223484	12	-1	99388899	99563536	Foxn3	protein_coding
ENSMUSG00000021176	ENSMUST00000221929	12	-1	99693045	99883423	Efcab11	protein_coding
ENSMUSG00000021176	ENSMUST00000046485	12	-1	99717532	99883442	Efcab11	protein_coding
ENSMUSG00000021176	ENSMUST00000223114	12	-1	99718676	99884412	Efcab11	protein_coding
ENSMUSG00000021177	ENSMUST00000153627	12	1	99884537	99955219	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000137653	12	1	99886484	99891338	Tdp1	protein_coding
ENSMUSG00000021177	ENSMUST00000021594	12	1	99891173	99955214	Tdp1	protein_coding
ENSMUSG00000045404	ENSMUST00000160413	12	1	99964499	100062682	Kcnk13	protein_coding
ENSMUSG00000045404	ENSMUST00000177549	12	1	99964499	100062682	Kcnk13	protein_coding
ENSMUSG00000045404	ENSMUST00000049788	12	1	99964525	100062674	Kcnk13	protein_coding
ENSMUSG00000021179	ENSMUST00000021596	12	-1	100125452	100159648	Nrde2	protein_coding
ENSMUSG00000021179	ENSMUST00000221954	12	-1	100144071	100159653	Nrde2	protein_coding
ENSMUSG00000001175	ENSMUST00000110082	12	1	100199435	100209814	Calm1	protein_coding
ENSMUSG00000001175	ENSMUST00000001204	12	1	100200144	100209806	Calm1	protein_coding
ENSMUSG00000033530	ENSMUST00000062957	12	-1	100300770	100520826	Ttc7b	protein_coding
ENSMUSG00000033530	ENSMUST00000223020	12	-1	100300825	100520691	Ttc7b	protein_coding
ENSMUSG00000033530	ENSMUST00000223110	12	-1	100301243	100355115	Ttc7b	protein_coding
ENSMUSG00000021180	ENSMUST00000222731	12	-1	100548439	100725120	Rps6ka5	protein_coding
ENSMUSG00000021180	ENSMUST00000043599	12	-1	100549778	100725028	Rps6ka5	protein_coding
ENSMUSG00000021180	ENSMUST00000221356	12	-1	100553075	100575227	Rps6ka5	protein_coding
ENSMUSG00000021185	ENSMUST00000069782	12	1	100779057	100872610	Dglucy	protein_coding
ENSMUSG00000021185	ENSMUST00000110073	12	1	100779078	100872354	Dglucy	protein_coding
ENSMUSG00000021185	ENSMUST00000110069	12	1	100779095	100872354	Dglucy	protein_coding
ENSMUSG00000021185	ENSMUST00000167322	12	1	100786142	100872348	Dglucy	protein_coding
ENSMUSG00000021185	ENSMUST00000124957	12	1	100867189	100875399	Dglucy	protein_coding
ENSMUSG00000047415	ENSMUST00000110066	12	-1	100876682	100908198	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000053668	12	-1	100876685	100899524	Gpr68	protein_coding
ENSMUSG00000047415	ENSMUST00000110065	12	-1	100876685	100908181	Gpr68	protein_coding
ENSMUSG00000021182	ENSMUST00000068411	12	-1	100911523	101029056	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000085096	12	-1	100912700	101028983	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000233416	12	-1	100923180	100929065	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000223235	12	-1	100938046	100945173	Ccdc88c	protein_coding
ENSMUSG00000021182	ENSMUST00000223097	12	-1	100969344	101028909	Ccdc88c	protein_coding
ENSMUSG00000041846	ENSMUST00000048305	12	-1	101039409	101083663	Ppp4r3a	protein_coding
ENSMUSG00000041846	ENSMUST00000163095	12	-1	101039915	101083697	Ppp4r3a	protein_coding
ENSMUSG00000041846	ENSMUST00000223459	12	-1	101041877	101043545	Ppp4r3a	protein_coding
ENSMUSG00000047014	ENSMUST00000055156	12	1	101404673	101626009	Catsperb	protein_coding
ENSMUSG00000021187	ENSMUST00000162735	12	-1	101645443	101718523	Tc2n	protein_coding
ENSMUSG00000021187	ENSMUST00000160715	12	-1	101649033	101709536	Tc2n	protein_coding
ENSMUSG00000021187	ENSMUST00000160830	12	-1	101649080	101711573	Tc2n	protein_coding
ENSMUSG00000021186	ENSMUST00000021603	12	-1	101746565	101819055	Fbln5	protein_coding
ENSMUSG00000021186	ENSMUST00000222587	12	-1	101749937	101818468	Fbln5	protein_coding
ENSMUSG00000021188	ENSMUST00000021605	12	-1	101834043	101913267	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000177183	12	-1	101837546	101894316	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000177536	12	-1	101886220	101913123	Trip11	protein_coding
ENSMUSG00000021188	ENSMUST00000176728	12	-1	101889746	101913140	Trip11	protein_coding
ENSMUSG00000021189	ENSMUST00000021606	12	-1	101918901	101958246	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000160251	12	-1	101932924	101958243	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000161011	12	-1	101932926	101958243	Atxn3	protein_coding
ENSMUSG00000021189	ENSMUST00000159883	12	-1	101932949	101958148	Atxn3	protein_coding
ENSMUSG00000041781	ENSMUST00000047357	12	1	101975988	102006424	Cpsf2	protein_coding
ENSMUSG00000041771	ENSMUST00000159329	12	1	102128733	102267091	Slc24a4	protein_coding
ENSMUSG00000041771	ENSMUST00000079020	12	1	102129174	102266749	Slc24a4	protein_coding
ENSMUSG00000041771	ENSMUST00000161325	12	1	102129391	102266641	Slc24a4	protein_coding
ENSMUSG00000044456	ENSMUST00000056950	12	1	102283048	102390855	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000101114	12	1	102283167	102363068	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000150795	12	1	102283168	102326785	Rin3	protein_coding
ENSMUSG00000044456	ENSMUST00000133820	12	1	102283641	102390855	Rin3	protein_coding
ENSMUSG00000021190	ENSMUST00000110020	12	-1	102394084	102423769	Lgmn	protein_coding
ENSMUSG00000021190	ENSMUST00000021607	12	-1	102394098	102439813	Lgmn	protein_coding
ENSMUSG00000021192	ENSMUST00000179218	12	1	102469135	102497905	Golga5	protein_coding
ENSMUSG00000021192	ENSMUST00000021609	12	1	102469192	102497907	Golga5	protein_coding
ENSMUSG00000021192	ENSMUST00000222744	12	1	102484457	102497582	Golga5	protein_coding
ENSMUSG00000021194	ENSMUST00000021610	12	1	102554969	102565028	Chga	protein_coding
ENSMUSG00000057963	ENSMUST00000046518	12	-1	102568582	102704930	Itpk1	protein_coding
ENSMUSG00000057963	ENSMUST00000191320	12	-1	102587909	102640934	Itpk1	protein_coding
ENSMUSG00000057963	ENSMUST00000179210	12	-1	102588506	102695802	Itpk1	protein_coding
ENSMUSG00000057963	ENSMUST00000178697	12	-1	102623373	102704914	Itpk1	protein_coding
ENSMUSG00000098530	ENSMUST00000179306	12	-1	102719975	102757765	Gm28051	protein_coding
ENSMUSG00000041716	ENSMUST00000174651	12	-1	102741732	102758672	Gm20604	protein_coding
ENSMUSG00000096458	ENSMUST00000173760	12	-1	102742230	102743645	Moap1	protein_coding
ENSMUSG00000096458	ENSMUST00000178384	12	-1	102742230	102743661	Moap1	protein_coding
ENSMUSG00000046675	ENSMUST00000057416	12	1	102743762	102747561	Tmem251	protein_coding
ENSMUSG00000091931	ENSMUST00000173969	12	-1	102753275	102757800	Gon7	protein_coding
ENSMUSG00000091931	ENSMUST00000179263	12	-1	102756281	102757803	Gon7	protein_coding
ENSMUSG00000041712	ENSMUST00000046404	12	1	102757967	102777707	Ubr7	protein_coding
ENSMUSG00000041702	ENSMUST00000223554	12	-1	102780797	102878406	Btbd7	protein_coding
ENSMUSG00000041702	ENSMUST00000045652	12	-1	102784638	102878278	Btbd7	protein_coding
ENSMUSG00000043319	ENSMUST00000053611	12	1	102899316	102900526	Cox8c	protein_coding
ENSMUSG00000021198	ENSMUST00000101099	12	1	102948859	103184001	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000179002	12	1	102949554	103183613	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000178001	12	1	103001838	103059428	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000085079	12	1	103001889	103183998	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000178076	12	1	103001946	103184065	Unc79	protein_coding
ENSMUSG00000021198	ENSMUST00000177984	12	1	103095094	103111273	Unc79	protein_coding
ENSMUSG00000041669	ENSMUST00000074416	12	-1	103196908	103242150	Prima1	protein_coding
ENSMUSG00000096753	ENSMUST00000191218	12	1	103310975	103317065	Fam181a	protein_coding
ENSMUSG00000096753	ENSMUST00000189885	12	1	103314953	103316318	Fam181a	protein_coding
ENSMUSG00000096753	ENSMUST00000179363	12	1	103314959	103317065	Fam181a	protein_coding
ENSMUSG00000021200	ENSMUST00000021617	12	-1	103321142	103356001	Asb2	protein_coding
ENSMUSG00000021200	ENSMUST00000149431	12	-1	103321146	103338373	Asb2	protein_coding
ENSMUSG00000021203	ENSMUST00000101094	12	1	103388682	103406339	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000021620	12	1	103388698	103406345	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000148371	12	1	103388985	103402901	Otub2	protein_coding
ENSMUSG00000021203	ENSMUST00000179684	12	1	103392654	103406350	Otub2	protein_coding
ENSMUSG00000055271	ENSMUST00000056140	12	-1	103406822	103407820	9330161L09Rik	protein_coding
ENSMUSG00000041645	ENSMUST00000044923	12	-1	103407982	103425819	Ddx24	protein_coding
ENSMUSG00000041645	ENSMUST00000110001	12	-1	103407983	103425780	Ddx24	protein_coding
ENSMUSG00000041645	ENSMUST00000222782	12	-1	103408196	103417335	Ddx24	protein_coding
ENSMUSG00000041645	ENSMUST00000221211	12	-1	103409618	103425824	Ddx24	protein_coding
ENSMUSG00000041645	ENSMUST00000223233	12	-1	103424300	103425784	Ddx24	protein_coding
ENSMUSG00000064215	ENSMUST00000076702	12	1	103434211	103440207	Ifi27	protein_coding
ENSMUSG00000064215	ENSMUST00000076788	12	1	103434211	103440207	Ifi27	protein_coding
ENSMUSG00000064215	ENSMUST00000079294	12	1	103434211	103440207	Ifi27	protein_coding
ENSMUSG00000064215	ENSMUST00000066701	12	1	103434212	103440239	Ifi27	protein_coding
ENSMUSG00000064215	ENSMUST00000085065	12	1	103434259	103440239	Ifi27	protein_coding
ENSMUSG00000064215	ENSMUST00000140838	12	1	103434292	103437528	Ifi27	protein_coding
ENSMUSG00000079017	ENSMUST00000055071	12	-1	103442167	103443680	Ifi27l2a	protein_coding
ENSMUSG00000021208	ENSMUST00000044687	12	-1	103450898	103457223	Ifi27l2b	protein_coding
ENSMUSG00000021209	ENSMUST00000021631	12	1	103532283	103613831	Ppp4r4	protein_coding
ENSMUSG00000021209	ENSMUST00000187155	12	1	103558431	103613066	Ppp4r4	protein_coding
ENSMUSG00000021209	ENSMUST00000190664	12	1	103581398	103591599	Ppp4r4	protein_coding
ENSMUSG00000021209	ENSMUST00000190151	12	1	103598220	103602966	Ppp4r4	protein_coding
ENSMUSG00000061947	ENSMUST00000044231	12	-1	103614786	103631444	Serpina10	protein_coding
ENSMUSG00000061947	ENSMUST00000121625	12	-1	103616675	103631421	Serpina10	protein_coding
ENSMUSG00000060807	ENSMUST00000044159	12	-1	103646630	103657212	Serpina6	protein_coding
ENSMUSG00000060807	ENSMUST00000152517	12	-1	103654374	103657102	Serpina6	protein_coding
ENSMUSG00000071179	ENSMUST00000164148	12	-1	103668808	103676139	Serpina16	protein_coding
ENSMUSG00000071179	ENSMUST00000095451	12	-1	103668897	103675464	Serpina16	protein_coding
ENSMUSG00000021081	ENSMUST00000117053	12	-1	103688044	103694666	Serpina1f	protein_coding
ENSMUSG00000021081	ENSMUST00000021490	12	-1	103689633	103695529	Serpina1f	protein_coding
ENSMUSG00000021081	ENSMUST00000118101	12	-1	103689636	103694716	Serpina1f	protein_coding
ENSMUSG00000071178	ENSMUST00000095450	12	-1	103728156	103738158	Serpina1b	protein_coding
ENSMUSG00000071178	ENSMUST00000186166	12	-1	103728156	103740515	Serpina1b	protein_coding
ENSMUSG00000071178	ENSMUST00000164454	12	-1	103728158	103830373	Serpina1b	protein_coding
ENSMUSG00000071178	ENSMUST00000187220	12	-1	103732480	103738158	Serpina1b	protein_coding
ENSMUSG00000071177	ENSMUST00000078869	12	-1	103763594	103773592	Serpina1d	protein_coding
ENSMUSG00000066366	ENSMUST00000072876	12	-1	103853589	103863555	Serpina1a	protein_coding
ENSMUSG00000066366	ENSMUST00000085056	12	-1	103853591	103863551	Serpina1a	protein_coding
ENSMUSG00000066366	ENSMUST00000124717	12	-1	103857764	103863562	Serpina1a	protein_coding
ENSMUSG00000079015	ENSMUST00000074051	12	-1	103894926	103904887	Serpina1c	protein_coding
ENSMUSG00000072849	ENSMUST00000122229	12	-1	103946931	103958975	Serpina1e	protein_coding
ENSMUSG00000072849	ENSMUST00000085054	12	-1	103947011	103956898	Serpina1e	protein_coding
ENSMUSG00000063232	ENSMUST00000120251	12	-1	103980243	103989957	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000074693	12	-1	103980255	103989927	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000176246	12	-1	103984686	103989919	Serpina11	protein_coding
ENSMUSG00000063232	ENSMUST00000151709	12	-1	103984772	103989917	Serpina11	protein_coding
ENSMUSG00000058260	ENSMUST00000058464	12	-1	103994743	104013652	Serpina9	protein_coding
ENSMUSG00000058260	ENSMUST00000164023	12	-1	104008276	104013755	Serpina9	protein_coding
ENSMUSG00000041567	ENSMUST00000043915	12	-1	104028769	104044443	Serpina12	protein_coding
ENSMUSG00000041550	ENSMUST00000021495	12	1	104101113	104106137	Serpina5	protein_coding
ENSMUSG00000041536	ENSMUST00000109965	12	1	104112724	104121896	Serpina3a	protein_coding
ENSMUSG00000041536	ENSMUST00000185595	12	1	104112780	104121808	Serpina3a	protein_coding
ENSMUSG00000041536	ENSMUST00000021496	12	1	104115970	104121518	Serpina3a	protein_coding
ENSMUSG00000066364	ENSMUST00000085052	12	1	104127996	104139545	Serpina3b	protein_coding
ENSMUSG00000066361	ENSMUST00000085050	12	-1	104146382	104153870	Serpina3c	protein_coding
ENSMUSG00000066363	ENSMUST00000121337	12	1	104214544	104221123	Serpina3f	protein_coding
ENSMUSG00000066363	ENSMUST00000167049	12	1	104214544	104221129	Serpina3f	protein_coding
ENSMUSG00000066363	ENSMUST00000101080	12	1	104214633	104221123	Serpina3f	protein_coding
ENSMUSG00000041481	ENSMUST00000043315	12	1	104236252	104241939	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000171916	12	1	104236259	104239305	Serpina3g	protein_coding
ENSMUSG00000041481	ENSMUST00000170628	12	1	104236260	104238323	Serpina3g	protein_coding
ENSMUSG00000079014	ENSMUST00000109958	12	1	104263122	104269372	Serpina3i	protein_coding
ENSMUSG00000079013	ENSMUST00000109957	12	1	104314553	104320725	Serpina3j	protein_coding
ENSMUSG00000058207	ENSMUST00000043058	12	1	104338486	104346144	Serpina3k	protein_coding
ENSMUSG00000079012	ENSMUST00000101078	12	1	104338486	104394256	Serpina3m	protein_coding
ENSMUSG00000079012	ENSMUST00000168797	12	1	104387164	104394257	Serpina3m	protein_coding
ENSMUSG00000021091	ENSMUST00000021506	12	1	104406729	104414329	Serpina3n	protein_coding
ENSMUSG00000021095	ENSMUST00000021513	12	-1	104471209	104473330	Gsc	protein_coding
ENSMUSG00000041415	ENSMUST00000041987	12	-1	104687742	104751952	Dicer1	protein_coding
ENSMUSG00000041415	ENSMUST00000222002	12	-1	104722084	104738837	Dicer1	protein_coding
ENSMUSG00000021097	ENSMUST00000109936	12	-1	104763117	104865076	Clmn	protein_coding
ENSMUSG00000021097	ENSMUST00000109937	12	-1	104771480	104865009	Clmn	protein_coding
ENSMUSG00000021097	ENSMUST00000222323	12	-1	104774276	104780871	Clmn	protein_coding
ENSMUSG00000054150	ENSMUST00000067005	12	-1	104929933	105009809	Syne3	protein_coding
ENSMUSG00000054150	ENSMUST00000109927	12	-1	104929949	104998677	Syne3	protein_coding
ENSMUSG00000054150	ENSMUST00000095439	12	-1	104932028	104998677	Syne3	protein_coding
ENSMUSG00000021102	ENSMUST00000223244	12	1	105032688	105038621	Glrx5	protein_coding
ENSMUSG00000021102	ENSMUST00000021522	12	1	105032690	105042906	Glrx5	protein_coding
ENSMUSG00000060863	ENSMUST00000142230	12	1	105146014	105155009	Tcl1b2	protein_coding
ENSMUSG00000060863	ENSMUST00000081379	12	1	105147033	105155225	Tcl1b2	protein_coding
ENSMUSG00000066359	ENSMUST00000085043	12	1	105159690	105166625	Tcl1b1	protein_coding
ENSMUSG00000066359	ENSMUST00000222342	12	1	105159702	105166331	Tcl1b1	protein_coding
ENSMUSG00000000701	ENSMUST00000000717	12	1	105176344	105181145	Tcl1b5	protein_coding
ENSMUSG00000068940	ENSMUST00000090990	12	1	105191043	105195612	Tcl1b3	protein_coding
ENSMUSG00000079007	ENSMUST00000222867	12	1	105201957	105206991	Tcl1b4	protein_coding
ENSMUSG00000079007	ENSMUST00000000718	12	1	105202422	105206993	Tcl1b4	protein_coding
ENSMUSG00000041359	ENSMUST00000041316	12	-1	105216750	105222737	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000101071	12	-1	105216758	105222716	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000176579	12	-1	105217308	105222706	Tcl1	protein_coding
ENSMUSG00000041359	ENSMUST00000175652	12	-1	105217498	105222793	Tcl1	protein_coding
ENSMUSG00000097929	ENSMUST00000180458	12	1	105336594	105383932	Tunar	protein_coding
ENSMUSG00000094910	ENSMUST00000178224	12	1	105453856	105493095	D430019H16Rik	protein_coding
ENSMUSG00000021070	ENSMUST00000001652	12	1	105563226	105595237	Bdkrb2	protein_coding
ENSMUSG00000041347	ENSMUST00000182899	12	1	105603085	105605339	Bdkrb1	protein_coding
ENSMUSG00000041347	ENSMUST00000183086	12	1	105603119	105604982	Bdkrb1	protein_coding
ENSMUSG00000041347	ENSMUST00000041229	12	1	105604091	105605428	Bdkrb1	protein_coding
ENSMUSG00000041341	ENSMUST00000221015	12	-1	105616136	105646829	Atg2b	protein_coding
ENSMUSG00000041341	ENSMUST00000041055	12	-1	105616136	105685211	Atg2b	protein_coding
ENSMUSG00000044715	ENSMUST00000222284	12	1	105684829	105699151	Gskip	protein_coding
ENSMUSG00000044715	ENSMUST00000051934	12	1	105685384	105703023	Gskip	protein_coding
ENSMUSG00000041323	ENSMUST00000040876	12	1	105705976	105782447	Ak7	protein_coding
ENSMUSG00000021111	ENSMUST00000109901	12	1	105784694	105838807	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000168186	12	1	105784704	105834893	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000163473	12	1	105784716	105837131	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170540	12	1	105784746	105809647	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166735	12	1	105784757	105809709	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000170002	12	1	105784872	105837273	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000166471	12	1	105812300	105837110	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000164798	12	1	105812351	105829246	Papola	protein_coding
ENSMUSG00000021111	ENSMUST00000172089	12	1	105829067	105835499	Papola	protein_coding
ENSMUSG00000021115	ENSMUST00000072040	12	1	106010228	106075220	Vrk1	protein_coding
ENSMUSG00000021115	ENSMUST00000085026	12	1	106010292	106077426	Vrk1	protein_coding
ENSMUSG00000021115	ENSMUST00000021539	12	1	106010316	106075409	Vrk1	protein_coding
