ENSG00000215405	ENST00000427390	15	-1	20737094	20747114	GOLGA6L6	protein_coding
ENSG00000104081	ENST00000557870	15	-1	40398104	40401080	BMF	protein_coding
ENSG00000104081	ENST00000560430	15	-1	40398249	40400905	BMF	protein_coding
ENSG00000156970	ENST00000287598	15	1	40453227	40513337	BUB1B	protein_coding
ENSG00000156970	ENST00000412359	15	1	40453268	40513239	BUB1B	protein_coding
ENSG00000137843	ENST00000441369	15	1	40509629	40569687	PAK6	protein_coding
ENSG00000137843	ENST00000453867	15	1	40509629	40569687	PAK6	protein_coding
ENSG00000137843	ENST00000561230	15	1	40530960	40558152	PAK6	protein_coding
ENSG00000137843	ENST00000558055	15	1	40531255	40558204	PAK6	protein_coding
ENSG00000137843	ENST00000455577	15	1	40531292	40569687	PAK6	protein_coding
ENSG00000137843	ENST00000560346	15	1	40531621	40569686	PAK6	protein_coding
ENSG00000137843	ENST00000260404	15	1	40532071	40569688	PAK6	protein_coding
ENSG00000137843	ENST00000558878	15	1	40532723	40557141	PAK6	protein_coding
ENSG00000137843	ENST00000558183	15	1	40532768	40557190	PAK6	protein_coding
ENSG00000137843	ENST00000560806	15	1	40532846	40557028	PAK6	protein_coding
ENSG00000176753	ENST00000319503	15	-1	40542865	40545111	C15orf56	protein_coding
ENSG00000176753	ENST00000559727	15	-1	40543977	40545170	C15orf56	protein_coding
ENSG00000137843	ENST00000558106	15	1	40544391	40558207	PAK6	protein_coding
ENSG00000137843	ENST00000559617	15	1	40544749	40558175	PAK6	protein_coding
ENSG00000137843	ENST00000560684	15	1	40544752	40557181	PAK6	protein_coding
ENSG00000137843	ENST00000559139	15	1	40545089	40558165	PAK6	protein_coding
ENSG00000137843	ENST00000560669	15	1	40545204	40558692	PAK6	protein_coding
ENSG00000137843	ENST00000542403	15	1	40545385	40569688	PAK6	protein_coding
ENSG00000230778	ENST00000434396	15	-1	40573645	40574787	ANKRD63	protein_coding
ENSG00000137841	ENST00000559671	15	-1	40576457	40582873	PLCB2	protein_coding
ENSG00000137841	ENST00000260402	15	-1	40580108	40600123	PLCB2	protein_coding
ENSG00000137841	ENST00000557821	15	-1	40580110	40600038	PLCB2	protein_coding
ENSG00000137841	ENST00000456256	15	-1	40580340	40600026	PLCB2	protein_coding
ENSG00000137841	ENST00000543785	15	-1	40592868	40600111	PLCB2	protein_coding
ENSG00000188549	ENST00000397536	15	-1	40623653	40630334	C15orf52	protein_coding
ENSG00000188549	ENST00000559313	15	-1	40625958	40633168	C15orf52	protein_coding
ENSG00000188549	ENST00000558858	15	-1	40627834	40630241	C15orf52	protein_coding
ENSG00000188549	ENST00000560922	15	-1	40630051	40632243	C15orf52	protein_coding
ENSG00000233041	ENST00000448599	15	1	40643234	40648635	PHGR1	protein_coding
ENSG00000140323	ENST00000267889	15	1	40650436	40663257	DISP2	protein_coding
ENSG00000140323	ENST00000558623	15	1	40662056	40663257	DISP2	protein_coding
ENSG00000128944	ENST00000416151	15	1	40674922	40686355	KNSTRN	protein_coding
ENSG00000128944	ENST00000249776	15	1	40674922	40686446	KNSTRN	protein_coding
ENSG00000128944	ENST00000448395	15	1	40675037	40686373	KNSTRN	protein_coding
ENSG00000128944	ENST00000608100	15	1	40675142	40686447	KNSTRN	protein_coding
ENSG00000128944	ENST00000557920	15	1	40675197	40682130	KNSTRN	protein_coding
ENSG00000128928	ENST00000249760	15	1	40697686	40713512	IVD	protein_coding
ENSG00000128928	ENST00000487418	15	1	40697996	40710966	IVD	protein_coding
ENSG00000128928	ENST00000479013	15	1	40697996	40713498	IVD	protein_coding
ENSG00000128928	ENST00000558610	15	1	40698275	40703889	IVD	protein_coding
ENSG00000128928	ENST00000473112	15	1	40700145	40727755	IVD	protein_coding
ENSG00000128928	ENST00000491554	15	1	40703807	40728146	IVD	protein_coding
ENSG00000128928	ENST00000559575	15	1	40708354	40711572	IVD	protein_coding
ENSG00000128928	ENST00000466756	15	1	40708366	40716672	IVD	protein_coding
ENSG00000140320	ENST00000561234	15	1	40731920	40760428	BAHD1	protein_coding
ENSG00000140320	ENST00000416165	15	1	40733411	40760441	BAHD1	protein_coding
ENSG00000140320	ENST00000560846	15	1	40750664	40760427	BAHD1	protein_coding
ENSG00000169105	ENST00000306243	15	1	40763160	40765353	CHST14	protein_coding
ENSG00000169105	ENST00000559991	15	1	40763285	40765327	CHST14	protein_coding
ENSG00000128891	ENST00000560305	15	-1	40820882	40857210	C15orf57	protein_coding
ENSG00000128891	ENST00000561011	15	-1	40823540	40857191	C15orf57	protein_coding
ENSG00000128891	ENST00000559911	15	-1	40827099	40857210	C15orf57	protein_coding
ENSG00000128891	ENST00000558113	15	-1	40831428	40857210	C15orf57	protein_coding
ENSG00000128891	ENST00000358005	15	-1	40845298	40857251	C15orf57	protein_coding
ENSG00000128891	ENST00000416810	15	-1	40845303	40857256	C15orf57	protein_coding
ENSG00000128891	ENST00000558750	15	-1	40846141	40857179	C15orf57	protein_coding
ENSG00000128891	ENST00000558918	15	-1	40846179	40857218	C15orf57	protein_coding
ENSG00000128891	ENST00000559103	15	-1	40846217	40857213	C15orf57	protein_coding
ENSG00000128891	ENST00000558871	15	-1	40848820	40857241	C15orf57	protein_coding
ENSG00000166133	ENST00000315616	15	1	40861499	40866659	RPUSD2	protein_coding
ENSG00000166133	ENST00000559271	15	1	40861531	40866557	RPUSD2	protein_coding
ENSG00000137812	ENST00000346991	15	1	40886218	40956540	CASC5	protein_coding
ENSG00000137812	ENST00000528975	15	1	40886232	40902487	CASC5	protein_coding
ENSG00000137812	ENST00000527044	15	1	40886233	40915357	CASC5	protein_coding
ENSG00000137812	ENST00000532056	15	1	40886447	40902495	CASC5	protein_coding
ENSG00000137812	ENST00000399668	15	1	40886447	40954881	CASC5	protein_coding
ENSG00000137812	ENST00000532406	15	1	40920272	40939236	CASC5	protein_coding
ENSG00000051180	ENST00000527860	15	1	40986972	41011084	RAD51	protein_coding
ENSG00000051180	ENST00000423169	15	1	40987327	41023790	RAD51	protein_coding
ENSG00000051180	ENST00000267868	15	1	40987358	41024354	RAD51	protein_coding
ENSG00000051180	ENST00000557850	15	1	40987370	41023788	RAD51	protein_coding
ENSG00000051180	ENST00000532743	15	1	40987372	41023614	RAD51	protein_coding
ENSG00000051180	ENST00000382643	15	1	40987372	41023791	RAD51	protein_coding
ENSG00000051180	ENST00000526763	15	1	40987661	40993399	RAD51	protein_coding
ENSG00000137824	ENST00000260385	15	-1	41028082	41048049	RMDN3	protein_coding
ENSG00000137824	ENST00000338376	15	-1	41028086	41047458	RMDN3	protein_coding
ENSG00000137824	ENST00000558232	15	-1	41028625	41037409	RMDN3	protein_coding
ENSG00000137824	ENST00000560460	15	-1	41030708	41047451	RMDN3	protein_coding
ENSG00000137824	ENST00000560905	15	-1	41036292	41047534	RMDN3	protein_coding
ENSG00000137880	ENST00000260447	15	1	41056218	41059906	GCHFR	protein_coding
ENSG00000137880	ENST00000561160	15	1	41056302	41058483	GCHFR	protein_coding
ENSG00000137880	ENST00000559445	15	1	41056325	41059897	GCHFR	protein_coding
ENSG00000137880	ENST00000559932	15	1	41056624	41059840	GCHFR	protein_coding
ENSG00000137880	ENST00000558467	15	1	41057818	41059906	GCHFR	protein_coding
ENSG00000104129	ENST00000220496	15	-1	41060067	41099675	DNAJC17	protein_coding
ENSG00000188277	ENST00000344320	15	1	41062159	41064643	C15orf62	protein_coding
ENSG00000166140	ENST00000570108	15	1	41099284	41106543	ZFYVE19	protein_coding
ENSG00000166140	ENST00000564258	15	1	41099287	41106763	ZFYVE19	protein_coding
ENSG00000166140	ENST00000355341	15	1	41099287	41106767	ZFYVE19	protein_coding
ENSG00000166140	ENST00000336455	15	1	41099432	41106767	ZFYVE19	protein_coding
ENSG00000166140	ENST00000299173	15	1	41099788	41106767	ZFYVE19	protein_coding
ENSG00000166140	ENST00000566407	15	1	41099875	41105998	ZFYVE19	protein_coding
ENSG00000166140	ENST00000561617	15	1	41099955	41105100	ZFYVE19	protein_coding
ENSG00000166140	ENST00000566767	15	1	41101117	41102393	ZFYVE19	protein_coding
ENSG00000166143	ENST00000299174	15	-1	41107650	41120907	PPP1R14D	protein_coding
ENSG00000166143	ENST00000427255	15	-1	41107769	41120907	PPP1R14D	protein_coding
ENSG00000166145	ENST00000562057	15	1	41136216	41149853	SPINT1	protein_coding
ENSG00000166145	ENST00000344051	15	1	41136216	41150405	SPINT1	protein_coding
ENSG00000166145	ENST00000568823	15	1	41136265	41145981	SPINT1	protein_coding
ENSG00000166145	ENST00000563656	15	1	41136375	41146071	SPINT1	protein_coding
ENSG00000166145	ENST00000431806	15	1	41136643	41149852	SPINT1	protein_coding
ENSG00000166145	ENST00000568580	15	1	41136873	41149147	SPINT1	protein_coding
ENSG00000166145	ENST00000566928	15	1	41145394	41149024	SPINT1	protein_coding
ENSG00000166145	ENST00000564375	15	1	41145708	41149165	SPINT1	protein_coding
ENSG00000166145	ENST00000569589	15	1	41146014	41149167	SPINT1	protein_coding
ENSG00000104140	ENST00000220507	15	-1	41164412	41166487	RHOV	protein_coding
ENSG00000104142	ENST00000220509	15	1	41186628	41196173	VPS18	protein_coding
ENSG00000104142	ENST00000558474	15	1	41186665	41195059	VPS18	protein_coding
ENSG00000128917	ENST00000249749	15	1	41221591	41231237	DLL4	protein_coding
ENSG00000128965	ENST00000444189	15	1	41245160	41248020	CHAC1	protein_coding
ENSG00000128965	ENST00000446533	15	1	41245347	41248710	CHAC1	protein_coding
ENSG00000128965	ENST00000487220	15	1	41246404	41248365	CHAC1	protein_coding
ENSG00000128908	ENST00000361937	15	-1	41271078	41408552	INO80	protein_coding
ENSG00000128908	ENST00000401393	15	-1	41271093	41408351	INO80	protein_coding
ENSG00000178997	ENST00000314992	15	-1	41474923	41522895	EXD1	protein_coding
ENSG00000178997	ENST00000458580	15	-1	41475937	41522889	EXD1	protein_coding
ENSG00000178997	ENST00000558396	15	-1	41509321	41522941	EXD1	protein_coding
ENSG00000187446	ENST00000334660	15	1	41523341	41574043	CHP1	protein_coding
ENSG00000187446	ENST00000560397	15	1	41523491	41571600	CHP1	protein_coding
ENSG00000187446	ENST00000560965	15	1	41549108	41564573	CHP1	protein_coding
ENSG00000104147	ENST00000220514	15	-1	41601466	41624819	OIP5	protein_coding
ENSG00000104147	ENST00000560640	15	-1	41601960	41624685	OIP5	protein_coding
ENSG00000137804	ENST00000260359	15	1	41624892	41673248	NUSAP1	protein_coding
ENSG00000137804	ENST00000450318	15	1	41624926	41673245	NUSAP1	protein_coding
ENSG00000137804	ENST00000450592	15	1	41625069	41672461	NUSAP1	protein_coding
ENSG00000137804	ENST00000559596	15	1	41625069	41672600	NUSAP1	protein_coding
ENSG00000137804	ENST00000414849	15	1	41625069	41673248	NUSAP1	protein_coding
ENSG00000137804	ENST00000560747	15	1	41625084	41673248	NUSAP1	protein_coding
ENSG00000137804	ENST00000560177	15	1	41625111	41673248	NUSAP1	protein_coding
ENSG00000137806	ENST00000260361	15	-1	41679551	41694642	NDUFAF1	protein_coding
ENSG00000137806	ENST00000560978	15	-1	41687189	41694717	NDUFAF1	protein_coding
ENSG00000137806	ENST00000558719	15	-1	41688685	41694640	NDUFAF1	protein_coding
ENSG00000137815	ENST00000389629	15	1	41709302	41775761	RTF1	protein_coding
ENSG00000137815	ENST00000560447	15	1	41766867	41769776	RTF1	protein_coding
ENSG00000137825	ENST00000425927	15	1	41785591	41794686	ITPKA	protein_coding
ENSG00000137825	ENST00000260386	15	1	41786073	41795747	ITPKA	protein_coding
ENSG00000062524	ENST00000355166	15	-1	41795836	41806077	LTK	protein_coding
ENSG00000062524	ENST00000263800	15	-1	41795840	41806004	LTK	protein_coding
ENSG00000062524	ENST00000561619	15	-1	41796149	41805994	LTK	protein_coding
ENSG00000062524	ENST00000453182	15	-1	41796165	41806085	LTK	protein_coding
ENSG00000103932	ENST00000561603	15	-1	41809374	41836455	RPAP1	protein_coding
ENSG00000103932	ENST00000304330	15	-1	41809374	41836457	RPAP1	protein_coding
ENSG00000103932	ENST00000565035	15	-1	41815977	41819168	RPAP1	protein_coding
ENSG00000103932	ENST00000567866	15	-1	41827710	41836448	RPAP1	protein_coding
ENSG00000103932	ENST00000566863	15	-1	41828361	41836467	RPAP1	protein_coding
ENSG00000092445	ENST00000559066	15	1	41849873	41871003	TYRO3	protein_coding
ENSG00000092445	ENST00000263798	15	1	41851232	41871526	TYRO3	protein_coding
ENSG00000092445	ENST00000568343	15	1	41862875	41870171	TYRO3	protein_coding
ENSG00000174197	ENST00000563576	15	1	41913734	42005680	MGA	protein_coding
ENSG00000174197	ENST00000566718	15	1	41952610	42005522	MGA	protein_coding
ENSG00000174197	ENST00000389936	15	1	41952610	42062137	MGA	protein_coding
ENSG00000174197	ENST00000545763	15	1	41952610	42062137	MGA	protein_coding
ENSG00000174197	ENST00000219905	15	1	41952610	42062141	MGA	protein_coding
ENSG00000174197	ENST00000566586	15	1	41961026	42062135	MGA	protein_coding
ENSG00000174197	ENST00000570161	15	1	41961093	42062139	MGA	protein_coding
ENSG00000174197	ENST00000561532	15	1	41961922	41976888	MGA	protein_coding
ENSG00000174197	ENST00000564190	15	1	42026752	42054395	MGA	protein_coding
ENSG00000137802	ENST00000221214	15	1	42066632	42120051	MAPKBP1	protein_coding
ENSG00000137802	ENST00000457542	15	1	42066632	42120053	MAPKBP1	protein_coding
ENSG00000137802	ENST00000260357	15	1	42066691	42117814	MAPKBP1	protein_coding
ENSG00000137802	ENST00000456763	15	1	42066722	42120051	MAPKBP1	protein_coding
ENSG00000137802	ENST00000514566	15	1	42066740	42119154	MAPKBP1	protein_coding
ENSG00000137802	ENST00000510535	15	1	42066900	42104296	MAPKBP1	protein_coding
ENSG00000268632	ENST00000597767	15	-1	42073346	42076229	AC073657.1	protein_coding
ENSG00000243789	ENST00000397299	15	1	42120283	42129779	JMJD7	protein_coding
ENSG00000243708	ENST00000542534	15	1	42120283	42140345	PLA2G4B	protein_coding
ENSG00000243789	ENST00000408047	15	1	42120300	42129650	JMJD7	protein_coding
ENSG00000243789	ENST00000431823	15	1	42120305	42128749	JMJD7	protein_coding
ENSG00000168970	ENST00000382448	15	1	42120314	42140341	JMJD7-PLA2G4B	protein_coding
ENSG00000168970	ENST00000342159	15	1	42120315	42140164	JMJD7-PLA2G4B	protein_coding
ENSG00000243708	ENST00000452633	15	1	42129973	42140345	PLA2G4B	protein_coding
ENSG00000243708	ENST00000458483	15	1	42131011	42140345	PLA2G4B	protein_coding
ENSG00000243708	ENST00000569354	15	1	42138999	42140230	PLA2G4B	protein_coding
ENSG00000137877	ENST00000320955	15	-1	42140345	42186275	SPTBN5	protein_coding
ENSG00000103966	ENST00000220325	15	-1	42190950	42264776	EHD4	protein_coding
ENSG00000188089	ENST00000399518	15	-1	42273780	42343388	PLA2G4E	protein_coding
ENSG00000188089	ENST00000413860	15	-1	42275952	42302445	PLA2G4E	protein_coding
ENSG00000159337	ENST00000290472	15	-1	42359881	42386752	PLA2G4D	protein_coding
ENSG00000168907	ENST00000397272	15	-1	42433332	42448839	PLA2G4F	protein_coding
ENSG00000168907	ENST00000382396	15	-1	42433399	42448834	PLA2G4F	protein_coding
ENSG00000166887	ENST00000318006	15	-1	42450899	42500514	VPS39	protein_coding
ENSG00000166887	ENST00000348544	15	-1	42452952	42500351	VPS39	protein_coding
ENSG00000103978	ENST00000389834	15	-1	42502730	42565861	TMEM87A	protein_coding
ENSG00000103978	ENST00000448392	15	-1	42503355	42565638	TMEM87A	protein_coding
ENSG00000103978	ENST00000566014	15	-1	42519003	42529673	TMEM87A	protein_coding
ENSG00000103978	ENST00000568400	15	-1	42528553	42565276	TMEM87A	protein_coding
ENSG00000103978	ENST00000563371	15	-1	42529743	42565221	TMEM87A	protein_coding
ENSG00000103978	ENST00000561578	15	-1	42531866	42563799	TMEM87A	protein_coding
ENSG00000103978	ENST00000566474	15	-1	42536330	42565058	TMEM87A	protein_coding
ENSG00000103978	ENST00000307216	15	-1	42550133	42565634	TMEM87A	protein_coding
ENSG00000103978	ENST00000568432	15	-1	42550989	42565276	TMEM87A	protein_coding
ENSG00000214013	ENST00000561871	15	1	42565431	42566708	GANC	protein_coding
ENSG00000214013	ENST00000562170	15	1	42565484	42570790	GANC	protein_coding
ENSG00000214013	ENST00000562859	15	1	42565493	42585024	GANC	protein_coding
ENSG00000214013	ENST00000566442	15	1	42565856	42607031	GANC	protein_coding
ENSG00000214013	ENST00000440615	15	1	42566440	42576587	GANC	protein_coding
ENSG00000214013	ENST00000318010	15	1	42566440	42645864	GANC	protein_coding
ENSG00000214013	ENST00000567596	15	1	42635540	42644306	GANC	protein_coding
ENSG00000214013	ENST00000566690	15	1	42636893	42644276	GANC	protein_coding
ENSG00000092529	ENST00000356316	15	1	42640301	42704515	CAPN3	protein_coding
ENSG00000092529	ENST00000318023	15	1	42651783	42703971	CAPN3	protein_coding
ENSG00000092529	ENST00000357568	15	1	42651783	42703971	CAPN3	protein_coding
ENSG00000092529	ENST00000349748	15	1	42651783	42704515	CAPN3	protein_coding
ENSG00000092529	ENST00000397163	15	1	42651785	42704514	CAPN3	protein_coding
ENSG00000092529	ENST00000397200	15	1	42694588	42704515	CAPN3	protein_coding
ENSG00000092529	ENST00000569827	15	1	42694616	42703539	CAPN3	protein_coding
ENSG00000092529	ENST00000567071	15	1	42694997	42702161	CAPN3	protein_coding
ENSG00000092529	ENST00000337571	15	1	42696977	42704513	CAPN3	protein_coding
ENSG00000092529	ENST00000569136	15	1	42696978	42704140	CAPN3	protein_coding
ENSG00000092529	ENST00000561817	15	1	42696996	42704515	CAPN3	protein_coding
ENSG00000092529	ENST00000397204	15	1	42697029	42704513	CAPN3	protein_coding
ENSG00000092529	ENST00000565559	15	1	42697065	42703109	CAPN3	protein_coding
ENSG00000092529	ENST00000564503	15	1	42700512	42704055	CAPN3	protein_coding
ENSG00000103994	ENST00000263805	15	-1	42705021	42749730	ZNF106	protein_coding
ENSG00000103994	ENST00000565380	15	-1	42707319	42783303	ZNF106	protein_coding
ENSG00000103994	ENST00000565500	15	-1	42707321	42740496	ZNF106	protein_coding
ENSG00000103994	ENST00000569648	15	-1	42707493	42720302	ZNF106	protein_coding
ENSG00000103994	ENST00000565611	15	-1	42707938	42749711	ZNF106	protein_coding
ENSG00000103994	ENST00000567772	15	-1	42733939	42738796	ZNF106	protein_coding
ENSG00000103994	ENST00000565948	15	-1	42738824	42749754	ZNF106	protein_coding
ENSG00000103994	ENST00000564754	15	-1	42743176	42783321	ZNF106	protein_coding
ENSG00000103994	ENST00000567041	15	-1	42743865	42782608	ZNF106	protein_coding
ENSG00000092531	ENST00000561526	15	1	42783442	42820568	SNAP23	protein_coding
ENSG00000092531	ENST00000249647	15	1	42787458	42825259	SNAP23	protein_coding
ENSG00000092531	ENST00000564153	15	1	42787832	42824025	SNAP23	protein_coding
ENSG00000092531	ENST00000349777	15	1	42787835	42825256	SNAP23	protein_coding
ENSG00000092531	ENST00000567094	15	1	42787840	42814293	SNAP23	protein_coding
ENSG00000092531	ENST00000566327	15	1	42787842	42822002	SNAP23	protein_coding
ENSG00000092531	ENST00000568859	15	1	42787907	42820521	SNAP23	protein_coding
ENSG00000092531	ENST00000397138	15	1	42804045	42823676	SNAP23	protein_coding
ENSG00000092531	ENST00000563873	15	1	42805608	42837545	SNAP23	protein_coding
ENSG00000092531	ENST00000568841	15	1	42807435	42837543	SNAP23	protein_coding
ENSG00000092531	ENST00000563830	15	1	42807435	42837547	SNAP23	protein_coding
ENSG00000180979	ENST00000397130	15	-1	42834720	42840971	LRRC57	protein_coding
ENSG00000180979	ENST00000323443	15	-1	42834720	42841000	LRRC57	protein_coding
ENSG00000180979	ENST00000563454	15	-1	42834722	42840970	LRRC57	protein_coding
ENSG00000180979	ENST00000570160	15	-1	42839506	42840991	LRRC57	protein_coding
ENSG00000137814	ENST00000260372	15	1	42841008	42862192	HAUS2	protein_coding
ENSG00000137814	ENST00000568876	15	1	42841026	42860056	HAUS2	protein_coding
ENSG00000137814	ENST00000568846	15	1	42841032	42853885	HAUS2	protein_coding
ENSG00000137814	ENST00000562398	15	1	42841036	42856013	HAUS2	protein_coding
ENSG00000137814	ENST00000607467	15	1	42851582	42853885	HAUS2	protein_coding
ENSG00000159433	ENST00000290607	15	1	42867857	43013179	STARD9	protein_coding
ENSG00000159433	ENST00000569419	15	1	42958005	42973785	STARD9	protein_coding
ENSG00000140326	ENST00000356231	15	-1	43015760	43029324	CDAN1	protein_coding
ENSG00000140326	ENST00000563260	15	-1	43028760	43029252	CDAN1	protein_coding
ENSG00000128881	ENST00000267890	15	-1	43030932	43212677	TTBK2	protein_coding
