ENSG00000272636	ENST00000343572	17	-1	5810	31427	DOC2B	protein_coding
ENSG00000161905	ENST00000576394	17	-1	4542733	4545170	ALOX15	protein_coding
ENSG00000141456	ENST00000574876	17	-1	4574679	4607424	PELP1	protein_coding
ENSG00000141456	ENST00000572293	17	-1	4574680	4607620	PELP1	protein_coding
ENSG00000141456	ENST00000269230	17	-1	4574680	4607632	PELP1	protein_coding
ENSG00000141456	ENST00000301396	17	-1	4574680	4607632	PELP1	protein_coding
ENSG00000141456	ENST00000436683	17	-1	4574711	4607419	PELP1	protein_coding
ENSG00000141456	ENST00000570571	17	-1	4578609	4607335	PELP1	protein_coding
ENSG00000141456	ENST00000570387	17	-1	4579765	4595120	PELP1	protein_coding
ENSG00000141456	ENST00000575101	17	-1	4580081	4607401	PELP1	protein_coding
ENSG00000141480	ENST00000269260	17	1	4613784	4624766	ARRB2	protein_coding
ENSG00000141480	ENST00000574954	17	1	4613925	4624391	ARRB2	protein_coding
ENSG00000141480	ENST00000346341	17	1	4613929	4624794	ARRB2	protein_coding
ENSG00000141480	ENST00000572457	17	1	4613938	4624777	ARRB2	protein_coding
ENSG00000141480	ENST00000381488	17	1	4613988	4624356	ARRB2	protein_coding
ENSG00000141480	ENST00000412477	17	1	4613988	4624791	ARRB2	protein_coding
ENSG00000141480	ENST00000571428	17	1	4613992	4622713	ARRB2	protein_coding
ENSG00000141480	ENST00000575877	17	1	4613994	4624791	ARRB2	protein_coding
ENSG00000141480	ENST00000571206	17	1	4618884	4624433	ARRB2	protein_coding
ENSG00000161920	ENST00000575284	17	1	4634723	4636607	MED11	protein_coding
ENSG00000161920	ENST00000573708	17	1	4634726	4635728	MED11	protein_coding
ENSG00000161920	ENST00000293777	17	1	4634729	4636905	MED11	protein_coding
ENSG00000161921	ENST00000293778	17	-1	4636821	4643114	CXCL16	protein_coding
ENSG00000161921	ENST00000574412	17	-1	4637581	4643217	CXCL16	protein_coding
ENSG00000161921	ENST00000573123	17	-1	4638662	4642440	CXCL16	protein_coding
ENSG00000141497	ENST00000433935	17	1	4643319	4649410	ZMYND15	protein_coding
ENSG00000141497	ENST00000592813	17	1	4643337	4649408	ZMYND15	protein_coding
ENSG00000141497	ENST00000269289	17	1	4643808	4649405	ZMYND15	protein_coding
ENSG00000141497	ENST00000573751	17	1	4643814	4649411	ZMYND15	protein_coding
ENSG00000142484	ENST00000270560	17	1	4675187	4686506	TM4SF5	protein_coding
ENSG00000182853	ENST00000441199	17	-1	4688580	4689666	VMO1	protein_coding
ENSG00000182853	ENST00000416307	17	-1	4688580	4689693	VMO1	protein_coding
ENSG00000182853	ENST00000328739	17	-1	4688580	4689727	VMO1	protein_coding
ENSG00000182853	ENST00000354194	17	-1	4688580	4689728	VMO1	protein_coding
ENSG00000182327	ENST00000331264	17	1	4692254	4693685	GLTPD2	protein_coding
ENSG00000142507	ENST00000270586	17	1	4699439	4701790	PSMB6	protein_coding
ENSG00000129219	ENST00000263088	17	1	4710391	4726729	PLD2	protein_coding
ENSG00000129219	ENST00000572940	17	1	4710464	4726723	PLD2	protein_coding
ENSG00000129219	ENST00000575316	17	1	4710857	4712620	PLD2	protein_coding
ENSG00000129219	ENST00000576983	17	1	4720348	4722810	PLD2	protein_coding
ENSG00000129219	ENST00000576864	17	1	4721888	4726729	PLD2	protein_coding
ENSG00000141503	ENST00000355280	17	1	4736683	4801348	MINK1	protein_coding
ENSG00000141503	ENST00000347992	17	1	4736695	4801349	MINK1	protein_coding
ENSG00000141503	ENST00000453408	17	1	4736879	4800582	MINK1	protein_coding
ENSG00000141503	ENST00000576037	17	1	4799500	4800440	MINK1	protein_coding
ENSG00000108556	ENST00000293780	17	-1	4801069	4806369	CHRNE	protein_coding
ENSG00000205710	ENST00000521575	17	1	4802713	4804094	C17orf107	protein_coding
ENSG00000205710	ENST00000381365	17	1	4802831	4806227	C17orf107	protein_coding
ENSG00000185245	ENST00000329125	17	1	4835592	4838325	GP1BA	protein_coding
ENSG00000108528	ENST00000225665	17	-1	4840425	4843546	SLC25A11	protein_coding
ENSG00000108528	ENST00000544061	17	-1	4841019	4843348	SLC25A11	protein_coding
ENSG00000108528	ENST00000576951	17	-1	4841058	4843208	SLC25A11	protein_coding
ENSG00000108523	ENST00000571816	17	1	4843303	4848486	RNF167	protein_coding
ENSG00000108523	ENST00000573404	17	1	4843378	4845947	RNF167	protein_coding
ENSG00000108523	ENST00000576452	17	1	4843395	4845761	RNF167	protein_coding
ENSG00000108523	ENST00000572430	17	1	4843415	4848465	RNF167	protein_coding
ENSG00000108523	ENST00000262482	17	1	4843423	4848517	RNF167	protein_coding
ENSG00000108523	ENST00000570328	17	1	4843594	4845900	RNF167	protein_coding
ENSG00000108523	ENST00000575111	17	1	4843676	4848486	RNF167	protein_coding
ENSG00000108523	ENST00000576229	17	1	4843782	4848467	RNF167	protein_coding
ENSG00000108523	ENST00000572382	17	1	4845914	4848504	RNF167	protein_coding
ENSG00000108523	ENST00000576965	17	1	4846146	4848517	RNF167	protein_coding
ENSG00000108518	ENST00000225655	17	-1	4848947	4852309	PFN1	protein_coding
ENSG00000108518	ENST00000574872	17	-1	4848962	4850764	PFN1	protein_coding
ENSG00000108518	ENST00000572383	17	-1	4849988	4852356	PFN1	protein_coding
ENSG00000108515	ENST00000519266	17	1	4851387	4855209	ENO3	protein_coding
ENSG00000108515	ENST00000520221	17	1	4851547	4858515	ENO3	protein_coding
ENSG00000108515	ENST00000522798	17	1	4852472	4857140	ENO3	protein_coding
ENSG00000108515	ENST00000522301	17	1	4853485	4858563	ENO3	protein_coding
ENSG00000108515	ENST00000521811	17	1	4854375	4857140	ENO3	protein_coding
ENSG00000108515	ENST00000519602	17	1	4854384	4858883	ENO3	protein_coding
ENSG00000108515	ENST00000323997	17	1	4854390	4860426	ENO3	protein_coding
ENSG00000108515	ENST00000522249	17	1	4854414	4858388	ENO3	protein_coding
ENSG00000108515	ENST00000519584	17	1	4854414	4860422	ENO3	protein_coding
ENSG00000108515	ENST00000518175	17	1	4855053	4860413	ENO3	protein_coding
ENSG00000091640	ENST00000575142	17	-1	4862521	4871085	SPAG7	protein_coding
ENSG00000091640	ENST00000206020	17	-1	4862523	4871167	SPAG7	protein_coding
ENSG00000091640	ENST00000573366	17	-1	4862551	4870486	SPAG7	protein_coding
ENSG00000108509	ENST00000358183	17	-1	4871287	4890960	CAMTA2	protein_coding
ENSG00000108509	ENST00000414043	17	-1	4871292	4890407	CAMTA2	protein_coding
ENSG00000108509	ENST00000361571	17	-1	4871292	4890665	CAMTA2	protein_coding
ENSG00000108509	ENST00000572543	17	-1	4871292	4890936	CAMTA2	protein_coding
ENSG00000108509	ENST00000381311	17	-1	4871292	4890945	CAMTA2	protein_coding
ENSG00000108509	ENST00000348066	17	-1	4871293	4890947	CAMTA2	protein_coding
ENSG00000108509	ENST00000574606	17	-1	4883913	4889508	CAMTA2	protein_coding
ENSG00000196388	ENST00000355025	17	-1	4891425	4900905	INCA1	protein_coding
ENSG00000196388	ENST00000575780	17	-1	4891425	4900905	INCA1	protein_coding
ENSG00000196388	ENST00000396829	17	-1	4891426	4900905	INCA1	protein_coding
ENSG00000196388	ENST00000574617	17	-1	4891507	4900328	INCA1	protein_coding
ENSG00000196388	ENST00000576820	17	-1	4891507	4900328	INCA1	protein_coding
ENSG00000129250	ENST00000320785	17	1	4901243	4931696	KIF1C	protein_coding
ENSG00000129250	ENST00000574165	17	1	4901249	4905404	KIF1C	protein_coding
ENSG00000132517	ENST00000254853	17	-1	4935895	4938721	SLC52A1	protein_coding
ENSG00000132517	ENST00000512825	17	-1	4935898	4955304	SLC52A1	protein_coding
ENSG00000132517	ENST00000424747	17	-1	4935900	4938727	SLC52A1	protein_coding
ENSG00000180787	ENST00000318833	17	1	4981543	4999669	ZFP3	protein_coding
ENSG00000167840	ENST00000575898	17	-1	5008836	5015136	ZNF232	protein_coding
ENSG00000167840	ENST00000250076	17	-1	5008930	5026397	ZNF232	protein_coding
ENSG00000167840	ENST00000416429	17	-1	5009224	5015171	ZNF232	protein_coding
ENSG00000129204	ENST00000332776	17	1	5019733	5078285	USP6	protein_coding
ENSG00000129204	ENST00000574788	17	1	5019733	5078286	USP6	protein_coding
ENSG00000129204	ENST00000304328	17	1	5031687	5078324	USP6	protein_coding
ENSG00000129204	ENST00000250066	17	1	5031687	5078329	USP6	protein_coding
ENSG00000180626	ENST00000399604	17	-1	5082831	5087692	ZNF594	protein_coding
ENSG00000180626	ENST00000575779	17	-1	5083373	5095178	ZNF594	protein_coding
ENSG00000180626	ENST00000576772	17	-1	5087246	5095157	ZNF594	protein_coding
ENSG00000161929	ENST00000574081	17	-1	5112256	5138155	SCIMP	protein_coding
ENSG00000161929	ENST00000399600	17	-1	5113445	5138155	SCIMP	protein_coding
ENSG00000161929	ENST00000571800	17	-1	5116307	5138118	SCIMP	protein_coding
ENSG00000161929	ENST00000574297	17	-1	5117951	5138155	SCIMP	protein_coding
ENSG00000029725	ENST00000262477	17	1	5185558	5289129	RABEP1	protein_coding
ENSG00000029725	ENST00000408982	17	1	5185558	5289129	RABEP1	protein_coding
ENSG00000029725	ENST00000575991	17	1	5185560	5212097	RABEP1	protein_coding
ENSG00000029725	ENST00000537505	17	1	5185569	5286720	RABEP1	protein_coding
ENSG00000029725	ENST00000546142	17	1	5185595	5288057	RABEP1	protein_coding
ENSG00000029725	ENST00000341923	17	1	5185782	5286518	RABEP1	protein_coding
ENSG00000029725	ENST00000574568	17	1	5257696	5264924	RABEP1	protein_coding
ENSG00000029725	ENST00000572250	17	1	5280506	5285016	RABEP1	protein_coding
ENSG00000108559	ENST00000573584	17	-1	5289346	5323480	NUP88	protein_coding
ENSG00000108559	ENST00000225696	17	-1	5289422	5322786	NUP88	protein_coding
ENSG00000108559	ENST00000572809	17	-1	5312057	5321549	NUP88	protein_coding
ENSG00000129197	ENST00000536255	17	1	5322961	5336035	RPAIN	protein_coding
ENSG00000129197	ENST00000381208	17	1	5322961	5336196	RPAIN	protein_coding
ENSG00000129197	ENST00000381209	17	1	5322961	5336196	RPAIN	protein_coding
ENSG00000129197	ENST00000327154	17	1	5323208	5335928	RPAIN	protein_coding
ENSG00000129197	ENST00000405578	17	1	5323520	5331973	RPAIN	protein_coding
ENSG00000129197	ENST00000574003	17	1	5323522	5331629	RPAIN	protein_coding
ENSG00000108561	ENST00000225698	17	-1	5336097	5342475	C1QBP	protein_coding
ENSG00000108561	ENST00000574444	17	-1	5336121	5342098	C1QBP	protein_coding
ENSG00000108561	ENST00000570805	17	-1	5336339	5352150	C1QBP	protein_coding
ENSG00000108561	ENST00000576122	17	-1	5341487	5342087	C1QBP	protein_coding
ENSG00000005100	ENST00000225296	17	-1	5344232	5372380	DHX33	protein_coding
ENSG00000005100	ENST00000433302	17	-1	5346809	5372236	DHX33	protein_coding
ENSG00000005100	ENST00000572490	17	-1	5346813	5372068	DHX33	protein_coding
ENSG00000072849	ENST00000158771	17	-1	5374571	5389537	DERL2	protein_coding
ENSG00000072849	ENST00000572834	17	-1	5377772	5389482	DERL2	protein_coding
ENSG00000072849	ENST00000575605	17	-1	5377930	5386199	DERL2	protein_coding
ENSG00000072849	ENST00000570848	17	-1	5377930	5389498	DERL2	protein_coding
ENSG00000072849	ENST00000571971	17	-1	5383391	5389498	DERL2	protein_coding
ENSG00000167842	ENST00000576988	17	1	5389605	5392557	MIS12	protein_coding
ENSG00000167842	ENST00000576570	17	1	5389705	5392255	MIS12	protein_coding
ENSG00000167842	ENST00000573759	17	1	5389716	5394057	MIS12	protein_coding
ENSG00000167842	ENST00000381165	17	1	5390247	5394134	MIS12	protein_coding
ENSG00000091592	ENST00000262467	17	-1	5404705	5487851	NLRP1	protein_coding
ENSG00000091592	ENST00000345221	17	-1	5417439	5487832	NLRP1	protein_coding
ENSG00000091592	ENST00000269280	17	-1	5417447	5487768	NLRP1	protein_coding
ENSG00000091592	ENST00000354411	17	-1	5418074	5487277	NLRP1	protein_coding
ENSG00000091592	ENST00000572272	17	-1	5418074	5487277	NLRP1	protein_coding
ENSG00000091592	ENST00000577119	17	-1	5418074	5487277	NLRP1	protein_coding
ENSG00000091592	ENST00000576905	17	-1	5487171	5522744	NLRP1	protein_coding
ENSG00000179314	ENST00000573619	17	1	5676246	5984112	WSCD1	protein_coding
ENSG00000179314	ENST00000574946	17	1	5972426	6027747	WSCD1	protein_coding
ENSG00000179314	ENST00000573634	17	1	5972437	6024058	WSCD1	protein_coding
ENSG00000179314	ENST00000576083	17	1	5973744	5991424	WSCD1	protein_coding
ENSG00000179314	ENST00000317744	17	1	5973934	6027745	WSCD1	protein_coding
ENSG00000179314	ENST00000574232	17	1	5974428	6024030	WSCD1	protein_coding
ENSG00000179314	ENST00000539421	17	1	5974428	6024620	WSCD1	protein_coding
ENSG00000179314	ENST00000571973	17	1	5981270	5984240	WSCD1	protein_coding
ENSG00000179314	ENST00000576233	17	1	5983467	5984114	WSCD1	protein_coding
ENSG00000179314	ENST00000576947	17	1	5985202	5993681	WSCD1	protein_coding
ENSG00000129221	ENST00000570584	17	-1	6297013	6338399	AIPL1	protein_coding
ENSG00000129221	ENST00000381129	17	-1	6327057	6338505	AIPL1	protein_coding
ENSG00000129221	ENST00000250087	17	-1	6327058	6338519	AIPL1	protein_coding
ENSG00000129221	ENST00000574506	17	-1	6327854	6338453	AIPL1	protein_coding
ENSG00000129221	ENST00000575265	17	-1	6328625	6338441	AIPL1	protein_coding
ENSG00000129221	ENST00000570466	17	-1	6328721	6338472	AIPL1	protein_coding
ENSG00000129221	ENST00000576776	17	-1	6328721	6338472	AIPL1	protein_coding
ENSG00000129221	ENST00000576307	17	-1	6328726	6338472	AIPL1	protein_coding
ENSG00000129221	ENST00000571740	17	-1	6329509	6338440	AIPL1	protein_coding
ENSG00000129221	ENST00000574913	17	-1	6330205	6338427	AIPL1	protein_coding
ENSG00000129195	ENST00000572447	17	1	6347735	6354789	FAM64A	protein_coding
ENSG00000129195	ENST00000250056	17	1	6347761	6354385	FAM64A	protein_coding
ENSG00000129195	ENST00000571373	17	1	6347763	6353258	FAM64A	protein_coding
ENSG00000129195	ENST00000570337	17	1	6347763	6353685	FAM64A	protein_coding
ENSG00000129195	ENST00000572595	17	1	6347766	6354375	FAM64A	protein_coding
ENSG00000129195	ENST00000576056	17	1	6347795	6353611	FAM64A	protein_coding
ENSG00000129195	ENST00000571572	17	1	6350815	6353915	FAM64A	protein_coding
ENSG00000091622	ENST00000421306	17	-1	6354584	6459780	PITPNM3	protein_coding
ENSG00000091622	ENST00000262483	17	-1	6354585	6459814	PITPNM3	protein_coding
ENSG00000091622	ENST00000575201	17	-1	6363889	6367201	PITPNM3	protein_coding
ENSG00000198920	ENST00000576281	17	-1	6481468	6498319	KIAA0753	protein_coding
ENSG00000198920	ENST00000361413	17	-1	6481471	6544247	KIAA0753	protein_coding
ENSG00000198920	ENST00000542606	17	-1	6482531	6538493	KIAA0753	protein_coding
ENSG00000198920	ENST00000572370	17	-1	6482709	6544031	KIAA0753	protein_coding
ENSG00000198920	ENST00000589033	17	-1	6482974	6524159	KIAA0753	protein_coding
ENSG00000198920	ENST00000571642	17	-1	6531893	6543982	KIAA0753	protein_coding
ENSG00000198920	ENST00000573033	17	-1	6531939	6539748	KIAA0753	protein_coding
ENSG00000129235	ENST00000250101	17	1	6544078	6547861	TXNDC17	protein_coding
ENSG00000129235	ENST00000570330	17	1	6544336	6546434	TXNDC17	protein_coding
ENSG00000129235	ENST00000574838	17	1	6544363	6546749	TXNDC17	protein_coding
ENSG00000108590	ENST00000225728	17	-1	6546635	6554954	MED31	protein_coding
ENSG00000108590	ENST00000575197	17	-1	6547599	6554954	MED31	protein_coding
ENSG00000108590	ENST00000574128	17	-1	6547615	6554747	MED31	protein_coding
ENSG00000212734	ENST00000391428	17	1	6554971	6556791	C17orf100	protein_coding
ENSG00000141485	ENST00000433363	17	-1	6588032	6616886	SLC13A5	protein_coding
ENSG00000141485	ENST00000293800	17	-1	6588042	6616688	SLC13A5	protein_coding
ENSG00000141485	ENST00000381074	17	-1	6589399	6616685	SLC13A5	protein_coding
ENSG00000141485	ENST00000573648	17	-1	6589416	6616696	SLC13A5	protein_coding
ENSG00000141485	ENST00000570687	17	-1	6590673	6594203	SLC13A5	protein_coding
ENSG00000141485	ENST00000572727	17	-1	6593281	6599208	SLC13A5	protein_coding
ENSG00000141485	ENST00000572352	17	-1	6606392	6616688	SLC13A5	protein_coding
ENSG00000141485	ENST00000576323	17	-1	6607200	6616690	SLC13A5	protein_coding
ENSG00000132530	ENST00000574394	17	1	6658884	6663900	XAF1	protein_coding
ENSG00000132530	ENST00000438512	17	1	6659156	6665278	XAF1	protein_coding
ENSG00000132530	ENST00000441631	17	1	6659156	6678962	XAF1	protein_coding
ENSG00000132530	ENST00000346752	17	1	6659157	6676982	XAF1	protein_coding
ENSG00000132530	ENST00000361842	17	1	6659159	6678966	XAF1	protein_coding
ENSG00000132530	ENST00000574907	17	1	6659386	6665525	XAF1	protein_coding
ENSG00000177294	ENST00000321535	17	1	6679542	6690965	FBXO39	protein_coding
ENSG00000167858	ENST00000571744	17	-1	6692452	6716335	TEKT1	protein_coding
ENSG00000167858	ENST00000338694	17	-1	6701312	6735080	TEKT1	protein_coding
ENSG00000167858	ENST00000535086	17	-1	6702980	6735025	TEKT1	protein_coding
ENSG00000167858	ENST00000572291	17	-1	6703300	6718496	TEKT1	protein_coding
ENSG00000215067	ENST00000575889	17	-1	6780107	6915636	AC027763.2	protein_coding
ENSG00000215067	ENST00000399541	17	-1	6888428	6915653	AC027763.2	protein_coding
ENSG00000108839	ENST00000251535	17	1	6899384	6914055	ALOX12	protein_coding
ENSG00000108839	ENST00000480801	17	1	6900301	6903788	ALOX12	protein_coding
ENSG00000215067	ENST00000574377	17	-1	6902466	6915650	AC027763.2	protein_coding
ENSG00000215067	ENST00000575727	17	-1	6902718	6915668	AC027763.2	protein_coding
ENSG00000215067	ENST00000399540	17	-1	6904451	6915661	AC027763.2	protein_coding
ENSG00000215067	ENST00000573939	17	-1	6905599	6915668	AC027763.2	protein_coding
ENSG00000219200	ENST00000548577	17	1	6915736	6917851	RNASEK	protein_coding
ENSG00000219200	ENST00000402093	17	1	6915798	6917850	RNASEK	protein_coding
ENSG00000269871	ENST00000593646	17	-1	6915928	6917755	AC040977.1	protein_coding
ENSG00000219200	ENST00000570898	17	1	6915941	6917649	RNASEK	protein_coding
ENSG00000219200	ENST00000552842	17	1	6915965	6917849	RNASEK	protein_coding
ENSG00000219200	ENST00000552321	17	1	6916550	6917839	RNASEK	protein_coding
ENSG00000161939	ENST00000547302	17	1	6917052	6920723	RNASEK-C17orf49	protein_coding
ENSG00000258315	ENST00000546495	17	1	6917814	6920694	C17orf49	protein_coding
ENSG00000258315	ENST00000546760	17	1	6918072	6920825	C17orf49	protein_coding
ENSG00000258315	ENST00000552402	17	1	6918088	6920838	C17orf49	protein_coding
ENSG00000258315	ENST00000439424	17	1	6918101	6920839	C17orf49	protein_coding
ENSG00000258315	ENST00000552775	17	1	6918359	6920839	C17orf49	protein_coding
ENSG00000161940	ENST00000293805	17	1	6926339	6932961	BCL6B	protein_coding
ENSG00000161940	ENST00000576705	17	1	6926421	6927623	BCL6B	protein_coding
ENSG00000161940	ENST00000573503	17	1	6926796	6927556	BCL6B	protein_coding
ENSG00000161940	ENST00000537931	17	1	6929820	6933609	BCL6B	protein_coding
ENSG00000174327	ENST00000308027	17	1	6939394	6943440	SLC16A13	protein_coding
ENSG00000174326	ENST00000308009	17	-1	6944949	6947242	SLC16A11	protein_coding
ENSG00000174326	ENST00000447225	17	-1	6944949	6947242	SLC16A11	protein_coding
ENSG00000174326	ENST00000574600	17	-1	6946314	6947236	SLC16A11	protein_coding
ENSG00000132514	ENST00000254868	17	-1	6977856	6983626	CLEC10A	protein_coding
ENSG00000132514	ENST00000416562	17	-1	6977885	6983585	CLEC10A	protein_coding
ENSG00000132514	ENST00000576549	17	-1	6978114	6980123	CLEC10A	protein_coding
ENSG00000132514	ENST00000576617	17	-1	6978114	6983567	CLEC10A	protein_coding
ENSG00000132514	ENST00000571664	17	-1	6978115	6983602	CLEC10A	protein_coding
ENSG00000161944	ENST00000355035	17	-1	7004641	7017972	ASGR2	protein_coding
ENSG00000161944	ENST00000380952	17	-1	7004641	7018128	ASGR2	protein_coding
ENSG00000161944	ENST00000254850	17	-1	7004641	7018142	ASGR2	protein_coding
ENSG00000161944	ENST00000446679	17	-1	7004894	7017559	ASGR2	protein_coding
ENSG00000161944	ENST00000574868	17	-1	7011158	7019019	ASGR2	protein_coding
ENSG00000141505	ENST00000269299	17	-1	7076750	7082883	ASGR1	protein_coding
ENSG00000141505	ENST00000380920	17	-1	7076872	7081435	ASGR1	protein_coding
ENSG00000141505	ENST00000574330	17	-1	7076877	7080365	ASGR1	protein_coding
ENSG00000141505	ENST00000574388	17	-1	7076978	7082675	ASGR1	protein_coding
ENSG00000141505	ENST00000572879	17	-1	7077198	7080801	ASGR1	protein_coding
ENSG00000141505	ENST00000570576	17	-1	7077743	7080950	ASGR1	protein_coding
ENSG00000141505	ENST00000573083	17	-1	7080151	7082674	ASGR1	protein_coding
ENSG00000132535	ENST00000399506	17	-1	7093209	7120658	DLG4	protein_coding
ENSG00000132535	ENST00000302955	17	-1	7093209	7120666	DLG4	protein_coding
ENSG00000132535	ENST00000399510	17	-1	7093209	7123021	DLG4	protein_coding
ENSG00000132535	ENST00000485100	17	-1	7106037	7120507	DLG4	protein_coding
ENSG00000132535	ENST00000451807	17	-1	7106264	7117231	DLG4	protein_coding
ENSG00000132535	ENST00000447163	17	-1	7106540	7120525	DLG4	protein_coding
ENSG00000132535	ENST00000486626	17	-1	7106627	7107726	DLG4	protein_coding
