ENSG00000186092	ENST00000335137	1	1	69091	70008	OR4F5	protein_coding
ENSG00000069424	ENST00000389632	1	1	6086360	6155641	KCNAB2	protein_coding
ENSG00000069424	ENST00000428161	1	1	6086360	6155685	KCNAB2	protein_coding
ENSG00000069424	ENST00000602612	1	1	6086380	6158621	KCNAB2	protein_coding
ENSG00000069424	ENST00000378087	1	1	6086380	6160078	KCNAB2	protein_coding
ENSG00000069424	ENST00000341524	1	1	6086380	6160523	KCNAB2	protein_coding
ENSG00000069424	ENST00000352527	1	1	6086380	6160523	KCNAB2	protein_coding
ENSG00000069424	ENST00000435937	1	1	6087357	6145309	KCNAB2	protein_coding
ENSG00000069424	ENST00000164247	1	1	6094343	6161239	KCNAB2	protein_coding
ENSG00000268332	ENST00000594544	1	-1	6100630	6101399	AL035406.1	protein_coding
ENSG00000069424	ENST00000472700	1	1	6100678	6146422	KCNAB2	protein_coding
ENSG00000069424	ENST00000378083	1	1	6105981	6161239	KCNAB2	protein_coding
ENSG00000069424	ENST00000458166	1	1	6106174	6158915	KCNAB2	protein_coding
ENSG00000069424	ENST00000462676	1	1	6142321	6146423	KCNAB2	protein_coding
ENSG00000116254	ENST00000262450	1	-1	6161853	6240183	CHD5	protein_coding
ENSG00000116254	ENST00000378021	1	-1	6161853	6240183	CHD5	protein_coding
ENSG00000116254	ENST00000475121	1	-1	6165141	6166832	CHD5	protein_coding
ENSG00000116251	ENST00000484532	1	-1	6241329	6257817	RPL22	protein_coding
ENSG00000116251	ENST00000234875	1	-1	6245080	6259672	RPL22	protein_coding
ENSG00000116251	ENST00000497965	1	-1	6246675	6260902	RPL22	protein_coding
ENSG00000116251	ENST00000471204	1	-1	6246752	6269304	RPL22	protein_coding
ENSG00000116251	ENST00000465387	1	-1	6246783	6259613	RPL22	protein_coding
ENSG00000116251	ENST00000462296	1	-1	6252987	6263554	RPL22	protein_coding
ENSG00000116251	ENST00000465335	1	-1	6252990	6269449	RPL22	protein_coding
ENSG00000158286	ENST00000377948	1	1	6266189	6281351	RNF207	protein_coding
ENSG00000158286	ENST00000377939	1	1	6266236	6281359	RNF207	protein_coding
ENSG00000116237	ENST00000343813	1	-1	6281253	6296000	ICMT	protein_coding
ENSG00000116237	ENST00000362035	1	-1	6294505	6296000	ICMT	protein_coding
ENSG00000173673	ENST00000377898	1	1	6304252	6305638	HES3	protein_coding
ENSG00000158292	ENST00000377893	1	-1	6307406	6321035	GPR153	protein_coding
ENSG00000097021	ENST00000608083	1	-1	6324329	6453421	ACOT7	protein_coding
ENSG00000097021	ENST00000377842	1	-1	6324333	6419404	ACOT7	protein_coding
ENSG00000097021	ENST00000377845	1	-1	6324333	6420767	ACOT7	protein_coding
ENSG00000097021	ENST00000377855	1	-1	6324333	6445873	ACOT7	protein_coding
ENSG00000097021	ENST00000545482	1	-1	6324333	6453438	ACOT7	protein_coding
ENSG00000097021	ENST00000361521	1	-1	6324333	6454451	ACOT7	protein_coding
ENSG00000097021	ENST00000473466	1	-1	6341190	6412309	ACOT7	protein_coding
ENSG00000097021	ENST00000541130	1	-1	6366175	6420766	ACOT7	protein_coding
ENSG00000069812	ENST00000377837	1	-1	6472478	6484730	HES2	protein_coding
ENSG00000069812	ENST00000377836	1	-1	6473060	6479963	HES2	protein_coding
ENSG00000069812	ENST00000377834	1	-1	6475292	6479979	HES2	protein_coding
ENSG00000069812	ENST00000487437	1	-1	6478474	6479967	HES2	protein_coding
ENSG00000069812	ENST00000489730	1	-1	6478909	6479977	HES2	protein_coding
ENSG00000187017	ENST00000377828	1	1	6484848	6521004	ESPN	protein_coding
ENSG00000187017	ENST00000418286	1	1	6500438	6505817	ESPN	protein_coding
ENSG00000187017	ENST00000461727	1	1	6508103	6520989	ESPN	protein_coding
ENSG00000187017	ENST00000478323	1	1	6508580	6509018	ESPN	protein_coding
ENSG00000187017	ENST00000416731	1	1	6508845	6521004	ESPN	protein_coding
ENSG00000187017	ENST00000434576	1	1	6511718	6521430	ESPN	protein_coding
ENSG00000215788	ENST00000377782	1	-1	6521211	6526235	TNFRSF25	protein_coding
ENSG00000215788	ENST00000356876	1	-1	6521211	6526255	TNFRSF25	protein_coding
ENSG00000215788	ENST00000351959	1	-1	6521264	6526235	TNFRSF25	protein_coding
ENSG00000215788	ENST00000348333	1	-1	6521494	6526167	TNFRSF25	protein_coding
ENSG00000215788	ENST00000351748	1	-1	6521494	6526167	TNFRSF25	protein_coding
ENSG00000215788	ENST00000481401	1	-1	6522697	6525690	TNFRSF25	protein_coding
ENSG00000171680	ENST00000400913	1	-1	6526152	6546014	PLEKHG5	protein_coding
ENSG00000171680	ENST00000340850	1	-1	6526152	6550640	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377748	1	-1	6526152	6580069	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377725	1	-1	6527182	6550630	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377728	1	-1	6527182	6551760	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377732	1	-1	6527182	6556756	PLEKHG5	protein_coding
ENSG00000171680	ENST00000400915	1	-1	6527182	6557450	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377740	1	-1	6527182	6580121	PLEKHG5	protein_coding
ENSG00000171680	ENST00000535355	1	-1	6527183	6545529	PLEKHG5	protein_coding
ENSG00000171680	ENST00000377737	1	-1	6527183	6580069	PLEKHG5	protein_coding
ENSG00000171680	ENST00000537245	1	-1	6527565	6557156	PLEKHG5	protein_coding
ENSG00000171680	ENST00000544978	1	-1	6527903	6557484	PLEKHG5	protein_coding
ENSG00000162408	ENST00000377705	1	-1	6581407	6614595	NOL9	protein_coding
ENSG00000173662	ENST00000333172	1	1	6615241	6639817	TAS1R1	protein_coding
ENSG00000173662	ENST00000328191	1	1	6615338	6639782	TAS1R1	protein_coding
ENSG00000173662	ENST00000351136	1	1	6615369	6639686	TAS1R1	protein_coding
ENSG00000173662	ENST00000411823	1	1	6631001	6639486	TAS1R1	protein_coding
ENSG00000173662	ENST00000415267	1	1	6631001	6639486	TAS1R1	protein_coding
ENSG00000204859	ENST00000319084	1	1	6640061	6642359	ZBTB48	protein_coding
ENSG00000204859	ENST00000435905	1	1	6640077	6642305	ZBTB48	protein_coding
ENSG00000204859	ENST00000377674	1	1	6640108	6649340	ZBTB48	protein_coding
ENSG00000204859	ENST00000488936	1	1	6640148	6648165	ZBTB48	protein_coding
ENSG00000162413	ENST00000377658	1	-1	6650784	6662929	KLHL21	protein_coding
ENSG00000162413	ENST00000377663	1	-1	6650784	6663061	KLHL21	protein_coding
ENSG00000162413	ENST00000467612	1	-1	6653253	6674620	KLHL21	protein_coding
ENSG00000162413	ENST00000496707	1	-1	6653441	6659876	KLHL21	protein_coding
ENSG00000162413	ENST00000463043	1	-1	6654141	6674667	KLHL21	protein_coding
ENSG00000116273	ENST00000377648	1	1	6673745	6684093	PHF13	protein_coding
ENSG00000041988	ENST00000054650	1	1	6684926	6693625	THAP3	protein_coding
ENSG00000041988	ENST00000307896	1	1	6685241	6693428	THAP3	protein_coding
ENSG00000041988	ENST00000377627	1	1	6685252	6695646	THAP3	protein_coding
ENSG00000041988	ENST00000472925	1	1	6685290	6693111	THAP3	protein_coding
ENSG00000007923	ENST00000349363	1	-1	6694228	6741097	DNAJC11	protein_coding
ENSG00000007923	ENST00000451196	1	-1	6694228	6741097	DNAJC11	protein_coding
ENSG00000007923	ENST00000377577	1	-1	6694228	6761984	DNAJC11	protein_coding
ENSG00000007923	ENST00000294401	1	-1	6695173	6761984	DNAJC11	protein_coding
ENSG00000007923	ENST00000542246	1	-1	6695446	6741356	DNAJC11	protein_coding
ENSG00000007923	ENST00000377573	1	-1	6695551	6761863	DNAJC11	protein_coding
ENSG00000007923	ENST00000426784	1	-1	6705860	6761862	DNAJC11	protein_coding
ENSG00000171735	ENST00000303635	1	1	6845384	7829766	CAMTA1	protein_coding
ENSG00000171735	ENST00000473578	1	1	6845540	6932098	CAMTA1	protein_coding
ENSG00000171735	ENST00000557126	1	1	6845551	6947925	CAMTA1	protein_coding
ENSG00000171735	ENST00000467404	1	1	6845578	6932079	CAMTA1	protein_coding
ENSG00000171735	ENST00000439411	1	1	6845591	7826582	CAMTA1	protein_coding
ENSG00000171735	ENST00000495233	1	1	7796468	7827916	CAMTA1	protein_coding
ENSG00000171735	ENST00000490905	1	1	7804974	7827916	CAMTA1	protein_coding
ENSG00000171735	ENST00000476864	1	1	7805021	7826582	CAMTA1	protein_coding
ENSG00000049245	ENST00000054666	1	1	7831329	7841492	VAMP3	protein_coding
ENSG00000049245	ENST00000470357	1	1	7832767	7839866	VAMP3	protein_coding
ENSG00000049246	ENST00000377541	1	1	7844380	7864018	PER3	protein_coding
ENSG00000049246	ENST00000377532	1	1	7844714	7905237	PER3	protein_coding
ENSG00000049246	ENST00000361923	1	1	7844763	7905237	PER3	protein_coding
ENSG00000049247	ENST00000377516	1	-1	7903143	7913572	UTS2	protein_coding
ENSG00000049247	ENST00000361696	1	-1	7907682	7913095	UTS2	protein_coding
ENSG00000049247	ENST00000054668	1	-1	7907826	7913491	UTS2	protein_coding
ENSG00000049249	ENST00000377507	1	-1	7979907	8000926	TNFRSF9	protein_coding
ENSG00000049249	ENST00000474475	1	-1	7981860	7995160	TNFRSF9	protein_coding
ENSG00000116288	ENST00000493373	1	1	8014351	8045112	PARK7	protein_coding
ENSG00000116288	ENST00000338639	1	1	8021723	8045339	PARK7	protein_coding
ENSG00000116288	ENST00000493678	1	1	8021752	8045565	PARK7	protein_coding
ENSG00000116288	ENST00000377493	1	1	8021761	8045341	PARK7	protein_coding
ENSG00000116288	ENST00000377491	1	1	8021954	8045310	PARK7	protein_coding
ENSG00000116288	ENST00000377488	1	1	8022029	8045171	PARK7	protein_coding
ENSG00000116288	ENST00000469225	1	1	8025411	8045342	PARK7	protein_coding
ENSG00000116285	ENST00000474874	1	-1	8064464	8086343	ERRFI1	protein_coding
ENSG00000116285	ENST00000377482	1	-1	8071779	8086368	ERRFI1	protein_coding
ENSG00000116285	ENST00000467067	1	-1	8073487	8075693	ERRFI1	protein_coding
ENSG00000116285	ENST00000469499	1	-1	8073799	8086356	ERRFI1	protein_coding
ENSG00000162426	ENST00000471889	1	1	8377886	8404225	SLC45A1	protein_coding
ENSG00000162426	ENST00000377479	1	1	8378169	8404227	SLC45A1	protein_coding
ENSG00000162426	ENST00000289877	1	1	8384390	8404227	SLC45A1	protein_coding
ENSG00000142599	ENST00000337907	1	-1	8412457	8877524	RERE	protein_coding
ENSG00000142599	ENST00000377464	1	-1	8412466	8585998	RERE	protein_coding
ENSG00000142599	ENST00000400907	1	-1	8414003	8716430	RERE	protein_coding
ENSG00000142599	ENST00000476556	1	-1	8414153	8483726	RERE	protein_coding
ENSG00000142599	ENST00000400908	1	-1	8414686	8877702	RERE	protein_coding
ENSG00000142599	ENST00000505225	1	-1	8415581	8422904	RERE	protein_coding
ENSG00000142599	ENST00000488215	1	-1	8424116	8485272	RERE	protein_coding
ENSG00000142599	ENST00000464972	1	-1	8482850	8586086	RERE	protein_coding
ENSG00000142599	ENST00000514428	1	-1	8616535	8684439	RERE	protein_coding
ENSG00000142599	ENST00000468247	1	-1	8716252	8763278	RERE	protein_coding
ENSG00000074800	ENST00000234590	1	-1	8921061	8938749	ENO1	protein_coding
ENSG00000074800	ENST00000497492	1	-1	8926420	8938326	ENO1	protein_coding
ENSG00000074800	ENST00000489867	1	-1	8934915	8939308	ENO1	protein_coding
ENSG00000131686	ENST00000549778	1	1	9005926	9027804	CA6	protein_coding
ENSG00000131686	ENST00000480186	1	1	9005941	9012710	CA6	protein_coding
ENSG00000131686	ENST00000377443	1	1	9005942	9035151	CA6	protein_coding
ENSG00000131686	ENST00000377436	1	1	9005946	9034503	CA6	protein_coding
ENSG00000131686	ENST00000377442	1	1	9005946	9034763	CA6	protein_coding
ENSG00000197241	ENST00000400906	1	-1	9063359	9086404	SLC2A7	protein_coding
ENSG00000142583	ENST00000377424	1	-1	9095166	9129775	SLC2A5	protein_coding
ENSG00000142583	ENST00000536305	1	-1	9097173	9109319	SLC2A5	protein_coding
ENSG00000142583	ENST00000535586	1	-1	9097457	9129604	SLC2A5	protein_coding
ENSG00000142583	ENST00000377414	1	-1	9100139	9129663	SLC2A5	protein_coding
ENSG00000142583	ENST00000484798	1	-1	9101844	9131786	SLC2A5	protein_coding
ENSG00000142583	ENST00000474145	1	-1	9101844	9132324	SLC2A5	protein_coding
ENSG00000142583	ENST00000479813	1	-1	9101844	9133181	SLC2A5	protein_coding
ENSG00000142583	ENST00000486632	1	-1	9101844	9148537	SLC2A5	protein_coding
ENSG00000142583	ENST00000487835	1	-1	9101917	9148516	SLC2A5	protein_coding
ENSG00000142583	ENST00000464985	1	-1	9107670	9148502	SLC2A5	protein_coding
ENSG00000142583	ENST00000473209	1	-1	9117557	9129910	SLC2A5	protein_coding
ENSG00000180758	ENST00000377411	1	-1	9160364	9189229	GPR157	protein_coding
ENSG00000180758	ENST00000414642	1	-1	9164390	9189183	GPR157	protein_coding
ENSG00000180758	ENST00000465853	1	-1	9164591	9171429	GPR157	protein_coding
ENSG00000049239	ENST00000377403	1	1	9294834	9331396	H6PD	protein_coding
ENSG00000049239	ENST00000602477	1	1	9299903	9327957	H6PD	protein_coding
ENSG00000171621	ENST00000328089	1	1	9352939	9429591	SPSB1	protein_coding
ENSG00000171621	ENST00000450402	1	1	9354587	9416556	SPSB1	protein_coding
ENSG00000171621	ENST00000357898	1	1	9411490	9427922	SPSB1	protein_coding
ENSG00000171621	ENST00000377399	1	1	9415766	9427634	SPSB1	protein_coding
ENSG00000171612	ENST00000302692	1	1	9599541	9645237	SLC25A33	protein_coding
ENSG00000188807	ENST00000377376	1	1	9648932	9674935	TMEM201	protein_coding
ENSG00000188807	ENST00000340305	1	1	9648980	9665012	TMEM201	protein_coding
ENSG00000188807	ENST00000340381	1	1	9648980	9674907	TMEM201	protein_coding
ENSG00000188807	ENST00000416541	1	1	9656955	9674931	TMEM201	protein_coding
ENSG00000171608	ENST00000536656	1	1	9711790	9789172	PIK3CD	protein_coding
ENSG00000171608	ENST00000377346	1	1	9711803	9788977	PIK3CD	protein_coding
ENSG00000179840	ENST00000377320	1	-1	9712668	9714644	C1orf200	protein_coding
ENSG00000171608	ENST00000361110	1	1	9770256	9787290	PIK3CD	protein_coding
ENSG00000171608	ENST00000543390	1	1	9778127	9782192	PIK3CD	protein_coding
ENSG00000171603	ENST00000377298	1	-1	9789084	9884584	CLSTN1	protein_coding
ENSG00000171603	ENST00000435891	1	-1	9789086	9811639	CLSTN1	protein_coding
ENSG00000171603	ENST00000361311	1	-1	9789086	9884042	CLSTN1	protein_coding
ENSG00000171603	ENST00000377288	1	-1	9789086	9884584	CLSTN1	protein_coding
ENSG00000178585	ENST00000377263	1	-1	9908334	9970321	CTNNBIP1	protein_coding
ENSG00000178585	ENST00000537447	1	-1	9909597	9932150	CTNNBIP1	protein_coding
ENSG00000178585	ENST00000400904	1	-1	9910167	9970394	CTNNBIP1	protein_coding
ENSG00000178585	ENST00000377258	1	-1	9910508	9953295	CTNNBIP1	protein_coding
ENSG00000178585	ENST00000377256	1	-1	9910717	9938234	CTNNBIP1	protein_coding
ENSG00000162441	ENST00000488540	1	-1	9982173	9995678	LZIC	protein_coding
ENSG00000162441	ENST00000377223	1	-1	9988997	10003387	LZIC	protein_coding
ENSG00000162441	ENST00000400903	1	-1	9989778	10002826	LZIC	protein_coding
ENSG00000162441	ENST00000541052	1	-1	9990195	10003422	LZIC	protein_coding
ENSG00000162441	ENST00000377213	1	-1	9990311	10003465	LZIC	protein_coding
ENSG00000173614	ENST00000377205	1	1	10003486	10045556	NMNAT1	protein_coding
ENSG00000173614	ENST00000496751	1	1	10041110	10045559	NMNAT1	protein_coding
ENSG00000162444	ENST00000294435	1	1	10057274	10076078	RBP7	protein_coding
ENSG00000130939	ENST00000253251	1	1	10092890	10240425	UBE4B	protein_coding
ENSG00000130939	ENST00000377157	1	1	10093016	10241289	UBE4B	protein_coding
ENSG00000130939	ENST00000377153	1	1	10093332	10133176	UBE4B	protein_coding
ENSG00000130939	ENST00000343090	1	1	10093654	10241297	UBE4B	protein_coding
ENSG00000130939	ENST00000470736	1	1	10182100	10205097	UBE4B	protein_coding
ENSG00000054523	ENST00000377093	1	1	10270863	10368655	KIF1B	protein_coding
ENSG00000054523	ENST00000263934	1	1	10270863	10437995	KIF1B	protein_coding
ENSG00000054523	ENST00000377086	1	1	10271674	10441661	KIF1B	protein_coding
ENSG00000054523	ENST00000377083	1	1	10290822	10366815	KIF1B	protein_coding
ENSG00000054523	ENST00000377081	1	1	10292308	10441655	KIF1B	protein_coding
ENSG00000142657	ENST00000491493	1	1	10458649	10471609	PGD	protein_coding
ENSG00000142657	ENST00000541529	1	1	10459126	10479845	PGD	protein_coding
ENSG00000142657	ENST00000270776	1	1	10459137	10480201	PGD	protein_coding
ENSG00000142657	ENST00000483936	1	1	10459169	10477566	PGD	protein_coding
ENSG00000142657	ENST00000538557	1	1	10459175	10480108	PGD	protein_coding
ENSG00000142657	ENST00000465632	1	1	10459555	10468197	PGD	protein_coding
ENSG00000142657	ENST00000460189	1	1	10459689	10473308	PGD	protein_coding
ENSG00000175279	ENST00000602296	1	1	10490159	10512210	APITD1	protein_coding
ENSG00000175279	ENST00000602787	1	1	10490159	10512210	APITD1	protein_coding
ENSG00000251503	ENST00000400900	1	1	10490159	10512210	APITD1-CORT	protein_coding
ENSG00000251503	ENST00000470413	1	1	10490441	10511716	APITD1-CORT	protein_coding
ENSG00000175279	ENST00000309048	1	1	10490500	10502866	APITD1	protein_coding
ENSG00000175279	ENST00000477755	1	1	10490840	10502391	APITD1	protein_coding
ENSG00000251503	ENST00000602446	1	1	10494724	10512014	APITD1-CORT	protein_coding
ENSG00000241563	ENST00000377049	1	1	10509776	10511959	CORT	protein_coding
ENSG00000241563	ENST00000320498	1	1	10509971	10511955	CORT	protein_coding
ENSG00000160049	ENST00000377038	1	-1	10516579	10532583	DFFA	protein_coding
ENSG00000160049	ENST00000377036	1	-1	10522525	10532545	DFFA	protein_coding
ENSG00000142655	ENST00000356607	1	1	10534944	10690815	PEX14	protein_coding
ENSG00000142655	ENST00000538836	1	1	10535008	10690372	PEX14	protein_coding
ENSG00000142655	ENST00000491661	1	1	10535039	10683343	PEX14	protein_coding
ENSG00000130940	ENST00000377022	1	-1	10696661	10856705	CASZ1	protein_coding
ENSG00000130940	ENST00000447850	1	-1	10702139	10705133	CASZ1	protein_coding
ENSG00000130940	ENST00000344008	1	-1	10707270	10856707	CASZ1	protein_coding
ENSG00000175262	ENST00000418570	1	-1	11006530	11024258	C1orf127	protein_coding
ENSG00000175262	ENST00000377004	1	-1	11006530	11042094	C1orf127	protein_coding
ENSG00000175262	ENST00000377008	1	-1	11006530	11042094	C1orf127	protein_coding
ENSG00000175262	ENST00000468348	1	-1	11006532	11007927	C1orf127	protein_coding
ENSG00000175262	ENST00000520253	1	-1	11006787	11036272	C1orf127	protein_coding
ENSG00000120948	ENST00000473118	1	1	11072414	11080546	TARDBP	protein_coding
ENSG00000120948	ENST00000240185	1	1	11072699	11084100	TARDBP	protein_coding
ENSG00000120948	ENST00000476201	1	1	11072712	11078930	TARDBP	protein_coding
ENSG00000120948	ENST00000439080	1	1	11072741	11082915	TARDBP	protein_coding
ENSG00000120948	ENST00000315091	1	1	11073773	11084240	TARDBP	protein_coding
ENSG00000009724	ENST00000400897	1	-1	11086580	11107280	MASP2	protein_coding
ENSG00000009724	ENST00000400898	1	-1	11104855	11107290	MASP2	protein_coding
ENSG00000116649	ENST00000376957	1	-1	11114646	11120081	SRM	protein_coding
ENSG00000116649	ENST00000490101	1	-1	11114721	11115877	SRM	protein_coding
ENSG00000116649	ENST00000465788	1	-1	11116068	11118930	SRM	protein_coding
ENSG00000116649	ENST00000487300	1	-1	11116759	11119743	SRM	protein_coding
ENSG00000171824	ENST00000304457	1	-1	11126675	11159926	EXOSC10	protein_coding
ENSG00000171824	ENST00000376936	1	-1	11126675	11159938	EXOSC10	protein_coding
ENSG00000171824	ENST00000544779	1	-1	11126678	11159894	EXOSC10	protein_coding
ENSG00000198793	ENST00000376838	1	-1	11166592	11191615	MTOR	protein_coding
ENSG00000198793	ENST00000361445	1	-1	11166592	11322564	MTOR	protein_coding
ENSG00000198793	ENST00000455339	1	-1	11169360	11175720	MTOR	protein_coding
ENSG00000171819	ENST00000376819	1	1	11249398	11256038	ANGPTL7	protein_coding
ENSG00000120942	ENST00000376810	1	1	11333263	11348491	UBIAD1	protein_coding
ENSG00000120942	ENST00000376804	1	1	11333585	11355221	UBIAD1	protein_coding
ENSG00000120942	ENST00000483738	1	1	11333991	11356106	UBIAD1	protein_coding
ENSG00000204624	ENST00000389575	1	1	11539295	11597639	PTCHD2	protein_coding
ENSG00000204624	ENST00000294484	1	1	11539295	11597641	PTCHD2	protein_coding
ENSG00000204624	ENST00000304391	1	1	11593733	11597282	PTCHD2	protein_coding
ENSG00000116661	ENST00000354287	1	-1	11708424	11714739	FBXO2	protein_coding
ENSG00000116661	ENST00000465901	1	-1	11710604	11715842	FBXO2	protein_coding
ENSG00000132879	ENST00000251546	1	1	11714432	11722346	FBXO44	protein_coding
ENSG00000132879	ENST00000425796	1	1	11714914	11718925	FBXO44	protein_coding
ENSG00000132879	ENST00000376770	1	1	11714914	11723384	FBXO44	protein_coding
ENSG00000132879	ENST00000376768	1	1	11714938	11721448	FBXO44	protein_coding
ENSG00000132879	ENST00000251547	1	1	11714958	11723383	FBXO44	protein_coding
ENSG00000132879	ENST00000376760	1	1	11714967	11721406	FBXO44	protein_coding
ENSG00000132879	ENST00000376762	1	1	11714967	11722348	FBXO44	protein_coding
ENSG00000132879	ENST00000475435	1	1	11716122	11723174	FBXO44	protein_coding
ENSG00000132879	ENST00000471895	1	1	11718599	11723381	FBXO44	protein_coding
ENSG00000116663	ENST00000376753	1	1	11724181	11734411	FBXO6	protein_coding
ENSG00000116663	ENST00000449067	1	1	11728753	11734087	FBXO6	protein_coding
ENSG00000116670	ENST00000235310	1	-1	11734537	11751707	MAD2L2	protein_coding
ENSG00000116670	ENST00000376692	1	-1	11734538	11741271	MAD2L2	protein_coding
