ENSG00000234769	ENST00000326592	16	-1	64043	69448	WASH4P	protein_coding
ENSG00000162040	ENST00000443547	16	-1	1961464	1968231	HS3ST6	protein_coding
ENSG00000162040	ENST00000293937	16	-1	1961464	1968324	HS3ST6	protein_coding
ENSG00000162040	ENST00000454677	16	-1	1961464	1968441	HS3ST6	protein_coding
ENSG00000198736	ENST00000361871	16	-1	1988211	1993327	MSRB1	protein_coding
ENSG00000198736	ENST00000473663	16	-1	1988943	1993124	MSRB1	protein_coding
ENSG00000198736	ENST00000399753	16	-1	1989020	1993196	MSRB1	protein_coding
ENSG00000198736	ENST00000564908	16	-1	1989096	1993200	MSRB1	protein_coding
ENSG00000140986	ENST00000268661	16	-1	1993975	2004727	RPL3L	protein_coding
ENSG00000140986	ENST00000565426	16	-1	2002955	2007607	RPL3L	protein_coding
ENSG00000140990	ENST00000268668	16	1	2009509	2011976	NDUFB10	protein_coding
ENSG00000140990	ENST00000543683	16	1	2009544	2011976	NDUFB10	protein_coding
ENSG00000140990	ENST00000569148	16	1	2009553	2011976	NDUFB10	protein_coding
ENSG00000140990	ENST00000570172	16	1	2009559	2011841	NDUFB10	protein_coding
ENSG00000140988	ENST00000343262	16	-1	2012053	2014861	RPS2	protein_coding
ENSG00000140988	ENST00000526522	16	-1	2012061	2014804	RPS2	protein_coding
ENSG00000140988	ENST00000526586	16	-1	2012062	2013257	RPS2	protein_coding
ENSG00000140988	ENST00000533186	16	-1	2012062	2014357	RPS2	protein_coding
ENSG00000140988	ENST00000530225	16	-1	2012062	2014632	RPS2	protein_coding
ENSG00000140988	ENST00000529806	16	-1	2012080	2014813	RPS2	protein_coding
ENSG00000140988	ENST00000527302	16	-1	2012553	2014807	RPS2	protein_coding
ENSG00000140988	ENST00000563194	16	-1	2013213	2014842	RPS2	protein_coding
ENSG00000179580	ENST00000569210	16	1	2016824	2018949	RNF151	protein_coding
ENSG00000179580	ENST00000569714	16	1	2016875	2018976	RNF151	protein_coding
ENSG00000179580	ENST00000321392	16	1	2017275	2018976	RNF151	protein_coding
ENSG00000183751	ENST00000568546	16	1	2022038	2032934	TBL3	protein_coding
ENSG00000183751	ENST00000332704	16	1	2024580	2028685	TBL3	protein_coding
ENSG00000196408	ENST00000356120	16	-1	2028918	2031468	NOXO1	protein_coding
ENSG00000196408	ENST00000354249	16	-1	2028918	2031550	NOXO1	protein_coding
ENSG00000196408	ENST00000397280	16	-1	2029041	2031184	NOXO1	protein_coding
ENSG00000196408	ENST00000566005	16	-1	2029041	2031184	NOXO1	protein_coding
ENSG00000196408	ENST00000567471	16	-1	2030541	2034193	NOXO1	protein_coding
ENSG00000269205	ENST00000598236	16	1	2031633	2032918	AC005606.1	protein_coding
ENSG00000127554	ENST00000569451	16	1	2034208	2036113	GFER	protein_coding
ENSG00000127554	ENST00000248114	16	1	2034214	2037750	GFER	protein_coding
ENSG00000127554	ENST00000561710	16	1	2034259	2035010	GFER	protein_coding
ENSG00000127554	ENST00000567719	16	1	2034712	2036116	GFER	protein_coding
ENSG00000127561	ENST00000563869	16	1	2039661	2043170	SYNGR3	protein_coding
ENSG00000127561	ENST00000248121	16	1	2039946	2044276	SYNGR3	protein_coding
ENSG00000127561	ENST00000568896	16	1	2040158	2042712	SYNGR3	protein_coding
ENSG00000127561	ENST00000562045	16	1	2041125	2043375	SYNGR3	protein_coding
ENSG00000167962	ENST00000563630	16	-1	2047655	2059824	ZNF598	protein_coding
ENSG00000167962	ENST00000431526	16	-1	2047768	2059763	ZNF598	protein_coding
ENSG00000167962	ENST00000562103	16	-1	2048233	2059748	ZNF598	protein_coding
ENSG00000183971	ENST00000567649	16	1	2059927	2070593	NPW	protein_coding
ENSG00000183971	ENST00000329610	16	1	2069521	2070755	NPW	protein_coding
ENSG00000183971	ENST00000566435	16	1	2069546	2070756	NPW	protein_coding
ENSG00000065054	ENST00000567504	16	1	2075357	2086390	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000424542	16	1	2076869	2089027	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000432365	16	1	2076929	2088490	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000563587	16	1	2079528	2088166	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000561844	16	1	2079755	2088025	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000565855	16	1	2083265	2087981	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000566198	16	1	2083272	2088422	SLC9A3R2	protein_coding
ENSG00000065057	ENST00000219066	16	-1	2089816	2097867	NTHL1	protein_coding
ENSG00000065057	ENST00000566380	16	-1	2089821	2097787	NTHL1	protein_coding
ENSG00000103197	ENST00000219476	16	1	2097466	2138713	TSC2	protein_coding
ENSG00000103197	ENST00000382538	16	1	2097981	2138701	TSC2	protein_coding
ENSG00000103197	ENST00000401874	16	1	2097990	2138703	TSC2	protein_coding
ENSG00000103197	ENST00000353929	16	1	2097990	2138712	TSC2	protein_coding
ENSG00000103197	ENST00000439673	16	1	2098015	2138702	TSC2	protein_coding
ENSG00000103197	ENST00000350773	16	1	2098021	2138713	TSC2	protein_coding
ENSG00000103197	ENST00000568454	16	1	2098203	2138716	TSC2	protein_coding
ENSG00000103197	ENST00000432909	16	1	2103434	2105521	TSC2	protein_coding
ENSG00000103197	ENST00000467949	16	1	2106162	2113047	TSC2	protein_coding
ENSG00000103197	ENST00000569110	16	1	2133191	2138692	TSC2	protein_coding
ENSG00000008710	ENST00000262304	16	-1	2138711	2185899	PKD1	protein_coding
ENSG00000008710	ENST00000423118	16	-1	2138711	2185899	PKD1	protein_coding
ENSG00000008710	ENST00000567946	16	-1	2147729	2155399	PKD1	protein_coding
ENSG00000008710	ENST00000483024	16	-1	2156591	2162831	PKD1	protein_coding
ENSG00000008710	ENST00000488185	16	-1	2156942	2168079	PKD1	protein_coding
ENSG00000167964	ENST00000541451	16	1	2198145	2203422	RAB26	protein_coding
ENSG00000167964	ENST00000210187	16	1	2198625	2204166	RAB26	protein_coding
ENSG00000167964	ENST00000566724	16	1	2203043	2204141	RAB26	protein_coding
ENSG00000131653	ENST00000326181	16	1	2205766	2228130	TRAF7	protein_coding
ENSG00000131653	ENST00000567645	16	1	2213543	2221357	TRAF7	protein_coding
ENSG00000167971	ENST00000343516	16	-1	2227184	2246526	CASKIN1	protein_coding
ENSG00000167965	ENST00000563179	16	1	2254597	2256382	MLST8	protein_coding
ENSG00000167965	ENST00000569457	16	1	2254648	2258245	MLST8	protein_coding
ENSG00000167965	ENST00000564088	16	1	2255178	2259397	MLST8	protein_coding
ENSG00000167965	ENST00000382450	16	1	2255205	2259397	MLST8	protein_coding
ENSG00000167965	ENST00000569417	16	1	2255215	2259413	MLST8	protein_coding
ENSG00000167965	ENST00000562352	16	1	2255455	2258559	MLST8	protein_coding
ENSG00000167965	ENST00000562479	16	1	2255457	2257254	MLST8	protein_coding
ENSG00000167965	ENST00000301724	16	1	2255495	2259413	MLST8	protein_coding
ENSG00000167965	ENST00000397124	16	1	2255742	2259398	MLST8	protein_coding
ENSG00000167965	ENST00000565250	16	1	2255770	2259353	MLST8	protein_coding
ENSG00000167965	ENST00000301725	16	1	2255845	2259397	MLST8	protein_coding
ENSG00000182685	ENST00000328540	16	-1	2259254	2261951	BRICD5	protein_coding
ENSG00000182685	ENST00000562360	16	-1	2259363	2260834	BRICD5	protein_coding
ENSG00000182685	ENST00000566018	16	-1	2259980	2260906	BRICD5	protein_coding
ENSG00000184207	ENST00000333503	16	-1	2261998	2264808	PGP	protein_coding
ENSG00000167967	ENST00000301727	16	1	2273567	2285743	E4F1	protein_coding
ENSG00000167967	ENST00000565090	16	1	2273581	2285743	E4F1	protein_coding
ENSG00000167967	ENST00000564139	16	1	2273595	2285743	E4F1	protein_coding
ENSG00000167967	ENST00000565413	16	1	2273717	2282909	E4F1	protein_coding
ENSG00000167968	ENST00000564065	16	1	2285817	2288712	DNASE1L2	protein_coding
ENSG00000167968	ENST00000320700	16	1	2286468	2288712	DNASE1L2	protein_coding
ENSG00000167968	ENST00000567494	16	1	2286470	2288712	DNASE1L2	protein_coding
ENSG00000167968	ENST00000382437	16	1	2286726	2288712	DNASE1L2	protein_coding
ENSG00000167968	ENST00000569184	16	1	2286827	2288001	DNASE1L2	protein_coding
ENSG00000167969	ENST00000301729	16	-1	2289396	2301615	ECI1	protein_coding
ENSG00000167969	ENST00000562238	16	-1	2289896	2301573	ECI1	protein_coding
ENSG00000167969	ENST00000570258	16	-1	2289941	2302301	ECI1	protein_coding
ENSG00000167969	ENST00000566379	16	-1	2290038	2301592	ECI1	protein_coding
ENSG00000205937	ENST00000397086	16	-1	2303117	2317849	RNPS1	protein_coding
ENSG00000205937	ENST00000320225	16	-1	2303117	2318413	RNPS1	protein_coding
ENSG00000205937	ENST00000566458	16	-1	2303118	2318398	RNPS1	protein_coding
ENSG00000205937	ENST00000566397	16	-1	2303127	2314332	RNPS1	protein_coding
ENSG00000205937	ENST00000565678	16	-1	2303131	2317604	RNPS1	protein_coding
ENSG00000205937	ENST00000561718	16	-1	2303140	2318067	RNPS1	protein_coding
ENSG00000167970	ENST00000454671	16	1	2303738	2312343	AC009065.1	protein_coding
ENSG00000205937	ENST00000568631	16	-1	2303829	2317830	RNPS1	protein_coding
ENSG00000205937	ENST00000569598	16	-1	2303841	2318096	RNPS1	protein_coding
ENSG00000205937	ENST00000301730	16	-1	2303847	2318115	RNPS1	protein_coding
ENSG00000205937	ENST00000567147	16	-1	2303857	2318072	RNPS1	protein_coding
ENSG00000205937	ENST00000565870	16	-1	2303976	2315251	RNPS1	protein_coding
ENSG00000205937	ENST00000561518	16	-1	2304030	2318055	RNPS1	protein_coding
ENSG00000205937	ENST00000564601	16	-1	2312755	2317853	RNPS1	protein_coding
ENSG00000205937	ENST00000564764	16	-1	2312813	2317247	RNPS1	protein_coding
ENSG00000205937	ENST00000566180	16	-1	2313097	2317834	RNPS1	protein_coding
ENSG00000205937	ENST00000562690	16	-1	2313135	2318095	RNPS1	protein_coding
ENSG00000205937	ENST00000569709	16	-1	2313215	2317338	RNPS1	protein_coding
ENSG00000205937	ENST00000565333	16	-1	2313261	2317307	RNPS1	protein_coding
ENSG00000205937	ENST00000565589	16	-1	2314269	2316524	RNPS1	protein_coding
ENSG00000205937	ENST00000564822	16	-1	2314316	2318115	RNPS1	protein_coding
ENSG00000167972	ENST00000301732	16	-1	2325882	2390736	ABCA3	protein_coding
ENSG00000167972	ENST00000382381	16	-1	2325882	2390747	ABCA3	protein_coding
ENSG00000167972	ENST00000567910	16	-1	2373340	2379725	ABCA3	protein_coding
ENSG00000162063	ENST00000397066	16	1	2479395	2508855	CCNF	protein_coding
ENSG00000162062	ENST00000361837	16	1	2510081	2514964	C16orf59	protein_coding
ENSG00000162062	ENST00000569496	16	1	2510087	2514927	C16orf59	protein_coding
ENSG00000162062	ENST00000567489	16	1	2510095	2512724	C16orf59	protein_coding
ENSG00000162062	ENST00000563531	16	1	2510135	2514928	C16orf59	protein_coding
ENSG00000162062	ENST00000483320	16	1	2510146	2514964	C16orf59	protein_coding
ENSG00000162062	ENST00000568753	16	1	2510477	2514112	C16orf59	protein_coding
ENSG00000162068	ENST00000293973	16	1	2521500	2524146	NTN3	protein_coding
ENSG00000162065	ENST00000567020	16	1	2525147	2555735	TBC1D24	protein_coding
ENSG00000162065	ENST00000293970	16	1	2525154	2553486	TBC1D24	protein_coding
ENSG00000162065	ENST00000562105	16	1	2533020	2546310	TBC1D24	protein_coding
ENSG00000260272	ENST00000564543	16	1	2546033	2570219	RP11-20I23.1	protein_coding
ENSG00000162065	ENST00000434757	16	1	2546096	2551648	TBC1D24	protein_coding
ENSG00000162065	ENST00000564879	16	1	2548323	2555734	TBC1D24	protein_coding
ENSG00000185883	ENST00000330398	16	1	2563871	2570219	ATP6V0C	protein_coding
ENSG00000259784	ENST00000569317	16	1	2563966	2577956	ATP6C	protein_coding
ENSG00000185883	ENST00000568562	16	1	2563977	2569680	ATP6V0C	protein_coding
ENSG00000185883	ENST00000565223	16	1	2564295	2569921	ATP6V0C	protein_coding
ENSG00000185883	ENST00000564973	16	1	2569000	2570219	ATP6V0C	protein_coding
ENSG00000162066	ENST00000568263	16	1	2570358	2580492	AMDHD2	protein_coding
ENSG00000162066	ENST00000293971	16	1	2570366	2579699	AMDHD2	protein_coding
ENSG00000162066	ENST00000302956	16	1	2570366	2581423	AMDHD2	protein_coding
ENSG00000162066	ENST00000413459	16	1	2570391	2580955	AMDHD2	protein_coding
ENSG00000162066	ENST00000566706	16	1	2570422	2579518	AMDHD2	protein_coding
ENSG00000162066	ENST00000569879	16	1	2570426	2578693	AMDHD2	protein_coding
ENSG00000162066	ENST00000563556	16	1	2570437	2577837	AMDHD2	protein_coding
ENSG00000205923	ENST00000382350	16	-1	2577081	2581420	CEMP1	protein_coding
ENSG00000205923	ENST00000567119	16	-1	2580036	2581409	CEMP1	protein_coding
ENSG00000205923	ENST00000565480	16	-1	2580317	2581418	CEMP1	protein_coding
ENSG00000140992	ENST00000342085	16	1	2587965	2653189	PDPK1	protein_coding
ENSG00000140992	ENST00000566659	16	1	2587980	2631662	PDPK1	protein_coding
ENSG00000140992	ENST00000441549	16	1	2587998	2647921	PDPK1	protein_coding
ENSG00000140992	ENST00000268673	16	1	2588004	2651096	PDPK1	protein_coding
ENSG00000140992	ENST00000354836	16	1	2588034	2647908	PDPK1	protein_coding
ENSG00000140992	ENST00000389224	16	1	2588165	2647929	PDPK1	protein_coding
ENSG00000140992	ENST00000461815	16	1	2600604	2615615	PDPK1	protein_coding
ENSG00000167977	ENST00000301738	16	1	2732476	2759031	KCTD5	protein_coding
ENSG00000167977	ENST00000564195	16	1	2732541	2757480	KCTD5	protein_coding
ENSG00000172382	ENST00000302641	16	-1	2762419	2770216	PRSS27	protein_coding
ENSG00000167978	ENST00000301740	16	1	2802330	2821413	SRRM2	protein_coding
ENSG00000167978	ENST00000576924	16	1	2802627	2813583	SRRM2	protein_coding
ENSG00000167978	ENST00000575009	16	1	2802639	2811708	SRRM2	protein_coding
ENSG00000167978	ENST00000576415	16	1	2802715	2808525	SRRM2	protein_coding
ENSG00000167978	ENST00000571378	16	1	2802717	2813502	SRRM2	protein_coding
ENSG00000167978	ENST00000574340	16	1	2803444	2807575	SRRM2	protein_coding
ENSG00000167978	ENST00000570539	16	1	2820912	2821413	SRRM2	protein_coding
ENSG00000103363	ENST00000262306	16	-1	2821415	2827278	TCEB2	protein_coding
ENSG00000103363	ENST00000409906	16	-1	2821415	2827298	TCEB2	protein_coding
ENSG00000103363	ENST00000409477	16	-1	2821416	2827196	TCEB2	protein_coding
ENSG00000103363	ENST00000494946	16	-1	2821942	2827128	TCEB2	protein_coding
ENSG00000103363	ENST00000572954	16	-1	2821944	2827273	TCEB2	protein_coding
ENSG00000103355	ENST00000293851	16	-1	2833954	2836708	PRSS33	protein_coding
ENSG00000103355	ENST00000576886	16	-1	2833954	2836842	PRSS33	protein_coding
ENSG00000103355	ENST00000570702	16	-1	2833954	2837949	PRSS33	protein_coding
ENSG00000103355	ENST00000571674	16	-1	2834945	2836606	PRSS33	protein_coding
ENSG00000007038	ENST00000455114	16	1	2867164	2871720	PRSS21	protein_coding
ENSG00000007038	ENST00000450020	16	1	2867181	2871720	PRSS21	protein_coding
ENSG00000007038	ENST00000005995	16	1	2867228	2871720	PRSS21	protein_coding
ENSG00000007038	ENST00000574813	16	1	2867292	2871588	PRSS21	protein_coding
ENSG00000007038	ENST00000574265	16	1	2867880	2871696	PRSS21	protein_coding
ENSG00000162078	ENST00000382280	16	1	2880170	2882285	ZG16B	protein_coding
ENSG00000162078	ENST00000570670	16	1	2880254	2888967	ZG16B	protein_coding
ENSG00000162078	ENST00000571723	16	1	2880307	2881174	ZG16B	protein_coding
ENSG00000162078	ENST00000572863	16	1	2880369	2882283	ZG16B	protein_coding
ENSG00000005001	ENST00000161006	16	-1	2902728	2908171	PRSS22	protein_coding
ENSG00000005001	ENST00000571228	16	-1	2902731	2908155	PRSS22	protein_coding
ENSG00000162076	ENST00000396958	16	1	2933187	2949383	FLYWCH2	protein_coding
ENSG00000162076	ENST00000293981	16	1	2933214	2949383	FLYWCH2	protein_coding
ENSG00000162076	ENST00000573965	16	1	2933229	2946724	FLYWCH2	protein_coding
ENSG00000162076	ENST00000572006	16	1	2933260	2946897	FLYWCH2	protein_coding
ENSG00000059122	ENST00000253928	16	1	2961938	3001209	FLYWCH1	protein_coding
ENSG00000059122	ENST00000399667	16	1	2961980	3001208	FLYWCH1	protein_coding
ENSG00000059122	ENST00000416288	16	1	2962000	3001200	FLYWCH1	protein_coding
ENSG00000059122	ENST00000570425	16	1	2962008	2979827	FLYWCH1	protein_coding
ENSG00000059122	ENST00000573525	16	1	2962025	2979917	FLYWCH1	protein_coding
ENSG00000059122	ENST00000573564	16	1	2980798	2990158	FLYWCH1	protein_coding
ENSG00000059122	ENST00000344592	16	1	2983150	2999810	FLYWCH1	protein_coding
ENSG00000059122	ENST00000571580	16	1	2983798	2987271	FLYWCH1	protein_coding
ENSG00000059122	ENST00000571983	16	1	2988306	2993590	FLYWCH1	protein_coding
ENSG00000059122	ENST00000575679	16	1	2988405	2999461	FLYWCH1	protein_coding
ENSG00000131650	ENST00000303746	16	1	3013945	3018381	KREMEN2	protein_coding
ENSG00000131650	ENST00000572045	16	1	3014217	3018381	KREMEN2	protein_coding
ENSG00000131650	ENST00000571007	16	1	3014276	3018380	KREMEN2	protein_coding
ENSG00000131650	ENST00000575885	16	1	3014276	3018380	KREMEN2	protein_coding
ENSG00000131650	ENST00000319500	16	1	3014313	3018384	KREMEN2	protein_coding
ENSG00000131650	ENST00000575769	16	1	3014522	3018349	KREMEN2	protein_coding
ENSG00000127564	ENST00000431515	16	-1	3018103	3030417	PKMYT1	protein_coding
ENSG00000162073	ENST00000318782	16	1	3019246	3023490	PAQR4	protein_coding
ENSG00000162073	ENST00000293978	16	1	3019271	3023483	PAQR4	protein_coding
ENSG00000162073	ENST00000576565	16	1	3019342	3022032	PAQR4	protein_coding
ENSG00000162073	ENST00000572687	16	1	3019559	3023483	PAQR4	protein_coding
ENSG00000162073	ENST00000574988	16	1	3020979	3021983	PAQR4	protein_coding
ENSG00000127564	ENST00000440027	16	-1	3022792	3030392	PKMYT1	protein_coding
ENSG00000127564	ENST00000262300	16	-1	3022792	3030540	PKMYT1	protein_coding
ENSG00000127564	ENST00000575040	16	-1	3022794	3024269	PKMYT1	protein_coding
ENSG00000127564	ENST00000574385	16	-1	3022820	3030425	PKMYT1	protein_coding
ENSG00000127564	ENST00000574730	16	-1	3022850	3030440	PKMYT1	protein_coding
ENSG00000127564	ENST00000573944	16	-1	3022852	3030480	PKMYT1	protein_coding
ENSG00000127564	ENST00000576268	16	-1	3025341	3030439	PKMYT1	protein_coding
ENSG00000127564	ENST00000574415	16	-1	3025654	3030324	PKMYT1	protein_coding
ENSG00000127564	ENST00000575632	16	-1	3025683	3030477	PKMYT1	protein_coding
ENSG00000127564	ENST00000572059	16	-1	3025750	3030402	PKMYT1	protein_coding
ENSG00000127564	ENST00000572619	16	-1	3026891	3030283	PKMYT1	protein_coding
ENSG00000213937	ENST00000445369	16	1	3062457	3064506	CLDN9	protein_coding
ENSG00000184697	ENST00000396925	16	-1	3064713	3070072	CLDN6	protein_coding
ENSG00000184697	ENST00000328796	16	-1	3064714	3068188	CLDN6	protein_coding
ENSG00000184697	ENST00000572154	16	-1	3064858	3068171	CLDN6	protein_coding
ENSG00000006327	ENST00000573001	16	1	3068446	3072087	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000326577	16	1	3070313	3072384	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000341627	16	1	3070360	3072384	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000575124	16	1	3070376	3072384	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000575836	16	1	3070380	3071208	TNFRSF12A	protein_coding
ENSG00000103145	ENST00000248089	16	-1	3072621	3074247	HCFC1R1	protein_coding
ENSG00000103145	ENST00000574151	16	-1	3072626	3073962	HCFC1R1	protein_coding
ENSG00000103145	ENST00000396916	16	-1	3072626	3074287	HCFC1R1	protein_coding
ENSG00000103145	ENST00000572355	16	-1	3072630	3074235	HCFC1R1	protein_coding
ENSG00000103145	ENST00000574980	16	-1	3072677	3074262	HCFC1R1	protein_coding
ENSG00000103145	ENST00000354679	16	-1	3072842	3074274	HCFC1R1	protein_coding
ENSG00000103145	ENST00000573842	16	-1	3072919	3074287	HCFC1R1	protein_coding
ENSG00000131652	ENST00000326266	16	1	3074032	3077755	THOC6	protein_coding
ENSG00000131652	ENST00000574549	16	1	3074042	3077756	THOC6	protein_coding
ENSG00000131652	ENST00000575576	16	1	3074055	3077723	THOC6	protein_coding
ENSG00000131652	ENST00000253952	16	1	3074065	3077750	THOC6	protein_coding
ENSG00000162069	ENST00000573514	16	-1	3077685	3083003	CCDC64B	protein_coding
ENSG00000162069	ENST00000572449	16	-1	3077713	3086927	CCDC64B	protein_coding
ENSG00000162069	ENST00000389347	16	-1	3077868	3085542	CCDC64B	protein_coding
ENSG00000008516	ENST00000336577	16	1	3096682	3110727	MMP25	protein_coding
ENSG00000008517	ENST00000325568	16	1	3115298	3119668	IL32	protein_coding
ENSG00000008517	ENST00000534507	16	1	3115313	3119552	IL32	protein_coding
ENSG00000008517	ENST00000531965	16	1	3115323	3119377	IL32	protein_coding
ENSG00000008517	ENST00000396887	16	1	3115323	3119548	IL32	protein_coding
