ENSG00000130538	ENST00000252835	22	-1	16448824	16449805	OR11H1	protein_coding
ENSG00000239900	ENST00000216194	22	1	40742507	40763008	ADSL	protein_coding
ENSG00000239900	ENST00000454266	22	1	40742532	40762618	ADSL	protein_coding
ENSG00000239900	ENST00000342312	22	1	40742536	40763000	ADSL	protein_coding
ENSG00000239900	ENST00000498234	22	1	40761043	40786467	ADSL	protein_coding
ENSG00000100359	ENST00000457767	22	1	40766595	40802227	SGSM3	protein_coding
ENSG00000100359	ENST00000248929	22	1	40766615	40806293	SGSM3	protein_coding
ENSG00000100359	ENST00000454798	22	1	40766635	40805307	SGSM3	protein_coding
ENSG00000100359	ENST00000427834	22	1	40804317	40805815	SGSM3	protein_coding
ENSG00000100359	ENST00000417424	22	1	40804798	40806122	SGSM3	protein_coding
ENSG00000196588	ENST00000355630	22	-1	40806285	41032689	MKL1	protein_coding
ENSG00000196588	ENST00000396617	22	-1	40806286	41032689	MKL1	protein_coding
ENSG00000196588	ENST00000402042	22	-1	40806294	41032695	MKL1	protein_coding
ENSG00000196588	ENST00000407029	22	-1	40806306	40859438	MKL1	protein_coding
ENSG00000196588	ENST00000402630	22	-1	40825355	40859422	MKL1	protein_coding
ENSG00000196588	ENST00000422851	22	-1	40827409	40929815	MKL1	protein_coding
ENSG00000128285	ENST00000249016	22	1	41074754	41078818	MCHR1	protein_coding
ENSG00000128285	ENST00000381433	22	1	41075277	41078087	MCHR1	protein_coding
ENSG00000100372	ENST00000435456	22	-1	41165634	41215386	SLC25A17	protein_coding
ENSG00000100372	ENST00000402844	22	-1	41166092	41176198	SLC25A17	protein_coding
ENSG00000100372	ENST00000544408	22	-1	41166371	41215313	SLC25A17	protein_coding
ENSG00000100372	ENST00000542412	22	-1	41166805	41215291	SLC25A17	protein_coding
ENSG00000100372	ENST00000434185	22	-1	41188536	41215379	SLC25A17	protein_coding
ENSG00000100380	ENST00000216218	22	-1	41220539	41253026	ST13	protein_coding
ENSG00000100380	ENST00000411695	22	-1	41228656	41250602	ST13	protein_coding
ENSG00000196236	ENST00000541156	22	1	41253088	41305149	XPNPEP3	protein_coding
ENSG00000196236	ENST00000414396	22	1	41253094	41284477	XPNPEP3	protein_coding
ENSG00000196236	ENST00000357137	22	1	41253102	41328819	XPNPEP3	protein_coding
ENSG00000172404	ENST00000307221	22	-1	41255553	41258130	DNAJB7	protein_coding
ENSG00000196236	ENST00000544094	22	1	41258269	41363838	XPNPEP3	protein_coding
ENSG00000100387	ENST00000216225	22	1	41347363	41369313	RBX1	protein_coding
ENSG00000100393	ENST00000263253	22	1	41487790	41576081	EP300	protein_coding
ENSG00000100395	ENST00000216237	22	1	41601209	41627275	L3MBTL2	protein_coding
ENSG00000100395	ENST00000449635	22	1	41605700	41617371	L3MBTL2	protein_coding
ENSG00000100399	ENST00000417999	22	-1	41625517	41635625	CHADL	protein_coding
ENSG00000100399	ENST00000216241	22	-1	41625517	41636938	CHADL	protein_coding
ENSG00000100399	ENST00000455425	22	-1	41631144	41636898	CHADL	protein_coding
ENSG00000100401	ENST00000405486	22	-1	41641615	41681969	RANGAP1	protein_coding
ENSG00000100401	ENST00000356244	22	-1	41641615	41682255	RANGAP1	protein_coding
ENSG00000100401	ENST00000455915	22	-1	41641619	41678518	RANGAP1	protein_coding
ENSG00000100401	ENST00000407260	22	-1	41642447	41676773	RANGAP1	protein_coding
ENSG00000100401	ENST00000446258	22	-1	41652025	41670664	RANGAP1	protein_coding
ENSG00000100401	ENST00000452543	22	-1	41660748	41677625	RANGAP1	protein_coding
ENSG00000100401	ENST00000418067	22	-1	41664101	41677642	RANGAP1	protein_coding
ENSG00000100401	ENST00000422838	22	-1	41676937	41681909	RANGAP1	protein_coding
ENSG00000269104	ENST00000598651	22	-1	41685388	41685686	AL035681.1	protein_coding
ENSG00000100403	ENST00000352645	22	1	41697526	41756151	ZC3H7B	protein_coding
ENSG00000100403	ENST00000351589	22	1	41716665	41756107	ZC3H7B	protein_coding
ENSG00000167074	ENST00000406644	22	1	41763337	41795328	TEF	protein_coding
ENSG00000167074	ENST00000266304	22	1	41777933	41795330	TEF	protein_coding
ENSG00000167074	ENST00000413942	22	1	41778939	41790278	TEF	protein_coding
ENSG00000183864	ENST00000327492	22	-1	41829496	41843027	TOB2	protein_coding
ENSG00000183864	ENST00000434408	22	-1	41833046	41842789	TOB2	protein_coding
ENSG00000100410	ENST00000216252	22	-1	41855721	41864729	PHF5A	protein_coding
ENSG00000100412	ENST00000216254	22	1	41865129	41924993	ACO2	protein_coding
ENSG00000100412	ENST00000396512	22	1	41865134	41924993	ACO2	protein_coding
ENSG00000100413	ENST00000396504	22	-1	41921808	41940476	POLR3H	protein_coding
ENSG00000100413	ENST00000355209	22	-1	41921830	41940449	POLR3H	protein_coding
ENSG00000100413	ENST00000337566	22	-1	41924846	41940466	POLR3H	protein_coding
ENSG00000100413	ENST00000407461	22	-1	41925216	41940610	POLR3H	protein_coding
ENSG00000172346	ENST00000306149	22	1	41956767	41972670	CSDC2	protein_coding
ENSG00000172346	ENST00000460790	22	1	41968021	41973745	CSDC2	protein_coding
ENSG00000100417	ENST00000216259	22	-1	41972898	41985894	PMM1	protein_coding
ENSG00000100418	ENST00000263256	22	-1	41994032	42017100	DESI1	protein_coding
ENSG00000196419	ENST00000360079	22	1	42017123	42060043	XRCC6	protein_coding
ENSG00000196419	ENST00000402580	22	1	42017299	42060044	XRCC6	protein_coding
ENSG00000196419	ENST00000428575	22	1	42017310	42060042	XRCC6	protein_coding
ENSG00000196419	ENST00000359308	22	1	42017354	42060043	XRCC6	protein_coding
ENSG00000196419	ENST00000405878	22	1	42017465	42060043	XRCC6	protein_coding
ENSG00000196419	ENST00000405506	22	1	42017987	42060038	XRCC6	protein_coding
ENSG00000100138	ENST00000355257	22	-1	42069934	42084913	NHP2L1	protein_coding
ENSG00000100138	ENST00000215956	22	-1	42069958	42078626	NHP2L1	protein_coding
ENSG00000100138	ENST00000401959	22	-1	42069971	42084885	NHP2L1	protein_coding
ENSG00000100138	ENST00000402458	22	-1	42070929	42086508	NHP2L1	protein_coding
ENSG00000184208	ENST00000402966	22	1	42086547	42094140	C22orf46	protein_coding
ENSG00000167077	ENST00000401548	22	1	42095503	42195458	MEI1	protein_coding
ENSG00000167077	ENST00000540833	22	1	42095518	42163612	MEI1	protein_coding
ENSG00000167077	ENST00000300398	22	1	42095518	42195459	MEI1	protein_coding
ENSG00000167077	ENST00000400107	22	1	42095518	42195459	MEI1	protein_coding
ENSG00000167077	ENST00000540880	22	1	42148518	42177849	MEI1	protein_coding
ENSG00000167077	ENST00000403492	22	1	42177739	42195460	MEI1	protein_coding
ENSG00000167077	ENST00000423900	22	1	42191426	42195459	MEI1	protein_coding
ENSG00000100147	ENST00000402061	22	1	42196683	42221897	CCDC134	protein_coding
ENSG00000100147	ENST00000255784	22	1	42196683	42222303	CCDC134	protein_coding
ENSG00000198911	ENST00000361204	22	1	42229109	42303312	SREBF2	protein_coding
ENSG00000198911	ENST00000435061	22	1	42294680	42300977	SREBF2	protein_coding
ENSG00000234965	ENST00000457093	22	-1	42307297	42310570	SHISA8	protein_coding
ENSG00000159958	ENST00000291232	22	-1	42321045	42322822	TNFRSF13C	protein_coding
ENSG00000100162	ENST00000215980	22	-1	42334725	42343168	CENPM	protein_coding
ENSG00000100162	ENST00000472374	22	-1	42334741	42336223	CENPM	protein_coding
ENSG00000100162	ENST00000404067	22	-1	42334741	42342692	CENPM	protein_coding
ENSG00000100162	ENST00000402338	22	-1	42334741	42342697	CENPM	protein_coding
ENSG00000100162	ENST00000407253	22	-1	42334753	42343140	CENPM	protein_coding
ENSG00000100162	ENST00000402420	22	-1	42335176	42342733	CENPM	protein_coding
ENSG00000100167	ENST00000449288	22	1	42372276	42385593	SEPT3	protein_coding
ENSG00000100167	ENST00000396426	22	1	42372814	42394225	SEPT3	protein_coding
ENSG00000100167	ENST00000406029	22	1	42372849	42393732	SEPT3	protein_coding
ENSG00000100167	ENST00000328414	22	1	42372931	42394225	SEPT3	protein_coding
ENSG00000100167	ENST00000396425	22	1	42372938	42394225	SEPT3	protein_coding
ENSG00000100167	ENST00000291236	22	1	42372994	42390815	SEPT3	protein_coding
ENSG00000183066	ENST00000328823	22	1	42394792	42424479	WBP2NL	protein_coding
ENSG00000183066	ENST00000543212	22	1	42415717	42428654	WBP2NL	protein_coding
ENSG00000198951	ENST00000396398	22	-1	42454358	42466834	NAGA	protein_coding
ENSG00000198951	ENST00000403363	22	-1	42455800	42466834	NAGA	protein_coding
ENSG00000198951	ENST00000402937	22	-1	42455806	42466846	NAGA	protein_coding
ENSG00000177096	ENST00000321753	22	1	42470255	42475445	FAM109B	protein_coding
ENSG00000177096	ENST00000419475	22	1	42470361	42473622	FAM109B	protein_coding
ENSG00000183172	ENST00000331479	22	1	42475699	42480288	SMDT1	protein_coding
ENSG00000184983	ENST00000602404	22	-1	42481529	42486783	NDUFA6	protein_coding
ENSG00000184983	ENST00000498737	22	-1	42481529	42486959	NDUFA6	protein_coding
ENSG00000184983	ENST00000470753	22	-1	42482120	42483339	NDUFA6	protein_coding
ENSG00000100197	ENST00000360608	22	-1	42522501	42526908	CYP2D6	protein_coding
ENSG00000100197	ENST00000389970	22	-1	42522503	42526883	CYP2D6	protein_coding
ENSG00000100197	ENST00000359033	22	-1	42522558	42526867	CYP2D6	protein_coding
ENSG00000100207	ENST00000359486	22	-1	42556019	42611448	TCF20	protein_coding
ENSG00000100207	ENST00000335626	22	-1	42557062	42611446	TCF20	protein_coding
ENSG00000100207	ENST00000404876	22	-1	42557104	42606214	TCF20	protein_coding
ENSG00000100207	ENST00000515426	22	-1	42610853	42739622	TCF20	protein_coding
ENSG00000235568	ENST00000329021	22	-1	42776416	42828401	NFAM1	protein_coding
ENSG00000189306	ENST00000323013	22	-1	42905974	42915808	RRP7A	protein_coding
ENSG00000183569	ENST00000447870	22	1	42949623	42954418	SERHL2	protein_coding
ENSG00000183569	ENST00000327678	22	1	42949925	42970388	SERHL2	protein_coding
ENSG00000183569	ENST00000340239	22	1	42949925	42970388	SERHL2	protein_coding
ENSG00000183569	ENST00000407614	22	1	42950021	42970171	SERHL2	protein_coding
ENSG00000183569	ENST00000335879	22	1	42950027	42970061	SERHL2	protein_coding
ENSG00000100227	ENST00000348657	22	-1	42979727	43010937	POLDIP3	protein_coding
ENSG00000100227	ENST00000252115	22	-1	42979727	43010968	POLDIP3	protein_coding
ENSG00000100227	ENST00000339677	22	-1	42980990	43010863	POLDIP3	protein_coding
ENSG00000100227	ENST00000451060	22	-1	42981443	42998972	POLDIP3	protein_coding
ENSG00000100243	ENST00000361740	22	-1	43013846	43040515	CYB5R3	protein_coding
ENSG00000100243	ENST00000396303	22	-1	43013846	43042995	CYB5R3	protein_coding
ENSG00000100243	ENST00000352397	22	-1	43014814	43045574	CYB5R3	protein_coding
ENSG00000100243	ENST00000407623	22	-1	43014848	43042983	CYB5R3	protein_coding
ENSG00000100243	ENST00000407332	22	-1	43014859	43032896	CYB5R3	protein_coding
ENSG00000100243	ENST00000402438	22	-1	43015750	43042966	CYB5R3	protein_coding
ENSG00000100243	ENST00000438270	22	-1	43023647	43043076	CYB5R3	protein_coding
ENSG00000249222	ENST00000505920	22	-1	43035809	43036607	ATP5L2	protein_coding
ENSG00000128274	ENST00000401850	22	-1	43088127	43090992	A4GALT	protein_coding
ENSG00000128274	ENST00000249005	22	-1	43088127	43091639	A4GALT	protein_coding
ENSG00000128274	ENST00000381278	22	-1	43088128	43091639	A4GALT	protein_coding
ENSG00000242247	ENST00000263245	22	-1	43192508	43253408	ARFGAP3	protein_coding
ENSG00000242247	ENST00000429508	22	-1	43193375	43253274	ARFGAP3	protein_coding
ENSG00000242247	ENST00000437119	22	-1	43193420	43253245	ARFGAP3	protein_coding
ENSG00000242247	ENST00000453516	22	-1	43203080	43227658	ARFGAP3	protein_coding
ENSG00000242247	ENST00000454099	22	-1	43219662	43253274	ARFGAP3	protein_coding
ENSG00000242247	ENST00000435208	22	-1	43231419	43254112	ARFGAP3	protein_coding
ENSG00000100266	ENST00000263246	22	-1	43265777	43411151	PACSIN2	protein_coding
ENSG00000100266	ENST00000337959	22	-1	43265777	43411151	PACSIN2	protein_coding
ENSG00000100266	ENST00000407585	22	-1	43265781	43355887	PACSIN2	protein_coding
ENSG00000100266	ENST00000403744	22	-1	43266936	43343047	PACSIN2	protein_coding
ENSG00000100266	ENST00000402229	22	-1	43267134	43355884	PACSIN2	protein_coding
ENSG00000100266	ENST00000453643	22	-1	43286941	43411141	PACSIN2	protein_coding
ENSG00000100266	ENST00000418133	22	-1	43286950	43341879	PACSIN2	protein_coding
ENSG00000100266	ENST00000422336	22	-1	43286950	43398446	PACSIN2	protein_coding
ENSG00000100266	ENST00000453079	22	-1	43289580	43355905	PACSIN2	protein_coding
ENSG00000100271	ENST00000331018	22	-1	43435522	43485434	TTLL1	protein_coding
ENSG00000100271	ENST00000266254	22	-1	43435650	43485434	TTLL1	protein_coding
ENSG00000100271	ENST00000445824	22	-1	43466182	43485434	TTLL1	protein_coding
ENSG00000100290	ENST00000216115	22	1	43506754	43525718	BIK	protein_coding
ENSG00000100294	ENST00000290429	22	-1	43528212	43539400	MCAT	protein_coding
ENSG00000100294	ENST00000327555	22	-1	43528886	43539370	MCAT	protein_coding
ENSG00000100294	ENST00000608052	22	-1	43536836	43538970	MCAT	protein_coding
ENSG00000100300	ENST00000337554	22	1	43547520	43559248	TSPO	protein_coding
ENSG00000100300	ENST00000396265	22	1	43547535	43559247	TSPO	protein_coding
ENSG00000100300	ENST00000583777	22	1	43547553	43559247	TSPO	protein_coding
ENSG00000100300	ENST00000428336	22	1	43547905	43557196	TSPO	protein_coding
ENSG00000100300	ENST00000329563	22	1	43547937	43559216	TSPO	protein_coding
ENSG00000100304	ENST00000216129	22	-1	43562628	43583139	TTLL12	protein_coding
ENSG00000100304	ENST00000494035	22	-1	43563609	43567756	TTLL12	protein_coding
ENSG00000159307	ENST00000360835	22	-1	43593289	43739394	SCUBE1	protein_coding
ENSG00000159307	ENST00000449304	22	-1	43627762	43658805	SCUBE1	protein_coding
ENSG00000159307	ENST00000290460	22	-1	43633582	43739329	SCUBE1	protein_coding
ENSG00000186732	ENST00000417669	22	1	43807202	43903728	MPPED1	protein_coding
ENSG00000186732	ENST00000334209	22	1	43808019	43831087	MPPED1	protein_coding
ENSG00000186732	ENST00000414469	22	1	43808020	43901543	MPPED1	protein_coding
ENSG00000186732	ENST00000439548	22	1	43808020	43901850	MPPED1	protein_coding
ENSG00000186732	ENST00000443721	22	1	43808020	43902799	MPPED1	protein_coding
ENSG00000186732	ENST00000447567	22	1	43812461	43821215	MPPED1	protein_coding
ENSG00000186732	ENST00000542779	22	1	43812875	43901774	MPPED1	protein_coding
ENSG00000186732	ENST00000538182	22	1	43813761	43901913	MPPED1	protein_coding
ENSG00000186976	ENST00000396231	22	-1	43924624	44208070	EFCAB6	protein_coding
ENSG00000186976	ENST00000262726	22	-1	43924624	44208157	EFCAB6	protein_coding
ENSG00000186976	ENST00000358439	22	-1	44073871	44208117	EFCAB6	protein_coding
ENSG00000186976	ENST00000356087	22	-1	44112551	44208185	EFCAB6	protein_coding
ENSG00000130540	ENST00000330884	22	-1	44220389	44258383	SULT4A1	protein_coding
ENSG00000130540	ENST00000540422	22	-1	44221349	44258314	SULT4A1	protein_coding
ENSG00000130540	ENST00000249130	22	-1	44223480	44258398	SULT4A1	protein_coding
ENSG00000100341	ENST00000597664	22	-1	44275558	44287890	PNPLA5	protein_coding
ENSG00000100341	ENST00000216177	22	-1	44275559	44287893	PNPLA5	protein_coding
ENSG00000100341	ENST00000593866	22	-1	44275559	44287893	PNPLA5	protein_coding
ENSG00000100341	ENST00000381198	22	-1	44275756	44287893	PNPLA5	protein_coding
ENSG00000100341	ENST00000438734	22	-1	44280093	44287875	PNPLA5	protein_coding
ENSG00000100344	ENST00000216180	22	1	44319619	44343448	PNPLA3	protein_coding
ENSG00000100344	ENST00000423180	22	1	44319683	44342941	PNPLA3	protein_coding
ENSG00000100347	ENST00000350028	22	1	44351301	44392413	SAMM50	protein_coding
ENSG00000100347	ENST00000396202	22	1	44351426	44392405	SAMM50	protein_coding
ENSG00000188677	ENST00000406477	22	1	44395091	44564803	PARVB	protein_coding
ENSG00000188677	ENST00000338758	22	1	44420157	44568829	PARVB	protein_coding
ENSG00000188677	ENST00000444029	22	1	44427245	44528845	PARVB	protein_coding
ENSG00000188677	ENST00000404989	22	1	44464941	44565064	PARVB	protein_coding
ENSG00000138964	ENST00000422871	22	1	44568836	44603034	PARVG	protein_coding
ENSG00000138964	ENST00000444313	22	1	44576770	44604349	PARVG	protein_coding
ENSG00000138964	ENST00000416291	22	1	44576902	44579288	PARVG	protein_coding
ENSG00000138964	ENST00000415224	22	1	44577257	44603034	PARVG	protein_coding
ENSG00000138964	ENST00000417767	22	1	44577278	44579299	PARVG	protein_coding
ENSG00000138964	ENST00000466375	22	1	44577741	44580141	PARVG	protein_coding
ENSG00000138944	ENST00000381176	22	-1	44639547	44708731	KIAA1644	protein_coding
ENSG00000220702	ENST00000406912	22	1	44761431	44762164	RP1-32I10.10	protein_coding
ENSG00000188636	ENST00000341255	22	-1	44888452	44894178	LDOC1L	protein_coding
ENSG00000186654	ENST00000432186	22	1	45064593	45132789	PRR5	protein_coding
ENSG00000186654	ENST00000006251	22	1	45072937	45133560	PRR5	protein_coding
ENSG00000186654	ENST00000403581	22	1	45072965	45133561	PRR5	protein_coding
ENSG00000186654	ENST00000336985	22	1	45098078	45133561	PRR5	protein_coding
ENSG00000186654	ENST00000403696	22	1	45098098	45128197	PRR5	protein_coding
ENSG00000186654	ENST00000457960	22	1	45098098	45132666	PRR5	protein_coding
ENSG00000248405	ENST00000361473	22	1	45098113	45258551	PRR5-ARHGAP8	protein_coding
ENSG00000241484	ENST00000517296	22	1	45098355	45258586	ARHGAP8	protein_coding
ENSG00000248405	ENST00000352766	22	1	45098355	45258586	PRR5-ARHGAP8	protein_coding
ENSG00000241484	ENST00000389773	22	1	45098382	45258664	ARHGAP8	protein_coding
ENSG00000248405	ENST00000515632	22	1	45121141	45258551	PRR5-ARHGAP8	protein_coding
ENSG00000186654	ENST00000455389	22	1	45126684	45133512	PRR5	protein_coding
ENSG00000241484	ENST00000389774	22	1	45148438	45258664	ARHGAP8	protein_coding
ENSG00000241484	ENST00000396119	22	1	45148466	45204978	ARHGAP8	protein_coding
ENSG00000241484	ENST00000336963	22	1	45148483	45258665	ARHGAP8	protein_coding
ENSG00000241484	ENST00000356099	22	1	45148486	45258664	ARHGAP8	protein_coding
ENSG00000241484	ENST00000412433	22	1	45148585	45210598	ARHGAP8	protein_coding
ENSG00000056487	ENST00000403565	22	-1	45277042	45404874	PHF21B	protein_coding
ENSG00000056487	ENST00000313237	22	-1	45277042	45405581	PHF21B	protein_coding
ENSG00000056487	ENST00000396103	22	-1	45277045	45405499	PHF21B	protein_coding
ENSG00000056487	ENST00000404079	22	-1	45278761	45404867	PHF21B	protein_coding
ENSG00000056487	ENST00000447824	22	-1	45283924	45404830	PHF21B	protein_coding
ENSG00000056487	ENST00000414269	22	-1	45285653	45405880	PHF21B	protein_coding
ENSG00000056487	ENST00000420689	22	-1	45309796	45404867	PHF21B	protein_coding
ENSG00000093000	ENST00000347635	22	1	45559722	45583896	NUP50	protein_coding
ENSG00000093000	ENST00000407019	22	1	45559867	45580711	NUP50	protein_coding
ENSG00000093000	ENST00000424634	22	1	45559868	45567548	NUP50	protein_coding
ENSG00000093000	ENST00000417702	22	1	45559878	45567520	NUP50	protein_coding
ENSG00000093000	ENST00000425733	22	1	45559880	45581038	NUP50	protein_coding
ENSG00000093000	ENST00000430547	22	1	45559881	45574195	NUP50	protein_coding
ENSG00000093000	ENST00000445721	22	1	45560489	45564088	NUP50	protein_coding
ENSG00000093000	ENST00000396096	22	1	45560527	45580711	NUP50	protein_coding
ENSG00000093000	ENST00000432340	22	1	45560561	45564071	NUP50	protein_coding
ENSG00000093000	ENST00000422489	22	1	45564052	45579396	NUP50	protein_coding
ENSG00000100364	ENST00000336156	22	-1	45586219	45636650	KIAA0930	protein_coding
ENSG00000100364	ENST00000423262	22	-1	45591709	45601730	KIAA0930	protein_coding
ENSG00000100364	ENST00000251993	22	-1	45591709	45608369	KIAA0930	protein_coding
ENSG00000100364	ENST00000391627	22	-1	45591709	45622784	KIAA0930	protein_coding
ENSG00000100364	ENST00000443310	22	-1	45592959	45609315	KIAA0930	protein_coding
ENSG00000100364	ENST00000414854	22	-1	45601102	45632158	KIAA0930	protein_coding
ENSG00000100364	ENST00000424508	22	-1	45601104	45609380	KIAA0930	protein_coding
ENSG00000100364	ENST00000496226	22	-1	45607215	45608326	KIAA0930	protein_coding
ENSG00000100364	ENST00000492273	22	-1	45607216	45608298	KIAA0930	protein_coding
ENSG00000100373	ENST00000216211	22	1	45680863	45691755	UPK3A	protein_coding
ENSG00000100373	ENST00000396082	22	1	45680872	45691703	UPK3A	protein_coding
ENSG00000100376	ENST00000216214	22	1	45704863	45737836	FAM118A	protein_coding
ENSG00000100376	ENST00000441876	22	1	45705728	45736642	FAM118A	protein_coding
ENSG00000100376	ENST00000405673	22	1	45706005	45725293	FAM118A	protein_coding
ENSG00000100376	ENST00000427777	22	1	45714301	45723841	FAM118A	protein_coding
ENSG00000100376	ENST00000452238	22	1	45714361	45718307	FAM118A	protein_coding
ENSG00000100376	ENST00000424557	22	1	45714672	45718264	FAM118A	protein_coding
ENSG00000100376	ENST00000405548	22	1	45725525	45736374	FAM118A	protein_coding
ENSG00000077935	ENST00000357450	22	-1	45739944	45809448	SMC1B	protein_coding
ENSG00000077935	ENST00000404354	22	-1	45740339	45809500	SMC1B	protein_coding
ENSG00000128408	ENST00000342894	22	1	45809572	45828376	RIBC2	protein_coding
ENSG00000128408	ENST00000538017	22	1	45809574	45828293	RIBC2	protein_coding
ENSG00000077942	ENST00000411478	22	1	45898118	45927204	FBLN1	protein_coding
ENSG00000077942	ENST00000445110	22	1	45898157	45921558	FBLN1	protein_coding
ENSG00000077942	ENST00000455233	22	1	45898712	45928975	FBLN1	protein_coding
ENSG00000077942	ENST00000348697	22	1	45898719	45997014	FBLN1	protein_coding
ENSG00000077942	ENST00000402984	22	1	45898763	45959232	FBLN1	protein_coding
ENSG00000077942	ENST00000262722	22	1	45898763	45959242	FBLN1	protein_coding
ENSG00000077942	ENST00000327858	22	1	45898771	45997015	FBLN1	protein_coding
ENSG00000077942	ENST00000442170	22	1	45898850	45961581	FBLN1	protein_coding
ENSG00000077942	ENST00000340923	22	1	45898856	45954591	FBLN1	protein_coding
ENSG00000077942	ENST00000439835	22	1	45898926	45921443	FBLN1	protein_coding
ENSG00000077942	ENST00000450975	22	1	45913225	45914666	FBLN1	protein_coding
ENSG00000077942	ENST00000454279	22	1	45914462	45927204	FBLN1	protein_coding
ENSG00000077942	ENST00000451475	22	1	45914663	45929778	FBLN1	protein_coding
ENSG00000130638	ENST00000381061	22	1	46067678	46241184	ATXN10	protein_coding
ENSG00000130638	ENST00000252934	22	1	46067679	46241187	ATXN10	protein_coding
ENSG00000130638	ENST00000435026	22	1	46125321	46219157	ATXN10	protein_coding
ENSG00000130638	ENST00000451241	22	1	46134619	46207674	ATXN10	protein_coding
ENSG00000130638	ENST00000402380	22	1	46189476	46239677	ATXN10	protein_coding
ENSG00000188064	ENST00000339464	22	-1	46316242	46373009	WNT7B	protein_coding
ENSG00000188064	ENST00000409496	22	-1	46317991	46368595	WNT7B	protein_coding
ENSG00000188064	ENST00000410089	22	-1	46317991	46371902	WNT7B	protein_coding
ENSG00000188064	ENST00000410058	22	-1	46323362	46372685	WNT7B	protein_coding
ENSG00000188064	ENST00000428540	22	-1	46327176	46371789	WNT7B	protein_coding
ENSG00000182257	ENST00000396008	22	-1	46445358	46450024	C22orf26	protein_coding
ENSG00000182257	ENST00000333761	22	-1	46446339	46450024	C22orf26	protein_coding
ENSG00000197182	ENST00000381051	22	1	46449749	46501903	FLJ27365	protein_coding
ENSG00000197182	ENST00000443490	22	1	46476192	46494438	FLJ27365	protein_coding
ENSG00000197182	ENST00000360737	22	1	46481883	46509808	FLJ27365	protein_coding
ENSG00000186951	ENST00000440343	22	1	46546424	46594307	PPARA	protein_coding
ENSG00000186951	ENST00000415785	22	1	46546455	46594488	PPARA	protein_coding
ENSG00000186951	ENST00000262735	22	1	46546499	46639653	PPARA	protein_coding
ENSG00000186951	ENST00000396000	22	1	46546499	46639653	PPARA	protein_coding
ENSG00000186951	ENST00000420804	22	1	46546509	46611261	PPARA	protein_coding
ENSG00000186951	ENST00000407236	22	1	46547787	46639652	PPARA	protein_coding
ENSG00000186951	ENST00000402126	22	1	46572645	46631300	PPARA	protein_coding
ENSG00000186951	ENST00000434345	22	1	46594281	46631277	PPARA	protein_coding
ENSG00000205643	ENST00000404583	22	-1	46639908	46644182	CDPF1	protein_coding
ENSG00000205643	ENST00000314567	22	-1	46639910	46646576	CDPF1	protein_coding
ENSG00000205643	ENST00000404744	22	-1	46639948	46644182	CDPF1	protein_coding
ENSG00000130943	ENST00000253255	22	-1	46651560	46659219	PKDREJ	protein_coding
ENSG00000075234	ENST00000381031	22	1	46663861	46689905	TTC38	protein_coding
ENSG00000075234	ENST00000445282	22	1	46663881	46688877	TTC38	protein_coding
ENSG00000075234	ENST00000421359	22	1	46663905	46676139	TTC38	protein_coding
ENSG00000075218	ENST00000454366	22	1	46692638	46726707	GTSE1	protein_coding
ENSG00000100416	ENST00000290846	22	1	46731322	46753237	TRMU	protein_coding
ENSG00000100416	ENST00000381019	22	1	46731642	46753081	TRMU	protein_coding
ENSG00000100416	ENST00000424260	22	1	46731819	46748808	TRMU	protein_coding
ENSG00000075275	ENST00000262738	22	-1	46756731	46933067	CELSR1	protein_coding
ENSG00000075275	ENST00000395964	22	-1	46844455	46933067	CELSR1	protein_coding
ENSG00000075275	ENST00000454637	22	-1	46858677	46931191	CELSR1	protein_coding
ENSG00000075240	ENST00000447351	22	1	46971909	47033833	GRAMD4	protein_coding
ENSG00000075240	ENST00000431155	22	1	46973026	47022796	GRAMD4	protein_coding
ENSG00000075240	ENST00000406902	22	1	47016299	47075682	GRAMD4	protein_coding
ENSG00000075240	ENST00000361034	22	1	47022658	47075688	GRAMD4	protein_coding
ENSG00000075240	ENST00000456069	22	1	47059004	47067064	GRAMD4	protein_coding
ENSG00000075240	ENST00000408031	22	1	47070505	47075580	GRAMD4	protein_coding
ENSG00000100422	ENST00000216264	22	-1	47080308	47134158	CERK	protein_coding
ENSG00000100422	ENST00000541677	22	-1	47082885	47134104	CERK	protein_coding
ENSG00000054611	ENST00000337137	22	1	47158518	47571336	TBC1D22A	protein_coding
ENSG00000054611	ENST00000380995	22	1	47158529	47309330	TBC1D22A	protein_coding
ENSG00000054611	ENST00000407381	22	1	47158569	47569726	TBC1D22A	protein_coding
ENSG00000054611	ENST00000355704	22	1	47158578	47569729	TBC1D22A	protein_coding
ENSG00000054611	ENST00000406733	22	1	47169824	47569735	TBC1D22A	protein_coding
ENSG00000218357	ENST00000405369	22	-1	47857048	47882860	LL22NC03-75H12.2	protein_coding
ENSG00000219438	ENST00000402357	22	1	48885272	49146635	FAM19A5	protein_coding
ENSG00000219438	ENST00000336769	22	1	48885404	49246724	FAM19A5	protein_coding
ENSG00000219016	ENST00000407505	22	-1	48934712	48943199	CTA-299D3.8	protein_coding
ENSG00000219438	ENST00000358295	22	1	48972118	49147744	FAM19A5	protein_coding
ENSG00000219438	ENST00000406880	22	1	49089059	49146220	FAM19A5	protein_coding
ENSG00000188511	ENST00000400023	22	-1	50013292	50051190	C22orf34	protein_coding
