ENSG00000184731	ENST00000327669	2	-1	38814	46385	FAM110C	protein_coding
ENSG00000176732	ENST00000436622	2	-1	24345377	24346334	PFN4	protein_coding
ENSG00000219626	ENST00000407625	2	1	24346350	24392506	FAM228B	protein_coding
ENSG00000219626	ENST00000420135	2	1	24346350	24392506	FAM228B	protein_coding
ENSG00000219626	ENST00000448919	2	1	24387126	24392506	FAM228B	protein_coding
ENSG00000186453	ENST00000295150	2	1	24397972	24414567	FAM228A	protein_coding
ENSG00000186453	ENST00000432434	2	1	24398354	24413396	FAM228A	protein_coding
ENSG00000186453	ENST00000415196	2	1	24406411	24423718	FAM228A	protein_coding
ENSG00000198399	ENST00000361999	2	-1	24425733	24583178	ITSN2	protein_coding
ENSG00000198399	ENST00000355123	2	-1	24425733	24583583	ITSN2	protein_coding
ENSG00000198399	ENST00000406921	2	-1	24443193	24583377	ITSN2	protein_coding
ENSG00000198399	ENST00000416160	2	-1	24461802	24471568	ITSN2	protein_coding
ENSG00000198399	ENST00000412011	2	-1	24509192	24583378	ITSN2	protein_coding
ENSG00000198399	ENST00000443927	2	-1	24533213	24583359	ITSN2	protein_coding
ENSG00000084676	ENST00000406961	2	1	24714801	24993571	NCOA1	protein_coding
ENSG00000084676	ENST00000405141	2	1	24714927	24993571	NCOA1	protein_coding
ENSG00000084676	ENST00000407230	2	1	24787179	24991412	NCOA1	protein_coding
ENSG00000084676	ENST00000538539	2	1	24787271	24991186	NCOA1	protein_coding
ENSG00000084676	ENST00000288599	2	1	24807346	24993571	NCOA1	protein_coding
ENSG00000084676	ENST00000348332	2	1	24807346	24993571	NCOA1	protein_coding
ENSG00000084676	ENST00000395856	2	1	24807410	24993571	NCOA1	protein_coding
ENSG00000184924	ENST00000328379	2	-1	25012603	25016251	PTRHD1	protein_coding
ENSG00000138092	ENST00000380834	2	1	25016014	25045245	CENPO	protein_coding
ENSG00000138092	ENST00000473706	2	1	25016014	25045245	CENPO	protein_coding
ENSG00000138092	ENST00000260662	2	1	25016333	25042784	CENPO	protein_coding
ENSG00000138031	ENST00000260600	2	-1	25042038	25142708	ADCY3	protein_coding
ENSG00000138031	ENST00000405392	2	-1	25042041	25064505	ADCY3	protein_coding
ENSG00000138031	ENST00000606682	2	-1	25042041	25064505	ADCY3	protein_coding
ENSG00000138031	ENST00000498288	2	-1	25042238	25043665	ADCY3	protein_coding
ENSG00000138031	ENST00000455323	2	-1	25048916	25054602	ADCY3	protein_coding
ENSG00000138031	ENST00000427849	2	-1	25059822	25095561	ADCY3	protein_coding
ENSG00000138031	ENST00000435135	2	-1	25059851	25142708	ADCY3	protein_coding
ENSG00000138031	ENST00000433852	2	-1	25064194	25100896	ADCY3	protein_coding
ENSG00000138031	ENST00000438445	2	-1	25141521	25142381	ADCY3	protein_coding
ENSG00000115137	ENST00000264711	2	-1	25166505	25194963	DNAJC27	protein_coding
ENSG00000115137	ENST00000534855	2	-1	25169866	25194485	DNAJC27	protein_coding
ENSG00000084710	ENST00000401432	2	1	25264999	25370757	EFR3B	protein_coding
ENSG00000084710	ENST00000403714	2	1	25264999	25378243	EFR3B	protein_coding
ENSG00000084710	ENST00000402191	2	1	25265332	25378243	EFR3B	protein_coding
ENSG00000084710	ENST00000405108	2	1	25338857	25377434	EFR3B	protein_coding
ENSG00000084710	ENST00000264719	2	1	25344542	25377230	EFR3B	protein_coding
ENSG00000115138	ENST00000380794	2	-1	25383722	25391559	POMC	protein_coding
ENSG00000115138	ENST00000405623	2	-1	25383784	25391772	POMC	protein_coding
ENSG00000115138	ENST00000264708	2	-1	25383854	25391440	POMC	protein_coding
ENSG00000115138	ENST00000395826	2	-1	25383922	25391473	POMC	protein_coding
ENSG00000115138	ENST00000449220	2	-1	25384015	25391440	POMC	protein_coding
ENSG00000119772	ENST00000380746	2	-1	25455845	25475180	DNMT3A	protein_coding
ENSG00000119772	ENST00000321117	2	-1	25455845	25564754	DNMT3A	protein_coding
ENSG00000119772	ENST00000264709	2	-1	25455845	25565459	DNMT3A	protein_coding
ENSG00000119772	ENST00000402667	2	-1	25457066	25475180	DNMT3A	protein_coding
ENSG00000119772	ENST00000406659	2	-1	25504321	25565459	DNMT3A	protein_coding
ENSG00000138101	ENST00000496972	2	-1	25600067	25873093	DTNB	protein_coding
ENSG00000138101	ENST00000404103	2	-1	25600112	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000405222	2	-1	25600112	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000406818	2	-1	25600112	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000407038	2	-1	25600112	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000407661	2	-1	25600112	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000407186	2	-1	25600127	25896430	DTNB	protein_coding
ENSG00000138101	ENST00000288642	2	-1	25600131	25896503	DTNB	protein_coding
ENSG00000138101	ENST00000545439	2	-1	25600385	25896421	DTNB	protein_coding
ENSG00000138101	ENST00000303659	2	-1	25818993	25876049	DTNB	protein_coding
ENSG00000138101	ENST00000349996	2	-1	25830156	25895815	DTNB	protein_coding
ENSG00000143970	ENST00000435504	2	-1	25956622	26101385	ASXL2	protein_coding
ENSG00000143970	ENST00000336112	2	-1	25960561	26101335	ASXL2	protein_coding
ENSG00000143970	ENST00000404843	2	-1	25964794	26003178	ASXL2	protein_coding
ENSG00000143970	ENST00000272341	2	-1	25964898	26101335	ASXL2	protein_coding
ENSG00000084731	ENST00000264712	2	-1	26149471	26205366	KIF3C	protein_coding
ENSG00000084731	ENST00000405914	2	-1	26151622	26205618	KIF3C	protein_coding
ENSG00000268412	ENST00000599234	2	-1	26251074	26251481	AC013449.1	protein_coding
ENSG00000084733	ENST00000264710	2	1	26256979	26360323	RAB10	protein_coding
ENSG00000157833	ENST00000401533	2	1	26395960	26412532	GAREML	protein_coding
ENSG00000157833	ENST00000407684	2	1	26403585	26412513	GAREML	protein_coding
ENSG00000084754	ENST00000380649	2	-1	26413504	26467594	HADHA	protein_coding
ENSG00000084754	ENST00000492433	2	-1	26414204	26418038	HADHA	protein_coding
ENSG00000084754	ENST00000457468	2	-1	26434806	26467475	HADHA	protein_coding
ENSG00000138029	ENST00000448743	2	1	26466038	26501488	HADHB	protein_coding
ENSG00000138029	ENST00000317799	2	1	26467763	26513336	HADHB	protein_coding
ENSG00000138029	ENST00000405867	2	1	26467794	26513280	HADHB	protein_coding
ENSG00000138029	ENST00000537713	2	1	26467817	26512910	HADHB	protein_coding
ENSG00000138029	ENST00000545822	2	1	26467830	26513171	HADHB	protein_coding
ENSG00000138029	ENST00000425035	2	1	26467847	26501566	HADHB	protein_coding
ENSG00000138029	ENST00000412805	2	1	26467998	26492865	HADHB	protein_coding
ENSG00000173567	ENST00000541401	2	-1	26531044	26569611	GPR113	protein_coding
ENSG00000173567	ENST00000333478	2	-1	26531263	26569685	GPR113	protein_coding
ENSG00000138018	ENST00000442141	2	1	26531415	26596374	EPT1	protein_coding
ENSG00000173567	ENST00000421160	2	-1	26532084	26541970	GPR113	protein_coding
ENSG00000173567	ENST00000311519	2	-1	26532812	26541917	GPR113	protein_coding
ENSG00000173567	ENST00000433584	2	-1	26539842	26569636	GPR113	protein_coding
ENSG00000138018	ENST00000260585	2	1	26568982	26618759	EPT1	protein_coding
ENSG00000138018	ENST00000447170	2	1	26569017	26608007	EPT1	protein_coding
ENSG00000157856	ENST00000288710	2	1	26624784	26679579	DRC1	protein_coding
ENSG00000157856	ENST00000442810	2	1	26653357	26667126	DRC1	protein_coding
ENSG00000157856	ENST00000439066	2	1	26671167	26676350	DRC1	protein_coding
ENSG00000115155	ENST00000338581	2	-1	26680071	26700910	OTOF	protein_coding
ENSG00000115155	ENST00000339598	2	-1	26680071	26700910	OTOF	protein_coding
ENSG00000115155	ENST00000402415	2	-1	26680071	26700910	OTOF	protein_coding
ENSG00000115155	ENST00000272371	2	-1	26680071	26781566	OTOF	protein_coding
ENSG00000115155	ENST00000403946	2	-1	26680072	26781546	OTOF	protein_coding
ENSG00000115155	ENST00000426958	2	-1	26695200	26696409	OTOF	protein_coding
ENSG00000173557	ENST00000329615	2	1	26785450	26802400	C2orf70	protein_coding
ENSG00000173557	ENST00000409392	2	1	26785453	26802400	C2orf70	protein_coding
ENSG00000173557	ENST00000453368	2	1	26798994	26802392	C2orf70	protein_coding
ENSG00000157884	ENST00000288861	2	-1	26804070	26864236	CIB4	protein_coding
ENSG00000171303	ENST00000302909	2	1	26915619	26956288	KCNK3	protein_coding
ENSG00000213699	ENST00000344420	2	1	26987156	27004099	SLC35F6	protein_coding
ENSG00000213699	ENST00000416475	2	1	26987157	27001739	SLC35F6	protein_coding
ENSG00000115163	ENST00000335756	2	1	27008865	27017461	CENPA	protein_coding
ENSG00000115163	ENST00000233505	2	1	27008936	27017457	CENPA	protein_coding
ENSG00000157851	ENST00000450961	2	1	27070615	27150196	DPYSL5	protein_coding
ENSG00000157851	ENST00000288699	2	1	27070969	27173219	DPYSL5	protein_coding
ENSG00000157851	ENST00000401478	2	1	27071157	27170065	DPYSL5	protein_coding
ENSG00000157851	ENST00000431402	2	1	27071292	27150269	DPYSL5	protein_coding
ENSG00000157851	ENST00000434719	2	1	27071376	27150224	DPYSL5	protein_coding
ENSG00000084764	ENST00000233121	2	1	27193480	27250064	MAPRE3	protein_coding
ENSG00000084764	ENST00000405074	2	1	27193526	27250064	MAPRE3	protein_coding
ENSG00000084764	ENST00000458529	2	1	27237636	27248777	MAPRE3	protein_coding
ENSG00000084764	ENST00000402218	2	1	27237667	27249223	MAPRE3	protein_coding
ENSG00000119777	ENST00000238788	2	1	27255822	27264563	TMEM214	protein_coding
ENSG00000119777	ENST00000404032	2	1	27255845	27264561	TMEM214	protein_coding
ENSG00000119777	ENST00000425720	2	1	27259359	27261662	TMEM214	protein_coding
ENSG00000119777	ENST00000444135	2	1	27260743	27263360	TMEM214	protein_coding
ENSG00000084693	ENST00000421915	2	1	27265232	27276022	AGBL5	protein_coding
ENSG00000084693	ENST00000453161	2	1	27273876	27276848	AGBL5	protein_coding
ENSG00000084693	ENST00000451003	2	1	27274536	27276024	AGBL5	protein_coding
ENSG00000084693	ENST00000323064	2	1	27274546	27282403	AGBL5	protein_coding
ENSG00000084693	ENST00000360131	2	1	27274549	27293488	AGBL5	protein_coding
ENSG00000084693	ENST00000437006	2	1	27274773	27275902	AGBL5	protein_coding
ENSG00000084693	ENST00000441931	2	1	27282134	27290703	AGBL5	protein_coding
ENSG00000228474	ENST00000447619	2	-1	27293340	27294517	OST4	protein_coding
ENSG00000228474	ENST00000456793	2	-1	27293340	27294641	OST4	protein_coding
ENSG00000228474	ENST00000429985	2	-1	27293355	27294517	OST4	protein_coding
ENSG00000138080	ENST00000380320	2	1	27301435	27309271	EMILIN1	protein_coding
ENSG00000138080	ENST00000433140	2	1	27306463	27309271	EMILIN1	protein_coding
ENSG00000138030	ENST00000260599	2	1	27309615	27323619	KHK	protein_coding
ENSG00000138030	ENST00000260598	2	1	27309650	27323640	KHK	protein_coding
ENSG00000138030	ENST00000429697	2	1	27309662	27322336	KHK	protein_coding
ENSG00000138028	ENST00000402550	2	-1	27321757	27341983	CGREF1	protein_coding
ENSG00000138028	ENST00000452318	2	-1	27322221	27333970	CGREF1	protein_coding
ENSG00000138028	ENST00000402394	2	-1	27323466	27341971	CGREF1	protein_coding
ENSG00000138028	ENST00000405600	2	-1	27323895	27341773	CGREF1	protein_coding
ENSG00000138028	ENST00000312734	2	-1	27323981	27341898	CGREF1	protein_coding
ENSG00000138028	ENST00000404694	2	-1	27324094	27327605	CGREF1	protein_coding
ENSG00000138028	ENST00000260595	2	-1	27324142	27341995	CGREF1	protein_coding
ENSG00000143994	ENST00000316470	2	1	27346703	27353680	ABHD1	protein_coding
ENSG00000143994	ENST00000416071	2	1	27346708	27352724	ABHD1	protein_coding
ENSG00000138073	ENST00000260643	2	-1	27353624	27357543	PREB	protein_coding
ENSG00000138073	ENST00000406567	2	-1	27353643	27357480	PREB	protein_coding
ENSG00000138073	ENST00000456259	2	-1	27353659	27355253	PREB	protein_coding
ENSG00000138073	ENST00000430533	2	-1	27354027	27355488	PREB	protein_coding
ENSG00000186143	ENST00000335524	2	-1	27359723	27362278	C2orf53	protein_coding
ENSG00000186143	ENST00000432962	2	-1	27360391	27362271	C2orf53	protein_coding
ENSG00000163792	ENST00000296096	2	1	27371872	27376378	TCF23	protein_coding
ENSG00000138074	ENST00000310574	2	-1	27422455	27435154	SLC5A6	protein_coding
ENSG00000138074	ENST00000408041	2	-1	27423304	27434620	SLC5A6	protein_coding
ENSG00000138074	ENST00000412471	2	-1	27428894	27434898	SLC5A6	protein_coding
ENSG00000138074	ENST00000401463	2	-1	27429762	27434661	SLC5A6	protein_coding
ENSG00000138074	ENST00000432106	2	-1	27429805	27435818	SLC5A6	protein_coding
ENSG00000138074	ENST00000426119	2	-1	27430172	27434756	SLC5A6	protein_coding
ENSG00000138074	ENST00000414408	2	-1	27430283	27435130	SLC5A6	protein_coding
ENSG00000138074	ENST00000428518	2	-1	27430343	27435390	SLC5A6	protein_coding
ENSG00000138074	ENST00000430186	2	-1	27430403	27435645	SLC5A6	protein_coding
ENSG00000138074	ENST00000442731	2	-1	27430438	27435826	SLC5A6	protein_coding
ENSG00000138085	ENST00000380171	2	1	27434895	27440024	ATRAID	protein_coding
ENSG00000138085	ENST00000606999	2	1	27435179	27440024	ATRAID	protein_coding
ENSG00000138085	ENST00000405489	2	1	27435238	27440046	ATRAID	protein_coding
ENSG00000138085	ENST00000419744	2	1	27435734	27438534	ATRAID	protein_coding
ENSG00000084774	ENST00000264705	2	1	27440258	27466811	CAD	protein_coding
ENSG00000084774	ENST00000403525	2	1	27440276	27466653	CAD	protein_coding
ENSG00000084774	ENST00000458503	2	1	27458501	27461046	CAD	protein_coding
ENSG00000084774	ENST00000456311	2	1	27461986	27464819	CAD	protein_coding
ENSG00000084774	ENST00000428460	2	1	27464789	27466458	CAD	protein_coding
ENSG00000115194	ENST00000233535	2	-1	27477440	27486127	SLC30A3	protein_coding
ENSG00000115194	ENST00000447008	2	-1	27477965	27498188	SLC30A3	protein_coding
ENSG00000115194	ENST00000445870	2	-1	27478254	27485739	SLC30A3	protein_coding
ENSG00000115194	ENST00000432351	2	-1	27479672	27487004	SLC30A3	protein_coding
ENSG00000115194	ENST00000426924	2	-1	27480070	27498685	SLC30A3	protein_coding
ENSG00000115194	ENST00000424577	2	-1	27480774	27498209	SLC30A3	protein_coding
ENSG00000115194	ENST00000450118	2	-1	27480872	27485028	SLC30A3	protein_coding
ENSG00000115194	ENST00000426569	2	-1	27480908	27498213	SLC30A3	protein_coding
ENSG00000163793	ENST00000296097	2	1	27498289	27504298	DNAJC5G	protein_coding
ENSG00000163793	ENST00000420191	2	1	27498301	27501129	DNAJC5G	protein_coding
ENSG00000163793	ENST00000402462	2	1	27498331	27504298	DNAJC5G	protein_coding
ENSG00000163793	ENST00000404433	2	1	27498343	27504298	DNAJC5G	protein_coding
ENSG00000163793	ENST00000406962	2	1	27498343	27504367	DNAJC5G	protein_coding
ENSG00000138100	ENST00000380075	2	1	27505260	27530303	TRIM54	protein_coding
ENSG00000138100	ENST00000296098	2	1	27505330	27530307	TRIM54	protein_coding
ENSG00000163794	ENST00000296099	2	-1	27530268	27531313	UCN	protein_coding
ENSG00000115204	ENST00000435114	2	-1	27532360	27535320	MPV17	protein_coding
ENSG00000115204	ENST00000233545	2	-1	27532360	27545431	MPV17	protein_coding
ENSG00000115204	ENST00000402310	2	-1	27532360	27545921	MPV17	protein_coding
ENSG00000115204	ENST00000380044	2	-1	27532362	27545969	MPV17	protein_coding
ENSG00000115204	ENST00000357186	2	-1	27532362	27548547	MPV17	protein_coding
ENSG00000115204	ENST00000402722	2	-1	27532398	27545948	MPV17	protein_coding
ENSG00000115204	ENST00000405983	2	-1	27532514	27545930	MPV17	protein_coding
ENSG00000115204	ENST00000405076	2	-1	27532575	27545969	MPV17	protein_coding
ENSG00000115204	ENST00000430991	2	-1	27532663	27535976	MPV17	protein_coding
ENSG00000115204	ENST00000403262	2	-1	27534363	27545934	MPV17	protein_coding
ENSG00000115204	ENST00000428910	2	-1	27534803	27545939	MPV17	protein_coding
ENSG00000115204	ENST00000399052	2	-1	27538583	27545964	MPV17	protein_coding
ENSG00000115207	ENST00000359541	2	-1	27548716	27579359	GTF3C2	protein_coding
ENSG00000115207	ENST00000457098	2	-1	27548721	27551717	GTF3C2	protein_coding
ENSG00000115207	ENST00000264720	2	-1	27548723	27579868	GTF3C2	protein_coding
ENSG00000115207	ENST00000431028	2	-1	27549160	27550956	GTF3C2	protein_coding
ENSG00000115207	ENST00000454704	2	-1	27549364	27558295	GTF3C2	protein_coding
ENSG00000115207	ENST00000457748	2	-1	27565858	27579634	GTF3C2	protein_coding
ENSG00000115207	ENST00000423998	2	-1	27566198	27579866	GTF3C2	protein_coding
ENSG00000115211	ENST00000347454	2	-1	27587219	27593353	EIF2B4	protein_coding
ENSG00000115211	ENST00000445933	2	-1	27587248	27593201	EIF2B4	protein_coding
ENSG00000115211	ENST00000451130	2	-1	27587266	27592880	EIF2B4	protein_coding
ENSG00000115211	ENST00000493344	2	-1	27587266	27593193	EIF2B4	protein_coding
ENSG00000115234	ENST00000233575	2	1	27593389	27599995	SNX17	protein_coding
ENSG00000115234	ENST00000543024	2	1	27593484	27599806	SNX17	protein_coding
ENSG00000115234	ENST00000537606	2	1	27593503	27599591	SNX17	protein_coding
ENSG00000115234	ENST00000542478	2	1	27594120	27599990	SNX17	protein_coding
ENSG00000163795	ENST00000323703	2	-1	27600098	27603592	ZNF513	protein_coding
ENSG00000163795	ENST00000407879	2	-1	27600102	27603311	ZNF513	protein_coding
ENSG00000163795	ENST00000436006	2	-1	27601598	27603657	ZNF513	protein_coding
ENSG00000115241	ENST00000344034	2	-1	27604061	27632554	PPM1G	protein_coding
ENSG00000115241	ENST00000350803	2	-1	27604068	27632449	PPM1G	protein_coding
ENSG00000115216	ENST00000233557	2	1	27650657	27665126	NRBP1	protein_coding
ENSG00000115216	ENST00000379852	2	1	27651507	27665122	NRBP1	protein_coding
ENSG00000115216	ENST00000379863	2	1	27651520	27665122	NRBP1	protein_coding
ENSG00000115216	ENST00000419281	2	1	27652050	27657367	NRBP1	protein_coding
ENSG00000115216	ENST00000356442	2	1	27654544	27656574	NRBP1	protein_coding
ENSG00000157992	ENST00000543753	2	1	27665233	27669348	KRTCAP3	protein_coding
ENSG00000157992	ENST00000288873	2	1	27665248	27667164	KRTCAP3	protein_coding
ENSG00000157992	ENST00000407293	2	1	27665313	27667164	KRTCAP3	protein_coding
ENSG00000157992	ENST00000452499	2	1	27666319	27669346	KRTCAP3	protein_coding
ENSG00000138002	ENST00000260570	2	-1	27667238	27712624	IFT172	protein_coding
ENSG00000138002	ENST00000443889	2	-1	27676004	27677503	IFT172	protein_coding
ENSG00000138002	ENST00000359466	2	-1	27694554	27712640	IFT172	protein_coding
ENSG00000138002	ENST00000416524	2	-1	27694879	27712656	IFT172	protein_coding
ENSG00000115226	ENST00000264703	2	-1	27714750	27718112	FNDC4	protein_coding
ENSG00000084734	ENST00000264717	2	1	27719709	27746551	GCKR	protein_coding
ENSG00000084734	ENST00000424318	2	1	27719715	27746554	GCKR	protein_coding
ENSG00000084734	ENST00000453813	2	1	27720135	27724697	GCKR	protein_coding
ENSG00000084734	ENST00000411584	2	1	27729377	27732658	GCKR	protein_coding
ENSG00000233438	ENST00000447166	2	1	27760253	27790011	AC109829.1	protein_coding
ENSG00000221843	ENST00000408964	2	1	27799389	27805588	C2orf16	protein_coding
ENSG00000243943	ENST00000379717	2	1	27805897	27845961	ZNF512	protein_coding
ENSG00000243943	ENST00000355467	2	1	27805897	27846082	ZNF512	protein_coding
ENSG00000243943	ENST00000556601	2	1	27805913	27858041	ZNF512	protein_coding
ENSG00000243943	ENST00000416005	2	1	27805946	27844855	ZNF512	protein_coding
ENSG00000243943	ENST00000413371	2	1	27805976	27844581	ZNF512	protein_coding
ENSG00000176714	ENST00000324364	2	-1	27848506	27851879	CCDC121	protein_coding
ENSG00000176714	ENST00000394775	2	-1	27849796	27851745	CCDC121	protein_coding
ENSG00000176714	ENST00000522876	2	-1	27850727	27851758	CCDC121	protein_coding
ENSG00000198522	ENST00000515877	2	1	27851114	27873230	GPN1	protein_coding
ENSG00000198522	ENST00000503738	2	1	27851515	27873076	GPN1	protein_coding
ENSG00000198522	ENST00000424214	2	1	27851515	27873711	GPN1	protein_coding
ENSG00000198522	ENST00000458167	2	1	27851515	27873711	GPN1	protein_coding
ENSG00000198522	ENST00000407583	2	1	27851525	27873323	GPN1	protein_coding
ENSG00000198522	ENST00000264718	2	1	27851863	27874375	GPN1	protein_coding
ENSG00000198522	ENST00000610189	2	1	27851919	27873713	GPN1	protein_coding
ENSG00000119760	ENST00000337768	2	-1	27873679	27886676	SUPT7L	protein_coding
ENSG00000119760	ENST00000406540	2	-1	27875919	27886507	SUPT7L	protein_coding
ENSG00000119760	ENST00000405491	2	-1	27875930	27886506	SUPT7L	protein_coding
ENSG00000119760	ENST00000464789	2	-1	27875937	27886506	SUPT7L	protein_coding
ENSG00000119760	ENST00000404798	2	-1	27875938	27886490	SUPT7L	protein_coding
ENSG00000163798	ENST00000326019	2	1	27886338	27917836	SLC4A1AP	protein_coding
ENSG00000205334	ENST00000379677	2	-1	27928653	27938599	AC074091.13	protein_coding
