ENSG00000268640	ENST00000594563	12	1	147052	147377	AC026369.1	protein_coding
ENSG00000250510	ENST00000545321	12	1	6933660	6939136	GPR162	protein_coding
ENSG00000111664	ENST00000229264	12	1	6949375	6956557	GNB3	protein_coding
ENSG00000111664	ENST00000541257	12	1	6949550	6953142	GNB3	protein_coding
ENSG00000111664	ENST00000541978	12	1	6949964	6953141	GNB3	protein_coding
ENSG00000111664	ENST00000435982	12	1	6950138	6956062	GNB3	protein_coding
ENSG00000111664	ENST00000537035	12	1	6950450	6954967	GNB3	protein_coding
ENSG00000111665	ENST00000422785	12	-1	6953957	6960433	CDCA3	protein_coding
ENSG00000111665	ENST00000538862	12	-1	6957973	6961230	CDCA3	protein_coding
ENSG00000111665	ENST00000229265	12	-1	6957980	6960416	CDCA3	protein_coding
ENSG00000111665	ENST00000535406	12	-1	6957993	6960422	CDCA3	protein_coding
ENSG00000111665	ENST00000540683	12	-1	6958007	6960413	CDCA3	protein_coding
ENSG00000111667	ENST00000229268	12	1	6961292	6975793	USP5	protein_coding
ENSG00000111667	ENST00000389231	12	1	6961312	6975784	USP5	protein_coding
ENSG00000111667	ENST00000542087	12	1	6961317	6970254	USP5	protein_coding
ENSG00000111669	ENST00000229270	12	1	6976283	6980112	TPI1	protein_coding
ENSG00000111669	ENST00000396705	12	1	6976695	6979992	TPI1	protein_coding
ENSG00000111669	ENST00000488464	12	1	6977264	6979547	TPI1	protein_coding
ENSG00000111669	ENST00000535434	12	1	6977278	6979992	TPI1	protein_coding
ENSG00000111669	ENST00000493987	12	1	6977305	6979254	TPI1	protein_coding
ENSG00000111669	ENST00000462761	12	1	6977361	6978459	TPI1	protein_coding
ENSG00000111669	ENST00000495834	12	1	6977633	6978934	TPI1	protein_coding
ENSG00000111671	ENST00000523102	12	-1	6980099	6982449	SPSB2	protein_coding
ENSG00000111671	ENST00000524270	12	-1	6980099	6982500	SPSB2	protein_coding
ENSG00000111671	ENST00000519357	12	-1	6980757	6982500	SPSB2	protein_coding
ENSG00000111671	ENST00000432205	12	-1	6981819	6991451	SPSB2	protein_coding
ENSG00000010626	ENST00000433346	12	1	6982733	7016897	LRRC23	protein_coding
ENSG00000010626	ENST00000007969	12	1	7013897	7023407	LRRC23	protein_coding
ENSG00000010626	ENST00000323702	12	1	7014005	7023392	LRRC23	protein_coding
ENSG00000010626	ENST00000443597	12	1	7014070	7023407	LRRC23	protein_coding
ENSG00000010626	ENST00000415834	12	1	7014175	7015619	LRRC23	protein_coding
ENSG00000010626	ENST00000436789	12	1	7014192	7023132	LRRC23	protein_coding
ENSG00000010626	ENST00000429740	12	1	7014798	7023235	LRRC23	protein_coding
ENSG00000111674	ENST00000537688	12	1	7022909	7026271	ENO2	protein_coding
ENSG00000111674	ENST00000541477	12	1	7023491	7032859	ENO2	protein_coding
ENSG00000111674	ENST00000229277	12	1	7023614	7032859	ENO2	protein_coding
ENSG00000111674	ENST00000538763	12	1	7023753	7032347	ENO2	protein_coding
ENSG00000111674	ENST00000544774	12	1	7023753	7032347	ENO2	protein_coding
ENSG00000111674	ENST00000545045	12	1	7023774	7032861	ENO2	protein_coding
ENSG00000111674	ENST00000535366	12	1	7024371	7032859	ENO2	protein_coding
ENSG00000111674	ENST00000543975	12	1	7030744	7032048	ENO2	protein_coding
ENSG00000111676	ENST00000356654	12	1	7033626	7051484	ATN1	protein_coding
ENSG00000111676	ENST00000396684	12	1	7037476	7051426	ATN1	protein_coding
ENSG00000111678	ENST00000545581	12	1	7052665	7055084	C12orf57	protein_coding
ENSG00000111678	ENST00000544681	12	1	7052980	7054261	C12orf57	protein_coding
ENSG00000111678	ENST00000537087	12	1	7052997	7055165	C12orf57	protein_coding
ENSG00000111678	ENST00000229281	12	1	7053186	7055165	C12orf57	protein_coding
ENSG00000111678	ENST00000540506	12	1	7053285	7055159	C12orf57	protein_coding
ENSG00000111679	ENST00000543115	12	1	7055631	7061343	PTPN6	protein_coding
ENSG00000111679	ENST00000399448	12	1	7055740	7070479	PTPN6	protein_coding
ENSG00000111679	ENST00000447931	12	1	7055773	7070447	PTPN6	protein_coding
ENSG00000111679	ENST00000538715	12	1	7060425	7064136	PTPN6	protein_coding
ENSG00000111679	ENST00000318974	12	1	7060432	7070476	PTPN6	protein_coding
ENSG00000111679	ENST00000456013	12	1	7060434	7070479	PTPN6	protein_coding
ENSG00000111679	ENST00000541698	12	1	7060536	7064349	PTPN6	protein_coding
ENSG00000111679	ENST00000542462	12	1	7060538	7064352	PTPN6	protein_coding
ENSG00000215021	ENST00000546111	12	-1	7074515	7079914	PHB2	protein_coding
ENSG00000215021	ENST00000535923	12	-1	7074515	7079988	PHB2	protein_coding
ENSG00000215021	ENST00000542912	12	-1	7074627	7079812	PHB2	protein_coding
ENSG00000215021	ENST00000440277	12	-1	7074848	7079822	PHB2	protein_coding
ENSG00000215021	ENST00000399433	12	-1	7074848	7079916	PHB2	protein_coding
ENSG00000215021	ENST00000545555	12	-1	7075587	7077125	PHB2	protein_coding
ENSG00000215021	ENST00000545167	12	-1	7076874	7079830	PHB2	protein_coding
ENSG00000215021	ENST00000536316	12	-1	7077055	7079805	PHB2	protein_coding
ENSG00000126749	ENST00000261406	12	1	7079944	7085165	EMG1	protein_coding
ENSG00000111684	ENST00000261407	12	-1	7085348	7125814	LPCAT3	protein_coding
ENSG00000182326	ENST00000406697	12	1	7096351	7178336	C1S	protein_coding
ENSG00000182326	ENST00000328916	12	1	7167819	7178336	C1S	protein_coding
ENSG00000182326	ENST00000360817	12	1	7167980	7178247	C1S	protein_coding
ENSG00000182326	ENST00000402681	12	1	7167989	7178264	C1S	protein_coding
ENSG00000182326	ENST00000423384	12	1	7168516	7170282	C1S	protein_coding
ENSG00000182326	ENST00000413211	12	1	7168516	7170289	C1S	protein_coding
ENSG00000182326	ENST00000403949	12	1	7168688	7171684	C1S	protein_coding
ENSG00000182326	ENST00000542978	12	1	7169887	7173922	C1S	protein_coding
ENSG00000159403	ENST00000602480	12	-1	7187513	7189410	C1R	protein_coding
ENSG00000159403	ENST00000602286	12	-1	7187725	7189410	C1R	protein_coding
ENSG00000159403	ENST00000542285	12	-1	7187836	7245131	C1R	protein_coding
ENSG00000159403	ENST00000536053	12	-1	7241206	7244488	C1R	protein_coding
ENSG00000159403	ENST00000535233	12	-1	7241206	7245068	C1R	protein_coding
ENSG00000159403	ENST00000542220	12	-1	7241206	7245203	C1R	protein_coding
ENSG00000159403	ENST00000540610	12	-1	7242061	7245136	C1R	protein_coding
ENSG00000159403	ENST00000543835	12	-1	7242211	7245037	C1R	protein_coding
ENSG00000159403	ENST00000541042	12	-1	7242224	7245089	C1R	protein_coding
ENSG00000159403	ENST00000540242	12	-1	7242251	7245089	C1R	protein_coding
ENSG00000159403	ENST00000538050	12	-1	7242292	7244487	C1R	protein_coding
ENSG00000139178	ENST00000545280	12	-1	7246303	7261793	C1RL	protein_coding
ENSG00000139178	ENST00000266542	12	-1	7247150	7261869	C1RL	protein_coding
ENSG00000139178	ENST00000544702	12	-1	7248987	7261834	C1RL	protein_coding
ENSG00000139178	ENST00000534950	12	-1	7249366	7254681	C1RL	protein_coding
ENSG00000139178	ENST00000543933	12	-1	7249750	7261793	C1RL	protein_coding
ENSG00000139178	ENST00000545337	12	-1	7254201	7261806	C1RL	protein_coding
ENSG00000139194	ENST00000266560	12	-1	7276280	7281538	RBP5	protein_coding
ENSG00000139194	ENST00000542370	12	-1	7280095	7281469	RBP5	protein_coding
ENSG00000139182	ENST00000541953	12	1	7282294	7287941	CLSTN3	protein_coding
ENSG00000139182	ENST00000266546	12	1	7282795	7311541	CLSTN3	protein_coding
ENSG00000139182	ENST00000545663	12	1	7283351	7288077	CLSTN3	protein_coding
ENSG00000139182	ENST00000535452	12	1	7283684	7288039	CLSTN3	protein_coding
ENSG00000139182	ENST00000534830	12	1	7283916	7288114	CLSTN3	protein_coding
ENSG00000139182	ENST00000539982	12	1	7284382	7288120	CLSTN3	protein_coding
ENSG00000139182	ENST00000537408	12	1	7284982	7311528	CLSTN3	protein_coding
ENSG00000139197	ENST00000536883	12	1	7341281	7354391	PEX5	protein_coding
ENSG00000139197	ENST00000542539	12	1	7341320	7354939	PEX5	protein_coding
ENSG00000139197	ENST00000455147	12	1	7341759	7371167	PEX5	protein_coding
ENSG00000139197	ENST00000540398	12	1	7341809	7343944	PEX5	protein_coding
ENSG00000139197	ENST00000266563	12	1	7342180	7364079	PEX5	protein_coding
ENSG00000139197	ENST00000543974	12	1	7342207	7354400	PEX5	protein_coding
ENSG00000139197	ENST00000434354	12	1	7342283	7363027	PEX5	protein_coding
ENSG00000139197	ENST00000544456	12	1	7342293	7343952	PEX5	protein_coding
ENSG00000139197	ENST00000545574	12	1	7342303	7356146	PEX5	protein_coding
ENSG00000139197	ENST00000420616	12	1	7342311	7362858	PEX5	protein_coding
ENSG00000139197	ENST00000412720	12	1	7342441	7362852	PEX5	protein_coding
ENSG00000139197	ENST00000396637	12	1	7342552	7361192	PEX5	protein_coding
ENSG00000139197	ENST00000536841	12	1	7342749	7344190	PEX5	protein_coding
ENSG00000139197	ENST00000537873	12	1	7342957	7354387	PEX5	protein_coding
ENSG00000139197	ENST00000266564	12	1	7342957	7364076	PEX5	protein_coding
ENSG00000139197	ENST00000545845	12	1	7343408	7354428	PEX5	protein_coding
ENSG00000215009	ENST00000399422	12	1	7456880	7481320	ACSM4	protein_coding
ENSG00000177675	ENST00000539726	12	-1	7499281	7521566	CD163L1	protein_coding
ENSG00000177675	ENST00000313599	12	-1	7507556	7596781	CD163L1	protein_coding
ENSG00000177675	ENST00000416109	12	-1	7507559	7596742	CD163L1	protein_coding
ENSG00000177675	ENST00000396630	12	-1	7507559	7596749	CD163L1	protein_coding
ENSG00000177675	ENST00000545926	12	-1	7548790	7556476	CD163L1	protein_coding
ENSG00000177675	ENST00000543276	12	-1	7585305	7632493	CD163L1	protein_coding
ENSG00000177575	ENST00000359156	12	-1	7623409	7656489	CD163	protein_coding
ENSG00000177575	ENST00000542280	12	-1	7623772	7636170	CD163	protein_coding
ENSG00000177575	ENST00000537626	12	-1	7623776	7636088	CD163	protein_coding
ENSG00000177575	ENST00000541972	12	-1	7623776	7655333	CD163	protein_coding
ENSG00000177575	ENST00000396620	12	-1	7623776	7656372	CD163	protein_coding
ENSG00000177575	ENST00000432237	12	-1	7623776	7656372	CD163	protein_coding
ENSG00000111701	ENST00000229304	12	-1	7801996	7818489	APOBEC1	protein_coding
ENSG00000184344	ENST00000329913	12	-1	7842378	7848372	GDF3	protein_coding
ENSG00000187569	ENST00000345088	12	1	7864050	7870155	DPPA3	protein_coding
ENSG00000198178	ENST00000540085	12	-1	7882011	7902069	CLEC4C	protein_coding
ENSG00000198178	ENST00000542353	12	-1	7882011	7902069	CLEC4C	protein_coding
ENSG00000198178	ENST00000354629	12	-1	7882011	7904201	CLEC4C	protein_coding
ENSG00000198178	ENST00000360345	12	-1	7882038	7900118	CLEC4C	protein_coding
ENSG00000198178	ENST00000537530	12	-1	7882039	7890171	CLEC4C	protein_coding
ENSG00000198178	ENST00000543765	12	-1	7882300	7899935	CLEC4C	protein_coding
ENSG00000205857	ENST00000382119	12	1	7917812	7926717	NANOGNB	protein_coding
ENSG00000111704	ENST00000541267	12	1	7940390	7947404	NANOG	protein_coding
ENSG00000111704	ENST00000229307	12	1	7941992	7948655	NANOG	protein_coding
ENSG00000111704	ENST00000526286	12	1	7942211	7947691	NANOG	protein_coding
ENSG00000173262	ENST00000340749	12	-1	7965108	8025448	SLC2A14	protein_coding
ENSG00000173262	ENST00000543909	12	-1	7965110	8025420	SLC2A14	protein_coding
ENSG00000173262	ENST00000431042	12	-1	7965115	8025512	SLC2A14	protein_coding
ENSG00000173262	ENST00000542505	12	-1	7966125	8025847	SLC2A14	protein_coding
ENSG00000173262	ENST00000396589	12	-1	7966397	8025635	SLC2A14	protein_coding
ENSG00000173262	ENST00000542546	12	-1	7966616	7985412	SLC2A14	protein_coding
ENSG00000173262	ENST00000535295	12	-1	7966616	8025448	SLC2A14	protein_coding
ENSG00000173262	ENST00000539924	12	-1	7966668	8043744	SLC2A14	protein_coding
ENSG00000173262	ENST00000546234	12	-1	7982368	8025470	SLC2A14	protein_coding
ENSG00000173262	ENST00000542782	12	-1	7982418	8025623	SLC2A14	protein_coding
ENSG00000173262	ENST00000535344	12	-1	7982452	8025398	SLC2A14	protein_coding
ENSG00000173262	ENST00000537557	12	-1	7982520	8025479	SLC2A14	protein_coding
ENSG00000173262	ENST00000535266	12	-1	7982584	8025710	SLC2A14	protein_coding
ENSG00000173262	ENST00000542916	12	-1	7984219	8024976	SLC2A14	protein_coding
ENSG00000173262	ENST00000535383	12	-1	7984330	8026080	SLC2A14	protein_coding
ENSG00000173262	ENST00000535587	12	-1	7985362	8025476	SLC2A14	protein_coding
ENSG00000173262	ENST00000539234	12	-1	8016033	8025448	SLC2A14	protein_coding
ENSG00000059804	ENST00000075120	12	-1	8071826	8088871	SLC2A3	protein_coding
ENSG00000059804	ENST00000544291	12	-1	8083231	8088782	SLC2A3	protein_coding
ENSG00000065970	ENST00000162391	12	1	8185299	8208099	FOXJ2	protein_coding
ENSG00000065970	ENST00000428177	12	1	8185956	8202818	FOXJ2	protein_coding
ENSG00000171860	ENST00000307637	12	-1	8210898	8219067	C3AR1	protein_coding
ENSG00000171860	ENST00000546241	12	-1	8212342	8218933	C3AR1	protein_coding
ENSG00000089818	ENST00000339754	12	1	8234807	8250367	NECAP1	protein_coding
ENSG00000089818	ENST00000540083	12	1	8235383	8248296	NECAP1	protein_coding
ENSG00000111729	ENST00000229332	12	1	8276228	8291203	CLEC4A	protein_coding
ENSG00000111729	ENST00000345999	12	1	8276449	8291200	CLEC4A	protein_coding
ENSG00000111729	ENST00000352620	12	1	8276475	8290883	CLEC4A	protein_coding
ENSG00000111729	ENST00000360500	12	1	8276475	8290883	CLEC4A	protein_coding
ENSG00000111729	ENST00000546339	12	1	8276508	8290802	CLEC4A	protein_coding
ENSG00000196946	ENST00000402465	12	1	8290733	8327916	ZNF705A	protein_coding
ENSG00000196946	ENST00000396570	12	1	8309630	8329897	ZNF705A	protein_coding
ENSG00000196946	ENST00000359286	12	1	8325133	8332642	ZNF705A	protein_coding
ENSG00000196946	ENST00000398526	12	1	8328453	8341133	ZNF705A	protein_coding
ENSG00000171847	ENST00000307435	12	-1	8373856	8380197	FAM90A1	protein_coding
ENSG00000171847	ENST00000538603	12	-1	8373859	8380214	FAM90A1	protein_coding
ENSG00000171847	ENST00000442295	12	-1	8377387	8380183	FAM90A1	protein_coding
ENSG00000205846	ENST00000382073	12	1	8608522	8630926	CLEC6A	protein_coding
ENSG00000166527	ENST00000382064	12	1	8662071	8672869	CLEC4D	protein_coding
ENSG00000166527	ENST00000299665	12	1	8666136	8674962	CLEC4D	protein_coding
ENSG00000166523	ENST00000299663	12	-1	8685901	8693559	CLEC4E	protein_coding
ENSG00000166523	ENST00000446457	12	-1	8687080	8693473	CLEC4E	protein_coding
ENSG00000166523	ENST00000545274	12	-1	8687105	8693469	CLEC4E	protein_coding
ENSG00000166523	ENST00000537698	12	-1	8687177	8691851	CLEC4E	protein_coding
ENSG00000111732	ENST00000229335	12	-1	8754762	8765467	AICDA	protein_coding
ENSG00000111732	ENST00000543081	12	-1	8756282	8759612	AICDA	protein_coding
ENSG00000111732	ENST00000544516	12	-1	8756880	8759612	AICDA	protein_coding
ENSG00000111732	ENST00000537228	12	-1	8756880	8765463	AICDA	protein_coding
ENSG00000111732	ENST00000545512	12	-1	8756881	8759612	AICDA	protein_coding
ENSG00000197614	ENST00000535411	12	-1	8789942	8814669	MFAP5	protein_coding
ENSG00000197614	ENST00000543467	12	-1	8793842	8803150	MFAP5	protein_coding
ENSG00000197614	ENST00000359478	12	-1	8798552	8815408	MFAP5	protein_coding
ENSG00000197614	ENST00000433590	12	-1	8799086	8815480	MFAP5	protein_coding
ENSG00000197614	ENST00000396549	12	-1	8800186	8815422	MFAP5	protein_coding
ENSG00000197614	ENST00000543369	12	-1	8800234	8815283	MFAP5	protein_coding
ENSG00000197614	ENST00000535336	12	-1	8800552	8815321	MFAP5	protein_coding
ENSG00000197614	ENST00000540087	12	-1	8800687	8814700	MFAP5	protein_coding
ENSG00000197614	ENST00000544889	12	-1	8803160	8815215	MFAP5	protein_coding
ENSG00000166532	ENST00000541044	12	1	8849773	8902625	RIMKLB	protein_coding
ENSG00000166532	ENST00000539923	12	1	8850277	8902567	RIMKLB	protein_coding
ENSG00000166532	ENST00000537189	12	1	8850278	8902609	RIMKLB	protein_coding
ENSG00000166532	ENST00000535829	12	1	8850496	8927001	RIMKLB	protein_coding
ENSG00000166532	ENST00000357529	12	1	8850518	8929787	RIMKLB	protein_coding
ENSG00000166532	ENST00000538135	12	1	8852442	8929786	RIMKLB	protein_coding
ENSG00000166535	ENST00000299698	12	1	8975068	9029381	A2ML1	protein_coding
ENSG00000166535	ENST00000541459	12	1	8995832	9028410	A2ML1	protein_coding
ENSG00000166535	ENST00000536789	12	1	8997550	8998720	A2ML1	protein_coding
ENSG00000166535	ENST00000539547	12	1	8997600	9029052	A2ML1	protein_coding
ENSG00000166535	ENST00000545692	12	1	8997877	9001497	A2ML1	protein_coding
ENSG00000111752	ENST00000538657	12	1	9066492	9075287	PHC1	protein_coding
ENSG00000111752	ENST00000543824	12	1	9067149	9093000	PHC1	protein_coding
ENSG00000111752	ENST00000433083	12	1	9067327	9094063	PHC1	protein_coding
ENSG00000111752	ENST00000544916	12	1	9067337	9092531	PHC1	protein_coding
ENSG00000111752	ENST00000544539	12	1	9067369	9075316	PHC1	protein_coding
ENSG00000111752	ENST00000539063	12	1	9067378	9083140	PHC1	protein_coding
ENSG00000111752	ENST00000536844	12	1	9068356	9094058	PHC1	protein_coding
ENSG00000111752	ENST00000541181	12	1	9070251	9074313	PHC1	protein_coding
ENSG00000111752	ENST00000542346	12	1	9075340	9092666	PHC1	protein_coding
ENSG00000111752	ENST00000537610	12	1	9083512	9086596	PHC1	protein_coding
ENSG00000003056	ENST00000539143	12	-1	9092959	9096016	M6PR	protein_coding
ENSG00000003056	ENST00000000412	12	-1	9092961	9102551	M6PR	protein_coding
ENSG00000003056	ENST00000544193	12	-1	9093347	9095113	M6PR	protein_coding
ENSG00000003056	ENST00000543704	12	-1	9094245	9098964	M6PR	protein_coding
ENSG00000003056	ENST00000537621	12	-1	9094775	9096482	M6PR	protein_coding
ENSG00000003056	ENST00000544245	12	-1	9096421	9102331	M6PR	protein_coding
ENSG00000003056	ENST00000543845	12	-1	9098029	9102241	M6PR	protein_coding
ENSG00000003056	ENST00000543159	12	-1	9098081	9099444	M6PR	protein_coding
ENSG00000139187	ENST00000539240	12	1	9102640	9162044	KLRG1	protein_coding
ENSG00000139187	ENST00000356986	12	1	9142137	9162674	KLRG1	protein_coding
ENSG00000139187	ENST00000266551	12	1	9142217	9163356	KLRG1	protein_coding
ENSG00000139187	ENST00000543895	12	1	9144666	9162041	KLRG1	protein_coding
ENSG00000175899	ENST00000543436	12	-1	9220260	9244008	A2M	protein_coding
ENSG00000175899	ENST00000318602	12	-1	9220308	9268753	A2M	protein_coding
ENSG00000175899	ENST00000404455	12	-1	9262910	9268825	A2M	protein_coding
ENSG00000126838	ENST00000261336	12	-1	9301436	9360966	PZP	protein_coding
ENSG00000126838	ENST00000381997	12	-1	9301437	9355001	PZP	protein_coding
ENSG00000111796	ENST00000229402	12	-1	9747147	9760482	KLRB1	protein_coding
ENSG00000069493	ENST00000261340	12	1	9822309	9847725	CLEC2D	protein_coding
ENSG00000069493	ENST00000290855	12	1	9822309	9847731	CLEC2D	protein_coding
ENSG00000069493	ENST00000543300	12	1	9822331	9847397	CLEC2D	protein_coding
ENSG00000069493	ENST00000545918	12	1	9822331	9847397	CLEC2D	protein_coding
ENSG00000069493	ENST00000261339	12	1	9822331	9847470	CLEC2D	protein_coding
ENSG00000069493	ENST00000466035	12	1	9822349	9846075	CLEC2D	protein_coding
ENSG00000069493	ENST00000430909	12	1	9833521	9847725	CLEC2D	protein_coding
ENSG00000069493	ENST00000544322	12	1	9833536	9847465	CLEC2D	protein_coding
ENSG00000069493	ENST00000460309	12	1	9840497	9847702	CLEC2D	protein_coding
ENSG00000184293	ENST00000540988	12	-1	9868456	9875257	CLECL1	protein_coding
ENSG00000184293	ENST00000542530	12	-1	9869157	9885715	CLECL1	protein_coding
ENSG00000184293	ENST00000327839	12	-1	9875091	9885895	CLECL1	protein_coding
ENSG00000110848	ENST00000228434	12	-1	9905082	9913497	CD69	protein_coding
ENSG00000110848	ENST00000536709	12	-1	9906735	9913497	CD69	protein_coding
ENSG00000150045	ENST00000279544	12	1	9980077	9997606	KLRF1	protein_coding
ENSG00000150045	ENST00000324214	12	1	9980077	9997606	KLRF1	protein_coding
ENSG00000150045	ENST00000354855	12	1	9980077	9997606	KLRF1	protein_coding
ENSG00000150045	ENST00000537723	12	1	9980117	9997256	KLRF1	protein_coding
ENSG00000110852	ENST00000228438	12	-1	10005583	10022735	CLEC2B	protein_coding
ENSG00000110852	ENST00000538152	12	-1	10005732	10007448	CLEC2B	protein_coding
ENSG00000256797	ENST00000535540	12	1	10034088	10048432	KLRF2	protein_coding
ENSG00000188393	ENST00000339766	12	-1	10051272	10084946	CLEC2A	protein_coding
ENSG00000188393	ENST00000455827	12	-1	10065826	10084980	CLEC2A	protein_coding
ENSG00000172322	ENST00000355690	12	1	10103915	10138194	CLEC12A	protein_coding
ENSG00000172322	ENST00000396507	12	1	10124014	10133296	CLEC12A	protein_coding
ENSG00000172322	ENST00000304361	12	1	10124014	10138194	CLEC12A	protein_coding
ENSG00000172322	ENST00000434319	12	1	10124034	10136840	CLEC12A	protein_coding
