ENSG00000170122	ENST00000382500	9	-1	116237	118417	FOXD4	protein_coding
ENSG00000137055	ENST00000517642	9	-1	26905881	26923231	PLAA	protein_coding
ENSG00000137055	ENST00000487173	9	-1	26907608	26919372	PLAA	protein_coding
ENSG00000137055	ENST00000520884	9	-1	26907801	26947231	PLAA	protein_coding
ENSG00000137055	ENST00000523212	9	-1	26925891	26946981	PLAA	protein_coding
ENSG00000096872	ENST00000519968	9	1	26947037	26988726	IFT74	protein_coding
ENSG00000096872	ENST00000433700	9	1	26947037	27062923	IFT74	protein_coding
ENSG00000096872	ENST00000517444	9	1	26947298	26984329	IFT74	protein_coding
ENSG00000096872	ENST00000443698	9	1	26947310	27062923	IFT74	protein_coding
ENSG00000096872	ENST00000380062	9	1	26956371	27062928	IFT74	protein_coding
ENSG00000096872	ENST00000518614	9	1	26956410	26984274	IFT74	protein_coding
ENSG00000096872	ENST00000429045	9	1	26956477	27036798	IFT74	protein_coding
ENSG00000096872	ENST00000517866	9	1	26976565	26990162	IFT74	protein_coding
ENSG00000184434	ENST00000380055	9	-1	26993134	27005691	LRRC19	protein_coding
ENSG00000120156	ENST00000519097	9	1	27109139	27229685	TEK	protein_coding
ENSG00000120156	ENST00000380036	9	1	27109147	27230173	TEK	protein_coding
ENSG00000120156	ENST00000406359	9	1	27109414	27229744	TEK	protein_coding
ENSG00000120156	ENST00000519080	9	1	27109451	27202883	TEK	protein_coding
ENSG00000120160	ENST00000537675	9	-1	27284656	27297137	EQTN	protein_coding
ENSG00000120160	ENST00000380032	9	-1	27284659	27297137	EQTN	protein_coding
ENSG00000120160	ENST00000380031	9	-1	27292133	27297134	EQTN	protein_coding
ENSG00000120162	ENST00000262244	9	-1	27325207	27529779	MOB3B	protein_coding
ENSG00000147896	ENST00000276943	9	1	27524312	27526496	IFNK	protein_coding
ENSG00000147894	ENST00000380003	9	-1	27546544	27573448	C9orf72	protein_coding
ENSG00000147894	ENST00000379997	9	-1	27560499	27573864	C9orf72	protein_coding
ENSG00000147894	ENST00000379995	9	-1	27561547	27573753	C9orf72	protein_coding
ENSG00000174482	ENST00000379992	9	-1	27948076	28670283	LINGO2	protein_coding
ENSG00000174482	ENST00000308675	9	-1	27948560	28026318	LINGO2	protein_coding
ENSG00000122729	ENST00000541043	9	1	32384618	32450830	ACO1	protein_coding
ENSG00000122729	ENST00000379923	9	1	32384618	32450834	ACO1	protein_coding
ENSG00000122729	ENST00000309951	9	1	32384618	32454767	ACO1	protein_coding
ENSG00000107201	ENST00000379882	9	-1	32455300	32526322	DDX58	protein_coding
ENSG00000107201	ENST00000379868	9	-1	32455703	32526206	DDX58	protein_coding
ENSG00000107201	ENST00000379883	9	-1	32455703	32526322	DDX58	protein_coding
ENSG00000107201	ENST00000542096	9	-1	32457008	32502734	DDX58	protein_coding
ENSG00000107201	ENST00000545044	9	-1	32466380	32526193	DDX58	protein_coding
ENSG00000197579	ENST00000360538	9	-1	32540542	32552551	TOPORS	protein_coding
ENSG00000197579	ENST00000379858	9	-1	32540824	32552551	TOPORS	protein_coding
ENSG00000165264	ENST00000379847	9	-1	32552997	32573160	NDUFB6	protein_coding
ENSG00000165264	ENST00000350021	9	-1	32553649	32573157	NDUFB6	protein_coding
ENSG00000241043	ENST00000451672	9	1	32566787	32568619	GVQW1	protein_coding
ENSG00000122728	ENST00000242310	9	-1	32629452	32635667	TAF1L	protein_coding
ENSG00000188133	ENST00000342743	9	1	32783497	32787397	TMEM215	protein_coding
ENSG00000137074	ENST00000379825	9	-1	32972604	33001626	APTX	protein_coding
ENSG00000137074	ENST00000309615	9	-1	32972609	33001626	APTX	protein_coding
ENSG00000137074	ENST00000397172	9	-1	32972614	33001605	APTX	protein_coding
ENSG00000137074	ENST00000379817	9	-1	32972616	32990086	APTX	protein_coding
ENSG00000137074	ENST00000436040	9	-1	32972622	32990086	APTX	protein_coding
ENSG00000137074	ENST00000379819	9	-1	32972747	33001602	APTX	protein_coding
ENSG00000137074	ENST00000468275	9	-1	32973163	32997329	APTX	protein_coding
ENSG00000137074	ENST00000463596	9	-1	32973374	33001520	APTX	protein_coding
ENSG00000137074	ENST00000476858	9	-1	32973374	33001639	APTX	protein_coding
ENSG00000137074	ENST00000379813	9	-1	32973379	33001614	APTX	protein_coding
ENSG00000137074	ENST00000379812	9	-1	32984629	33001605	APTX	protein_coding
ENSG00000137074	ENST00000473221	9	-1	32984629	33001639	APTX	protein_coding
ENSG00000137074	ENST00000477119	9	-1	32984770	33001610	APTX	protein_coding
ENSG00000086061	ENST00000330899	9	1	33025209	33039905	DNAJA1	protein_coding
ENSG00000086061	ENST00000544625	9	1	33025273	33039220	DNAJA1	protein_coding
ENSG00000122692	ENST00000397149	9	-1	33041762	33076657	SMU1	protein_coding
ENSG00000122692	ENST00000536631	9	-1	33047232	33076665	SMU1	protein_coding
ENSG00000086062	ENST00000535206	9	-1	33104080	33167354	B4GALT1	protein_coding
ENSG00000086062	ENST00000379731	9	-1	33110635	33167354	B4GALT1	protein_coding
ENSG00000086062	ENST00000541851	9	-1	33113366	33128197	B4GALT1	protein_coding
ENSG00000122711	ENST00000379725	9	1	33218363	33248550	SPINK4	protein_coding
ENSG00000122711	ENST00000379723	9	1	33220977	33248564	SPINK4	protein_coding
ENSG00000122711	ENST00000379721	9	1	33240162	33248565	SPINK4	protein_coding
ENSG00000107262	ENST00000472232	9	-1	33252477	33264759	BAG1	protein_coding
ENSG00000107262	ENST00000379704	9	-1	33255076	33264761	BAG1	protein_coding
ENSG00000107262	ENST00000473781	9	-1	33258917	33264557	BAG1	protein_coding
ENSG00000107262	ENST00000488499	9	-1	33262739	33264668	BAG1	protein_coding
ENSG00000086065	ENST00000223500	9	1	33264940	33281537	CHMP5	protein_coding
ENSG00000086065	ENST00000419016	9	1	33265037	33281977	CHMP5	protein_coding
ENSG00000086102	ENST00000379540	9	1	33290509	33371155	NFX1	protein_coding
ENSG00000086102	ENST00000379521	9	1	33290510	33365281	NFX1	protein_coding
ENSG00000086102	ENST00000318524	9	1	33290543	33348721	NFX1	protein_coding
ENSG00000165269	ENST00000537089	9	-1	33384765	33402512	AQP7	protein_coding
ENSG00000165269	ENST00000447660	9	-1	33384948	33386411	AQP7	protein_coding
ENSG00000165269	ENST00000379507	9	-1	33384948	33395243	AQP7	protein_coding
ENSG00000165269	ENST00000297988	9	-1	33384948	33402517	AQP7	protein_coding
ENSG00000165269	ENST00000377425	9	-1	33384949	33402506	AQP7	protein_coding
ENSG00000165269	ENST00000439678	9	-1	33385247	33395233	AQP7	protein_coding
ENSG00000165269	ENST00000379506	9	-1	33385342	33395233	AQP7	protein_coding
ENSG00000165269	ENST00000539936	9	-1	33385359	33402584	AQP7	protein_coding
ENSG00000165269	ENST00000541274	9	-1	33385456	33402643	AQP7	protein_coding
ENSG00000165269	ENST00000379503	9	-1	33385563	33391571	AQP7	protein_coding
ENSG00000165272	ENST00000297991	9	-1	33441152	33447609	AQP3	protein_coding
ENSG00000165271	ENST00000353159	9	-1	33461439	33473928	NOL6	protein_coding
ENSG00000165271	ENST00000379470	9	-1	33461450	33465192	NOL6	protein_coding
ENSG00000165271	ENST00000297990	9	-1	33461450	33473928	NOL6	protein_coding
ENSG00000165271	ENST00000379471	9	-1	33461450	33473928	NOL6	protein_coding
ENSG00000165271	ENST00000455041	9	-1	33462595	33473900	NOL6	protein_coding
ENSG00000230453	ENST00000290943	9	1	33524392	33572999	ANKRD18B	protein_coding
ENSG00000230453	ENST00000605687	9	1	33536885	33547947	ANKRD18B	protein_coding
ENSG00000230453	ENST00000357927	9	1	33548830	33573007	ANKRD18B	protein_coding
ENSG00000230453	ENST00000465094	9	1	33567101	33569124	ANKRD18B	protein_coding
ENSG00000010438	ENST00000361005	9	1	33750515	33799229	PRSS3	protein_coding
ENSG00000010438	ENST00000457896	9	1	33750688	33798526	PRSS3	protein_coding
ENSG00000010438	ENST00000342836	9	1	33750688	33799230	PRSS3	protein_coding
ENSG00000010438	ENST00000429677	9	1	33750819	33799228	PRSS3	protein_coding
ENSG00000010438	ENST00000379405	9	1	33795533	33799229	PRSS3	protein_coding
ENSG00000107341	ENST00000263228	9	1	33817565	33920402	UBE2R2	protein_coding
ENSG00000137073	ENST00000449054	9	-1	33921691	34048883	UBAP2	protein_coding
ENSG00000137073	ENST00000379238	9	-1	33921691	34048899	UBAP2	protein_coding
ENSG00000137073	ENST00000360802	9	-1	33921691	34048947	UBAP2	protein_coding
ENSG00000137073	ENST00000379235	9	-1	33921857	33928833	UBAP2	protein_coding
ENSG00000137073	ENST00000379239	9	-1	33922139	34048885	UBAP2	protein_coding
ENSG00000137073	ENST00000539807	9	-1	33922276	34048885	UBAP2	protein_coding
ENSG00000137073	ENST00000418786	9	-1	33927850	34048927	UBAP2	protein_coding
ENSG00000137073	ENST00000379225	9	-1	33935320	33948964	UBAP2	protein_coding
ENSG00000137073	ENST00000412543	9	-1	33944513	34048947	UBAP2	protein_coding
ENSG00000137073	ENST00000421278	9	-1	33948372	33989041	UBAP2	protein_coding
ENSG00000198876	ENST00000361264	9	-1	34086385	34126771	DCAF12	protein_coding
ENSG00000198876	ENST00000396990	9	-1	34098382	34127397	DCAF12	protein_coding
ENSG00000198876	ENST00000450964	9	-1	34098486	34125725	DCAF12	protein_coding
ENSG00000165006	ENST00000536252	9	1	34179003	34252521	UBAP1	protein_coding
ENSG00000165006	ENST00000540348	9	1	34179003	34252521	UBAP1	protein_coding
ENSG00000165006	ENST00000543944	9	1	34179003	34252521	UBAP1	protein_coding
ENSG00000165006	ENST00000545103	9	1	34179003	34252521	UBAP1	protein_coding
ENSG00000165006	ENST00000297661	9	1	34179011	34252521	UBAP1	protein_coding
ENSG00000165006	ENST00000379186	9	1	34179036	34252518	UBAP1	protein_coding
ENSG00000165006	ENST00000359544	9	1	34220437	34252520	UBAP1	protein_coding
ENSG00000186638	ENST00000379174	9	-1	34252379	34311369	KIF24	protein_coding
ENSG00000186638	ENST00000402558	9	-1	34252379	34311369	KIF24	protein_coding
ENSG00000186638	ENST00000345050	9	-1	34252379	34329198	KIF24	protein_coding
ENSG00000186638	ENST00000379166	9	-1	34252379	34329198	KIF24	protein_coding
ENSG00000164978	ENST00000346365	9	1	34329504	34343709	NUDT2	protein_coding
ENSG00000164978	ENST00000379155	9	1	34329504	34343709	NUDT2	protein_coding
ENSG00000164978	ENST00000379158	9	1	34329504	34343709	NUDT2	protein_coding
ENSG00000164976	ENST00000297625	9	-1	34366668	34376851	KIAA1161	protein_coding
ENSG00000164976	ENST00000379142	9	-1	34372066	34372830	KIAA1161	protein_coding
ENSG00000164972	ENST00000379124	9	-1	34379017	34381529	C9orf24	protein_coding
ENSG00000164972	ENST00000379126	9	-1	34379017	34381536	C9orf24	protein_coding
ENSG00000164972	ENST00000379127	9	-1	34379017	34381558	C9orf24	protein_coding
ENSG00000164972	ENST00000379133	9	-1	34379017	34381598	C9orf24	protein_coding
ENSG00000164972	ENST00000297623	9	-1	34379017	34397830	C9orf24	protein_coding
ENSG00000164972	ENST00000444429	9	-1	34382668	34397527	C9orf24	protein_coding
ENSG00000164970	ENST00000379080	9	-1	34398182	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000379081	9	-1	34398182	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000379084	9	-1	34398182	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000379087	9	-1	34398182	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000379089	9	-1	34398182	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000445726	9	-1	34398183	34458568	FAM219A	protein_coding
ENSG00000164970	ENST00000297620	9	-1	34398188	34458568	FAM219A	protein_coding
ENSG00000164970	ENST00000422409	9	-1	34401011	34458550	FAM219A	protein_coding
ENSG00000164970	ENST00000379078	9	-1	34402248	34458550	FAM219A	protein_coding
ENSG00000122735	ENST00000437363	9	1	34458833	34497197	DNAI1	protein_coding
ENSG00000122735	ENST00000242317	9	1	34458833	34520982	DNAI1	protein_coding
ENSG00000122735	ENST00000545019	9	1	34458887	34488890	DNAI1	protein_coding
ENSG00000122735	ENST00000442556	9	1	34513110	34520982	DNAI1	protein_coding
ENSG00000168913	ENST00000399775	9	-1	34521038	34523039	ENHO	protein_coding
ENSG00000122756	ENST00000351266	9	-1	34551430	34589704	CNTFR	protein_coding
ENSG00000122756	ENST00000378980	9	-1	34551430	34589735	CNTFR	protein_coding
ENSG00000122756	ENST00000417345	9	-1	34556253	34590121	CNTFR	protein_coding
ENSG00000164967	ENST00000297613	9	-1	34610483	34612101	RPP25L	protein_coding
ENSG00000164967	ENST00000378959	9	-1	34610483	34612101	RPP25L	protein_coding
ENSG00000137100	ENST00000421919	9	-1	34613548	34620440	DCTN3	protein_coding
ENSG00000137100	ENST00000341694	9	-1	34613548	34620471	DCTN3	protein_coding
ENSG00000137100	ENST00000259632	9	-1	34613548	34620477	DCTN3	protein_coding
ENSG00000137100	ENST00000378916	9	-1	34613549	34620496	DCTN3	protein_coding
ENSG00000137100	ENST00000447983	9	-1	34613549	34620515	DCTN3	protein_coding
ENSG00000137100	ENST00000477738	9	-1	34613601	34620465	DCTN3	protein_coding
ENSG00000137100	ENST00000378913	9	-1	34614184	34620478	DCTN3	protein_coding
ENSG00000137100	ENST00000378911	9	-1	34617668	34620461	DCTN3	protein_coding
ENSG00000205143	ENST00000378909	9	-1	34621376	34628104	ARID3C	protein_coding
ENSG00000147955	ENST00000378892	9	-1	34634719	34637729	SIGMAR1	protein_coding
ENSG00000147955	ENST00000277010	9	-1	34634719	34637768	SIGMAR1	protein_coding
ENSG00000147955	ENST00000477726	9	-1	34635480	34637806	SIGMAR1	protein_coding
ENSG00000213930	ENST00000450095	9	1	34646633	34650526	GALT	protein_coding
ENSG00000258728	ENST00000556278	9	1	34646642	34657110	GALT	protein_coding
ENSG00000213930	ENST00000378842	9	1	34646660	34651032	GALT	protein_coding
ENSG00000137070	ENST00000555003	9	1	34650699	34661878	IL11RA	protein_coding
ENSG00000137070	ENST00000441545	9	1	34652189	34661884	IL11RA	protein_coding
ENSG00000137070	ENST00000553620	9	1	34652197	34658558	IL11RA	protein_coding
ENSG00000137070	ENST00000556792	9	1	34653861	34657119	IL11RA	protein_coding
ENSG00000137070	ENST00000378817	9	1	34653932	34660813	IL11RA	protein_coding
ENSG00000137070	ENST00000318041	9	1	34653932	34661889	IL11RA	protein_coding
ENSG00000137070	ENST00000556531	9	1	34655032	34657439	IL11RA	protein_coding
ENSG00000137070	ENST00000555981	9	1	34655081	34658680	IL11RA	protein_coding
ENSG00000137070	ENST00000602473	9	1	34655215	34660816	IL11RA	protein_coding
ENSG00000213927	ENST00000259631	9	-1	34661893	34662689	CCL27	protein_coding
ENSG00000187186	ENST00000421828	9	-1	34664160	34666046	RP11-195F19.5	protein_coding
ENSG00000187186	ENST00000416454	9	-1	34665025	34666025	RP11-195F19.5	protein_coding
ENSG00000187186	ENST00000423809	9	-1	34665025	34666109	RP11-195F19.5	protein_coding
ENSG00000187186	ENST00000544078	9	-1	34665029	34666025	RP11-195F19.5	protein_coding
ENSG00000172724	ENST00000311925	9	-1	34689564	34691274	CCL19	protein_coding
ENSG00000172724	ENST00000378800	9	-1	34689854	34691201	CCL19	protein_coding
ENSG00000137077	ENST00000259607	9	-1	34709002	34710121	CCL21	protein_coding
ENSG00000137077	ENST00000378792	9	-1	34709272	34710066	CCL21	protein_coding
ENSG00000205108	ENST00000378788	9	-1	34723052	34729464	FAM205A	protein_coding
ENSG00000122733	ENST00000544237	9	1	34957484	34978194	KIAA1045	protein_coding
ENSG00000122733	ENST00000242315	9	1	34958321	34982541	KIAA1045	protein_coding
ENSG00000137094	ENST00000453597	9	1	34989638	34998428	DNAJB5	protein_coding
ENSG00000137094	ENST00000312316	9	1	34989725	34998418	DNAJB5	protein_coding
ENSG00000137094	ENST00000335998	9	1	34989725	34998418	DNAJB5	protein_coding
ENSG00000137094	ENST00000541010	9	1	34990219	34998425	DNAJB5	protein_coding
ENSG00000137094	ENST00000454002	9	1	34990247	34998430	DNAJB5	protein_coding
ENSG00000137094	ENST00000545841	9	1	34990263	34998897	DNAJB5	protein_coding
ENSG00000137094	ENST00000539059	9	1	34991340	34996625	DNAJB5	protein_coding
ENSG00000137094	ENST00000443266	9	1	34992869	34996516	DNAJB5	protein_coding
ENSG00000174038	ENST00000354479	9	1	35041092	35045979	C9orf131	protein_coding
ENSG00000174038	ENST00000421362	9	1	35041092	35045979	C9orf131	protein_coding
ENSG00000174038	ENST00000534880	9	1	35041139	35043137	C9orf131	protein_coding
ENSG00000174038	ENST00000537671	9	1	35041147	35042886	C9orf131	protein_coding
ENSG00000174038	ENST00000312292	9	1	35042205	35045988	C9orf131	protein_coding
ENSG00000174038	ENST00000378745	9	1	35042210	35043499	C9orf131	protein_coding
ENSG00000269510	ENST00000595331	9	-1	35042390	35042824	FLJ00273	protein_coding
ENSG00000165280	ENST00000358901	9	-1	35056061	35073246	VCP	protein_coding
ENSG00000165280	ENST00000448530	9	-1	35064243	35072624	VCP	protein_coding
ENSG00000165280	ENST00000417448	9	-1	35065343	35072011	VCP	protein_coding
ENSG00000221829	ENST00000378643	9	-1	35073835	35080013	FANCG	protein_coding
ENSG00000221829	ENST00000448890	9	-1	35077262	35079939	FANCG	protein_coding
ENSG00000165282	ENST00000298004	9	-1	35088685	35096217	PIGO	protein_coding
ENSG00000165282	ENST00000378617	9	-1	35088688	35096545	PIGO	protein_coding
ENSG00000165282	ENST00000341666	9	-1	35088692	35096579	PIGO	protein_coding
ENSG00000165282	ENST00000361778	9	-1	35088692	35096579	PIGO	protein_coding
ENSG00000165283	ENST00000356493	9	-1	35099888	35103154	STOML2	protein_coding
ENSG00000165283	ENST00000452248	9	-1	35099958	35103130	STOML2	protein_coding
ENSG00000005238	ENST00000378566	9	-1	35104109	35115847	FAM214B	protein_coding
ENSG00000005238	ENST00000603301	9	-1	35104118	35111585	FAM214B	protein_coding
ENSG00000005238	ENST00000488109	9	-1	35104118	35112389	FAM214B	protein_coding
ENSG00000005238	ENST00000322813	9	-1	35104118	35115893	FAM214B	protein_coding
ENSG00000005238	ENST00000605244	9	-1	35104118	35116338	FAM214B	protein_coding
ENSG00000005238	ENST00000378561	9	-1	35104120	35111571	FAM214B	protein_coding
ENSG00000005238	ENST00000378557	9	-1	35104139	35111420	FAM214B	protein_coding
ENSG00000005238	ENST00000378554	9	-1	35104166	35115875	FAM214B	protein_coding
ENSG00000198722	ENST00000396787	9	1	35161999	35404172	UNC13B	protein_coding
ENSG00000198722	ENST00000378495	9	1	35162059	35405335	UNC13B	protein_coding
ENSG00000198722	ENST00000378496	9	1	35162101	35404051	UNC13B	protein_coding
ENSG00000268482	ENST00000599954	9	-1	35361056	35361262	AL160274.1	protein_coding
ENSG00000198853	ENST00000361226	9	1	35490124	35561889	RUSC2	protein_coding
ENSG00000198853	ENST00000455600	9	1	35538629	35561895	RUSC2	protein_coding
ENSG00000215187	ENST00000399742	9	-1	35561945	35563896	FAM166B	protein_coding
ENSG00000107140	ENST00000336395	9	1	35605367	35610029	TESK1	protein_coding
ENSG00000137101	ENST00000396757	9	-1	35609530	35619539	CD72	protein_coding
ENSG00000137101	ENST00000259633	9	-1	35609976	35618424	CD72	protein_coding
ENSG00000137101	ENST00000378431	9	-1	35616167	35618367	CD72	protein_coding
ENSG00000137101	ENST00000378430	9	-1	35616936	35618386	CD72	protein_coding
ENSG00000137078	ENST00000259608	9	-1	35649292	35650937	SIT1	protein_coding
ENSG00000159884	ENST00000378407	9	1	35658301	35661183	CCDC107	protein_coding
ENSG00000159884	ENST00000378406	9	1	35658311	35661184	CCDC107	protein_coding
ENSG00000159884	ENST00000426546	9	1	35658311	35661508	CCDC107	protein_coding
ENSG00000159884	ENST00000327351	9	1	35658314	35661174	CCDC107	protein_coding
ENSG00000159884	ENST00000421582	9	1	35658314	35661400	CCDC107	protein_coding
ENSG00000159884	ENST00000378409	9	1	35658377	35661184	CCDC107	protein_coding
ENSG00000137135	ENST00000343259	9	-1	35659341	35665278	ARHGEF39	protein_coding
ENSG00000137135	ENST00000378387	9	-1	35659341	35665284	ARHGEF39	protein_coding
ENSG00000137135	ENST00000378395	9	-1	35659341	35669610	ARHGEF39	protein_coding
ENSG00000107159	ENST00000378357	9	1	35673853	35681156	CA9	protein_coding
ENSG00000198467	ENST00000378300	9	-1	35681989	35689900	TPM2	protein_coding
ENSG00000198467	ENST00000378292	9	-1	35681989	35691017	TPM2	protein_coding
ENSG00000198467	ENST00000329305	9	-1	35682011	35689910	TPM2	protein_coding
ENSG00000198467	ENST00000360958	9	-1	35682927	35689919	TPM2	protein_coding
ENSG00000198467	ENST00000607559	9	-1	35684038	35685463	TPM2	protein_coding
ENSG00000137076	ENST00000314888	9	-1	35696945	35732392	TLN1	protein_coding
ENSG00000137076	ENST00000540444	9	-1	35697334	35732392	TLN1	protein_coding
ENSG00000107175	ENST00000353704	9	1	35732332	35737001	CREB3	protein_coding
ENSG00000070610	ENST00000378103	9	-1	35736863	35749225	GBA2	protein_coding
ENSG00000070610	ENST00000378088	9	-1	35736864	35738632	GBA2	protein_coding
ENSG00000070610	ENST00000378094	9	-1	35736864	35749215	GBA2	protein_coding
ENSG00000070610	ENST00000545786	9	-1	35736940	35749983	GBA2	protein_coding
ENSG00000107185	ENST00000456972	9	1	35749203	35752871	RGP1	protein_coding
ENSG00000107185	ENST00000378078	9	1	35749284	35758572	RGP1	protein_coding
