ENSG00000176269	ENST00000320901	8	-1	166049	167043	OR4F21	protein_coding
ENSG00000104763	ENST00000636997	8	-1	18056903	18084100	ASAH1	protein_coding
ENSG00000104763	ENST00000636815	8	-1	18056915	18084026	ASAH1	protein_coding
ENSG00000104763	ENST00000636455	8	-1	18057048	18084980	ASAH1	protein_coding
ENSG00000104763	ENST00000314146	8	-1	18057198	18084985	ASAH1	protein_coding
ENSG00000104763	ENST00000519468	8	-1	18059572	18084064	ASAH1	protein_coding
ENSG00000104763	ENST00000637718	8	-1	18062279	18076268	ASAH1	protein_coding
ENSG00000104763	ENST00000637603	8	-1	18062340	18084080	ASAH1	protein_coding
ENSG00000104763	ENST00000636823	8	-1	18062355	18082603	ASAH1	protein_coding
ENSG00000104763	ENST00000635769	8	-1	18062394	18084079	ASAH1	protein_coding
ENSG00000104763	ENST00000637638	8	-1	18064235	18084078	ASAH1	protein_coding
ENSG00000104763	ENST00000637561	8	-1	18066763	18084148	ASAH1	protein_coding
ENSG00000104763	ENST00000636537	8	-1	18066764	18084971	ASAH1	protein_coding
ENSG00000104763	ENST00000637872	8	-1	18066767	18076305	ASAH1	protein_coding
ENSG00000104763	ENST00000636269	8	-1	18066902	18083184	ASAH1	protein_coding
ENSG00000104763	ENST00000637792	8	-1	18067222	18084960	ASAH1	protein_coding
ENSG00000104763	ENST00000637536	8	-1	18071309	18084802	ASAH1	protein_coding
ENSG00000171428	ENST00000307719	8	1	18210093	18223689	NAT1	protein_coding
ENSG00000171428	ENST00000541942	8	1	18210109	18223688	NAT1	protein_coding
ENSG00000171428	ENST00000518029	8	1	18210130	18223689	NAT1	protein_coding
ENSG00000171428	ENST00000517492	8	1	18212222	18223689	NAT1	protein_coding
ENSG00000171428	ENST00000545197	8	1	18216894	18223688	NAT1	protein_coding
ENSG00000171428	ENST00000520546	8	1	18221777	18223222	NAT1	protein_coding
ENSG00000156006	ENST00000286479	8	1	18391245	18401218	NAT2	protein_coding
ENSG00000156006	ENST00000520116	8	1	18391287	18400993	NAT2	protein_coding
ENSG00000156011	ENST00000327040	8	-1	18527301	19013686	PSD3	protein_coding
ENSG00000156011	ENST00000440756	8	-1	18527303	19013686	PSD3	protein_coding
ENSG00000156011	ENST00000614430	8	-1	18530561	18684076	PSD3	protein_coding
ENSG00000156011	ENST00000615573	8	-1	18530710	18683932	PSD3	protein_coding
ENSG00000156011	ENST00000286485	8	-1	18530710	18808876	PSD3	protein_coding
ENSG00000156011	ENST00000428502	8	-1	18530711	18684099	PSD3	protein_coding
ENSG00000156011	ENST00000523619	8	-1	18530711	18887034	PSD3	protein_coding
ENSG00000156011	ENST00000520858	8	-1	18762885	18804829	PSD3	protein_coding
ENSG00000156011	ENST00000519851	8	-1	18765449	18854374	PSD3	protein_coding
ENSG00000156011	ENST00000521027	8	-1	18802276	18804874	PSD3	protein_coding
ENSG00000156011	ENST00000521475	8	-1	18936041	19084730	PSD3	protein_coding
ENSG00000104611	ENST00000265807	8	1	19313617	19396218	SH2D4A	protein_coding
ENSG00000104611	ENST00000518040	8	1	19313696	19395027	SH2D4A	protein_coding
ENSG00000104611	ENST00000519207	8	1	19313976	19394953	SH2D4A	protein_coding
ENSG00000104611	ENST00000523736	8	1	19319590	19361298	SH2D4A	protein_coding
ENSG00000147408	ENST00000454498	8	-1	19404161	19602495	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000332246	8	-1	19404161	19682583	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000522854	8	-1	19405780	19601865	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000523262	8	-1	19505523	19757938	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000517494	8	-1	19505545	19758029	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000520003	8	-1	19505674	19602495	CSGALNACT1	protein_coding
ENSG00000147408	ENST00000524213	8	-1	19505792	19757305	CSGALNACT1	protein_coding
ENSG00000104613	ENST00000397977	8	1	19817140	19852078	INTS10	protein_coding
ENSG00000104613	ENST00000523846	8	1	19823388	19832110	INTS10	protein_coding
ENSG00000104613	ENST00000518799	8	1	19830519	19845774	INTS10	protein_coding
ENSG00000104613	ENST00000520670	8	1	19837053	19852083	INTS10	protein_coding
ENSG00000104613	ENST00000523772	8	1	19842899	19852061	INTS10	protein_coding
ENSG00000175445	ENST00000520959	8	1	19901717	19954151	LPL	protein_coding
ENSG00000175445	ENST00000524029	8	1	19938870	19951908	LPL	protein_coding
ENSG00000175445	ENST00000522701	8	1	19938933	19951836	LPL	protein_coding
ENSG00000175445	ENST00000311322	8	1	19938971	19967259	LPL	protein_coding
ENSG00000175445	ENST00000650287	8	1	19939253	19967259	LPL	protein_coding
ENSG00000036565	ENST00000265808	8	-1	20144855	20183115	SLC18A1	protein_coding
ENSG00000036565	ENST00000276373	8	-1	20144855	20183206	SLC18A1	protein_coding
ENSG00000036565	ENST00000437980	8	-1	20144856	20183206	SLC18A1	protein_coding
ENSG00000036565	ENST00000440926	8	-1	20144856	20183206	SLC18A1	protein_coding
ENSG00000036565	ENST00000519026	8	-1	20145498	20183172	SLC18A1	protein_coding
ENSG00000036565	ENST00000381608	8	-1	20145788	20180964	SLC18A1	protein_coding
ENSG00000036565	ENST00000522513	8	-1	20171103	20183117	SLC18A1	protein_coding
ENSG00000147416	ENST00000276390	8	1	20197367	20221701	ATP6V1B2	protein_coding
ENSG00000147416	ENST00000519667	8	1	20197439	20211415	ATP6V1B2	protein_coding
ENSG00000061337	ENST00000265801	8	-1	20246165	20255292	LZTS1	protein_coding
ENSG00000061337	ENST00000381569	8	-1	20246165	20303963	LZTS1	protein_coding
ENSG00000061337	ENST00000522290	8	-1	20249722	20255181	LZTS1	protein_coding
ENSG00000061337	ENST00000616228	8	-1	20249895	20255181	LZTS1	protein_coding
ENSG00000168546	ENST00000524240	8	-1	21690403	21788810	GFRA2	protein_coding
ENSG00000168546	ENST00000517328	8	-1	21692843	21812357	GFRA2	protein_coding
ENSG00000168546	ENST00000518077	8	-1	21692935	21788323	GFRA2	protein_coding
ENSG00000168546	ENST00000517892	8	-1	21693182	21788159	GFRA2	protein_coding
ENSG00000168546	ENST00000522071	8	-1	21750588	21789253	GFRA2	protein_coding
ENSG00000168546	ENST00000519195	8	-1	21774976	21788784	GFRA2	protein_coding
ENSG00000147443	ENST00000276420	8	-1	21908873	21913860	DOK2	protein_coding
ENSG00000147443	ENST00000518197	8	-1	21909635	21913663	DOK2	protein_coding
ENSG00000147443	ENST00000523932	8	-1	21909829	21913676	DOK2	protein_coding
ENSG00000130227	ENST00000252512	8	1	21919671	22006585	XPO7	protein_coding
ENSG00000130227	ENST00000521303	8	1	21919757	21974705	XPO7	protein_coding
ENSG00000130227	ENST00000433566	8	1	21966238	22006285	XPO7	protein_coding
ENSG00000130227	ENST00000517551	8	1	21991726	21999674	XPO7	protein_coding
ENSG00000158806	ENST00000520125	8	1	22024125	22033156	NPM2	protein_coding
ENSG00000158806	ENST00000521157	8	1	22024125	22036863	NPM2	protein_coding
ENSG00000158806	ENST00000397940	8	1	22024134	22036896	NPM2	protein_coding
ENSG00000158806	ENST00000522813	8	1	22024137	22034155	NPM2	protein_coding
ENSG00000158806	ENST00000518119	8	1	22024434	22036897	NPM2	protein_coding
ENSG00000158806	ENST00000289820	8	1	22024843	22036897	NPM2	protein_coding
ENSG00000158806	ENST00000381530	8	1	22024851	22036897	NPM2	protein_coding
ENSG00000158806	ENST00000615914	8	1	22025249	22036504	NPM2	protein_coding
ENSG00000158806	ENST00000621538	8	1	22025249	22036682	NPM2	protein_coding
ENSG00000158815	ENST00000518533	8	1	22042398	22048806	FGF17	protein_coding
ENSG00000158815	ENST00000359441	8	1	22042426	22048809	FGF17	protein_coding
ENSG00000158856	ENST00000522148	8	1	22048995	22069056	DMTN	protein_coding
ENSG00000158856	ENST00000523300	8	1	22049149	22070292	DMTN	protein_coding
ENSG00000158856	ENST00000519850	8	1	22053570	22069456	DMTN	protein_coding
ENSG00000158856	ENST00000381470	8	1	22053570	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000432128	8	1	22054817	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000443491	8	1	22054902	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000517600	8	1	22054931	22081686	DMTN	protein_coding
ENSG00000158856	ENST00000523782	8	1	22054943	22082518	DMTN	protein_coding
ENSG00000158856	ENST00000523623	8	1	22055457	22070249	DMTN	protein_coding
ENSG00000158856	ENST00000520174	8	1	22056905	22072450	DMTN	protein_coding
ENSG00000158856	ENST00000517804	8	1	22056966	22070334	DMTN	protein_coding
ENSG00000158856	ENST00000517305	8	1	22057865	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000265800	8	1	22057865	22082527	DMTN	protein_coding
ENSG00000158856	ENST00000517418	8	1	22057888	22070334	DMTN	protein_coding
ENSG00000158856	ENST00000358242	8	1	22059175	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000523266	8	1	22059206	22082518	DMTN	protein_coding
ENSG00000158856	ENST00000519907	8	1	22059223	22082524	DMTN	protein_coding
ENSG00000158856	ENST00000415253	8	1	22059348	22082518	DMTN	protein_coding
ENSG00000158856	ENST00000522340	8	1	22066498	22067648	DMTN	protein_coding
ENSG00000158856	ENST00000519333	8	1	22066516	22069060	DMTN	protein_coding
ENSG00000158863	ENST00000289921	8	1	22089208	22104898	FAM160B2	protein_coding
ENSG00000275074	ENST00000611621	8	-1	22106872	22109397	NUDT18	protein_coding
ENSG00000275074	ENST00000613958	8	-1	22106874	22109419	NUDT18	protein_coding
ENSG00000168453	ENST00000381418	8	-1	22114415	22131868	HR	protein_coding
ENSG00000168453	ENST00000312841	8	-1	22114419	22131052	HR	protein_coding
ENSG00000168476	ENST00000334530	8	-1	22138020	22141853	REEP4	protein_coding
ENSG00000168476	ENST00000306306	8	-1	22138020	22141951	REEP4	protein_coding
ENSG00000168476	ENST00000523293	8	-1	22138251	22141540	REEP4	protein_coding
ENSG00000168476	ENST00000521744	8	-1	22140206	22141951	REEP4	protein_coding
ENSG00000168481	ENST00000306317	8	-1	22146825	22156832	LGI3	protein_coding
ENSG00000168481	ENST00000424267	8	-1	22146830	22156751	LGI3	protein_coding
ENSG00000168481	ENST00000517694	8	-1	22151538	22157084	LGI3	protein_coding
ENSG00000168484	ENST00000318561	8	1	22161655	22164476	SFTPC	protein_coding
ENSG00000168484	ENST00000521315	8	1	22161797	22164479	SFTPC	protein_coding
ENSG00000168484	ENST00000437090	8	1	22161798	22164076	SFTPC	protein_coding
ENSG00000168484	ENST00000520605	8	1	22161800	22164479	SFTPC	protein_coding
ENSG00000168484	ENST00000522109	8	1	22161805	22164008	SFTPC	protein_coding
ENSG00000168484	ENST00000524255	8	1	22161807	22164479	SFTPC	protein_coding
ENSG00000168484	ENST00000523296	8	1	22161808	22163998	SFTPC	protein_coding
ENSG00000168487	ENST00000306385	8	1	22164736	22212326	BMP1	protein_coding
ENSG00000168487	ENST00000397814	8	1	22165140	22176942	BMP1	protein_coding
ENSG00000168487	ENST00000354870	8	1	22165140	22212324	BMP1	protein_coding
ENSG00000168487	ENST00000306349	8	1	22165252	22201482	BMP1	protein_coding
ENSG00000168490	ENST00000321613	8	-1	22219704	22232101	PHYHIP	protein_coding
ENSG00000168490	ENST00000454243	8	-1	22219721	22232341	PHYHIP	protein_coding
ENSG00000168490	ENST00000523252	8	-1	22221458	22227693	PHYHIP	protein_coding
ENSG00000168495	ENST00000306433	8	1	22245104	22251167	POLR3D	protein_coding
ENSG00000168495	ENST00000519237	8	1	22245166	22248617	POLR3D	protein_coding
ENSG00000168495	ENST00000397802	8	1	22245235	22254600	POLR3D	protein_coding
ENSG00000197181	ENST00000356766	8	1	22275297	22357563	PIWIL2	protein_coding
ENSG00000197181	ENST00000521356	8	1	22275337	22356071	PIWIL2	protein_coding
ENSG00000197181	ENST00000454009	8	1	22275567	22355516	PIWIL2	protein_coding
ENSG00000197181	ENST00000611073	8	1	22279362	22355530	PIWIL2	protein_coding
ENSG00000104635	ENST00000359741	8	1	22367249	22422685	SLC39A14	protein_coding
ENSG00000104635	ENST00000520644	8	1	22367278	22404980	SLC39A14	protein_coding
ENSG00000104635	ENST00000240095	8	1	22367287	22434129	SLC39A14	protein_coding
ENSG00000104635	ENST00000381237	8	1	22367305	22422741	SLC39A14	protein_coding
ENSG00000104635	ENST00000289952	8	1	22367537	22420140	SLC39A14	protein_coding
ENSG00000104635	ENST00000524285	8	1	22367538	22404977	SLC39A14	protein_coding
ENSG00000104635	ENST00000520832	8	1	22392830	22404870	SLC39A14	protein_coding
ENSG00000104635	ENST00000519960	8	1	22398228	22408407	SLC39A14	protein_coding
ENSG00000104635	ENST00000522881	8	1	22398719	22409954	SLC39A14	protein_coding
ENSG00000104635	ENST00000517552	8	1	22404517	22408421	SLC39A14	protein_coding
ENSG00000104635	ENST00000517370	8	1	22411877	22416269	SLC39A14	protein_coding
ENSG00000120910	ENST00000518852	8	1	22440819	22522813	PPP3CC	protein_coding
ENSG00000120910	ENST00000240139	8	1	22441083	22541125	PPP3CC	protein_coding
ENSG00000120910	ENST00000289963	8	1	22441124	22541142	PPP3CC	protein_coding
ENSG00000120910	ENST00000397775	8	1	22441136	22541056	PPP3CC	protein_coding
ENSG00000120910	ENST00000522000	8	1	22441365	22475667	PPP3CC	protein_coding
ENSG00000120910	ENST00000522034	8	1	22475592	22527525	PPP3CC	protein_coding
ENSG00000120910	ENST00000521651	8	1	22497999	22523749	PPP3CC	protein_coding
ENSG00000120910	ENST00000523620	8	1	22510908	22522731	PPP3CC	protein_coding
ENSG00000120896	ENST00000240123	8	1	22551695	22575788	SORBS3	protein_coding
ENSG00000120896	ENST00000520563	8	1	22554898	22564306	SORBS3	protein_coding
ENSG00000120896	ENST00000523900	8	1	22565283	22571026	SORBS3	protein_coding
ENSG00000120896	ENST00000523965	8	1	22565678	22575495	SORBS3	protein_coding
ENSG00000120896	ENST00000522721	8	1	22566001	22567178	SORBS3	protein_coding
ENSG00000120896	ENST00000523348	8	1	22567038	22571821	SORBS3	protein_coding
ENSG00000120896	ENST00000517962	8	1	22570944	22575311	SORBS3	protein_coding
ENSG00000120913	ENST00000456545	8	1	22578279	22589684	PDLIM2	protein_coding
ENSG00000120913	ENST00000339162	8	1	22578741	22594288	PDLIM2	protein_coding
ENSG00000120913	ENST00000308354	8	1	22578741	22594298	PDLIM2	protein_coding
ENSG00000120913	ENST00000452226	8	1	22579130	22589741	PDLIM2	protein_coding
ENSG00000120913	ENST00000397760	8	1	22579130	22594298	PDLIM2	protein_coding
ENSG00000120913	ENST00000397761	8	1	22579150	22594265	PDLIM2	protein_coding
ENSG00000120913	ENST00000616289	8	1	22579646	22580658	PDLIM2	protein_coding
ENSG00000120913	ENST00000436754	8	1	22580151	22585162	PDLIM2	protein_coding
ENSG00000120913	ENST00000426493	8	1	22580212	22585380	PDLIM2	protein_coding
ENSG00000120913	ENST00000429812	8	1	22580226	22585399	PDLIM2	protein_coding
ENSG00000120913	ENST00000622702	8	1	22580471	22594288	PDLIM2	protein_coding
ENSG00000120913	ENST00000409141	8	1	22580471	22594298	PDLIM2	protein_coding
ENSG00000120913	ENST00000265810	8	1	22580490	22598025	PDLIM2	protein_coding
ENSG00000120913	ENST00000409417	8	1	22580529	22594262	PDLIM2	protein_coding
ENSG00000120913	ENST00000464275	8	1	22588202	22594290	PDLIM2	protein_coding
ENSG00000248235	ENST00000450780	8	1	22589274	22602084	AC037459.1	protein_coding
ENSG00000120913	ENST00000614502	8	1	22589282	22593974	PDLIM2	protein_coding
ENSG00000120913	ENST00000443561	8	1	22589283	22594195	PDLIM2	protein_coding
ENSG00000248235	ENST00000430850	8	1	22589293	22600966	AC037459.1	protein_coding
ENSG00000248235	ENST00000447849	8	1	22589324	22601360	AC037459.1	protein_coding
ENSG00000241852	ENST00000409586	8	1	22599601	22604133	C8orf58	protein_coding
ENSG00000241852	ENST00000614574	8	1	22599601	22604150	C8orf58	protein_coding
ENSG00000241852	ENST00000289989	8	1	22599647	22604150	C8orf58	protein_coding
ENSG00000241852	ENST00000615223	8	1	22600931	22604147	C8orf58	protein_coding
ENSG00000241852	ENST00000475994	8	1	22601796	22602586	C8orf58	protein_coding
ENSG00000241852	ENST00000495957	8	1	22602003	22602928	C8orf58	protein_coding
ENSG00000158941	ENST00000308511	8	1	22604632	22621514	CCAR2	protein_coding
ENSG00000158941	ENST00000523801	8	1	22604763	22608008	CCAR2	protein_coding
ENSG00000158941	ENST00000521301	8	1	22604791	22606703	CCAR2	protein_coding
ENSG00000158941	ENST00000389279	8	1	22605038	22620471	CCAR2	protein_coding
ENSG00000158941	ENST00000521837	8	1	22605500	22607289	CCAR2	protein_coding
ENSG00000158941	ENST00000523349	8	1	22605719	22607325	CCAR2	protein_coding
ENSG00000158941	ENST00000518989	8	1	22606600	22608077	CCAR2	protein_coding
ENSG00000158941	ENST00000520861	8	1	22606908	22620468	CCAR2	protein_coding
ENSG00000158941	ENST00000522599	8	1	22612703	22615596	CCAR2	protein_coding
ENSG00000158941	ENST00000520738	8	1	22614388	22620468	CCAR2	protein_coding
ENSG00000158941	ENST00000613179	8	1	22615533	22619364	CCAR2	protein_coding
ENSG00000147439	ENST00000276416	8	-1	22620418	22669120	BIN3	protein_coding
ENSG00000147439	ENST00000519513	8	-1	22620712	22669113	BIN3	protein_coding
ENSG00000147439	ENST00000399977	8	-1	22620775	22644804	BIN3	protein_coding
ENSG00000147439	ENST00000520292	8	-1	22625047	22669122	BIN3	protein_coding
ENSG00000147439	ENST00000640731	8	-1	22625301	22644896	BIN3	protein_coding
ENSG00000147439	ENST00000522268	8	-1	22644588	22669148	BIN3	protein_coding
ENSG00000179388	ENST00000317216	8	-1	22687659	22693302	EGR3	protein_coding
ENSG00000179388	ENST00000522910	8	-1	22690043	22692414	EGR3	protein_coding
ENSG00000179388	ENST00000519492	8	-1	22690424	22693178	EGR3	protein_coding
ENSG00000134020	ENST00000256404	8	-1	22713251	22927908	PEBP4	protein_coding
ENSG00000134020	ENST00000522278	8	-1	22927584	23000000	PEBP4	protein_coding
ENSG00000008853	ENST00000519685	8	1	22987417	23018441	RHOBTB2	protein_coding
ENSG00000008853	ENST00000524077	8	1	22987482	23006145	RHOBTB2	protein_coding
ENSG00000008853	ENST00000522948	8	1	22995841	23020192	RHOBTB2	protein_coding
ENSG00000008853	ENST00000251822	8	1	22999579	23020199	RHOBTB2	protein_coding
ENSG00000120889	ENST00000276431	8	-1	23020133	23069179	TNFRSF10B	protein_coding
ENSG00000120889	ENST00000347739	8	-1	23022311	23069021	TNFRSF10B	protein_coding
ENSG00000284956	ENST00000520607	8	1	23084403	23115536	AC107959.5	protein_coding
ENSG00000173535	ENST00000356864	8	1	23102590	23117437	TNFRSF10C	protein_coding
ENSG00000173530	ENST00000312584	8	-1	23135588	23164030	TNFRSF10D	protein_coding
ENSG00000104689	ENST00000221132	8	-1	23190452	23225126	TNFRSF10A	protein_coding
ENSG00000104689	ENST00000613472	8	-1	23191649	23225061	TNFRSF10A	protein_coding
ENSG00000104689	ENST00000524158	8	-1	23199886	23224600	TNFRSF10A	protein_coding
ENSG00000147457	ENST00000397677	8	1	23243637	23261992	CHMP7	protein_coding
ENSG00000147457	ENST00000313219	8	1	23246091	23261999	CHMP7	protein_coding
ENSG00000147457	ENST00000519984	8	1	23246659	23255365	CHMP7	protein_coding
ENSG00000104679	ENST00000517633	8	1	23270120	23289034	R3HCC1	protein_coding
ENSG00000104679	ENST00000625275	8	1	23287908	23296121	R3HCC1	protein_coding
ENSG00000104679	ENST00000265806	8	1	23287908	23296279	R3HCC1	protein_coding
ENSG00000104679	ENST00000411463	8	1	23287929	23296121	R3HCC1	protein_coding
ENSG00000104679	ENST00000519952	8	1	23288124	23291468	R3HCC1	protein_coding
ENSG00000104679	ENST00000518840	8	1	23288184	23290288	R3HCC1	protein_coding
ENSG00000104679	ENST00000521588	8	1	23288422	23290468	R3HCC1	protein_coding
ENSG00000104679	ENST00000520480	8	1	23290413	23295630	R3HCC1	protein_coding
ENSG00000134013	ENST00000389131	8	-1	23297189	23404240	LOXL2	protein_coding
ENSG00000134013	ENST00000523833	8	-1	23316984	23404126	LOXL2	protein_coding
ENSG00000134013	ENST00000520349	8	-1	23319885	23333495	LOXL2	protein_coding
ENSG00000134013	ENST00000524144	8	-1	23360090	23425291	LOXL2	protein_coding
ENSG00000134013	ENST00000520871	8	-1	23360090	23425328	LOXL2	protein_coding
ENSG00000134013	ENST00000518083	8	-1	23360166	23371126	LOXL2	protein_coding
ENSG00000134013	ENST00000524168	8	-1	23360204	23404076	LOXL2	protein_coding
ENSG00000134013	ENST00000519243	8	-1	23368065	23404226	LOXL2	protein_coding
ENSG00000197217	ENST00000518471	8	-1	23385783	23437092	ENTPD4	protein_coding
ENSG00000197217	ENST00000356206	8	-1	23385783	23457695	ENTPD4	protein_coding
ENSG00000197217	ENST00000358689	8	-1	23429152	23457695	ENTPD4	protein_coding
ENSG00000197217	ENST00000417069	8	-1	23432926	23457695	ENTPD4	protein_coding
ENSG00000197217	ENST00000519839	8	-1	23442007	23447787	ENTPD4	protein_coding
ENSG00000197217	ENST00000518718	8	-1	23444536	23457647	ENTPD4	protein_coding
ENSG00000147454	ENST00000519973	8	1	23528805	23575463	SLC25A37	protein_coding
ENSG00000147454	ENST00000523930	8	1	23529060	23571858	SLC25A37	protein_coding
ENSG00000167034	ENST00000380871	8	-1	23678693	23682927	NKX3-1	protein_coding
