ENSG00000161980	ENST00000293860	16	-1	46407	53628	POLR3K	protein_coding
ENSG00000140986	ENST00000268661	16	-1	1943974	1954726	RPL3L	protein_coding
ENSG00000140986	ENST00000565426	16	-1	1952954	1957606	RPL3L	protein_coding
ENSG00000140990	ENST00000268668	16	1	1959508	1961975	NDUFB10	protein_coding
ENSG00000140990	ENST00000543683	16	1	1959543	1961975	NDUFB10	protein_coding
ENSG00000140990	ENST00000569148	16	1	1959552	1961975	NDUFB10	protein_coding
ENSG00000140990	ENST00000570172	16	1	1959558	1961840	NDUFB10	protein_coding
ENSG00000140988	ENST00000343262	16	-1	1962052	1964860	RPS2	protein_coding
ENSG00000140988	ENST00000526522	16	-1	1962060	1964803	RPS2	protein_coding
ENSG00000140988	ENST00000526586	16	-1	1962061	1963256	RPS2	protein_coding
ENSG00000140988	ENST00000533186	16	-1	1962061	1964356	RPS2	protein_coding
ENSG00000140988	ENST00000530225	16	-1	1962061	1964631	RPS2	protein_coding
ENSG00000140988	ENST00000529806	16	-1	1962079	1964812	RPS2	protein_coding
ENSG00000140988	ENST00000527302	16	-1	1962552	1964806	RPS2	protein_coding
ENSG00000140988	ENST00000563194	16	-1	1963212	1964841	RPS2	protein_coding
ENSG00000179580	ENST00000569210	16	1	1966823	1968948	RNF151	protein_coding
ENSG00000179580	ENST00000569714	16	1	1966874	1968975	RNF151	protein_coding
ENSG00000179580	ENST00000321392	16	1	1967273	1968975	RNF151	protein_coding
ENSG00000183751	ENST00000568546	16	1	1972037	1982933	TBL3	protein_coding
ENSG00000183751	ENST00000615855	16	1	1972109	1978683	TBL3	protein_coding
ENSG00000183751	ENST00000332704	16	1	1974579	1978684	TBL3	protein_coding
ENSG00000196408	ENST00000356120	16	-1	1978917	1981467	NOXO1	protein_coding
ENSG00000196408	ENST00000354249	16	-1	1978917	1981549	NOXO1	protein_coding
ENSG00000196408	ENST00000397280	16	-1	1979040	1981183	NOXO1	protein_coding
ENSG00000196408	ENST00000566005	16	-1	1979040	1981183	NOXO1	protein_coding
ENSG00000196408	ENST00000567471	16	-1	1980540	1984192	NOXO1	protein_coding
ENSG00000127554	ENST00000569451	16	1	1984207	1986112	GFER	protein_coding
ENSG00000127554	ENST00000248114	16	1	1984213	1987749	GFER	protein_coding
ENSG00000127554	ENST00000561710	16	1	1984258	1985009	GFER	protein_coding
ENSG00000127554	ENST00000567719	16	1	1984711	1986115	GFER	protein_coding
ENSG00000127561	ENST00000563869	16	1	1989660	1993169	SYNGR3	protein_coding
ENSG00000127561	ENST00000248121	16	1	1989945	1994275	SYNGR3	protein_coding
ENSG00000127561	ENST00000618464	16	1	1989999	1994267	SYNGR3	protein_coding
ENSG00000127561	ENST00000568896	16	1	1990157	1992711	SYNGR3	protein_coding
ENSG00000127561	ENST00000562045	16	1	1991124	1993374	SYNGR3	protein_coding
ENSG00000167962	ENST00000563630	16	-1	1997654	2009823	ZNF598	protein_coding
ENSG00000167962	ENST00000562103	16	-1	1998232	2009747	ZNF598	protein_coding
ENSG00000183971	ENST00000567649	16	1	2009926	2020592	NPW	protein_coding
ENSG00000183971	ENST00000566435	16	1	2019545	2020755	NPW	protein_coding
ENSG00000183971	ENST00000329610	16	1	2019902	2020619	NPW	protein_coding
ENSG00000065054	ENST00000567504	16	1	2025356	2036389	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000424542	16	1	2026868	2039026	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000432365	16	1	2026928	2038489	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000563587	16	1	2029527	2038165	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000561844	16	1	2029754	2038024	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000565855	16	1	2033264	2037980	SLC9A3R2	protein_coding
ENSG00000065054	ENST00000566198	16	1	2033271	2038421	SLC9A3R2	protein_coding
ENSG00000065057	ENST00000219066	16	-1	2039815	2047866	NTHL1	protein_coding
ENSG00000065057	ENST00000566380	16	-1	2039820	2047786	NTHL1	protein_coding
ENSG00000103197	ENST00000219476	16	1	2047465	2088720	TSC2	protein_coding
ENSG00000103197	ENST00000643088	16	1	2047977	2089245	TSC2	protein_coding
ENSG00000103197	ENST00000643946	16	1	2047977	2089487	TSC2	protein_coding
ENSG00000103197	ENST00000382538	16	1	2047980	2088700	TSC2	protein_coding
ENSG00000103197	ENST00000642936	16	1	2047986	2088716	TSC2	protein_coding
ENSG00000103197	ENST00000401874	16	1	2047989	2088718	TSC2	protein_coding
ENSG00000103197	ENST00000644335	16	1	2047995	2088723	TSC2	protein_coding
ENSG00000103197	ENST00000646388	16	1	2048009	2088720	TSC2	protein_coding
ENSG00000103197	ENST00000439673	16	1	2048014	2088701	TSC2	protein_coding
ENSG00000103197	ENST00000350773	16	1	2048020	2088718	TSC2	protein_coding
ENSG00000103197	ENST00000642206	16	1	2048024	2053425	TSC2	protein_coding
ENSG00000103197	ENST00000644329	16	1	2048033	2088691	TSC2	protein_coding
ENSG00000103197	ENST00000642797	16	1	2048041	2088718	TSC2	protein_coding
ENSG00000103197	ENST00000644043	16	1	2048041	2088718	TSC2	protein_coding
ENSG00000103197	ENST00000642561	16	1	2048043	2088671	TSC2	protein_coding
ENSG00000103197	ENST00000568454	16	1	2048202	2088715	TSC2	protein_coding
ENSG00000103197	ENST00000644399	16	1	2048623	2088710	TSC2	protein_coding
ENSG00000103197	ENST00000432909	16	1	2053433	2056230	TSC2	protein_coding
ENSG00000103197	ENST00000642365	16	1	2062583	2088654	TSC2	protein_coding
ENSG00000103197	ENST00000645186	16	1	2082469	2084520	TSC2	protein_coding
ENSG00000008710	ENST00000262304	16	-1	2088710	2135898	PKD1	protein_coding
ENSG00000008710	ENST00000423118	16	-1	2088710	2135898	PKD1	protein_coding
ENSG00000008710	ENST00000567946	16	-1	2097728	2105398	PKD1	protein_coding
ENSG00000008710	ENST00000483024	16	-1	2106590	2112830	PKD1	protein_coding
ENSG00000008710	ENST00000488185	16	-1	2106941	2118078	PKD1	protein_coding
ENSG00000167964	ENST00000541451	16	1	2148144	2153421	RAB26	protein_coding
ENSG00000167964	ENST00000210187	16	1	2148624	2154165	RAB26	protein_coding
ENSG00000167964	ENST00000566724	16	1	2153042	2154140	RAB26	protein_coding
ENSG00000131653	ENST00000565383	16	1	2155698	2168515	TRAF7	protein_coding
ENSG00000131653	ENST00000326181	16	1	2155765	2178129	TRAF7	protein_coding
ENSG00000131653	ENST00000567653	16	1	2155804	2168510	TRAF7	protein_coding
ENSG00000131653	ENST00000567645	16	1	2163542	2171356	TRAF7	protein_coding
ENSG00000167971	ENST00000343516	16	-1	2177180	2196525	CASKIN1	protein_coding
ENSG00000167965	ENST00000563179	16	1	2204596	2206381	MLST8	protein_coding
ENSG00000167965	ENST00000569457	16	1	2204647	2208244	MLST8	protein_coding
ENSG00000167965	ENST00000564088	16	1	2205177	2209396	MLST8	protein_coding
ENSG00000167965	ENST00000382450	16	1	2205204	2209396	MLST8	protein_coding
ENSG00000167965	ENST00000569417	16	1	2205214	2209412	MLST8	protein_coding
ENSG00000167965	ENST00000562352	16	1	2205454	2208558	MLST8	protein_coding
ENSG00000167965	ENST00000562479	16	1	2205456	2207253	MLST8	protein_coding
ENSG00000167965	ENST00000301724	16	1	2205494	2209412	MLST8	protein_coding
ENSG00000167965	ENST00000397124	16	1	2205741	2209397	MLST8	protein_coding
ENSG00000167965	ENST00000565250	16	1	2205769	2209352	MLST8	protein_coding
ENSG00000182685	ENST00000328540	16	-1	2209253	2211950	BRICD5	protein_coding
ENSG00000182685	ENST00000562360	16	-1	2209362	2210833	BRICD5	protein_coding
ENSG00000182685	ENST00000566018	16	-1	2209979	2210905	BRICD5	protein_coding
ENSG00000184207	ENST00000333503	16	-1	2211997	2214807	PGP	protein_coding
ENSG00000167967	ENST00000301727	16	1	2223566	2235742	E4F1	protein_coding
ENSG00000167967	ENST00000565090	16	1	2223580	2235742	E4F1	protein_coding
ENSG00000167967	ENST00000564139	16	1	2223594	2235742	E4F1	protein_coding
ENSG00000167967	ENST00000565413	16	1	2223716	2232908	E4F1	protein_coding
ENSG00000167968	ENST00000564065	16	1	2235816	2238711	DNASE1L2	protein_coding
ENSG00000167968	ENST00000613572	16	1	2236467	2238708	DNASE1L2	protein_coding
ENSG00000167968	ENST00000320700	16	1	2236467	2238711	DNASE1L2	protein_coding
ENSG00000167968	ENST00000567494	16	1	2236469	2238711	DNASE1L2	protein_coding
ENSG00000167968	ENST00000382437	16	1	2236725	2238711	DNASE1L2	protein_coding
ENSG00000167968	ENST00000569184	16	1	2236826	2238000	DNASE1L2	protein_coding
ENSG00000167969	ENST00000301729	16	-1	2239395	2251614	ECI1	protein_coding
ENSG00000167969	ENST00000562238	16	-1	2239895	2251572	ECI1	protein_coding
ENSG00000167969	ENST00000570258	16	-1	2239940	2252300	ECI1	protein_coding
ENSG00000167969	ENST00000566379	16	-1	2240037	2251591	ECI1	protein_coding
ENSG00000205937	ENST00000397086	16	-1	2253116	2267848	RNPS1	protein_coding
ENSG00000205937	ENST00000320225	16	-1	2253116	2268412	RNPS1	protein_coding
ENSG00000205937	ENST00000566458	16	-1	2253117	2268397	RNPS1	protein_coding
ENSG00000205937	ENST00000566397	16	-1	2253126	2264331	RNPS1	protein_coding
ENSG00000205937	ENST00000565678	16	-1	2253130	2267603	RNPS1	protein_coding
ENSG00000205937	ENST00000561718	16	-1	2253139	2268066	RNPS1	protein_coding
ENSG00000205937	ENST00000568631	16	-1	2253828	2267829	RNPS1	protein_coding
ENSG00000205937	ENST00000569598	16	-1	2253840	2268095	RNPS1	protein_coding
ENSG00000205937	ENST00000301730	16	-1	2253846	2268114	RNPS1	protein_coding
ENSG00000205937	ENST00000567147	16	-1	2253856	2268071	RNPS1	protein_coding
ENSG00000205937	ENST00000565870	16	-1	2253975	2265250	RNPS1	protein_coding
ENSG00000205937	ENST00000561518	16	-1	2254029	2268054	RNPS1	protein_coding
ENSG00000205937	ENST00000564601	16	-1	2262754	2267852	RNPS1	protein_coding
ENSG00000205937	ENST00000564764	16	-1	2262812	2267246	RNPS1	protein_coding
ENSG00000205937	ENST00000566180	16	-1	2263096	2267833	RNPS1	protein_coding
ENSG00000205937	ENST00000562690	16	-1	2263134	2268094	RNPS1	protein_coding
ENSG00000205937	ENST00000569709	16	-1	2263214	2267337	RNPS1	protein_coding
ENSG00000205937	ENST00000565333	16	-1	2263260	2267306	RNPS1	protein_coding
ENSG00000205937	ENST00000565589	16	-1	2264268	2266523	RNPS1	protein_coding
ENSG00000205937	ENST00000564822	16	-1	2264315	2268114	RNPS1	protein_coding
ENSG00000167972	ENST00000301732	16	-1	2275881	2340735	ABCA3	protein_coding
ENSG00000167972	ENST00000382381	16	-1	2275881	2340746	ABCA3	protein_coding
ENSG00000167972	ENST00000567910	16	-1	2323339	2329724	ABCA3	protein_coding
ENSG00000162063	ENST00000397066	16	1	2429394	2458854	CCNF	protein_coding
ENSG00000162062	ENST00000361837	16	1	2460080	2464963	TEDC2	protein_coding
ENSG00000162062	ENST00000569496	16	1	2460086	2464926	TEDC2	protein_coding
ENSG00000162062	ENST00000567489	16	1	2460094	2462723	TEDC2	protein_coding
ENSG00000162062	ENST00000563531	16	1	2460134	2464927	TEDC2	protein_coding
ENSG00000162062	ENST00000483320	16	1	2460145	2464963	TEDC2	protein_coding
ENSG00000162062	ENST00000568753	16	1	2460476	2464111	TEDC2	protein_coding
ENSG00000162068	ENST00000293973	16	1	2471499	2474145	NTN3	protein_coding
ENSG00000162065	ENST00000567020	16	1	2475051	2505734	TBC1D24	protein_coding
ENSG00000162065	ENST00000646147	16	1	2475127	2505730	TBC1D24	protein_coding
ENSG00000162065	ENST00000293970	16	1	2475153	2503485	TBC1D24	protein_coding
ENSG00000162065	ENST00000562105	16	1	2483019	2500332	TBC1D24	protein_coding
ENSG00000162065	ENST00000643767	16	1	2483037	2500378	TBC1D24	protein_coding
ENSG00000162065	ENST00000627285	16	1	2493597	2503453	TBC1D24	protein_coding
ENSG00000260272	ENST00000564543	16	1	2496032	2520218	AC093525.2	protein_coding
ENSG00000185883	ENST00000330398	16	1	2513870	2520218	ATP6V0C	protein_coding
ENSG00000259784	ENST00000569317	16	1	2513965	2527955	AC093525.1	protein_coding
ENSG00000185883	ENST00000568562	16	1	2513976	2519679	ATP6V0C	protein_coding
ENSG00000185883	ENST00000565223	16	1	2514294	2519920	ATP6V0C	protein_coding
ENSG00000185883	ENST00000564973	16	1	2518999	2520218	ATP6V0C	protein_coding
ENSG00000162066	ENST00000568263	16	1	2520357	2530491	AMDHD2	protein_coding
ENSG00000162066	ENST00000293971	16	1	2520365	2529698	AMDHD2	protein_coding
ENSG00000162066	ENST00000302956	16	1	2520365	2531422	AMDHD2	protein_coding
ENSG00000162066	ENST00000413459	16	1	2520390	2530954	AMDHD2	protein_coding
ENSG00000162066	ENST00000648227	16	1	2520397	2531230	AMDHD2	protein_coding
ENSG00000162066	ENST00000566706	16	1	2520421	2529517	AMDHD2	protein_coding
ENSG00000162066	ENST00000569879	16	1	2520425	2528692	AMDHD2	protein_coding
ENSG00000162066	ENST00000563556	16	1	2520436	2527836	AMDHD2	protein_coding
ENSG00000205923	ENST00000567119	16	-1	2530035	2531408	CEMP1	protein_coding
ENSG00000205923	ENST00000565480	16	-1	2530316	2531417	CEMP1	protein_coding
ENSG00000140992	ENST00000342085	16	1	2537964	2603188	PDPK1	protein_coding
ENSG00000140992	ENST00000566659	16	1	2537979	2581661	PDPK1	protein_coding
ENSG00000140992	ENST00000441549	16	1	2537997	2597920	PDPK1	protein_coding
ENSG00000140992	ENST00000268673	16	1	2538003	2601095	PDPK1	protein_coding
ENSG00000140992	ENST00000389224	16	1	2538164	2597928	PDPK1	protein_coding
ENSG00000140992	ENST00000461815	16	1	2550603	2565614	PDPK1	protein_coding
ENSG00000167977	ENST00000301738	16	1	2682475	2709030	KCTD5	protein_coding
ENSG00000167977	ENST00000564195	16	1	2682540	2707479	KCTD5	protein_coding
ENSG00000172382	ENST00000302641	16	-1	2712418	2720215	PRSS27	protein_coding
ENSG00000167978	ENST00000301740	16	1	2752329	2771412	SRRM2	protein_coding
ENSG00000167978	ENST00000576924	16	1	2752626	2763582	SRRM2	protein_coding
ENSG00000167978	ENST00000575009	16	1	2752638	2761707	SRRM2	protein_coding
ENSG00000167978	ENST00000630499	16	1	2752675	2771410	SRRM2	protein_coding
ENSG00000167978	ENST00000576415	16	1	2752714	2758524	SRRM2	protein_coding
ENSG00000167978	ENST00000571378	16	1	2752716	2763501	SRRM2	protein_coding
ENSG00000167978	ENST00000574340	16	1	2753443	2757574	SRRM2	protein_coding
ENSG00000167978	ENST00000570971	16	1	2757476	2760845	SRRM2	protein_coding
ENSG00000167978	ENST00000570539	16	1	2770911	2771412	SRRM2	protein_coding
ENSG00000103363	ENST00000262306	16	-1	2771414	2777277	ELOB	protein_coding
ENSG00000103363	ENST00000409906	16	-1	2771414	2777297	ELOB	protein_coding
ENSG00000103363	ENST00000409477	16	-1	2771415	2777195	ELOB	protein_coding
ENSG00000103363	ENST00000494946	16	-1	2771941	2777127	ELOB	protein_coding
ENSG00000103363	ENST00000572954	16	-1	2771943	2777272	ELOB	protein_coding
ENSG00000103355	ENST00000293851	16	-1	2783953	2786707	PRSS33	protein_coding
ENSG00000103355	ENST00000576886	16	-1	2783953	2786841	PRSS33	protein_coding
ENSG00000103355	ENST00000570702	16	-1	2783953	2787948	PRSS33	protein_coding
ENSG00000103355	ENST00000571674	16	-1	2784944	2786605	PRSS33	protein_coding
ENSG00000215148	ENST00000399677	16	1	2798485	2805302	PRSS41	protein_coding
ENSG00000007038	ENST00000450020	16	1	2817180	2821719	PRSS21	protein_coding
ENSG00000007038	ENST00000005995	16	1	2817227	2821719	PRSS21	protein_coding
ENSG00000007038	ENST00000574813	16	1	2817291	2821587	PRSS21	protein_coding
ENSG00000007038	ENST00000574265	16	1	2817879	2821695	PRSS21	protein_coding
ENSG00000162078	ENST00000382280	16	1	2830169	2832284	ZG16B	protein_coding
ENSG00000162078	ENST00000570670	16	1	2830253	2839585	ZG16B	protein_coding
ENSG00000162078	ENST00000571723	16	1	2830306	2831173	ZG16B	protein_coding
ENSG00000162078	ENST00000572863	16	1	2830368	2832282	ZG16B	protein_coding
ENSG00000005001	ENST00000161006	16	-1	2852727	2858170	PRSS22	protein_coding
ENSG00000005001	ENST00000571228	16	-1	2852730	2858154	PRSS22	protein_coding
ENSG00000162076	ENST00000396958	16	1	2883186	2899382	FLYWCH2	protein_coding
ENSG00000162076	ENST00000293981	16	1	2883213	2899382	FLYWCH2	protein_coding
ENSG00000162076	ENST00000573965	16	1	2883228	2896723	FLYWCH2	protein_coding
ENSG00000162076	ENST00000572006	16	1	2883259	2896896	FLYWCH2	protein_coding
ENSG00000059122	ENST00000253928	16	1	2911937	2951208	FLYWCH1	protein_coding
ENSG00000059122	ENST00000416288	16	1	2911999	2951199	FLYWCH1	protein_coding
ENSG00000059122	ENST00000570425	16	1	2912007	2929826	FLYWCH1	protein_coding
ENSG00000059122	ENST00000573525	16	1	2912024	2929916	FLYWCH1	protein_coding
ENSG00000059122	ENST00000573564	16	1	2930797	2940163	FLYWCH1	protein_coding
ENSG00000059122	ENST00000344592	16	1	2933149	2949809	FLYWCH1	protein_coding
ENSG00000059122	ENST00000571580	16	1	2933797	2937270	FLYWCH1	protein_coding
ENSG00000059122	ENST00000571983	16	1	2938305	2943589	FLYWCH1	protein_coding
ENSG00000059122	ENST00000575679	16	1	2938404	2949460	FLYWCH1	protein_coding
ENSG00000131650	ENST00000303746	16	1	2963944	2968380	KREMEN2	protein_coding
ENSG00000131650	ENST00000572045	16	1	2964216	2968380	KREMEN2	protein_coding
ENSG00000131650	ENST00000571007	16	1	2964275	2968379	KREMEN2	protein_coding
ENSG00000131650	ENST00000575885	16	1	2964275	2968379	KREMEN2	protein_coding
ENSG00000131650	ENST00000319500	16	1	2964312	2968383	KREMEN2	protein_coding
ENSG00000131650	ENST00000575769	16	1	2964521	2968348	KREMEN2	protein_coding
ENSG00000127564	ENST00000431515	16	-1	2968102	2980416	PKMYT1	protein_coding
ENSG00000162073	ENST00000318782	16	1	2969245	2973489	PAQR4	protein_coding
ENSG00000162073	ENST00000293978	16	1	2969270	2973482	PAQR4	protein_coding
ENSG00000162073	ENST00000576565	16	1	2969341	2972031	PAQR4	protein_coding
ENSG00000162073	ENST00000572687	16	1	2969558	2973482	PAQR4	protein_coding
ENSG00000162073	ENST00000574988	16	1	2970978	2971982	PAQR4	protein_coding
ENSG00000127564	ENST00000440027	16	-1	2972791	2980391	PKMYT1	protein_coding
ENSG00000127564	ENST00000262300	16	-1	2972791	2980539	PKMYT1	protein_coding
ENSG00000127564	ENST00000575040	16	-1	2972793	2974268	PKMYT1	protein_coding
ENSG00000127564	ENST00000574385	16	-1	2972819	2980424	PKMYT1	protein_coding
ENSG00000127564	ENST00000574730	16	-1	2972849	2980439	PKMYT1	protein_coding
ENSG00000127564	ENST00000573944	16	-1	2972851	2980479	PKMYT1	protein_coding
ENSG00000127564	ENST00000576268	16	-1	2975340	2980438	PKMYT1	protein_coding
ENSG00000127564	ENST00000574415	16	-1	2975653	2980323	PKMYT1	protein_coding
ENSG00000127564	ENST00000575632	16	-1	2975682	2980476	PKMYT1	protein_coding
ENSG00000127564	ENST00000572059	16	-1	2975749	2980401	PKMYT1	protein_coding
ENSG00000127564	ENST00000572619	16	-1	2976890	2980282	PKMYT1	protein_coding
ENSG00000270168	ENST00000573315	16	1	2988256	3002016	AC004233.2	protein_coding
ENSG00000213937	ENST00000445369	16	1	3012456	3014505	CLDN9	protein_coding
ENSG00000184697	ENST00000396925	16	-1	3014712	3020071	CLDN6	protein_coding
ENSG00000184697	ENST00000328796	16	-1	3014713	3018187	CLDN6	protein_coding
ENSG00000184697	ENST00000572154	16	-1	3014857	3018170	CLDN6	protein_coding
ENSG00000006327	ENST00000573001	16	1	3018445	3022086	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000326577	16	1	3020312	3022383	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000341627	16	1	3020359	3022383	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000575124	16	1	3020375	3022383	TNFRSF12A	protein_coding
ENSG00000006327	ENST00000575836	16	1	3020379	3021207	TNFRSF12A	protein_coding
ENSG00000103145	ENST00000248089	16	-1	3022620	3024246	HCFC1R1	protein_coding
ENSG00000103145	ENST00000574151	16	-1	3022625	3023961	HCFC1R1	protein_coding
ENSG00000103145	ENST00000572355	16	-1	3022629	3024234	HCFC1R1	protein_coding
ENSG00000103145	ENST00000574980	16	-1	3022676	3024261	HCFC1R1	protein_coding
ENSG00000103145	ENST00000354679	16	-1	3022841	3024273	HCFC1R1	protein_coding
ENSG00000103145	ENST00000573842	16	-1	3022918	3024286	HCFC1R1	protein_coding
ENSG00000131652	ENST00000326266	16	1	3024031	3027754	THOC6	protein_coding
ENSG00000131652	ENST00000574549	16	1	3024041	3027755	THOC6	protein_coding
ENSG00000131652	ENST00000575576	16	1	3024054	3027722	THOC6	protein_coding
ENSG00000131652	ENST00000253952	16	1	3024064	3027749	THOC6	protein_coding
ENSG00000162069	ENST00000573514	16	-1	3027684	3033002	BICDL2	protein_coding
ENSG00000162069	ENST00000572449	16	-1	3027712	3036926	BICDL2	protein_coding
ENSG00000162069	ENST00000642419	16	-1	3027712	3036926	BICDL2	protein_coding
ENSG00000162069	ENST00000389347	16	-1	3027867	3035541	BICDL2	protein_coding
