ENSG00000268320	ENST00000595228	17	1	137526	139067	SCGB1C2	protein_coding
ENSG00000141456	ENST00000301396	17	-1	4671385	4704337	PELP1	protein_coding
ENSG00000141456	ENST00000436683	17	-1	4671385	4704337	PELP1	protein_coding
ENSG00000141456	ENST00000570571	17	-1	4675314	4704040	PELP1	protein_coding
ENSG00000141456	ENST00000570387	17	-1	4676470	4691825	PELP1	protein_coding
ENSG00000141456	ENST00000575101	17	-1	4676786	4704106	PELP1	protein_coding
ENSG00000141480	ENST00000269260	17	1	4710489	4721471	ARRB2	protein_coding
ENSG00000141480	ENST00000574954	17	1	4710630	4721096	ARRB2	protein_coding
ENSG00000141480	ENST00000346341	17	1	4710634	4721499	ARRB2	protein_coding
ENSG00000141480	ENST00000572457	17	1	4710643	4721482	ARRB2	protein_coding
ENSG00000141480	ENST00000381488	17	1	4710693	4721061	ARRB2	protein_coding
ENSG00000141480	ENST00000412477	17	1	4710693	4721496	ARRB2	protein_coding
ENSG00000141480	ENST00000571428	17	1	4710697	4719418	ARRB2	protein_coding
ENSG00000141480	ENST00000575877	17	1	4710699	4721496	ARRB2	protein_coding
ENSG00000141480	ENST00000571206	17	1	4715589	4721138	ARRB2	protein_coding
ENSG00000161920	ENST00000575284	17	1	4731428	4733312	MED11	protein_coding
ENSG00000161920	ENST00000573708	17	1	4731431	4732433	MED11	protein_coding
ENSG00000161920	ENST00000293777	17	1	4731434	4733610	MED11	protein_coding
ENSG00000161921	ENST00000293778	17	-1	4733526	4739819	CXCL16	protein_coding
ENSG00000161921	ENST00000574412	17	-1	4734286	4739922	CXCL16	protein_coding
ENSG00000161921	ENST00000573123	17	-1	4735367	4739145	CXCL16	protein_coding
ENSG00000141497	ENST00000269289	17	1	4740015	4746119	ZMYND15	protein_coding
ENSG00000141497	ENST00000433935	17	1	4740024	4746115	ZMYND15	protein_coding
ENSG00000141497	ENST00000592813	17	1	4740042	4746113	ZMYND15	protein_coding
ENSG00000141497	ENST00000573751	17	1	4740519	4746116	ZMYND15	protein_coding
ENSG00000142484	ENST00000270560	17	1	4771892	4783211	TM4SF5	protein_coding
ENSG00000182853	ENST00000441199	17	-1	4785285	4786371	VMO1	protein_coding
ENSG00000182853	ENST00000416307	17	-1	4785285	4786398	VMO1	protein_coding
ENSG00000182853	ENST00000328739	17	-1	4785285	4786432	VMO1	protein_coding
ENSG00000182853	ENST00000354194	17	-1	4785285	4786433	VMO1	protein_coding
ENSG00000182327	ENST00000331264	17	1	4788959	4790390	GLTPD2	protein_coding
ENSG00000142507	ENST00000614486	17	1	4796144	4798502	PSMB6	protein_coding
ENSG00000142507	ENST00000270586	17	1	4796144	4798503	PSMB6	protein_coding
ENSG00000262165	ENST00000635921	17	-1	4801159	4802335	AC233723.1	protein_coding
ENSG00000129219	ENST00000263088	17	1	4807096	4823434	PLD2	protein_coding
ENSG00000129219	ENST00000572940	17	1	4807169	4823428	PLD2	protein_coding
ENSG00000129219	ENST00000575316	17	1	4807562	4809325	PLD2	protein_coding
ENSG00000129219	ENST00000576983	17	1	4817146	4819515	PLD2	protein_coding
ENSG00000129219	ENST00000576864	17	1	4818593	4823434	PLD2	protein_coding
ENSG00000141503	ENST00000355280	17	1	4833388	4898053	MINK1	protein_coding
ENSG00000141503	ENST00000347992	17	1	4833400	4898054	MINK1	protein_coding
ENSG00000141503	ENST00000453408	17	1	4833584	4897287	MINK1	protein_coding
ENSG00000141503	ENST00000576037	17	1	4896205	4897145	MINK1	protein_coding
ENSG00000108556	ENST00000293780	17	-1	4897774	4903074	CHRNE	protein_coding
ENSG00000108556	ENST00000649488	17	-1	4897774	4903091	CHRNE	protein_coding
ENSG00000108556	ENST00000649830	17	-1	4898085	4934438	CHRNE	protein_coding
ENSG00000205710	ENST00000521575	17	1	4899418	4900799	C17orf107	protein_coding
ENSG00000205710	ENST00000381365	17	1	4899536	4902932	C17orf107	protein_coding
ENSG00000185245	ENST00000329125	17	1	4932297	4935030	GP1BA	protein_coding
ENSG00000185245	ENST00000611961	17	1	4932330	4934979	GP1BA	protein_coding
ENSG00000108528	ENST00000225665	17	-1	4937130	4940251	SLC25A11	protein_coding
ENSG00000108528	ENST00000544061	17	-1	4937724	4940053	SLC25A11	protein_coding
ENSG00000108528	ENST00000576951	17	-1	4937763	4939913	SLC25A11	protein_coding
ENSG00000108523	ENST00000571816	17	1	4940008	4945191	RNF167	protein_coding
ENSG00000108523	ENST00000573404	17	1	4940083	4942652	RNF167	protein_coding
ENSG00000108523	ENST00000576452	17	1	4940100	4942466	RNF167	protein_coding
ENSG00000108523	ENST00000572430	17	1	4940120	4945170	RNF167	protein_coding
ENSG00000108523	ENST00000262482	17	1	4940128	4945222	RNF167	protein_coding
ENSG00000108523	ENST00000570328	17	1	4940299	4942605	RNF167	protein_coding
ENSG00000108523	ENST00000575111	17	1	4940381	4945191	RNF167	protein_coding
ENSG00000108523	ENST00000576229	17	1	4940487	4945172	RNF167	protein_coding
ENSG00000108523	ENST00000572382	17	1	4942619	4945209	RNF167	protein_coding
ENSG00000108523	ENST00000576965	17	1	4942851	4945222	RNF167	protein_coding
ENSG00000108518	ENST00000225655	17	-1	4945652	4949014	PFN1	protein_coding
ENSG00000108518	ENST00000574872	17	-1	4945667	4947469	PFN1	protein_coding
ENSG00000108518	ENST00000572383	17	-1	4946693	4949061	PFN1	protein_coding
ENSG00000108515	ENST00000519266	17	1	4948092	4951914	ENO3	protein_coding
ENSG00000108515	ENST00000520221	17	1	4948252	4955220	ENO3	protein_coding
ENSG00000108515	ENST00000522798	17	1	4949177	4953845	ENO3	protein_coding
ENSG00000108515	ENST00000522301	17	1	4950190	4955268	ENO3	protein_coding
ENSG00000108515	ENST00000521811	17	1	4951080	4953845	ENO3	protein_coding
ENSG00000108515	ENST00000519602	17	1	4951089	4955588	ENO3	protein_coding
ENSG00000108515	ENST00000323997	17	1	4951095	4957131	ENO3	protein_coding
ENSG00000108515	ENST00000522249	17	1	4951119	4955093	ENO3	protein_coding
ENSG00000108515	ENST00000519584	17	1	4951119	4957127	ENO3	protein_coding
ENSG00000108515	ENST00000518175	17	1	4951758	4957118	ENO3	protein_coding
ENSG00000091640	ENST00000575142	17	-1	4959226	4967790	SPAG7	protein_coding
ENSG00000091640	ENST00000206020	17	-1	4959228	4967872	SPAG7	protein_coding
ENSG00000091640	ENST00000573366	17	-1	4959256	4967191	SPAG7	protein_coding
ENSG00000108509	ENST00000414043	17	-1	4967997	4987112	CAMTA2	protein_coding
ENSG00000108509	ENST00000361571	17	-1	4967997	4987370	CAMTA2	protein_coding
ENSG00000108509	ENST00000572543	17	-1	4967997	4987641	CAMTA2	protein_coding
ENSG00000108509	ENST00000381311	17	-1	4967997	4987650	CAMTA2	protein_coding
ENSG00000108509	ENST00000348066	17	-1	4967998	4987652	CAMTA2	protein_coding
ENSG00000108509	ENST00000574606	17	-1	4980618	4986213	CAMTA2	protein_coding
ENSG00000196388	ENST00000355025	17	-1	4988130	4997610	INCA1	protein_coding
ENSG00000196388	ENST00000575780	17	-1	4988130	4997610	INCA1	protein_coding
ENSG00000196388	ENST00000574617	17	-1	4988212	4997033	INCA1	protein_coding
ENSG00000196388	ENST00000576820	17	-1	4988212	4997033	INCA1	protein_coding
ENSG00000129250	ENST00000320785	17	1	4997948	5028401	KIF1C	protein_coding
ENSG00000129250	ENST00000574165	17	1	4997954	5002109	KIF1C	protein_coding
ENSG00000132517	ENST00000512825	17	-1	5032600	5052009	SLC52A1	protein_coding
ENSG00000132517	ENST00000254853	17	-1	5032602	5035426	SLC52A1	protein_coding
ENSG00000132517	ENST00000424747	17	-1	5032605	5035432	SLC52A1	protein_coding
ENSG00000180787	ENST00000318833	17	1	5078248	5096374	ZFP3	protein_coding
ENSG00000167840	ENST00000575898	17	-1	5105541	5111841	ZNF232	protein_coding
ENSG00000167840	ENST00000250076	17	-1	5105635	5123102	ZNF232	protein_coding
ENSG00000129204	ENST00000574788	17	1	5116438	5174991	USP6	protein_coding
ENSG00000129204	ENST00000250066	17	1	5128392	5175034	USP6	protein_coding
ENSG00000180626	ENST00000399604	17	-1	5179536	5184397	ZNF594	protein_coding
ENSG00000180626	ENST00000575779	17	-1	5180078	5191883	ZNF594	protein_coding
ENSG00000180626	ENST00000576772	17	-1	5183951	5191862	ZNF594	protein_coding
ENSG00000161929	ENST00000574081	17	-1	5208961	5234860	SCIMP	protein_coding
ENSG00000161929	ENST00000399600	17	-1	5210150	5234860	SCIMP	protein_coding
ENSG00000161929	ENST00000571800	17	-1	5213012	5234823	SCIMP	protein_coding
ENSG00000161929	ENST00000574297	17	-1	5214656	5234860	SCIMP	protein_coding
ENSG00000029725	ENST00000575991	17	1	5282265	5308802	RABEP1	protein_coding
ENSG00000029725	ENST00000537505	17	1	5282300	5385812	RABEP1	protein_coding
ENSG00000029725	ENST00000341923	17	1	5282487	5383223	RABEP1	protein_coding
ENSG00000029725	ENST00000570487	17	1	5332055	5336689	RABEP1	protein_coding
ENSG00000029725	ENST00000574568	17	1	5354401	5361629	RABEP1	protein_coding
ENSG00000029725	ENST00000572250	17	1	5377211	5381721	RABEP1	protein_coding
ENSG00000108559	ENST00000573584	17	-1	5386026	5420160	NUP88	protein_coding
ENSG00000108559	ENST00000225696	17	-1	5386102	5419466	NUP88	protein_coding
ENSG00000108559	ENST00000572809	17	-1	5408737	5418229	NUP88	protein_coding
ENSG00000129197	ENST00000536255	17	1	5419641	5432715	RPAIN	protein_coding
ENSG00000129197	ENST00000381208	17	1	5419641	5432876	RPAIN	protein_coding
ENSG00000129197	ENST00000381209	17	1	5419641	5432876	RPAIN	protein_coding
ENSG00000129197	ENST00000327154	17	1	5419888	5432608	RPAIN	protein_coding
ENSG00000129197	ENST00000405578	17	1	5420200	5428653	RPAIN	protein_coding
ENSG00000129197	ENST00000574003	17	1	5420202	5428309	RPAIN	protein_coding
ENSG00000108561	ENST00000225698	17	-1	5432777	5439155	C1QBP	protein_coding
ENSG00000108561	ENST00000574444	17	-1	5432801	5438778	C1QBP	protein_coding
ENSG00000108561	ENST00000570805	17	-1	5433019	5448830	C1QBP	protein_coding
ENSG00000108561	ENST00000576122	17	-1	5438167	5438767	C1QBP	protein_coding
ENSG00000005100	ENST00000225296	17	-1	5440912	5469060	DHX33	protein_coding
ENSG00000005100	ENST00000433302	17	-1	5443489	5468916	DHX33	protein_coding
ENSG00000005100	ENST00000572490	17	-1	5443493	5468748	DHX33	protein_coding
ENSG00000072849	ENST00000158771	17	-1	5471251	5486217	DERL2	protein_coding
ENSG00000072849	ENST00000572834	17	-1	5474452	5486162	DERL2	protein_coding
ENSG00000072849	ENST00000575605	17	-1	5474610	5482879	DERL2	protein_coding
ENSG00000072849	ENST00000570848	17	-1	5474610	5486178	DERL2	protein_coding
ENSG00000072849	ENST00000571971	17	-1	5480071	5486178	DERL2	protein_coding
ENSG00000167842	ENST00000576988	17	1	5486285	5489237	MIS12	protein_coding
ENSG00000167842	ENST00000611091	17	1	5486374	5490808	MIS12	protein_coding
ENSG00000167842	ENST00000576570	17	1	5486385	5488935	MIS12	protein_coding
ENSG00000167842	ENST00000573759	17	1	5486396	5490737	MIS12	protein_coding
ENSG00000167842	ENST00000381165	17	1	5486927	5490814	MIS12	protein_coding
ENSG00000091592	ENST00000262467	17	-1	5501385	5584531	NLRP1	protein_coding
ENSG00000091592	ENST00000613500	17	-1	5501814	5584512	NLRP1	protein_coding
ENSG00000091592	ENST00000571451	17	-1	5514122	5584479	NLRP1	protein_coding
ENSG00000091592	ENST00000269280	17	-1	5514127	5584448	NLRP1	protein_coding
ENSG00000091592	ENST00000354411	17	-1	5514754	5583957	NLRP1	protein_coding
ENSG00000091592	ENST00000572272	17	-1	5514754	5583957	NLRP1	protein_coding
ENSG00000091592	ENST00000577119	17	-1	5514754	5583957	NLRP1	protein_coding
ENSG00000091592	ENST00000345221	17	-1	5514754	5584512	NLRP1	protein_coding
ENSG00000091592	ENST00000617618	17	-1	5514754	5584512	NLRP1	protein_coding
ENSG00000091592	ENST00000619223	17	-1	5514754	5584512	NLRP1	protein_coding
ENSG00000091592	ENST00000576905	17	-1	5583851	5619424	NLRP1	protein_coding
ENSG00000285471	ENST00000573619	17	1	5772926	6080792	AC007846.2	protein_coding
ENSG00000179314	ENST00000574946	17	1	6069106	6124427	WSCD1	protein_coding
ENSG00000179314	ENST00000573634	17	1	6069117	6120738	WSCD1	protein_coding
ENSG00000179314	ENST00000576083	17	1	6070424	6088104	WSCD1	protein_coding
ENSG00000179314	ENST00000317744	17	1	6070614	6124425	WSCD1	protein_coding
ENSG00000179314	ENST00000574232	17	1	6071108	6120710	WSCD1	protein_coding
ENSG00000179314	ENST00000539421	17	1	6071108	6121300	WSCD1	protein_coding
ENSG00000179314	ENST00000571973	17	1	6077950	6080920	WSCD1	protein_coding
ENSG00000179314	ENST00000576233	17	1	6080147	6080794	WSCD1	protein_coding
ENSG00000179314	ENST00000576947	17	1	6081882	6090361	WSCD1	protein_coding
ENSG00000129221	ENST00000570584	17	-1	6393693	6435079	AIPL1	protein_coding
ENSG00000129221	ENST00000381129	17	-1	6423737	6435185	AIPL1	protein_coding
ENSG00000129221	ENST00000250087	17	-1	6423738	6435199	AIPL1	protein_coding
ENSG00000129221	ENST00000574506	17	-1	6424534	6435133	AIPL1	protein_coding
ENSG00000129221	ENST00000575265	17	-1	6425305	6435121	AIPL1	protein_coding
ENSG00000129221	ENST00000570466	17	-1	6425401	6435152	AIPL1	protein_coding
ENSG00000129221	ENST00000576776	17	-1	6425401	6435152	AIPL1	protein_coding
ENSG00000129221	ENST00000576307	17	-1	6425406	6435152	AIPL1	protein_coding
ENSG00000129221	ENST00000571740	17	-1	6426189	6435120	AIPL1	protein_coding
ENSG00000129221	ENST00000574913	17	-1	6426885	6435107	AIPL1	protein_coding
ENSG00000129195	ENST00000572447	17	1	6444415	6451469	PIMREG	protein_coding
ENSG00000129195	ENST00000250056	17	1	6444441	6451065	PIMREG	protein_coding
ENSG00000129195	ENST00000571373	17	1	6444443	6449938	PIMREG	protein_coding
ENSG00000129195	ENST00000570337	17	1	6444443	6450365	PIMREG	protein_coding
ENSG00000129195	ENST00000572595	17	1	6444446	6451055	PIMREG	protein_coding
ENSG00000129195	ENST00000576056	17	1	6444475	6450291	PIMREG	protein_coding
ENSG00000129195	ENST00000571572	17	1	6447495	6450595	PIMREG	protein_coding
ENSG00000091622	ENST00000421306	17	-1	6451264	6556460	PITPNM3	protein_coding
ENSG00000091622	ENST00000262483	17	-1	6451265	6556494	PITPNM3	protein_coding
ENSG00000091622	ENST00000575201	17	-1	6460569	6463881	PITPNM3	protein_coding
ENSG00000198920	ENST00000576281	17	-1	6578148	6594999	KIAA0753	protein_coding
ENSG00000198920	ENST00000361413	17	-1	6578151	6640927	KIAA0753	protein_coding
ENSG00000198920	ENST00000572370	17	-1	6579389	6640711	KIAA0753	protein_coding
ENSG00000198920	ENST00000571642	17	-1	6628573	6640662	KIAA0753	protein_coding
ENSG00000198920	ENST00000573033	17	-1	6628619	6636428	KIAA0753	protein_coding
ENSG00000129235	ENST00000250101	17	1	6640758	6644541	TXNDC17	protein_coding
ENSG00000129235	ENST00000570330	17	1	6641016	6643114	TXNDC17	protein_coding
ENSG00000129235	ENST00000574838	17	1	6641043	6643429	TXNDC17	protein_coding
ENSG00000108590	ENST00000225728	17	-1	6643315	6651634	MED31	protein_coding
ENSG00000108590	ENST00000575197	17	-1	6644279	6651634	MED31	protein_coding
ENSG00000108590	ENST00000574128	17	-1	6644295	6651427	MED31	protein_coding
ENSG00000256806	ENST00000542475	17	1	6651718	6653473	C17orf100	protein_coding
ENSG00000141485	ENST00000433363	17	-1	6684713	6713567	SLC13A5	protein_coding
ENSG00000141485	ENST00000293800	17	-1	6684723	6713369	SLC13A5	protein_coding
ENSG00000141485	ENST00000381074	17	-1	6686080	6713366	SLC13A5	protein_coding
ENSG00000141485	ENST00000573648	17	-1	6686097	6713377	SLC13A5	protein_coding
ENSG00000141485	ENST00000570687	17	-1	6687354	6690884	SLC13A5	protein_coding
ENSG00000141485	ENST00000572352	17	-1	6703073	6713369	SLC13A5	protein_coding
ENSG00000132530	ENST00000574394	17	1	6755565	6760581	XAF1	protein_coding
ENSG00000132530	ENST00000346752	17	1	6755838	6773663	XAF1	protein_coding
ENSG00000132530	ENST00000361842	17	1	6755840	6775647	XAF1	protein_coding
ENSG00000132530	ENST00000574907	17	1	6756067	6762206	XAF1	protein_coding
ENSG00000177294	ENST00000321535	17	1	6776223	6787646	FBXO39	protein_coding
ENSG00000167858	ENST00000571744	17	-1	6789133	6813016	TEKT1	protein_coding
ENSG00000167858	ENST00000338694	17	-1	6797993	6831761	TEKT1	protein_coding
ENSG00000167858	ENST00000572291	17	-1	6799981	6815177	TEKT1	protein_coding
ENSG00000108839	ENST00000251535	17	1	6996065	7010736	ALOX12	protein_coding
ENSG00000108839	ENST00000480801	17	1	6996982	7000469	ALOX12	protein_coding
ENSG00000219200	ENST00000548577	17	1	7012417	7014532	RNASEK	protein_coding
ENSG00000219200	ENST00000593646	17	1	7012611	7014482	RNASEK	protein_coding
ENSG00000219200	ENST00000570898	17	1	7012622	7014330	RNASEK	protein_coding
ENSG00000219200	ENST00000552039	17	1	7012632	7014532	RNASEK	protein_coding
ENSG00000219200	ENST00000552842	17	1	7012646	7014530	RNASEK	protein_coding
ENSG00000219200	ENST00000549393	17	1	7012648	7014519	RNASEK	protein_coding
ENSG00000161939	ENST00000547302	17	1	7013733	7017520	RNASEK-C17orf49	protein_coding
ENSG00000258315	ENST00000546495	17	1	7014495	7017375	C17orf49	protein_coding
ENSG00000258315	ENST00000546760	17	1	7014753	7017506	C17orf49	protein_coding
ENSG00000258315	ENST00000552402	17	1	7014769	7017519	C17orf49	protein_coding
ENSG00000258315	ENST00000439424	17	1	7014782	7017520	C17orf49	protein_coding
ENSG00000258315	ENST00000552775	17	1	7015040	7017520	C17orf49	protein_coding
ENSG00000161940	ENST00000293805	17	1	7023020	7029642	BCL6B	protein_coding
ENSG00000161940	ENST00000576705	17	1	7023102	7024304	BCL6B	protein_coding
ENSG00000161940	ENST00000573503	17	1	7023477	7024237	BCL6B	protein_coding
ENSG00000161940	ENST00000537931	17	1	7026501	7030290	BCL6B	protein_coding
ENSG00000174327	ENST00000308027	17	1	7036075	7040121	SLC16A13	protein_coding
ENSG00000174326	ENST00000308009	17	-1	7041630	7043923	SLC16A11	protein_coding
ENSG00000174326	ENST00000447225	17	-1	7041630	7043923	SLC16A11	protein_coding
ENSG00000174326	ENST00000574600	17	-1	7042995	7043917	SLC16A11	protein_coding
ENSG00000132514	ENST00000254868	17	-1	7074537	7080307	CLEC10A	protein_coding
ENSG00000132514	ENST00000416562	17	-1	7074566	7080266	CLEC10A	protein_coding
ENSG00000132514	ENST00000576549	17	-1	7074795	7076804	CLEC10A	protein_coding
ENSG00000132514	ENST00000576617	17	-1	7074795	7080248	CLEC10A	protein_coding
ENSG00000132514	ENST00000571664	17	-1	7074796	7080283	CLEC10A	protein_coding
ENSG00000161944	ENST00000355035	17	-1	7101322	7114653	ASGR2	protein_coding
ENSG00000161944	ENST00000254850	17	-1	7101322	7114823	ASGR2	protein_coding
ENSG00000161944	ENST00000446679	17	-1	7101575	7114240	ASGR2	protein_coding
ENSG00000161944	ENST00000574868	17	-1	7107839	7115700	ASGR2	protein_coding
ENSG00000141505	ENST00000269299	17	-1	7173431	7179564	ASGR1	protein_coding
ENSG00000141505	ENST00000619926	17	-1	7173434	7179564	ASGR1	protein_coding
ENSG00000141505	ENST00000380920	17	-1	7173553	7178116	ASGR1	protein_coding
ENSG00000141505	ENST00000574330	17	-1	7173558	7177046	ASGR1	protein_coding
ENSG00000141505	ENST00000574388	17	-1	7173659	7179356	ASGR1	protein_coding
ENSG00000141505	ENST00000572879	17	-1	7173879	7177482	ASGR1	protein_coding
ENSG00000141505	ENST00000570576	17	-1	7174424	7177631	ASGR1	protein_coding
ENSG00000141505	ENST00000573083	17	-1	7176832	7179355	ASGR1	protein_coding
ENSG00000132535	ENST00000648172	17	-1	7187169	7219841	DLG4	protein_coding
ENSG00000132535	ENST00000302955	17	-1	7189890	7217609	DLG4	protein_coding
ENSG00000132535	ENST00000399506	17	-1	7189890	7217644	DLG4	protein_coding
ENSG00000132535	ENST00000649520	17	-1	7189895	7205130	DLG4	protein_coding
ENSG00000132535	ENST00000399510	17	-1	7190448	7219583	DLG4	protein_coding
ENSG00000132535	ENST00000649971	17	-1	7190563	7207295	DLG4	protein_coding
ENSG00000132535	ENST00000649186	17	-1	7190582	7205168	DLG4	protein_coding
ENSG00000132535	ENST00000648896	17	-1	7190675	7213912	DLG4	protein_coding
ENSG00000132535	ENST00000650120	17	-1	7191928	7208338	DLG4	protein_coding
ENSG00000132535	ENST00000648263	17	-1	7193534	7204635	DLG4	protein_coding
ENSG00000132535	ENST00000451807	17	-1	7197028	7204836	DLG4	protein_coding
ENSG00000132535	ENST00000485100	17	-1	7202718	7217188	DLG4	protein_coding
ENSG00000132535	ENST00000647975	17	-1	7202764	7217233	DLG4	protein_coding
ENSG00000132535	ENST00000486626	17	-1	7202916	7204502	DLG4	protein_coding
ENSG00000132535	ENST00000493294	17	-1	7202981	7204934	DLG4	protein_coding
ENSG00000132535	ENST00000447163	17	-1	7203199	7217206	DLG4	protein_coding
ENSG00000132535	ENST00000648658	17	-1	7203552	7211833	DLG4	protein_coding
ENSG00000132535	ENST00000648760	17	-1	7203692	7208342	DLG4	protein_coding
ENSG00000132535	ENST00000650301	17	-1	7203802	7207340	DLG4	protein_coding
ENSG00000072778	ENST00000543245	17	1	7217125	7225266	ACADVL	protein_coding
ENSG00000072778	ENST00000356839	17	1	7219806	7225273	ACADVL	protein_coding
