ENSMUSG00000091618	ENSMUST00000216211	10	-1	3207930	3217750	H60c	protein_coding
ENSMUSG00000037455	ENSMUST00000119597	10	1	23672884	23703866	Slc18b1	protein_coding
ENSMUSG00000037455	ENSMUST00000179321	10	1	23672884	23703866	Slc18b1	protein_coding
ENSMUSG00000037455	ENSMUST00000133289	10	1	23673098	23681809	Slc18b1	protein_coding
ENSMUSG00000020010	ENSMUST00000020190	10	1	23727360	23745741	Vnn3	protein_coding
ENSMUSG00000037440	ENSMUST00000041416	10	1	23770586	23781241	Vnn1	protein_coding
ENSMUSG00000056379	ENSMUST00000051532	10	1	23796254	23797367	Taar1	protein_coding
ENSMUSG00000059763	ENSMUST00000079134	10	1	23814470	23817481	Taar2	protein_coding
ENSMUSG00000069708	ENSMUST00000045152	10	1	23825456	23826487	Taar3	protein_coding
ENSMUSG00000069707	ENSMUST00000092660	10	1	23836392	23837435	Taar4	protein_coding
ENSMUSG00000069706	ENSMUST00000092659	10	1	23846604	23847617	Taar5	protein_coding
ENSMUSG00000045111	ENSMUST00000057080	10	-1	23860507	23861544	Taar6	protein_coding
ENSMUSG00000095647	ENSMUST00000078532	10	-1	23868303	23869379	Taar7a	protein_coding
ENSMUSG00000095171	ENSMUST00000092658	10	1	23875837	23876913	Taar7b	protein_coding
ENSMUSG00000095569	ENSMUST00000092657	10	1	23903120	23904196	Taar7d	protein_coding
ENSMUSG00000100689	ENSMUST00000092656	10	1	23913512	23914588	Taar7e	protein_coding
ENSMUSG00000100950	ENSMUST00000071691	10	1	23925408	23926484	Taar7f	protein_coding
ENSMUSG00000096442	ENSMUST00000051133	10	1	23952398	23953432	Taar8a	protein_coding
ENSMUSG00000100186	ENSMUST00000092654	10	-1	23967158	23968192	Taar8b	protein_coding
ENSMUSG00000100004	ENSMUST00000170267	10	-1	23976776	23977810	Taar8c	protein_coding
ENSMUSG00000037424	ENSMUST00000041180	10	-1	23984386	23985432	Taar9	protein_coding
ENSMUSG00000019998	ENSMUST00000020174	10	1	24025215	24064859	Stx7	protein_coding
ENSMUSG00000019998	ENSMUST00000220041	10	1	24025225	24066120	Stx7	protein_coding
ENSMUSG00000019998	ENSMUST00000219553	10	1	24028345	24031212	Stx7	protein_coding
ENSMUSG00000020000	ENSMUST00000095784	10	1	24099415	24178688	Moxd1	protein_coding
ENSMUSG00000019997	ENSMUST00000020171	10	1	24471340	24474576	Ccn2	protein_coding
ENSMUSG00000019997	ENSMUST00000176228	10	1	24471624	24474581	Ccn2	protein_coding
ENSMUSG00000019997	ENSMUST00000129142	10	1	24471678	24472268	Ccn2	protein_coding
ENSMUSG00000037370	ENSMUST00000105520	10	-1	24513812	24588056	Enpp1	protein_coding
ENSMUSG00000037370	ENSMUST00000135846	10	-1	24517704	24587889	Enpp1	protein_coding
ENSMUSG00000019989	ENSMUST00000020169	10	-1	24648304	24712123	Enpp3	protein_coding
ENSMUSG00000019989	ENSMUST00000219342	10	-1	24684049	24718721	Enpp3	protein_coding
ENSMUSG00000019989	ENSMUST00000218044	10	-1	24693024	24712034	Enpp3	protein_coding
ENSMUSG00000019989	ENSMUST00000219968	10	-1	24693765	24718638	Enpp3	protein_coding
ENSMUSG00000019984	ENSMUST00000092646	10	1	24745884	24789579	Med23	protein_coding
ENSMUSG00000019984	ENSMUST00000020159	10	1	24745945	24789358	Med23	protein_coding
ENSMUSG00000019984	ENSMUST00000176313	10	1	24746208	24754354	Med23	protein_coding
ENSMUSG00000019984	ENSMUST00000176502	10	1	24752844	24768491	Med23	protein_coding
ENSMUSG00000019984	ENSMUST00000176285	10	1	24764349	24788918	Med23	protein_coding
ENSMUSG00000019987	ENSMUST00000020161	10	-1	24791119	24803382	Arg1	protein_coding
ENSMUSG00000039166	ENSMUST00000100012	10	-1	25044988	25076056	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000220347	10	-1	25045825	25096589	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000041984	10	-1	25046020	25175062	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000176258	10	-1	25143268	25171998	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000095779	10	-1	25155227	25175005	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000177124	10	-1	25159821	25172971	Akap7	protein_coding
ENSMUSG00000039166	ENSMUST00000176231	10	-1	25159922	25183768	Akap7	protein_coding
ENSMUSG00000019978	ENSMUST00000053748	10	1	25235696	25399413	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000218903	10	1	25235754	25399411	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219900	10	1	25274557	25360178	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219967	10	1	25279101	25317917	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000092645	10	1	25284266	25399417	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219805	10	1	25284285	25360178	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219224	10	1	25308497	25317769	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219166	10	1	25308514	25317825	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000217929	10	1	25317471	25399415	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000220121	10	1	25317509	25368207	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000220290	10	1	25366682	25399414	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000217943	10	1	25371379	25378000	Epb41l2	protein_coding
ENSMUSG00000019978	ENSMUST00000219372	10	1	25378179	25398321	Epb41l2	protein_coding
ENSMUSG00000096546	ENSMUST00000179685	10	-1	25403841	25412165	Smlr1	protein_coding
ENSMUSG00000049420	ENSMUST00000218232	10	-1	25867084	25954861	Tmem200a	protein_coding
ENSMUSG00000049420	ENSMUST00000066049	10	-1	25867084	25954950	Tmem200a	protein_coding
ENSMUSG00000049420	ENSMUST00000219651	10	-1	25869556	25893441	Tmem200a	protein_coding
ENSMUSG00000049420	ENSMUST00000219338	10	-1	25869727	25954056	Tmem200a	protein_coding
ENSMUSG00000049420	ENSMUST00000219872	10	-1	25870191	25954105	Tmem200a	protein_coding
ENSMUSG00000051354	ENSMUST00000218301	10	1	26105605	26136702	Samd3	protein_coding
ENSMUSG00000051354	ENSMUST00000164660	10	1	26105605	26136702	Samd3	protein_coding
ENSMUSG00000051354	ENSMUST00000060716	10	1	26105605	26148070	Samd3	protein_coding
ENSMUSG00000051354	ENSMUST00000220219	10	1	26106024	26148070	Samd3	protein_coding
ENSMUSG00000051354	ENSMUST00000219738	10	1	26139850	26147713	Samd3	protein_coding
ENSMUSG00000039089	ENSMUST00000105519	10	-1	26150366	26249952	L3mbtl3	protein_coding
ENSMUSG00000039089	ENSMUST00000040219	10	-1	26150369	26249952	L3mbtl3	protein_coding
ENSMUSG00000039089	ENSMUST00000174766	10	-1	26151350	26251181	L3mbtl3	protein_coding
ENSMUSG00000039031	ENSMUST00000176060	10	1	26629417	26736728	Arhgap18	protein_coding
ENSMUSG00000039031	ENSMUST00000039557	10	1	26648473	26794644	Arhgap18	protein_coding
ENSMUSG00000039031	ENSMUST00000135866	10	1	26698598	26725997	Arhgap18	protein_coding
ENSMUSG00000019899	ENSMUST00000092639	10	-1	26857281	27492839	Lama2	protein_coding
ENSMUSG00000019899	ENSMUST00000219763	10	-1	26857491	26932641	Lama2	protein_coding
ENSMUSG00000019899	ENSMUST00000189575	10	-1	27063544	27492792	Lama2	protein_coding
ENSMUSG00000019899	ENSMUST00000239098	10	-1	27080797	27088250	Lama2	protein_coding
ENSMUSG00000019889	ENSMUST00000166468	10	1	27950816	28473393	Ptprk	protein_coding
ENSMUSG00000019889	ENSMUST00000218359	10	1	27950850	28471955	Ptprk	protein_coding
ENSMUSG00000019889	ENSMUST00000218276	10	1	27950850	28471962	Ptprk	protein_coding
ENSMUSG00000019889	ENSMUST00000219621	10	1	28436147	28441432	Ptprk	protein_coding
ENSMUSG00000019889	ENSMUST00000220357	10	1	28456455	28467901	Ptprk	protein_coding
ENSMUSG00000049109	ENSMUST00000060409	10	1	28544356	28665916	Themis	protein_coding
ENSMUSG00000049109	ENSMUST00000056097	10	1	28544356	28759811	Themis	protein_coding
ENSMUSG00000049109	ENSMUST00000105516	10	1	28544393	28673812	Themis	protein_coding
ENSMUSG00000049109	ENSMUST00000161345	10	1	28544629	28658042	Themis	protein_coding
ENSMUSG00000015519	ENSMUST00000140558	10	-1	28848284	28861380	2310057J18Rik	protein_coding
ENSMUSG00000015519	ENSMUST00000152363	10	-1	28848360	28862289	2310057J18Rik	protein_coding
ENSMUSG00000015519	ENSMUST00000015663	10	-1	28848362	28862299	2310057J18Rik	protein_coding
ENSMUSG00000038916	ENSMUST00000092629	10	1	29019835	29075626	Soga3	protein_coding
ENSMUSG00000038916	ENSMUST00000216757	10	1	29020055	29022887	Soga3	protein_coding
ENSMUSG00000038916	ENSMUST00000213243	10	1	29023331	29056976	Soga3	protein_coding
ENSMUSG00000110723	ENSMUST00000217011	10	1	29074950	29097936	Gm49353	protein_coding
ENSMUSG00000004360	ENSMUST00000092627	10	1	29087602	29106775	9330159F19Rik	protein_coding
ENSMUSG00000004360	ENSMUST00000213489	10	1	29087701	29104171	9330159F19Rik	protein_coding
ENSMUSG00000019883	ENSMUST00000160399	10	1	29189162	29221556	Echdc1	protein_coding
ENSMUSG00000019883	ENSMUST00000161605	10	1	29189277	29220340	Echdc1	protein_coding
ENSMUSG00000019883	ENSMUST00000020034	10	1	29189496	29223465	Echdc1	protein_coding
ENSMUSG00000038876	ENSMUST00000160144	10	-1	29220172	29238438	Rnf146	protein_coding
ENSMUSG00000038876	ENSMUST00000037548	10	-1	29220174	29238438	Rnf146	protein_coding
ENSMUSG00000038876	ENSMUST00000160372	10	-1	29222172	29238043	Rnf146	protein_coding
ENSMUSG00000038876	ENSMUST00000162335	10	-1	29222654	29233709	Rnf146	protein_coding
ENSMUSG00000038876	ENSMUST00000161508	10	-1	29223215	29238022	Rnf146	protein_coding
ENSMUSG00000038876	ENSMUST00000214896	10	-1	29223380	29238043	Rnf146	protein_coding
ENSMUSG00000019880	ENSMUST00000215256	10	-1	29328412	29380726	Rspo3	protein_coding
ENSMUSG00000019880	ENSMUST00000092623	10	-1	29328414	29411863	Rspo3	protein_coding
ENSMUSG00000075266	ENSMUST00000216853	10	-1	30070565	30076488	Cenpw	protein_coding
ENSMUSG00000075266	ENSMUST00000099985	10	-1	30072005	30076556	Cenpw	protein_coding
ENSMUSG00000019792	ENSMUST00000019927	10	-1	30410221	30476745	Trmt11	protein_coding
ENSMUSG00000019791	ENSMUST00000161074	10	-1	30484137	30494475	Hint3	protein_coding
ENSMUSG00000019791	ENSMUST00000019925	10	-1	30484379	30494333	Hint3	protein_coding
ENSMUSG00000039697	ENSMUST00000215740	10	-1	30519464	30647937	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000068567	10	-1	30521580	30679103	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000092610	10	-1	30521586	30531779	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000216172	10	-1	30522308	30531863	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000217644	10	-1	30522363	30531833	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000217138	10	-1	30522830	30531832	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000215926	10	-1	30523384	30647836	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000213836	10	-1	30523386	30647838	Ncoa7	protein_coding
ENSMUSG00000039697	ENSMUST00000215725	10	-1	30571887	30679322	Ncoa7	protein_coding
ENSMUSG00000019789	ENSMUST00000019924	10	-1	30708355	30718797	Hey2	protein_coding
ENSMUSG00000000295	ENSMUST00000000304	10	1	31189379	31204200	Hddc2	protein_coding
ENSMUSG00000000296	ENSMUST00000000305	10	-1	31208372	31321954	Tpd52l1	protein_coding
ENSMUSG00000000296	ENSMUST00000214644	10	-1	31208373	31321850	Tpd52l1	protein_coding
ENSMUSG00000000296	ENSMUST00000215515	10	-1	31208623	31321815	Tpd52l1	protein_coding
ENSMUSG00000000296	ENSMUST00000213528	10	-1	31208623	31321851	Tpd52l1	protein_coding
ENSMUSG00000000296	ENSMUST00000213639	10	-1	31208653	31321793	Tpd52l1	protein_coding
ENSMUSG00000063760	ENSMUST00000081989	10	-1	31369189	31485180	Rnf217	protein_coding
ENSMUSG00000069670	ENSMUST00000191234	10	-1	31565306	32766457	Nkain2	protein_coding
ENSMUSG00000069670	ENSMUST00000218645	10	-1	31569633	32765692	Nkain2	protein_coding
ENSMUSG00000069670	ENSMUST00000219125	10	-1	31826575	32765844	Nkain2	protein_coding
ENSMUSG00000069670	ENSMUST00000092603	10	-1	32205761	32286331	Nkain2	protein_coding
ENSMUSG00000069670	ENSMUST00000092602	10	-1	32765901	32766458	Nkain2	protein_coding
ENSMUSG00000019787	ENSMUST00000219982	10	1	32956550	33072313	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000095762	10	1	32959479	33352705	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000218281	10	1	32959532	33033154	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000217779	10	1	32959536	33076369	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000219665	10	1	32959556	33109922	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000219931	10	1	32959557	33109988	Trdn	protein_coding
ENSMUSG00000019787	ENSMUST00000219211	10	1	33071964	33211010	Trdn	protein_coding
ENSMUSG00000019785	ENSMUST00000019920	10	-1	33388282	33500765	Clvs2	protein_coding
ENSMUSG00000019785	ENSMUST00000161692	10	-1	33465908	33500615	Clvs2	protein_coding
ENSMUSG00000019785	ENSMUST00000160299	10	-1	33470307	33500618	Clvs2	protein_coding
ENSMUSG00000090298	ENSMUST00000165904	10	-1	33642420	33658111	Sult3a2	protein_coding
ENSMUSG00000090298	ENSMUST00000223295	10	-1	33642420	33662700	Sult3a2	protein_coding
ENSMUSG00000069668	ENSMUST00000218204	10	1	33733717	33755528	Sult3a1	protein_coding
ENSMUSG00000069668	ENSMUST00000092597	10	1	33739931	33755471	Sult3a1	protein_coding
ENSMUSG00000039552	ENSMUST00000169670	10	1	33781107	33792017	Rsph4a	protein_coding
ENSMUSG00000039531	ENSMUST00000218055	10	-1	33795138	33827255	Zup1	protein_coding
ENSMUSG00000039531	ENSMUST00000218880	10	-1	33795146	33827191	Zup1	protein_coding
ENSMUSG00000039531	ENSMUST00000048222	10	-1	33802315	33827218	Zup1	protein_coding
ENSMUSG00000039531	ENSMUST00000218222	10	-1	33825073	33827221	Zup1	protein_coding
ENSMUSG00000039531	ENSMUST00000218892	10	-1	33825197	33827231	Zup1	protein_coding
ENSMUSG00000019782	ENSMUST00000019917	10	-1	33872551	33895620	Rwdd1	protein_coding
ENSMUSG00000071340	ENSMUST00000095758	10	1	33913593	33985811	Trappc3l	protein_coding
ENSMUSG00000039508	ENSMUST00000048052	10	-1	33914780	33920306	Calhm4	protein_coding
ENSMUSG00000039508	ENSMUST00000218239	10	-1	33917219	33920293	Calhm4	protein_coding
ENSMUSG00000071340	ENSMUST00000220095	10	1	33936018	33978940	Trappc3l	protein_coding
ENSMUSG00000049872	ENSMUST00000069125	10	-1	33963811	33972515	Calhm5	protein_coding
ENSMUSG00000046031	ENSMUST00000062784	10	-1	34002063	34003980	Calhm6	protein_coding
ENSMUSG00000039497	ENSMUST00000048010	10	-1	34027389	34083711	Dse	protein_coding
ENSMUSG00000039497	ENSMUST00000217051	10	-1	34029620	34052241	Dse	protein_coding
ENSMUSG00000039497	ENSMUST00000215547	10	-1	34038859	34083631	Dse	protein_coding
ENSMUSG00000047514	ENSMUST00000061372	10	1	34158186	34161271	Tspyl1	protein_coding
ENSMUSG00000039480	ENSMUST00000129363	10	-1	34164284	34189679	Nt5dc1	protein_coding
ENSMUSG00000039485	ENSMUST00000047935	10	1	34173438	34177316	Tspyl4	protein_coding
ENSMUSG00000039480	ENSMUST00000105512	10	-1	34179605	34294535	Nt5dc1	protein_coding
ENSMUSG00000039480	ENSMUST00000047885	10	-1	34179605	34294548	Nt5dc1	protein_coding
ENSMUSG00000039480	ENSMUST00000213269	10	-1	34253724	34294464	Nt5dc1	protein_coding
ENSMUSG00000039462	ENSMUST00000105511	10	1	34265977	34273081	Col10a1	protein_coding
ENSMUSG00000039480	ENSMUST00000099973	10	-1	34273064	34294477	Nt5dc1	protein_coding
ENSMUSG00000019779	ENSMUST00000019913	10	1	34359395	34487274	Frk	protein_coding
ENSMUSG00000019779	ENSMUST00000170771	10	1	34359516	34485949	Frk	protein_coding
ENSMUSG00000063953	ENSMUST00000080898	10	-1	35584671	35587888	Amd2	protein_coding
ENSMUSG00000044499	ENSMUST00000167191	10	1	36382810	36709769	Hs3st5	protein_coding
ENSMUSG00000044499	ENSMUST00000058738	10	1	36382815	36710385	Hs3st5	protein_coding
ENSMUSG00000044499	ENSMUST00000168572	10	1	36383022	36710393	Hs3st5	protein_coding
ENSMUSG00000019777	ENSMUST00000019911	10	1	36850540	36877885	Hdac2	protein_coding
ENSMUSG00000019777	ENSMUST00000105510	10	1	36850566	36872107	Hdac2	protein_coding
ENSMUSG00000069662	ENSMUST00000092584	10	-1	37009371	37014916	Marcks	protein_coding
ENSMUSG00000094311	ENSMUST00000179279	10	-1	38696537	38697775	Rfpl4b	protein_coding
ENSMUSG00000019846	ENSMUST00000019992	10	1	38841511	38986184	Lama4	protein_coding
ENSMUSG00000051736	ENSMUST00000063204	10	-1	38994800	39009902	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000139743	10	-1	38994804	39009896	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000137132	10	-1	38994806	38999098	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000134279	10	-1	38994806	39009844	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000149949	10	-1	38994814	39009896	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000124941	10	-1	38994815	39009896	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000136546	10	-1	38994816	38998310	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000135785	10	-1	38994820	39009910	Fam229b	protein_coding
ENSMUSG00000051736	ENSMUST00000125042	10	-1	38994864	39009896	Fam229b	protein_coding
ENSMUSG00000019845	ENSMUST00000019991	10	1	39010019	39027054	Tube1	protein_coding
ENSMUSG00000062074	ENSMUST00000076713	10	-1	39026966	39039790	Ccn6	protein_coding
ENSMUSG00000019843	ENSMUST00000148152	10	1	39244851	39391664	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000063091	10	1	39245760	39441377	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000099967	10	1	39245794	39441368	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000126486	10	1	39245799	39440419	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000157009	10	1	39296005	39387855	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000135242	10	1	39330801	39440351	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000146287	10	1	39330911	39440351	Fyn	protein_coding
ENSMUSG00000019843	ENSMUST00000136659	10	1	39387735	39440418	Fyn	protein_coding
ENSMUSG00000019842	ENSMUST00000019987	10	1	39488930	39531303	Traf3ip2	protein_coding
ENSMUSG00000019841	ENSMUST00000019986	10	1	39608114	39751207	Rev3l	protein_coding
ENSMUSG00000019841	ENSMUST00000164763	10	1	39608360	39751202	Rev3l	protein_coding
ENSMUSG00000096687	ENSMUST00000178045	10	-1	39766009	39775211	Mfsd4b4	protein_coding
ENSMUSG00000096687	ENSMUST00000178563	10	-1	39766009	39775234	Mfsd4b4	protein_coding
ENSMUSG00000038528	ENSMUST00000073618	10	-1	39834032	39862639	Mfsd4b5	protein_coding
ENSMUSG00000038528	ENSMUST00000164566	10	-1	39844149	39862642	Mfsd4b5	protein_coding
ENSMUSG00000038528	ENSMUST00000170579	10	-1	39844151	39862635	Mfsd4b5	protein_coding
ENSMUSG00000038528	ENSMUST00000045524	10	-1	39849625	39862636	Mfsd4b5	protein_coding
ENSMUSG00000038528	ENSMUST00000170505	10	-1	39850600	39851261	Mfsd4b5	protein_coding
ENSMUSG00000038522	ENSMUST00000163705	10	-1	39877571	39901264	Mfsd4b1	protein_coding
ENSMUSG00000019838	ENSMUST00000092566	10	-1	39909528	40018250	Slc16a10	protein_coding
ENSMUSG00000019838	ENSMUST00000213827	10	-1	39913295	39952601	Slc16a10	protein_coding
ENSMUSG00000019838	ENSMUST00000213488	10	-1	39951387	40018251	Slc16a10	protein_coding
ENSMUSG00000038510	ENSMUST00000045114	10	-1	40099242	40122998	Rpf2	protein_coding
ENSMUSG00000038510	ENSMUST00000183309	10	-1	40099423	40123032	Rpf2	protein_coding
ENSMUSG00000038510	ENSMUST00000181995	10	-1	40099809	40122999	Rpf2	protein_coding
ENSMUSG00000038510	ENSMUST00000183052	10	-1	40099884	40123023	Rpf2	protein_coding
ENSMUSG00000038510	ENSMUST00000183114	10	-1	40101336	40122989	Rpf2	protein_coding
ENSMUSG00000019837	ENSMUST00000217537	10	-1	40123699	40133667	Gtf3c6	protein_coding
ENSMUSG00000019837	ENSMUST00000019982	10	-1	40125346	40133672	Gtf3c6	protein_coding
ENSMUSG00000019837	ENSMUST00000213628	10	-1	40125644	40133599	Gtf3c6	protein_coding
ENSMUSG00000019837	ENSMUST00000216847	10	-1	40125722	40133558	Gtf3c6	protein_coding
ENSMUSG00000019837	ENSMUST00000217141	10	-1	40127152	40134104	Gtf3c6	protein_coding
ENSMUSG00000075232	ENSMUST00000099945	10	-1	40163454	40178182	Amd1	protein_coding
ENSMUSG00000075232	ENSMUST00000238953	10	-1	40163454	40178182	Amd1	protein_coding
ENSMUSG00000075232	ENSMUST00000238969	10	-1	40163454	40178184	Amd1	protein_coding
ENSMUSG00000075232	ENSMUST00000214698	10	-1	40166214	40177572	Amd1	protein_coding
ENSMUSG00000038481	ENSMUST00000044672	10	1	40225304	40359814	Cdk19	protein_coding
ENSMUSG00000038481	ENSMUST00000095743	10	1	40225333	40358141	Cdk19	protein_coding
ENSMUSG00000019834	ENSMUST00000078314	10	1	40446332	40480128	Slc22a16	protein_coding
ENSMUSG00000019834	ENSMUST00000019978	10	1	40446609	40480124	Slc22a16	protein_coding
ENSMUSG00000063428	ENSMUST00000019977	10	1	40506007	40525927	Ddo	protein_coding
ENSMUSG00000063428	ENSMUST00000214102	10	1	40506016	40550813	Ddo	protein_coding
ENSMUSG00000063428	ENSMUST00000213503	10	1	40506020	40550911	Ddo	protein_coding
ENSMUSG00000063428	ENSMUST00000213442	10	1	40506042	40517564	Ddo	protein_coding
ENSMUSG00000063428	ENSMUST00000216830	10	1	40506073	40550911	Ddo	protein_coding
ENSMUSG00000045555	ENSMUST00000058747	10	1	40559278	40687079	Mettl24	protein_coding
ENSMUSG00000038446	ENSMUST00000044166	10	-1	40707617	40759307	Cdc40	protein_coding
ENSMUSG00000019831	ENSMUST00000019975	10	1	40759471	40814565	Wasf1	protein_coding
ENSMUSG00000019831	ENSMUST00000105509	10	1	40759823	40814566	Wasf1	protein_coding
ENSMUSG00000046922	ENSMUST00000061796	10	-1	40945973	40948281	Gpr6	protein_coding
ENSMUSG00000038417	ENSMUST00000043814	10	-1	41064168	41179256	Fig4	protein_coding
ENSMUSG00000091415	ENSMUST00000173494	10	1	41179976	41310530	Ak9	protein_coding
ENSMUSG00000019826	ENSMUST00000080771	10	1	41326379	41341570	Zbtb24	protein_coding
ENSMUSG00000019826	ENSMUST00000213797	10	1	41326423	41341570	Zbtb24	protein_coding
ENSMUSG00000019826	ENSMUST00000216656	10	1	41326431	41329464	Zbtb24	protein_coding
ENSMUSG00000019823	ENSMUST00000019967	10	1	41352310	41363026	Mical1	protein_coding
