ENSMUSG00000017688	ENSMUST00000108394	3	1	3699210	3723112	Hnf4g	protein_coding
ENSMUSG00000027674	ENSMUST00000108226	3	-1	33004103	33197231	Pex5l	protein_coding
ENSMUSG00000027674	ENSMUST00000108221	3	-1	33004779	33039228	Pex5l	protein_coding
ENSMUSG00000027677	ENSMUST00000099153	3	1	33853981	33869009	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000196139	3	1	33854340	33857083	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000200271	3	1	33854340	33862193	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000198529	3	1	33854359	33862048	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000117915	3	1	33854362	33866440	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000108210	3	1	33854400	33864093	Ttc14	protein_coding
ENSMUSG00000027677	ENSMUST00000196975	3	1	33854412	33861646	Ttc14	protein_coding
ENSMUSG00000027676	ENSMUST00000029222	3	-1	33866511	33898450	Ccdc39	protein_coding
ENSMUSG00000027680	ENSMUST00000001620	3	1	34074092	34123491	Fxr1	protein_coding
ENSMUSG00000027680	ENSMUST00000167354	3	1	34074247	34123486	Fxr1	protein_coding
ENSMUSG00000027680	ENSMUST00000198051	3	1	34074254	34123494	Fxr1	protein_coding
ENSMUSG00000027680	ENSMUST00000197694	3	1	34074257	34123494	Fxr1	protein_coding
ENSMUSG00000027680	ENSMUST00000200392	3	1	34074257	34124471	Fxr1	protein_coding
ENSMUSG00000027680	ENSMUST00000197853	3	1	34093683	34100686	Fxr1	protein_coding
ENSMUSG00000027679	ENSMUST00000011029	3	-1	34110169	34135461	Dnajc19	protein_coding
ENSMUSG00000027679	ENSMUST00000108195	3	-1	34131428	34135470	Dnajc19	protein_coding
ENSMUSG00000027679	ENSMUST00000120805	3	-1	34131473	34135459	Dnajc19	protein_coding
ENSMUSG00000027679	ENSMUST00000117223	3	-1	34131583	34135411	Dnajc19	protein_coding
ENSMUSG00000074637	ENSMUST00000099151	3	1	34704554	34706610	Sox2	protein_coding
ENSMUSG00000037400	ENSMUST00000029257	3	1	35808283	35910425	Atp11b	protein_coding
ENSMUSG00000037400	ENSMUST00000199892	3	1	35842264	35861117	Atp11b	protein_coding
ENSMUSG00000037400	ENSMUST00000198599	3	1	35843755	35910423	Atp11b	protein_coding
ENSMUSG00000037400	ENSMUST00000197764	3	1	35893203	35910425	Atp11b	protein_coding
ENSMUSG00000027708	ENSMUST00000178098	3	-1	35946254	35986483	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000108182	3	-1	35946254	35987621	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000198389	3	-1	35947655	35984223	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000200661	3	-1	35951607	35986483	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000148465	3	-1	35951624	35991594	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000198362	3	-1	35970463	35975337	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000196270	3	-1	35973147	35984268	Dcun1d1	protein_coding
ENSMUSG00000027708	ENSMUST00000199173	3	-1	35973150	35991588	Dcun1d1	protein_coding
ENSMUSG00000027709	ENSMUST00000029259	3	-1	36013982	36054827	Mccc1	protein_coding
ENSMUSG00000047696	ENSMUST00000200469	3	-1	36061393	36107696	Ccdc144b	protein_coding
ENSMUSG00000047696	ENSMUST00000166644	3	-1	36064809	36107681	Ccdc144b	protein_coding
ENSMUSG00000027710	ENSMUST00000011492	3	1	36120128	36147002	Acad9	protein_coding
ENSMUSG00000027710	ENSMUST00000196648	3	1	36120216	36130169	Acad9	protein_coding
ENSMUSG00000033883	ENSMUST00000197653	3	1	36205166	36224491	Zfp267	protein_coding
ENSMUSG00000033883	ENSMUST00000205077	3	1	36205311	36216823	Zfp267	protein_coding
ENSMUSG00000033883	ENSMUST00000165956	3	1	36213671	36224484	Zfp267	protein_coding
ENSMUSG00000058400	ENSMUST00000197447	3	-1	36233573	36276424	Qrfpr	protein_coding
ENSMUSG00000058400	ENSMUST00000091227	3	-1	36233575	36276462	Qrfpr	protein_coding
ENSMUSG00000027712	ENSMUST00000029266	3	-1	36503072	36530043	Anxa5	protein_coding
ENSMUSG00000027712	ENSMUST00000199478	3	-1	36506354	36529808	Anxa5	protein_coding
ENSMUSG00000027713	ENSMUST00000029268	3	1	36530086	36536448	1810062G17Rik	protein_coding
ENSMUSG00000085007	ENSMUST00000124606	3	-1	36569206	36575962	Smim43	protein_coding
ENSMUSG00000027714	ENSMUST00000029269	3	1	36606755	36619876	Exosc9	protein_coding
ENSMUSG00000027714	ENSMUST00000136890	3	1	36606787	36611100	Exosc9	protein_coding
ENSMUSG00000027714	ENSMUST00000156100	3	1	36609702	36617395	Exosc9	protein_coding
ENSMUSG00000027714	ENSMUST00000131316	3	1	36616245	36619794	Exosc9	protein_coding
ENSMUSG00000027715	ENSMUST00000029270	3	-1	36619014	36626299	Ccna2	protein_coding
ENSMUSG00000027715	ENSMUST00000196316	3	-1	36620127	36625700	Ccna2	protein_coding
ENSMUSG00000037325	ENSMUST00000040148	3	-1	36627291	36667538	Bbs7	protein_coding
ENSMUSG00000037325	ENSMUST00000108156	3	-1	36627291	36667626	Bbs7	protein_coding
ENSMUSG00000037325	ENSMUST00000108155	3	-1	36629020	36667434	Bbs7	protein_coding
ENSMUSG00000037325	ENSMUST00000142333	3	-1	36664331	36667538	Bbs7	protein_coding
ENSMUSG00000027716	ENSMUST00000029271	3	-1	36674631	36744316	Trpc3	protein_coding
ENSMUSG00000037270	ENSMUST00000057272	3	1	36917255	37107182	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000152564	3	1	36924147	37107182	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000211820	3	1	36924177	37046876	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000146948	3	1	37061335	37107164	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000141740	3	1	37065726	37107165	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000138950	3	1	37065857	37107163	4932438A13Rik	protein_coding
ENSMUSG00000037270	ENSMUST00000138152	3	1	37068653	37084175	4932438A13Rik	protein_coding
ENSMUSG00000027719	ENSMUST00000144629	3	1	37117676	37166661	Adad1	protein_coding
ENSMUSG00000027719	ENSMUST00000029274	3	1	37117780	37165661	Adad1	protein_coding
ENSMUSG00000027719	ENSMUST00000147773	3	1	37139239	37176079	Adad1	protein_coding
ENSMUSG00000027720	ENSMUST00000029275	3	-1	37174672	37180108	Il2	protein_coding
ENSMUSG00000027718	ENSMUST00000029273	3	-1	37276908	37286767	Il21	protein_coding
ENSMUSG00000027718	ENSMUST00000161015	3	-1	37279486	37286714	Il21	protein_coding
ENSMUSG00000045031	ENSMUST00000071400	3	-1	37361898	37366595	Cetn4	protein_coding
ENSMUSG00000045031	ENSMUST00000102955	3	-1	37362771	37366595	Cetn4	protein_coding
ENSMUSG00000045031	ENSMUST00000140956	3	-1	37362771	37366595	Cetn4	protein_coding
ENSMUSG00000045031	ENSMUST00000075537	3	-1	37362909	37366569	Cetn4	protein_coding
ENSMUSG00000045031	ENSMUST00000125252	3	-1	37363494	37366857	Cetn4	protein_coding
ENSMUSG00000051444	ENSMUST00000057975	3	1	37366703	37375599	Bbs12	protein_coding
ENSMUSG00000051444	ENSMUST00000108121	3	1	37366705	37375602	Bbs12	protein_coding
ENSMUSG00000037225	ENSMUST00000138563	3	1	37402495	37459526	Fgf2	protein_coding
ENSMUSG00000037225	ENSMUST00000200585	3	1	37402802	37464257	Fgf2	protein_coding
ENSMUSG00000037225	ENSMUST00000038885	3	1	37402999	37458946	Fgf2	protein_coding
ENSMUSG00000037225	ENSMUST00000108120	3	1	37434904	37458946	Fgf2	protein_coding
ENSMUSG00000037225	ENSMUST00000091203	3	1	37434904	37458946	Fgf2	protein_coding
ENSMUSG00000050174	ENSMUST00000108118	3	-1	37459059	37473729	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000108117	3	-1	37459059	37473729	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000052645	3	-1	37459059	37473745	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000146324	3	-1	37459059	37474335	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000141438	3	-1	37459131	37474360	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000099130	3	-1	37459135	37473739	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000149449	3	-1	37459505	37473722	Nudt6	protein_coding
ENSMUSG00000050174	ENSMUST00000138949	3	-1	37466520	37473715	Nudt6	protein_coding
ENSMUSG00000027722	ENSMUST00000108112	3	1	37474045	37633245	Spata5	protein_coding
ENSMUSG00000027722	ENSMUST00000029277	3	1	37474447	37633245	Spata5	protein_coding
ENSMUSG00000027722	ENSMUST00000198968	3	1	37474461	37633245	Spata5	protein_coding
ENSMUSG00000037211	ENSMUST00000108109	3	1	37694096	37698747	Spry1	protein_coding
ENSMUSG00000037211	ENSMUST00000038569	3	1	37694107	37698747	Spry1	protein_coding
ENSMUSG00000037211	ENSMUST00000108107	3	1	37694229	37698747	Spry1	protein_coding
ENSMUSG00000058174	ENSMUST00000079755	3	-1	37768339	37778559	Gm5148	protein_coding
ENSMUSG00000058174	ENSMUST00000108105	3	-1	37768347	37778478	Gm5148	protein_coding
ENSMUSG00000058174	ENSMUST00000099128	3	-1	37768475	37778639	Gm5148	protein_coding
ENSMUSG00000044864	ENSMUST00000120875	3	-1	38503408	38538993	Ankrd50	protein_coding
ENSMUSG00000044864	ENSMUST00000156038	3	-1	38503800	38537240	Ankrd50	protein_coding
ENSMUSG00000044864	ENSMUST00000094300	3	-1	38506228	38509706	Ankrd50	protein_coding
ENSMUSG00000046743	ENSMUST00000061260	3	1	38941089	39066134	Fat4	protein_coding
ENSMUSG00000060798	ENSMUST00000061590	3	1	40585435	40609046	Intu	protein_coding
ENSMUSG00000060798	ENSMUST00000091186	3	1	40594916	40659204	Intu	protein_coding
ENSMUSG00000060798	ENSMUST00000204176	3	1	40627051	40646954	Intu	protein_coding
ENSMUSG00000069041	ENSMUST00000091184	3	1	40663285	40680527	Slc25a31	protein_coding
ENSMUSG00000025757	ENSMUST00000203353	3	1	40699814	40736030	Hspa4l	protein_coding
ENSMUSG00000025757	ENSMUST00000204702	3	1	40699862	40750538	Hspa4l	protein_coding
ENSMUSG00000025757	ENSMUST00000203496	3	1	40699916	40715300	Hspa4l	protein_coding
ENSMUSG00000025757	ENSMUST00000108086	3	1	40700300	40744019	Hspa4l	protein_coding
ENSMUSG00000025758	ENSMUST00000026858	3	1	40754454	40771318	Plk4	protein_coding
ENSMUSG00000025758	ENSMUST00000203295	3	1	40754489	40771318	Plk4	protein_coding
ENSMUSG00000025758	ENSMUST00000167556	3	1	40754689	40770852	Plk4	protein_coding
ENSMUSG00000025758	ENSMUST00000204473	3	1	40755216	40759448	Plk4	protein_coding
ENSMUSG00000025758	ENSMUST00000204032	3	1	40767173	40771317	Plk4	protein_coding
ENSMUSG00000025759	ENSMUST00000026859	3	-1	40772538	40801320	Mfsd8	protein_coding
ENSMUSG00000025759	ENSMUST00000204907	3	-1	40786449	40800969	Mfsd8	protein_coding
ENSMUSG00000025759	ENSMUST00000204017	3	-1	40791524	40801251	Mfsd8	protein_coding
ENSMUSG00000037818	ENSMUST00000108078	3	1	40801405	40890742	Abhd18	protein_coding
ENSMUSG00000037818	ENSMUST00000159774	3	1	40848580	40892573	Abhd18	protein_coding
ENSMUSG00000037818	ENSMUST00000203472	3	1	40848698	40871533	Abhd18	protein_coding
ENSMUSG00000037818	ENSMUST00000203650	3	1	40848741	40878213	Abhd18	protein_coding
ENSMUSG00000037818	ENSMUST00000108077	3	1	40848757	40891572	Abhd18	protein_coding
ENSMUSG00000037818	ENSMUST00000203892	3	1	40848780	40871855	Abhd18	protein_coding
ENSMUSG00000074619	ENSMUST00000099123	3	-1	40854631	40856978	1700034I23Rik	protein_coding
ENSMUSG00000025762	ENSMUST00000048490	3	1	40904263	40932217	Larp1b	protein_coding
ENSMUSG00000025762	ENSMUST00000191805	3	1	40905066	40932228	Larp1b	protein_coding
ENSMUSG00000025762	ENSMUST00000191872	3	1	40905227	40932064	Larp1b	protein_coding
ENSMUSG00000025762	ENSMUST00000200432	3	1	40905253	40916663	Larp1b	protein_coding
ENSMUSG00000025762	ENSMUST00000099121	3	1	40978808	40993671	Larp1b	protein_coding
ENSMUSG00000025762	ENSMUST00000026862	3	1	40988379	40994631	Larp1b	protein_coding
ENSMUSG00000049940	ENSMUST00000058578	3	-1	41020761	41037481	Pgrmc2	protein_coding
ENSMUSG00000025764	ENSMUST00000026865	3	1	41510166	41571299	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000194181	3	1	41510176	41548216	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000195846	3	1	41510195	41551055	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000163764	3	1	41517804	41571293	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000170711	3	1	41518042	41568493	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000168086	3	1	41519289	41570547	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000191952	3	1	41519355	41561130	Jade1	protein_coding
ENSMUSG00000025764	ENSMUST00000192451	3	1	41551102	41559235	Jade1	protein_coding
ENSMUSG00000059834	ENSMUST00000026866	3	-1	41581155	41696949	Sclt1	protein_coding
ENSMUSG00000025766	ENSMUST00000120167	3	1	41697046	41710766	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000108065	3	1	41697049	41713365	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000146165	3	1	41697053	41713374	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000192193	3	1	41697053	41713374	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000119572	3	1	41697089	41713374	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000026867	3	1	41697098	41712095	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000026868	3	1	41697160	41708219	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000194346	3	1	41699105	41710590	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000195882	3	1	41700920	41710606	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000193075	3	1	41701147	41757755	D3Ertd751e	protein_coding
ENSMUSG00000025766	ENSMUST00000195030	3	1	41705631	41710927	D3Ertd751e	protein_coding
ENSMUSG00000049100	ENSMUST00000193252	3	1	45332833	45337470	Pcdh10	protein_coding
ENSMUSG00000049100	ENSMUST00000171554	3	1	45332841	45357080	Pcdh10	protein_coding
ENSMUSG00000049100	ENSMUST00000166126	3	1	45332860	45390058	Pcdh10	protein_coding
ENSMUSG00000049100	ENSMUST00000170695	3	1	45332862	45378146	Pcdh10	protein_coding
ENSMUSG00000090919	ENSMUST00000166505	3	-1	46396632	46402376	Pabpc4l	protein_coding
ENSMUSG00000090919	ENSMUST00000192793	3	-1	46396632	46402654	Pabpc4l	protein_coding
ENSMUSG00000090919	ENSMUST00000195436	3	-1	46401127	46402376	Pabpc4l	protein_coding
ENSMUSG00000090919	ENSMUST00000195537	3	-1	46401491	46402355	Pabpc4l	protein_coding
ENSMUSG00000037892	ENSMUST00000035931	3	-1	49697745	49711765	Pcdh18	protein_coding
ENSMUSG00000037892	ENSMUST00000191794	3	-1	49697747	49711734	Pcdh18	protein_coding
ENSMUSG00000037892	ENSMUST00000194603	3	-1	49706870	49709913	Pcdh18	protein_coding
ENSMUSG00000027737	ENSMUST00000194462	3	-1	49846975	50398063	Slc7a11	protein_coding
ENSMUSG00000027737	ENSMUST00000029297	3	-1	50319387	50398060	Slc7a11	protein_coding
ENSMUSG00000023087	ENSMUST00000023849	3	1	51131868	51159065	Noct	protein_coding
ENSMUSG00000023087	ENSMUST00000167780	3	1	51131891	51159052	Noct	protein_coding
ENSMUSG00000023087	ENSMUST00000144826	3	1	51147627	51159045	Noct	protein_coding
ENSMUSG00000023087	ENSMUST00000193018	3	1	51150829	51157207	Noct	protein_coding
ENSMUSG00000037174	ENSMUST00000194641	3	-1	51160141	51248084	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000062009	3	-1	51162652	51248065	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000091144	3	-1	51163084	51184836	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000108051	3	-1	51163086	51184935	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000108053	3	-1	51163086	51184996	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000163748	3	-1	51163106	51233408	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000195432	3	-1	51172291	51184789	Elf2	protein_coding
ENSMUSG00000037174	ENSMUST00000156983	3	-1	51172471	51184865	Elf2	protein_coding
ENSMUSG00000037161	ENSMUST00000108046	3	-1	51295833	51303947	Mgarp	protein_coding
ENSMUSG00000037161	ENSMUST00000038154	3	-1	51295833	51303969	Mgarp	protein_coding
ENSMUSG00000037161	ENSMUST00000141156	3	-1	51295833	51304159	Mgarp	protein_coding
ENSMUSG00000037152	ENSMUST00000038108	3	-1	51312098	51316409	Ndufc1	protein_coding
ENSMUSG00000037152	ENSMUST00000193279	3	-1	51313003	51316385	Ndufc1	protein_coding
ENSMUSG00000063273	ENSMUST00000193266	3	1	51322569	51383928	Naa15	protein_coding
ENSMUSG00000063273	ENSMUST00000029303	3	1	51323437	51383406	Naa15	protein_coding
ENSMUSG00000063273	ENSMUST00000192419	3	1	51324035	51350284	Naa15	protein_coding
ENSMUSG00000063273	ENSMUST00000192197	3	1	51349327	51355980	Naa15	protein_coding
ENSMUSG00000027739	ENSMUST00000192172	3	1	51391351	51391947	Rab33b	protein_coding
ENSMUSG00000027739	ENSMUST00000054387	3	1	51391387	51403653	Rab33b	protein_coding
ENSMUSG00000037111	ENSMUST00000037141	3	-1	51422740	51468300	Setd7	protein_coding
ENSMUSG00000074604	ENSMUST00000099106	3	1	51568600	51590096	Mgst2	protein_coding
ENSMUSG00000074604	ENSMUST00000159554	3	1	51568635	51590096	Mgst2	protein_coding
ENSMUSG00000074604	ENSMUST00000161590	3	1	51568646	51590091	Mgst2	protein_coding
ENSMUSG00000061143	ENSMUST00000118075	3	-1	51593328	51703957	Maml3	protein_coding
ENSMUSG00000061143	ENSMUST00000121440	3	-1	51593328	52012497	Maml3	protein_coding
ENSMUSG00000044167	ENSMUST00000053764	3	1	52175757	52260642	Foxo1	protein_coding
ENSMUSG00000027742	ENSMUST00000036665	3	-1	52889296	52924658	Cog6	protein_coding
ENSMUSG00000027742	ENSMUST00000193432	3	-1	52892148	52924637	Cog6	protein_coding
ENSMUSG00000027742	ENSMUST00000195183	3	-1	52900938	52924639	Cog6	protein_coding
ENSMUSG00000048332	ENSMUST00000059562	3	1	52948949	53169100	Lhfp	protein_coding
ENSMUSG00000048332	ENSMUST00000147139	3	1	52949004	53169100	Lhfp	protein_coding
ENSMUSG00000042997	ENSMUST00000056749	3	-1	53356004	53370753	Nhlrc3	protein_coding
ENSMUSG00000049504	ENSMUST00000058577	3	1	53371087	53389176	Proser1	protein_coding
ENSMUSG00000027744	ENSMUST00000029307	3	1	53396148	53415923	Stoml3	protein_coding
ENSMUSG00000037016	ENSMUST00000091137	3	-1	53421359	53564776	Frem2	protein_coding
ENSMUSG00000078742	ENSMUST00000108014	3	1	53752507	53752699	Gm10985	protein_coding
ENSMUSG00000027746	ENSMUST00000146598	3	-1	53760797	53771251	Ufm1	protein_coding
ENSMUSG00000027746	ENSMUST00000122330	3	-1	53766232	53771187	Ufm1	protein_coding
ENSMUSG00000027748	ENSMUST00000029311	3	1	54063478	54225892	Trpc4	protein_coding
ENSMUSG00000027748	ENSMUST00000200048	3	1	54063525	54225888	Trpc4	protein_coding
ENSMUSG00000027750	ENSMUST00000117373	3	1	54268530	54298455	Postn	protein_coding
ENSMUSG00000027750	ENSMUST00000107985	3	1	54268530	54298458	Postn	protein_coding
ENSMUSG00000027750	ENSMUST00000073012	3	1	54268546	54298455	Postn	protein_coding
ENSMUSG00000027750	ENSMUST00000081564	3	1	54268564	54297873	Postn	protein_coding
ENSMUSG00000027750	ENSMUST00000143258	3	1	54284981	54298068	Postn	protein_coding
ENSMUSG00000027751	ENSMUST00000197502	3	1	54600228	54636057	Supt20	protein_coding
ENSMUSG00000027751	ENSMUST00000200441	3	1	54600244	54636183	Supt20	protein_coding
ENSMUSG00000027751	ENSMUST00000029315	3	1	54600244	54636183	Supt20	protein_coding
ENSMUSG00000027751	ENSMUST00000199655	3	1	54600256	54614307	Supt20	protein_coding
ENSMUSG00000027751	ENSMUST00000199652	3	1	54600283	54614538	Supt20	protein_coding
ENSMUSG00000027751	ENSMUST00000170552	3	1	54600526	54624258	Supt20	protein_coding
ENSMUSG00000094487	ENSMUST00000178832	3	-1	54620597	54621774	Gm21958	protein_coding
ENSMUSG00000027752	ENSMUST00000029316	3	-1	54636099	54642814	Exosc8	protein_coding
ENSMUSG00000027752	ENSMUST00000153224	3	-1	54639414	54642467	Exosc8	protein_coding
ENSMUSG00000036632	ENSMUST00000044567	3	1	54642960	54657216	Alg5	protein_coding
ENSMUSG00000027796	ENSMUST00000029371	3	1	54663003	54708678	Smad9	protein_coding
ENSMUSG00000036615	ENSMUST00000044373	3	-1	54710536	54715212	Rfxap	protein_coding
ENSMUSG00000056306	ENSMUST00000162201	3	-1	54804489	54822452	Sertm1	protein_coding
ENSMUSG00000056306	ENSMUST00000070342	3	-1	54804492	54823308	Sertm1	protein_coding
ENSMUSG00000027793	ENSMUST00000198102	3	-1	54952890	54958059	Ccna1	protein_coding
ENSMUSG00000027793	ENSMUST00000029368	3	-1	54952896	54962476	Ccna1	protein_coding
ENSMUSG00000027793	ENSMUST00000198320	3	-1	54952898	54962463	Ccna1	protein_coding
ENSMUSG00000027793	ENSMUST00000197238	3	-1	54952899	54962922	Ccna1	protein_coding
ENSMUSG00000027793	ENSMUST00000199144	3	-1	54958007	54962903	Ccna1	protein_coding
ENSMUSG00000027793	ENSMUST00000199352	3	-1	54958401	54962458	Ccna1	protein_coding
ENSMUSG00000036580	ENSMUST00000044116	3	1	55019529	55044743	Spg20	protein_coding
ENSMUSG00000036580	ENSMUST00000107971	3	1	55019550	55044732	Spg20	protein_coding
ENSMUSG00000036580	ENSMUST00000118118	3	1	55019587	55044738	Spg20	protein_coding
ENSMUSG00000036580	ENSMUST00000117341	3	1	55019808	55037115	Spg20	protein_coding
ENSMUSG00000036580	ENSMUST00000149767	3	1	55020017	55024682	Spg20	protein_coding
ENSMUSG00000036580	ENSMUST00000146109	3	1	55023598	55024754	Spg20	protein_coding
ENSMUSG00000048655	ENSMUST00000052904	3	1	55044760	55080356	Ccdc169	protein_coding
ENSMUSG00000048655	ENSMUST00000118963	3	1	55047459	55077923	Ccdc169	protein_coding
ENSMUSG00000048655	ENSMUST00000061099	3	1	55047459	55078975	Ccdc169	protein_coding
ENSMUSG00000048655	ENSMUST00000153009	3	1	55047476	55064496	Ccdc169	protein_coding
ENSMUSG00000027794	ENSMUST00000029369	3	1	55089449	55117378	Sohlh2	protein_coding
ENSMUSG00000027797	ENSMUST00000196745	3	1	55149785	55446489	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000167204	3	1	55149947	55378737	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000054237	3	1	55149947	55446485	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000200348	3	1	55154492	55154904	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000199585	3	1	55369149	55378739	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000070418	3	1	55369179	55446485	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000198412	3	1	55369320	55443973	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000199169	3	1	55369337	55424621	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000199702	3	1	55369337	55442556	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000198437	3	1	55369337	55443972	Dclk1	protein_coding
ENSMUSG00000027797	ENSMUST00000200352	3	1	55369393	55429703	Dclk1	protein_coding
