ENSMUSG00000054753	ENSMUST00000203937	7	-1	3212159	3218931	AU018091	protein_coding
ENSMUSG00000055150	ENSMUST00000208390	7	1	6366309	6383916	Zfp78	protein_coding
ENSMUSG00000055150	ENSMUST00000208763	7	1	6366331	6381339	Zfp78	protein_coding
ENSMUSG00000055150	ENSMUST00000208030	7	1	6366335	6382907	Zfp78	protein_coding
ENSMUSG00000055150	ENSMUST00000207314	7	1	6366379	6385604	Zfp78	protein_coding
ENSMUSG00000055150	ENSMUST00000086323	7	1	6374363	6382490	Zfp78	protein_coding
ENSMUSG00000055150	ENSMUST00000108559	7	1	6374363	6382490	Zfp78	protein_coding
ENSMUSG00000062861	ENSMUST00000081022	7	1	6386294	6399914	Zfp28	protein_coding
ENSMUSG00000062861	ENSMUST00000207465	7	1	6392535	6396772	Zfp28	protein_coding
ENSMUSG00000062861	ENSMUST00000208338	7	1	6392753	6396588	Zfp28	protein_coding
ENSMUSG00000062861	ENSMUST00000207809	7	1	6393456	6396780	Zfp28	protein_coding
ENSMUSG00000093536	ENSMUST00000161855	7	1	6401714	6432449	Smim17	protein_coding
ENSMUSG00000093536	ENSMUST00000160218	7	1	6418174	6435092	Smim17	protein_coding
ENSMUSG00000090824	ENSMUST00000218906	7	1	6441687	6445160	Olfr1344	protein_coding
ENSMUSG00000090824	ENSMUST00000168341	7	1	6442835	6443895	Olfr1344	protein_coding
ENSMUSG00000048620	ENSMUST00000214301	7	1	6459167	6469816	Olfr1336	protein_coding
ENSMUSG00000048620	ENSMUST00000056120	7	1	6463510	6464454	Olfr1336	protein_coding
ENSMUSG00000054938	ENSMUST00000207658	7	1	6470100	6481111	Olfr1346	protein_coding
ENSMUSG00000054938	ENSMUST00000215302	7	1	6470100	6481111	Olfr1346	protein_coding
ENSMUSG00000054938	ENSMUST00000056144	7	1	6477087	6478137	Olfr1346	protein_coding
ENSMUSG00000096228	ENSMUST00000209866	7	-1	6481321	6489940	Olfr5	protein_coding
ENSMUSG00000096228	ENSMUST00000086318	7	-1	6483215	6489812	Olfr5	protein_coding
ENSMUSG00000034583	ENSMUST00000207339	7	-1	6490428	6502754	Olfr1347	protein_coding
ENSMUSG00000034583	ENSMUST00000036357	7	-1	6490912	6491875	Olfr1347	protein_coding
ENSMUSG00000034583	ENSMUST00000220413	7	-1	6490912	6491875	Olfr1347	protein_coding
ENSMUSG00000034583	ENSMUST00000209055	7	-1	6491500	6502647	Olfr1347	protein_coding
ENSMUSG00000093877	ENSMUST00000209029	7	-1	6502792	6511705	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000214383	7	-1	6502792	6511705	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000213549	7	-1	6502792	6511747	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000208066	7	-1	6504185	6505319	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000086319	7	-1	6504285	6505324	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000209097	7	-1	6504813	6511557	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000207624	7	-1	6504827	6511711	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000208207	7	-1	6504927	6511686	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000207055	7	-1	6504952	6511472	Olfr1348	protein_coding
ENSMUSG00000093877	ENSMUST00000208623	7	-1	6505036	6511655	Olfr1348	protein_coding
ENSMUSG00000048067	ENSMUST00000213504	7	-1	6516268	6525801	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000216447	7	-1	6516268	6525833	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000213656	7	-1	6516268	6525887	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000051982	7	-1	6517395	6518448	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000207820	7	-1	6517395	6525949	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000207043	7	-1	6517852	6523304	Olfr1349	protein_coding
ENSMUSG00000048067	ENSMUST00000207075	7	-1	6517941	6523304	Olfr1349	protein_coding
ENSMUSG00000056696	ENSMUST00000219278	7	1	6567840	6574400	Olfr1350	protein_coding
ENSMUSG00000056696	ENSMUST00000207221	7	1	6567840	6574400	Olfr1350	protein_coding
ENSMUSG00000056696	ENSMUST00000070985	7	1	6572992	6573918	Olfr1350	protein_coding
ENSMUSG00000002266	ENSMUST00000002336	7	-1	6674268	6699449	Zim1	protein_coding
ENSMUSG00000002266	ENSMUST00000122432	7	-1	6679006	6699428	Zim1	protein_coding
ENSMUSG00000002266	ENSMUST00000203908	7	-1	6679922	6691671	Zim1	protein_coding
ENSMUSG00000002265	ENSMUST00000239104	7	-1	6706891	6733420	Peg3	protein_coding
ENSMUSG00000002265	ENSMUST00000051209	7	-1	6706891	6733420	Peg3	protein_coding
ENSMUSG00000051527	ENSMUST00000200535	7	1	6733582	6970218	Usp29	protein_coding
ENSMUSG00000051527	ENSMUST00000197117	7	1	6733740	6964753	Usp29	protein_coding
ENSMUSG00000051527	ENSMUST00000198068	7	1	6950601	6967824	Usp29	protein_coding
ENSMUSG00000051527	ENSMUST00000054055	7	1	6964159	6966768	Usp29	protein_coding
ENSMUSG00000070837	ENSMUST00000208049	7	1	6998299	7006090	Aurkc	protein_coding
ENSMUSG00000070837	ENSMUST00000086248	7	1	6998382	7006090	Aurkc	protein_coding
ENSMUSG00000070837	ENSMUST00000208518	7	1	6998384	7003061	Aurkc	protein_coding
ENSMUSG00000070837	ENSMUST00000207711	7	1	6998502	7006090	Aurkc	protein_coding
ENSMUSG00000070837	ENSMUST00000207660	7	1	6998668	7006087	Aurkc	protein_coding
ENSMUSG00000062116	ENSMUST00000056246	7	-1	7117689	7124487	Zfp954	protein_coding
ENSMUSG00000063535	ENSMUST00000211240	7	-1	7130072	7139723	Zfp773	protein_coding
ENSMUSG00000063535	ENSMUST00000032622	7	-1	7133674	7139754	Zfp773	protein_coding
ENSMUSG00000034538	ENSMUST00000051435	7	1	7174329	7186561	Zfp418	protein_coding
ENSMUSG00000066838	ENSMUST00000074455	7	-1	7205116	7212997	Zfp772	protein_coding
ENSMUSG00000110105	ENSMUST00000209833	7	-1	7216016	7281231	Gm45844	protein_coding
ENSMUSG00000110105	ENSMUST00000209325	7	-1	7231608	7281288	Gm45844	protein_coding
ENSMUSG00000095730	ENSMUST00000170922	7	-1	7234326	7250327	Vmn2r29	protein_coding
ENSMUSG00000110105	ENSMUST00000210333	7	-1	7236330	7270275	Gm45844	protein_coding
ENSMUSG00000110105	ENSMUST00000173842	7	-1	7237341	7270279	Gm45844	protein_coding
ENSMUSG00000000605	ENSMUST00000000619	7	-1	7285308	7302532	Clcn4	protein_coding
ENSMUSG00000000605	ENSMUST00000210061	7	-1	7287054	7301805	Clcn4	protein_coding
ENSMUSG00000000605	ENSMUST00000210594	7	-1	7287101	7302261	Clcn4	protein_coding
ENSMUSG00000000605	ENSMUST00000210362	7	-1	7297018	7299843	Clcn4	protein_coding
ENSMUSG00000070847	ENSMUST00000174368	7	-1	7313436	7340608	Vmn2r30	protein_coding
ENSMUSG00000070847	ENSMUST00000072475	7	-1	7313436	7340608	Vmn2r30	protein_coding
ENSMUSG00000096373	ENSMUST00000075108	7	-1	7381250	7402702	Vmn2r31	protein_coding
ENSMUSG00000096743	ENSMUST00000094866	7	-1	7465095	7483017	Vmn2r32	protein_coding
ENSMUSG00000096691	ENSMUST00000165921	7	-1	7553966	7569785	Vmn2r33	protein_coding
ENSMUSG00000070841	ENSMUST00000173459	7	-1	7673803	7692512	Vmn2r34	protein_coding
ENSMUSG00000096399	ENSMUST00000169683	7	-1	7789150	7822866	Vmn2r35	protein_coding
ENSMUSG00000091651	ENSMUST00000170402	7	-1	7878953	7905494	Vmn2r36	protein_coding
ENSMUSG00000090892	ENSMUST00000168807	7	-1	8139949	8164653	Vmn2r41	protein_coding
ENSMUSG00000070844	ENSMUST00000086282	7	-1	8185371	8203319	Vmn2r42	protein_coding
ENSMUSG00000070844	ENSMUST00000146278	7	-1	8185371	8203319	Vmn2r42	protein_coding
ENSMUSG00000070844	ENSMUST00000142934	7	-1	8185371	8203319	Vmn2r42	protein_coding
ENSMUSG00000053720	ENSMUST00000066317	7	-1	8247347	8263598	Vmn2r43	protein_coding
ENSMUSG00000094098	ENSMUST00000166499	7	-1	8369163	8386332	Vmn2r44	protein_coding
ENSMUSG00000090662	ENSMUST00000164845	7	-1	8472562	8492074	Vmn2r45	protein_coding
ENSMUSG00000090864	ENSMUST00000171942	7	-1	8909771	8934434	Vmn2r40	protein_coding
ENSMUSG00000096658	ENSMUST00000174388	7	-1	9016805	9033797	Vmn2r39	protein_coding
ENSMUSG00000095773	ENSMUST00000108554	7	-1	9076774	9100880	Vmn2r38	protein_coding
ENSMUSG00000066828	ENSMUST00000072787	7	-1	9208545	9226652	Vmn2r37	protein_coding
ENSMUSG00000096294	ENSMUST00000174433	7	-1	9549767	9575286	Gm10302	protein_coding
ENSMUSG00000095914	ENSMUST00000165611	7	-1	9661551	9687512	Vmn2r48	protein_coding
ENSMUSG00000096180	ENSMUST00000108550	7	-1	9710172	9726184	Vmn2r49	protein_coding
ENSMUSG00000094606	ENSMUST00000074943	7	-1	9769763	9787223	Vmn2r50	protein_coding
ENSMUSG00000094606	ENSMUST00000086298	7	-1	9769763	9787223	Vmn2r50	protein_coding
ENSMUSG00000058685	ENSMUST00000094863	7	-1	9821125	9839668	Vmn2r51	protein_coding
ENSMUSG00000091930	ENSMUST00000232927	7	-1	9887133	9910500	Vmn2r52	protein_coding
ENSMUSG00000091930	ENSMUST00000164918	7	-1	9887133	9910500	Vmn2r52	protein_coding
ENSMUSG00000043066	ENSMUST00000227719	7	-1	10006918	10011933	Vmn1r66	protein_coding
ENSMUSG00000043066	ENSMUST00000228622	7	-1	10006918	10011933	Vmn1r66	protein_coding
ENSMUSG00000043066	ENSMUST00000228086	7	-1	10006918	10011933	Vmn1r66	protein_coding
ENSMUSG00000043066	ENSMUST00000060374	7	-1	10007755	10009278	Vmn1r66	protein_coding
ENSMUSG00000046716	ENSMUST00000226237	7	1	10177258	10183129	Vmn1r67	protein_coding
ENSMUSG00000046716	ENSMUST00000055964	7	1	10180716	10183129	Vmn1r67	protein_coding
ENSMUSG00000030393	ENSMUST00000032551	7	-1	10221156	10229321	Zik1	protein_coding
ENSMUSG00000047031	ENSMUST00000236246	7	-1	10256351	10292412	Vmn1r68	protein_coding
ENSMUSG00000047031	ENSMUST00000058362	7	-1	10261137	10262096	Vmn1r68	protein_coding
ENSMUSG00000091662	ENSMUST00000163658	7	-1	10312857	10315414	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000226190	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000226228	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000228296	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000228638	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000176707	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000176284	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000226160	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000227853	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000091662	ENSMUST00000228478	7	-1	10312857	10347586	Vmn1r69	protein_coding
ENSMUSG00000045340	ENSMUST00000226255	7	1	10365459	10370457	Vmn1r70	protein_coding
ENSMUSG00000045340	ENSMUST00000228090	7	1	10365459	10370457	Vmn1r70	protein_coding
ENSMUSG00000045340	ENSMUST00000055847	7	1	10367514	10368410	Vmn1r70	protein_coding
ENSMUSG00000034087	ENSMUST00000117413	7	1	10421716	10464095	Nlrp4b	protein_coding
ENSMUSG00000034087	ENSMUST00000047809	7	1	10421720	10464085	Nlrp4b	protein_coding
ENSMUSG00000034087	ENSMUST00000132990	7	1	10448900	10461062	Nlrp4b	protein_coding
ENSMUSG00000034087	ENSMUST00000211069	7	1	10452477	10463651	Nlrp4b	protein_coding
ENSMUSG00000034087	ENSMUST00000211258	7	1	10453176	10463881	Nlrp4b	protein_coding
ENSMUSG00000059206	ENSMUST00000079113	7	-1	10478470	10483465	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000226874	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000227003	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000228561	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000228248	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000228526	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000228098	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000227940	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000228374	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000059206	ENSMUST00000227702	7	-1	10478470	10488291	Vmn1r71	protein_coding
ENSMUSG00000095339	ENSMUST00000210847	7	-1	10634667	10638954	Zscan4b	protein_coding
ENSMUSG00000095339	ENSMUST00000168158	7	-1	10634667	10638977	Zscan4b	protein_coding
ENSMUSG00000054272	ENSMUST00000131379	7	1	10739672	10744474	Zscan4c	protein_coding
ENSMUSG00000110103	ENSMUST00000165848	7	-1	10799066	10803618	Zscan4-ps1	protein_coding
ENSMUSG00000090714	ENSMUST00000067210	7	-1	10895301	10900086	Zscan4d	protein_coding
ENSMUSG00000095936	ENSMUST00000210521	7	-1	11040305	11044609	Zscan4e	protein_coding
ENSMUSG00000095936	ENSMUST00000166753	7	-1	11040353	11044586	Zscan4e	protein_coding
ENSMUSG00000070828	ENSMUST00000145237	7	1	11131842	11136245	Zscan4f	protein_coding
ENSMUSG00000070828	ENSMUST00000141491	7	1	11131861	11132906	Zscan4f	protein_coding
ENSMUSG00000110190	ENSMUST00000091440	7	1	11248237	11253038	Zscan4-ps2	protein_coding
ENSMUSG00000109969	ENSMUST00000210559	7	1	11343235	11348039	Zscan4-ps3	protein_coding
ENSMUSG00000095430	ENSMUST00000227010	7	-1	11398406	11414074	Vmn1r72	protein_coding
ENSMUSG00000095430	ENSMUST00000209638	7	-1	11398406	11414074	Vmn1r72	protein_coding
ENSMUSG00000095430	ENSMUST00000053134	7	-1	11403526	11404446	Vmn1r72	protein_coding
ENSMUSG00000051687	ENSMUST00000226516	7	1	11464193	11496008	Vmn1r73	protein_coding
ENSMUSG00000051687	ENSMUST00000055070	7	1	11490184	11491095	Vmn1r73	protein_coding
ENSMUSG00000047655	ENSMUST00000228471	7	1	11567907	11587203	Vmn1r74	protein_coding
ENSMUSG00000047655	ENSMUST00000050416	7	1	11580702	11581616	Vmn1r74	protein_coding
ENSMUSG00000043308	ENSMUST00000227611	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000226622	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000228646	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000226855	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000228268	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000228463	7	1	11608557	11618234	Vmn1r75	protein_coding
ENSMUSG00000043308	ENSMUST00000057229	7	1	11614270	11615187	Vmn1r75	protein_coding
ENSMUSG00000115267	ENSMUST00000226947	7	-1	11657450	11672140	Vmn1r76	protein_coding
ENSMUSG00000115267	ENSMUST00000226300	7	-1	11657450	11672140	Vmn1r76	protein_coding
ENSMUSG00000115267	ENSMUST00000058772	7	-1	11664238	11665212	Vmn1r76	protein_coding
ENSMUSG00000095864	ENSMUST00000228213	7	1	11770679	11783219	Vmn1r77	protein_coding
ENSMUSG00000095864	ENSMUST00000226525	7	1	11770679	11783219	Vmn1r77	protein_coding
ENSMUSG00000095864	ENSMUST00000227320	7	1	11770679	11783222	Vmn1r77	protein_coding
ENSMUSG00000095864	ENSMUST00000164446	7	1	11775226	11776146	Vmn1r77	protein_coding
ENSMUSG00000061602	ENSMUST00000228664	7	1	11884184	11893886	Vmn1r78	protein_coding
ENSMUSG00000061602	ENSMUST00000228244	7	1	11884184	11893886	Vmn1r78	protein_coding
ENSMUSG00000061602	ENSMUST00000078039	7	1	11886391	11887332	Vmn1r78	protein_coding
ENSMUSG00000096735	ENSMUST00000226953	7	1	11905206	11915460	Vmn1r79	protein_coding
ENSMUSG00000096735	ENSMUST00000227530	7	1	11905206	11915460	Vmn1r79	protein_coding
ENSMUSG00000096735	ENSMUST00000062811	7	1	11910120	11911040	Vmn1r79	protein_coding
ENSMUSG00000115744	ENSMUST00000227205	7	1	11923213	11937240	Vmn1r80	protein_coding
ENSMUSG00000115744	ENSMUST00000227755	7	1	11923213	11937240	Vmn1r80	protein_coding
ENSMUSG00000115744	ENSMUST00000227471	7	1	11923213	11937240	Vmn1r80	protein_coding
ENSMUSG00000115744	ENSMUST00000228578	7	1	11923217	11937240	Vmn1r80	protein_coding
ENSMUSG00000115744	ENSMUST00000228028	7	1	11923217	11937240	Vmn1r80	protein_coding
ENSMUSG00000115744	ENSMUST00000075053	7	1	11926892	11927818	Vmn1r80	protein_coding
ENSMUSG00000115027	ENSMUST00000227973	7	-1	11981168	12002196	Vmn1r81	protein_coding
ENSMUSG00000115027	ENSMUST00000228764	7	-1	11981168	12002196	Vmn1r81	protein_coding
ENSMUSG00000115027	ENSMUST00000228482	7	-1	11981168	12002196	Vmn1r81	protein_coding
ENSMUSG00000115027	ENSMUST00000227080	7	-1	11981168	12002196	Vmn1r81	protein_coding
ENSMUSG00000115027	ENSMUST00000086232	7	-1	11993686	11994606	Vmn1r81	protein_coding
ENSMUSG00000058132	ENSMUST00000072801	7	1	12034357	12042509	Vmn1r82	protein_coding
ENSMUSG00000058132	ENSMUST00000227672	7	1	12034357	12042509	Vmn1r82	protein_coding
ENSMUSG00000058132	ENSMUST00000191002	7	1	12038729	12039646	Vmn1r82	protein_coding
ENSMUSG00000066804	ENSMUST00000226701	7	-1	12053634	12063408	Vmn1r83	protein_coding
ENSMUSG00000066804	ENSMUST00000086229	7	-1	12055107	12056102	Vmn1r83	protein_coding
ENSMUSG00000066803	ENSMUST00000086228	7	-1	12094240	12096691	Vmn1r84	protein_coding
ENSMUSG00000066803	ENSMUST00000228653	7	-1	12094240	12103200	Vmn1r84	protein_coding
ENSMUSG00000066803	ENSMUST00000227427	7	-1	12094240	12103200	Vmn1r84	protein_coding
ENSMUSG00000066803	ENSMUST00000226408	7	-1	12094240	12103200	Vmn1r84	protein_coding
ENSMUSG00000034071	ENSMUST00000080348	7	-1	12149080	12156678	Zfp551	protein_coding
ENSMUSG00000034071	ENSMUST00000120220	7	-1	12149190	12156516	Zfp551	protein_coding
ENSMUSG00000030386	ENSMUST00000098822	7	1	12212220	12230162	Zfp606	protein_coding
ENSMUSG00000030386	ENSMUST00000123589	7	1	12212232	12217828	Zfp606	protein_coding
ENSMUSG00000030385	ENSMUST00000032541	7	1	12246444	12290250	2900092C05Rik	protein_coding
ENSMUSG00000096002	ENSMUST00000233892	7	-1	12296778	12342715	Vmn2r53	protein_coding
ENSMUSG00000096002	ENSMUST00000170412	7	-1	12315397	12340471	Vmn2r53	protein_coding
ENSMUSG00000096593	ENSMUST00000233287	7	-1	12347766	12374246	Vmn2r54	protein_coding
ENSMUSG00000096593	ENSMUST00000086210	7	-1	12349160	12370061	Vmn2r54	protein_coding
ENSMUSG00000091045	ENSMUST00000172743	7	-1	12385633	12418930	Vmn2r55	protein_coding
ENSMUSG00000091045	ENSMUST00000233763	7	-1	12385633	12418930	Vmn2r55	protein_coding
ENSMUSG00000091045	ENSMUST00000232880	7	-1	12385633	12418930	Vmn2r55	protein_coding
ENSMUSG00000091045	ENSMUST00000167771	7	-1	12399390	12418918	Vmn2r55	protein_coding
ENSMUSG00000090762	ENSMUST00000233304	7	-1	12422648	12468931	Vmn2r56	protein_coding
ENSMUSG00000090762	ENSMUST00000233373	7	-1	12422648	12468931	Vmn2r56	protein_coding
ENSMUSG00000090762	ENSMUST00000233874	7	-1	12422648	12468931	Vmn2r56	protein_coding
ENSMUSG00000090762	ENSMUST00000233902	7	-1	12422648	12468931	Vmn2r56	protein_coding
ENSMUSG00000090762	ENSMUST00000163852	7	-1	12427925	12467032	Vmn2r56	protein_coding
ENSMUSG00000070822	ENSMUST00000046245	7	-1	12502019	12509585	Zscan18	protein_coding
ENSMUSG00000070822	ENSMUST00000211392	7	-1	12502019	12514581	Zscan18	protein_coding
ENSMUSG00000070822	ENSMUST00000210650	7	-1	12502019	12537562	Zscan18	protein_coding
ENSMUSG00000057894	ENSMUST00000108546	7	-1	12538904	12552781	Zfp329	protein_coding
ENSMUSG00000057894	ENSMUST00000072222	7	-1	12538909	12552785	Zfp329	protein_coding
ENSMUSG00000058638	ENSMUST00000004614	7	1	12568688	12584504	Zfp110	protein_coding
ENSMUSG00000058638	ENSMUST00000168247	7	1	12569410	12583852	Zfp110	protein_coding
ENSMUSG00000060397	ENSMUST00000144578	7	1	12615104	12627349	Zfp128	protein_coding
ENSMUSG00000054715	ENSMUST00000055528	7	1	12631742	12642166	Zscan22	protein_coding
ENSMUSG00000054715	ENSMUST00000117189	7	1	12631763	12643010	Zscan22	protein_coding
ENSMUSG00000054715	ENSMUST00000120809	7	1	12631768	12641464	Zscan22	protein_coding
ENSMUSG00000054715	ENSMUST00000119989	7	1	12631794	12642170	Zscan22	protein_coding
ENSMUSG00000012848	ENSMUST00000108539	7	1	12656217	12660612	Rps5	protein_coding
ENSMUSG00000012848	ENSMUST00000004554	7	1	12656217	12660613	Rps5	protein_coding
ENSMUSG00000012848	ENSMUST00000147435	7	1	12656245	12660421	Rps5	protein_coding
ENSMUSG00000012848	ENSMUST00000137329	7	1	12656364	12660519	Rps5	protein_coding
ENSMUSG00000033967	ENSMUST00000045870	7	1	12661343	12664999	Rnf225	protein_coding
ENSMUSG00000004500	ENSMUST00000038701	7	1	12699765	12707749	Zfp324	protein_coding
ENSMUSG00000004500	ENSMUST00000210619	7	1	12700030	12704639	Zfp324	protein_coding
ENSMUSG00000033961	ENSMUST00000108537	7	1	12711775	12717323	Zfp446	protein_coding
ENSMUSG00000033961	ENSMUST00000108535	7	1	12711775	12717323	Zfp446	protein_coding
ENSMUSG00000033961	ENSMUST00000045810	7	1	12711775	12719641	Zfp446	protein_coding
ENSMUSG00000033961	ENSMUST00000108536	7	1	12712165	12718236	Zfp446	protein_coding
ENSMUSG00000030382	ENSMUST00000032539	7	-1	12722273	12732077	Slc27a5	protein_coding
ENSMUSG00000030382	ENSMUST00000120903	7	-1	12722279	12732119	Slc27a5	protein_coding
ENSMUSG00000030382	ENSMUST00000133977	7	-1	12727242	12731604	Slc27a5	protein_coding
ENSMUSG00000049600	ENSMUST00000210282	7	-1	12737825	12743727	Zbtb45	protein_coding
ENSMUSG00000049600	ENSMUST00000172240	7	-1	12738863	12743749	Zbtb45	protein_coding
ENSMUSG00000049600	ENSMUST00000051390	7	-1	12739638	12743757	Zbtb45	protein_coding
ENSMUSG00000049600	ENSMUST00000209997	7	-1	12741753	12743757	Zbtb45	protein_coding
ENSMUSG00000049600	ENSMUST00000210108	7	-1	12742176	12743961	Zbtb45	protein_coding
ENSMUSG00000005566	ENSMUST00000005705	7	1	12758079	12764962	Trim28	protein_coding
ENSMUSG00000033916	ENSMUST00000210587	7	-1	12765937	12768578	Chmp2a	protein_coding
ENSMUSG00000033916	ENSMUST00000211344	7	-1	12765941	12768571	Chmp2a	protein_coding
ENSMUSG00000033916	ENSMUST00000005711	7	-1	12765941	12768734	Chmp2a	protein_coding
ENSMUSG00000033916	ENSMUST00000211626	7	-1	12765946	12768666	Chmp2a	protein_coding
ENSMUSG00000005575	ENSMUST00000165394	7	-1	12769047	12772202	Ube2m	protein_coding
ENSMUSG00000005575	ENSMUST00000005714	7	-1	12769165	12772200	Ube2m	protein_coding
ENSMUSG00000005575	ENSMUST00000125964	7	-1	12769256	12771554	Ube2m	protein_coding
ENSMUSG00000005575	ENSMUST00000123541	7	-1	12769515	12770575	Ube2m	protein_coding
ENSMUSG00000030380	ENSMUST00000069289	7	-1	12776230	12788691	Mzf1	protein_coding
ENSMUSG00000030380	ENSMUST00000182515	7	-1	12776288	12788592	Mzf1	protein_coding
ENSMUSG00000030380	ENSMUST00000182490	7	-1	12777074	12787611	Mzf1	protein_coding
ENSMUSG00000030380	ENSMUST00000182087	7	-1	12777096	12788441	Mzf1	protein_coding
ENSMUSG00000070817	ENSMUST00000209822	7	-1	12817240	12829100	Vmn1r85	protein_coding
ENSMUSG00000070817	ENSMUST00000235753	7	-1	12817240	12829100	Vmn1r85	protein_coding
ENSMUSG00000070817	ENSMUST00000094829	7	-1	12818216	12819142	Vmn1r85	protein_coding
ENSMUSG00000070816	ENSMUST00000227220	7	-1	12831458	12853779	Vmn1r86	protein_coding
ENSMUSG00000070816	ENSMUST00000227700	7	-1	12831458	12853843	Vmn1r86	protein_coding
ENSMUSG00000070816	ENSMUST00000226604	7	-1	12831458	12853844	Vmn1r86	protein_coding
