ENSMUSG00000005534	ENSMUST00000207100	8	-1	3224795	3242717	Insr	protein_coding
ENSMUSG00000031467	ENSMUST00000033847	8	1	18896295	18933437	Agpat5	protein_coding
ENSMUSG00000039814	ENSMUST00000055503	8	-1	18982745	19000989	Xkr5	protein_coding
ENSMUSG00000039814	ENSMUST00000095438	8	-1	18982745	19000991	Xkr5	protein_coding
ENSMUSG00000053678	ENSMUST00000066258	8	-1	19024956	19028272	Defb40	protein_coding
ENSMUSG00000053695	ENSMUST00000066282	8	-1	19036249	19041071	Defb37	protein_coding
ENSMUSG00000053790	ENSMUST00000066416	8	-1	19073423	19076582	Defb38	protein_coding
ENSMUSG00000061847	ENSMUST00000075504	8	-1	19102842	19114826	Defb39	protein_coding
ENSMUSG00000043787	ENSMUST00000062113	8	-1	19161947	19164855	Defb12	protein_coding
ENSMUSG00000052554	ENSMUST00000064475	8	1	19173768	19176556	Defb34	protein_coding
ENSMUSG00000059463	ENSMUST00000110767	8	1	19190775	19193026	Spag11b	protein_coding
ENSMUSG00000110641	ENSMUST00000212226	8	1	19190794	19209456	Gm45826	protein_coding
ENSMUSG00000059463	ENSMUST00000039075	8	1	19190814	19192765	Spag11b	protein_coding
ENSMUSG00000079842	ENSMUST00000058955	8	1	19207902	19209594	Spag11a	protein_coding
ENSMUSG00000046354	ENSMUST00000052601	8	1	19244373	19245228	Defb14	protein_coding
ENSMUSG00000059230	ENSMUST00000081017	8	1	19248722	19251561	Defb4	protein_coding
ENSMUSG00000050756	ENSMUST00000063112	8	1	19275494	19278225	Defb6	protein_coding
ENSMUSG00000071169	ENSMUST00000095436	8	1	19289932	19292159	Defb46	protein_coding
ENSMUSG00000039785	ENSMUST00000110763	8	1	19297596	19300844	Defb5	protein_coding
ENSMUSG00000039775	ENSMUST00000033852	8	1	19343376	19345307	Defb3	protein_coding
ENSMUSG00000031471	ENSMUST00000033854	8	-1	19495785	19497622	Defb8	protein_coding
ENSMUSG00000037790	ENSMUST00000047851	8	1	19545113	19547791	Defb7	protein_coding
ENSMUSG00000096265	ENSMUST00000098909	8	1	19779592	19803543	4930467E23Rik	protein_coding
ENSMUSG00000074449	ENSMUST00000084046	8	1	20078070	20103616	Gm15319	protein_coding
ENSMUSG00000110591	ENSMUST00000211848	8	1	20478993	20501314	Gm31371	protein_coding
ENSMUSG00000095294	ENSMUST00000178438	8	1	21154935	21180719	Gm21119	protein_coding
ENSMUSG00000074454	ENSMUST00000098908	8	1	21382685	21387739	Defb33	protein_coding
ENSMUSG00000082976	ENSMUST00000167686	8	-1	21390622	21391989	Gm15056	protein_coding
ENSMUSG00000082976	ENSMUST00000122025	8	-1	21390622	21392643	Gm15056	protein_coding
ENSMUSG00000071165	ENSMUST00000095430	8	-1	21406506	21412087	Gm6040	protein_coding
ENSMUSG00000079120	ENSMUST00000110758	8	-1	21433710	21434726	AY761185	protein_coding
ENSMUSG00000074447	ENSMUST00000076754	8	1	21515561	21516532	Defa21	protein_coding
ENSMUSG00000074446	ENSMUST00000098899	8	1	21545063	21546032	Defa23	protein_coding
ENSMUSG00000061845	ENSMUST00000078121	8	1	21555054	21556012	Defa35	protein_coding
ENSMUSG00000094687	ENSMUST00000095425	8	1	21574458	21575301	Defa25	protein_coding
ENSMUSG00000061958	ENSMUST00000077452	8	-1	21585090	21586066	Defa38	protein_coding
ENSMUSG00000074444	ENSMUST00000098898	8	1	21624658	21625614	Defa30	protein_coding
ENSMUSG00000074443	ENSMUST00000098897	8	1	21652293	21653265	Defa22	protein_coding
ENSMUSG00000074442	ENSMUST00000098896	8	1	21681630	21682565	Defa31	protein_coding
ENSMUSG00000079116	ENSMUST00000110754	8	1	21691577	21692555	Defa41	protein_coding
ENSMUSG00000074441	ENSMUST00000098895	8	1	21739770	21740572	Defa40	protein_coding
ENSMUSG00000074440	ENSMUST00000098893	8	1	21777425	21778393	Defa3	protein_coding
ENSMUSG00000074439	ENSMUST00000098892	8	1	21787455	21788391	Defa5	protein_coding
ENSMUSG00000082211	ENSMUST00000167683	8	1	21805562	21806403	Defa27	protein_coding
ENSMUSG00000082211	ENSMUST00000168340	8	1	21805562	21806497	Defa27	protein_coding
ENSMUSG00000074437	ENSMUST00000098890	8	-1	21815903	21817036	Defa29	protein_coding
ENSMUSG00000096295	ENSMUST00000170275	8	1	21868531	21869511	Defa2	protein_coding
ENSMUSG00000094362	ENSMUST00000120874	8	1	21881827	21882807	Defa33	protein_coding
ENSMUSG00000094662	ENSMUST00000095424	8	1	21917427	21918407	Defa36	protein_coding
ENSMUSG00000079114	ENSMUST00000110752	8	-1	21945461	21946576	Defa42	protein_coding
ENSMUSG00000095066	ENSMUST00000084042	8	1	21999274	22000253	Defa20	protein_coding
ENSMUSG00000094818	ENSMUST00000084041	8	1	22019048	22020028	Defa32	protein_coding
ENSMUSG00000065956	ENSMUST00000084040	8	1	22055402	22056365	Defa37	protein_coding
ENSMUSG00000074434	ENSMUST00000098887	8	1	22073022	22073977	Defa28	protein_coding
ENSMUSG00000079113	ENSMUST00000110749	8	-1	22083391	22084524	Defa43	protein_coding
ENSMUSG00000060070	ENSMUST00000074343	8	1	22108199	22108988	Defa26	protein_coding
ENSMUSG00000060208	ENSMUST00000079528	8	1	22145796	22146751	Defa17	protein_coding
ENSMUSG00000063206	ENSMUST00000075268	8	1	22155813	22156748	Defa34	protein_coding
ENSMUSG00000058618	ENSMUST00000071886	8	-1	22192535	22193661	Defa39	protein_coding
ENSMUSG00000064213	ENSMUST00000080533	8	1	22224510	22225487	Defa24	protein_coding
ENSMUSG00000044748	ENSMUST00000051017	8	1	22266615	22285201	Defb1	protein_coding
ENSMUSG00000058568	ENSMUST00000078879	8	1	22313555	22321312	Defb50	protein_coding
ENSMUSG00000006570	ENSMUST00000006745	8	1	22329942	22333498	Defb2	protein_coding
ENSMUSG00000044743	ENSMUST00000054162	8	1	22348917	22352027	Defb10	protein_coding
ENSMUSG00000047390	ENSMUST00000057076	8	-1	22371729	22375437	Defb9	protein_coding
ENSMUSG00000045337	ENSMUST00000051965	8	-1	22395392	22396428	Defb11	protein_coding
ENSMUSG00000048500	ENSMUST00000062586	8	-1	22419815	22422726	Defb15	protein_coding
ENSMUSG00000058052	ENSMUST00000076786	8	1	22428368	22430894	Defb35	protein_coding
ENSMUSG00000044222	ENSMUST00000060587	8	1	22436778	22438866	Defb13	protein_coding
ENSMUSG00000079112	ENSMUST00000110741	8	1	22448730	22454319	Fam90a1a	protein_coding
ENSMUSG00000017049	ENSMUST00000070649	8	1	22459791	22464033	Ccdc70	protein_coding
ENSMUSG00000017049	ENSMUST00000017193	8	1	22460612	22464057	Ccdc70	protein_coding
ENSMUSG00000006567	ENSMUST00000006742	8	-1	22482801	22550321	Atp7b	protein_coding
ENSMUSG00000006567	ENSMUST00000110738	8	-1	22484667	22550035	Atp7b	protein_coding
ENSMUSG00000063362	ENSMUST00000072572	8	1	22550737	22561643	Alg11	protein_coding
ENSMUSG00000063362	ENSMUST00000110737	8	1	22550738	22561643	Alg11	protein_coding
ENSMUSG00000063362	ENSMUST00000131624	8	1	22550756	22555463	Alg11	protein_coding
ENSMUSG00000037738	ENSMUST00000169834	8	-1	22563632	22615069	Nek5	protein_coding
ENSMUSG00000037738	ENSMUST00000209656	8	-1	22563653	22615057	Nek5	protein_coding
ENSMUSG00000031478	ENSMUST00000033865	8	-1	22618299	22656428	Nek3	protein_coding
ENSMUSG00000031478	ENSMUST00000110730	8	-1	22618299	22656451	Nek3	protein_coding
ENSMUSG00000031478	ENSMUST00000178324	8	-1	22618302	22652510	Nek3	protein_coding
ENSMUSG00000037725	ENSMUST00000046916	8	-1	22658176	22675835	Ckap2	protein_coding
ENSMUSG00000031479	ENSMUST00000033866	8	1	22682825	22710859	Vps36	protein_coding
ENSMUSG00000031480	ENSMUST00000069828	8	1	22717329	22751350	Thsd1	protein_coding
ENSMUSG00000031480	ENSMUST00000160585	8	1	22717361	22750395	Thsd1	protein_coding
ENSMUSG00000031480	ENSMUST00000162447	8	1	22717378	22750393	Thsd1	protein_coding
ENSMUSG00000031481	ENSMUST00000077194	8	1	22773457	22861434	Tpte	protein_coding
ENSMUSG00000031482	ENSMUST00000033871	8	-1	22865567	22888613	Slc25a15	protein_coding
ENSMUSG00000031533	ENSMUST00000033934	8	1	22901377	22919681	Mrps31	protein_coding
ENSMUSG00000031534	ENSMUST00000163774	8	-1	22952630	22966871	Smim19	protein_coding
ENSMUSG00000031534	ENSMUST00000033935	8	-1	22952631	22966898	Smim19	protein_coding
ENSMUSG00000037656	ENSMUST00000067786	8	1	22966804	23059628	Slc20a2	protein_coding
ENSMUSG00000037656	ENSMUST00000209305	8	1	22966916	23025385	Slc20a2	protein_coding
ENSMUSG00000037656	ENSMUST00000210854	8	1	22996242	23025329	Slc20a2	protein_coding
ENSMUSG00000008892	ENSMUST00000179233	8	-1	23067091	23083829	Vdac3	protein_coding
ENSMUSG00000008892	ENSMUST00000009036	8	-1	23067102	23083774	Vdac3	protein_coding
ENSMUSG00000031535	ENSMUST00000033936	8	1	23114059	23117563	Dkk4	protein_coding
ENSMUSG00000031536	ENSMUST00000033938	8	-1	23118142	23143434	Polb	protein_coding
ENSMUSG00000031537	ENSMUST00000033939	8	-1	23149228	23196594	Ikbkb	protein_coding
ENSMUSG00000031537	ENSMUST00000063401	8	-1	23149784	23196605	Ikbkb	protein_coding
ENSMUSG00000031537	ENSMUST00000132279	8	-1	23150124	23151498	Ikbkb	protein_coding
ENSMUSG00000031537	ENSMUST00000131767	8	-1	23172773	23184081	Ikbkb	protein_coding
ENSMUSG00000031538	ENSMUST00000033941	8	1	23247763	23272860	Plat	protein_coding
ENSMUSG00000031539	ENSMUST00000163739	8	-1	23277370	23295620	Ap3m2	protein_coding
ENSMUSG00000031539	ENSMUST00000210656	8	-1	23277370	23295638	Ap3m2	protein_coding
ENSMUSG00000031540	ENSMUST00000238975	8	1	23349551	23433275	Kat6a	protein_coding
ENSMUSG00000031540	ENSMUST00000110696	8	1	23349551	23433275	Kat6a	protein_coding
ENSMUSG00000031540	ENSMUST00000044331	8	1	23349565	23433275	Kat6a	protein_coding
ENSMUSG00000031543	ENSMUST00000110688	8	1	23464860	23639949	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000121802	8	1	23464898	23640510	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000117270	8	1	23465152	23638323	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000117662	8	1	23525115	23638806	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000117296	8	1	23525144	23639297	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000141784	8	1	23525247	23639297	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000084038	8	1	23548291	23640513	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000118733	8	1	23548327	23640513	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000173248	8	1	23548541	23639704	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000152511	8	1	23586117	23613654	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000121075	8	1	23629046	23639295	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000033947	8	1	23629121	23638710	Ank1	protein_coding
ENSMUSG00000031543	ENSMUST00000174435	8	1	23629293	23638321	Ank1	protein_coding
ENSMUSG00000063672	ENSMUST00000071588	8	1	23643285	23648964	Nkx6-3	protein_coding
ENSMUSG00000031545	ENSMUST00000167004	8	-1	23661281	23698362	Gpat4	protein_coding
ENSMUSG00000031545	ENSMUST00000209507	8	-1	23670638	23680954	Gpat4	protein_coding
ENSMUSG00000031546	ENSMUST00000033950	8	-1	23716632	23727675	Gins4	protein_coding
ENSMUSG00000015341	ENSMUST00000051094	8	-1	23731362	23747090	Golga7	protein_coding
ENSMUSG00000015341	ENSMUST00000121783	8	-1	23731369	23747037	Golga7	protein_coding
ENSMUSG00000031548	ENSMUST00000033952	8	1	23901518	23939648	Sfrp1	protein_coding
ENSMUSG00000037492	ENSMUST00000131410	8	1	24126035	24392127	Zmat4	protein_coding
ENSMUSG00000037492	ENSMUST00000042352	8	1	24159674	24553121	Zmat4	protein_coding
ENSMUSG00000037492	ENSMUST00000207301	8	1	24159690	24553121	Zmat4	protein_coding
ENSMUSG00000037492	ENSMUST00000135747	8	1	24190837	24287417	Zmat4	protein_coding
ENSMUSG00000056313	ENSMUST00000052622	8	-1	24927196	24929000	Tcim	protein_coding
ENSMUSG00000031549	ENSMUST00000121992	8	-1	25022470	25066349	Ido2	protein_coding
ENSMUSG00000031551	ENSMUST00000110667	8	-1	25074152	25085682	Ido1	protein_coding
ENSMUSG00000031551	ENSMUST00000033956	8	-1	25074152	25087025	Ido1	protein_coding
ENSMUSG00000031552	ENSMUST00000033957	8	-1	25092262	25164771	Adam18	protein_coding
ENSMUSG00000031552	ENSMUST00000138232	8	-1	25092266	25118270	Adam18	protein_coding
ENSMUSG00000031553	ENSMUST00000167431	8	-1	25167241	25177979	Adam3	protein_coding
ENSMUSG00000031553	ENSMUST00000033958	8	-1	25167241	25215868	Adam3	protein_coding
ENSMUSG00000031553	ENSMUST00000171438	8	-1	25170734	25215804	Adam3	protein_coding
ENSMUSG00000031553	ENSMUST00000171611	8	-1	25197260	25215804	Adam3	protein_coding
ENSMUSG00000031554	ENSMUST00000132180	8	-1	25217109	25305489	Adam5	protein_coding
ENSMUSG00000031554	ENSMUST00000050300	8	-1	25217202	25314082	Adam5	protein_coding
ENSMUSG00000031554	ENSMUST00000209935	8	-1	25223000	25314082	Adam5	protein_coding
ENSMUSG00000031554	ENSMUST00000118419	8	-1	25223001	25314385	Adam5	protein_coding
ENSMUSG00000037437	ENSMUST00000121438	8	-1	25326156	25438820	Adam32	protein_coding
ENSMUSG00000037437	ENSMUST00000173069	8	-1	25326159	25362695	Adam32	protein_coding
ENSMUSG00000037437	ENSMUST00000140573	8	-1	25326162	25374611	Adam32	protein_coding
ENSMUSG00000037437	ENSMUST00000119720	8	-1	25326162	25438811	Adam32	protein_coding
ENSMUSG00000031555	ENSMUST00000084035	8	-1	25439627	25506938	Adam9	protein_coding
ENSMUSG00000031555	ENSMUST00000208247	8	-1	25439627	25506943	Adam9	protein_coding
ENSMUSG00000031555	ENSMUST00000084032	8	-1	25439669	25506828	Adam9	protein_coding
ENSMUSG00000031555	ENSMUST00000207132	8	-1	25472131	25506835	Adam9	protein_coding
ENSMUSG00000031556	ENSMUST00000033961	8	1	25507227	25513276	Tm2d2	protein_coding
ENSMUSG00000031556	ENSMUST00000210536	8	1	25507323	25512906	Tm2d2	protein_coding
ENSMUSG00000037406	ENSMUST00000084031	8	-1	25514945	25528978	Htra4	protein_coding
ENSMUSG00000031557	ENSMUST00000064883	8	-1	25529160	25592392	Plekha2	protein_coding
ENSMUSG00000031557	ENSMUST00000128715	8	-1	25530856	25592001	Plekha2	protein_coding
ENSMUSG00000031557	ENSMUST00000098866	8	-1	25532960	25591787	Plekha2	protein_coding
ENSMUSG00000031557	ENSMUST00000125466	8	-1	25552449	25581362	Plekha2	protein_coding
ENSMUSG00000065954	ENSMUST00000084512	8	-1	25644568	25691465	Tacc1	protein_coding
ENSMUSG00000065954	ENSMUST00000084030	8	-1	25644568	25691558	Tacc1	protein_coding
ENSMUSG00000065954	ENSMUST00000210016	8	-1	25657575	25731768	Tacc1	protein_coding
ENSMUSG00000065954	ENSMUST00000210933	8	-1	25659310	25730917	Tacc1	protein_coding
ENSMUSG00000065954	ENSMUST00000210488	8	-1	25672538	25730879	Tacc1	protein_coding
ENSMUSG00000031565	ENSMUST00000155564	8	1	26003670	26045584	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000084027	8	1	26008775	26065734	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000178276	8	1	26008788	26065730	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000179592	8	1	26008788	26065730	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000119398	8	1	26008805	26064795	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000117179	8	1	26008811	26064797	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000124228	8	1	26009853	26045745	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000210846	8	1	26022141	26045692	Fgfr1	protein_coding
ENSMUSG00000031565	ENSMUST00000167764	8	1	26022297	26064593	Fgfr1	protein_coding
ENSMUSG00000037363	ENSMUST00000079160	8	-1	26068506	26087529	Letm2	protein_coding
ENSMUSG00000037363	ENSMUST00000210810	8	-1	26077121	26087512	Letm2	protein_coding
ENSMUSG00000037363	ENSMUST00000211422	8	-1	26077440	26087598	Letm2	protein_coding
ENSMUSG00000037363	ENSMUST00000210616	8	-1	26081670	26087512	Letm2	protein_coding
ENSMUSG00000037363	ENSMUST00000210234	8	-1	26082373	26087580	Letm2	protein_coding
ENSMUSG00000054823	ENSMUST00000155861	8	1	26091617	26167230	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000136107	8	1	26092300	26164932	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000146919	8	1	26092300	26167988	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000139966	8	1	26092300	26204997	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000142395	8	1	26092300	26209694	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000143445	8	1	26092335	26153615	Nsd3	protein_coding
ENSMUSG00000054823	ENSMUST00000153597	8	1	26184160	26204719	Nsd3	protein_coding
ENSMUSG00000031570	ENSMUST00000068916	8	1	26210064	26214914	Plpp5	protein_coding
ENSMUSG00000031570	ENSMUST00000139836	8	1	26210091	26214914	Plpp5	protein_coding
ENSMUSG00000031570	ENSMUST00000210629	8	1	26210615	26214812	Plpp5	protein_coding
ENSMUSG00000061313	ENSMUST00000033975	8	-1	26215373	26244308	Ddhd2	protein_coding
ENSMUSG00000061313	ENSMUST00000210777	8	-1	26217203	26224754	Ddhd2	protein_coding
ENSMUSG00000061313	ENSMUST00000211688	8	-1	26217345	26244624	Ddhd2	protein_coding
ENSMUSG00000061313	ENSMUST00000211751	8	-1	26237427	26240733	Ddhd2	protein_coding
ENSMUSG00000061313	ENSMUST00000210888	8	-1	26242147	26243202	Ddhd2	protein_coding
ENSMUSG00000037316	ENSMUST00000038498	8	-1	26254566	26275315	Bag4	protein_coding
ENSMUSG00000037296	ENSMUST00000038421	8	1	26275316	26294003	Lsm1	protein_coding
ENSMUSG00000037296	ENSMUST00000211168	8	1	26275600	26292152	Lsm1	protein_coding
ENSMUSG00000031574	ENSMUST00000210565	8	1	26296583	26301249	Star	protein_coding
ENSMUSG00000031574	ENSMUST00000033979	8	1	26298502	26306010	Star	protein_coding
ENSMUSG00000031575	ENSMUST00000068892	8	-1	26306024	26330815	Ash2l	protein_coding
ENSMUSG00000031575	ENSMUST00000166078	8	-1	26306898	26330110	Ash2l	protein_coding
ENSMUSG00000031575	ENSMUST00000110610	8	-1	26306904	26337722	Ash2l	protein_coding
ENSMUSG00000031575	ENSMUST00000110609	8	-1	26306914	26330485	Ash2l	protein_coding
ENSMUSG00000031575	ENSMUST00000110608	8	-1	26307014	26330798	Ash2l	protein_coding
ENSMUSG00000031576	ENSMUST00000098858	8	1	26339651	26427967	Kcnu1	protein_coding
ENSMUSG00000031576	ENSMUST00000120653	8	1	26401708	26427961	Kcnu1	protein_coding
ENSMUSG00000031576	ENSMUST00000126226	8	1	26401720	26411537	Kcnu1	protein_coding
ENSMUSG00000037260	ENSMUST00000037609	8	-1	26434481	26466781	Hgsnat	protein_coding
ENSMUSG00000037260	ENSMUST00000211550	8	-1	26458445	26464081	Hgsnat	protein_coding
ENSMUSG00000037251	ENSMUST00000061850	8	-1	26470632	26484161	Pomk	protein_coding
ENSMUSG00000015994	ENSMUST00000016138	8	-1	26488750	26505678	Fnta	protein_coding
ENSMUSG00000037234	ENSMUST00000037182	8	-1	26511449	26609252	Hook3	protein_coding
ENSMUSG00000037234	ENSMUST00000211683	8	-1	26521680	26525177	Hook3	protein_coding
ENSMUSG00000037234	ENSMUST00000147613	8	-1	26528108	26560266	Hook3	protein_coding
ENSMUSG00000013878	ENSMUST00000014022	8	1	26609396	26633899	Rnf170	protein_coding
ENSMUSG00000013878	ENSMUST00000209300	8	1	26609403	26641818	Rnf170	protein_coding
ENSMUSG00000013878	ENSMUST00000153528	8	1	26609411	26631152	Rnf170	protein_coding
ENSMUSG00000013878	ENSMUST00000209707	8	1	26609416	26630995	Rnf170	protein_coding
ENSMUSG00000013878	ENSMUST00000110575	8	1	26609504	26619574	Rnf170	protein_coding
ENSMUSG00000109850	ENSMUST00000131138	8	1	26609562	26650847	Gm45692	protein_coding
ENSMUSG00000013878	ENSMUST00000140819	8	1	26609692	26619183	Rnf170	protein_coding
ENSMUSG00000037214	ENSMUST00000036807	8	1	26648169	26654179	Thap1	protein_coding
ENSMUSG00000037214	ENSMUST00000130231	8	1	26648261	26652803	Thap1	protein_coding
ENSMUSG00000085795	ENSMUST00000127097	8	1	27467353	27468761	Zfp703	protein_coding
ENSMUSG00000085795	ENSMUST00000154256	8	1	27467382	27471489	Zfp703	protein_coding
ENSMUSG00000085795	ENSMUST00000209411	8	1	27468213	27468720	Zfp703	protein_coding
ENSMUSG00000031483	ENSMUST00000209795	8	1	27513289	27521753	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000209976	8	1	27513465	27519221	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000033873	8	1	27513827	27530356	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000211043	8	1	27513835	27521778	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000209563	8	1	27513894	27522012	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000209520	8	1	27513929	27523424	Erlin2	protein_coding
ENSMUSG00000031483	ENSMUST00000209504	8	1	27519403	27526641	Erlin2	protein_coding
ENSMUSG00000031485	ENSMUST00000033875	8	1	27532583	27546160	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000209525	8	1	27532589	27544595	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000209856	8	1	27532624	27539643	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000098851	8	1	27532626	27540269	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000211393	8	1	27532650	27544593	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000211518	8	1	27532669	27544011	Plpbp	protein_coding
ENSMUSG00000031485	ENSMUST00000210765	8	1	27535136	27541429	Plpbp	protein_coding
ENSMUSG00000031486	ENSMUST00000178514	8	1	27575611	27613463	Adgra2	protein_coding
ENSMUSG00000031486	ENSMUST00000033876	8	1	27575626	27613464	Adgra2	protein_coding
ENSMUSG00000031486	ENSMUST00000179351	8	1	27607397	27611651	Adgra2	protein_coding
ENSMUSG00000031487	ENSMUST00000033877	8	-1	27613392	27618708	Brf2	protein_coding
ENSMUSG00000031487	ENSMUST00000211236	8	-1	27614233	27615539	Brf2	protein_coding
ENSMUSG00000031488	ENSMUST00000054212	8	-1	27628801	27664674	Rab11fip1	protein_coding
ENSMUSG00000031488	ENSMUST00000033878	8	-1	27631986	27664674	Rab11fip1	protein_coding
ENSMUSG00000031488	ENSMUST00000209377	8	-1	27633056	27664674	Rab11fip1	protein_coding
ENSMUSG00000039720	ENSMUST00000038174	8	-1	27687487	27692575	Got1l1	protein_coding
ENSMUSG00000039720	ENSMUST00000209299	8	-1	27692424	27713856	Got1l1	protein_coding
ENSMUSG00000031489	ENSMUST00000081438	8	-1	27715804	27719616	Adrb3	protein_coding
ENSMUSG00000031489	ENSMUST00000121838	8	-1	27716029	27718611	Adrb3	protein_coding
ENSMUSG00000031489	ENSMUST00000117565	8	-1	27716827	27718522	Adrb3	protein_coding
ENSMUSG00000031490	ENSMUST00000033880	8	1	27750357	27766702	Eif4ebp1	protein_coding
ENSMUSG00000071138	ENSMUST00000095375	8	1	27834422	27839216	Tex24	protein_coding
ENSMUSG00000031492	ENSMUST00000060943	8	1	27858739	27889758	Chrnb3	protein_coding
ENSMUSG00000031492	ENSMUST00000211104	8	1	27858796	27886304	Chrnb3	protein_coding
ENSMUSG00000031492	ENSMUST00000079463	8	1	27858810	27887540	Chrnb3	protein_coding
