ENSMUSG00000046201	ENSMUST00000232048	17	1	3165524	3209620	Scaf8	protein_coding
ENSMUSG00000091679	ENSMUST00000165692	17	1	18801989	18818419	Vmn2r96	protein_coding
ENSMUSG00000091491	ENSMUST00000168710	17	1	19134562	19178349	Vmn2r97	protein_coding
ENSMUSG00000091491	ENSMUST00000232219	17	1	19134562	19178349	Vmn2r97	protein_coding
ENSMUSG00000096717	ENSMUST00000170424	17	1	19273722	19302673	Vmn2r98	protein_coding
ENSMUSG00000090304	ENSMUST00000176107	17	1	19582211	19621360	Vmn2r99	protein_coding
ENSMUSG00000090304	ENSMUST00000231989	17	1	19582211	19621360	Vmn2r99	protein_coding
ENSMUSG00000091859	ENSMUST00000166081	17	1	19724994	19755493	Vmn2r100	protein_coding
ENSMUSG00000091859	ENSMUST00000231465	17	1	19725062	19755493	Vmn2r100	protein_coding
ENSMUSG00000094892	ENSMUST00000171914	17	1	19797489	19832579	Vmn2r101	protein_coding
ENSMUSG00000095961	ENSMUST00000171741	17	1	19880590	19929795	Vmn2r102	protein_coding
ENSMUSG00000091771	ENSMUST00000172203	17	1	19993625	20032798	Vmn2r103	protein_coding
ENSMUSG00000090315	ENSMUST00000168050	17	-1	20248680	20268598	Vmn2r104	protein_coding
ENSMUSG00000071276	ENSMUST00000095637	17	-1	20333472	20334488	Fpr-rs7	protein_coding
ENSMUSG00000071275	ENSMUST00000095636	17	-1	20402340	20403359	Fpr-rs6	protein_coding
ENSMUSG00000091670	ENSMUST00000233461	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000233468	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000232768	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000233950	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000232803	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000233786	17	-1	20422583	20455314	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000232877	17	-1	20422599	20455309	Vmn2r105	protein_coding
ENSMUSG00000091670	ENSMUST00000167382	17	-1	20428492	20455134	Vmn2r105	protein_coding
ENSMUSG00000091656	ENSMUST00000167464	17	-1	20487029	20505815	Vmn2r106	protein_coding
ENSMUSG00000091656	ENSMUST00000233061	17	-1	20487029	20505815	Vmn2r106	protein_coding
ENSMUSG00000091656	ENSMUST00000233933	17	-1	20487029	20505815	Vmn2r106	protein_coding
ENSMUSG00000056910	ENSMUST00000042090	17	1	20565504	20603375	Vmn2r107	protein_coding
ENSMUSG00000091151	ENSMUST00000233980	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233642	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233743	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233318	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233161	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233891	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233600	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000233863	17	1	20634408	20645605	Vmn1r224	protein_coding
ENSMUSG00000091151	ENSMUST00000170076	17	1	20639425	20640321	Vmn1r224	protein_coding
ENSMUSG00000091805	ENSMUST00000167314	17	-1	20676589	20701593	Vmn2r108	protein_coding
ENSMUSG00000091805	ENSMUST00000232850	17	-1	20676589	20701593	Vmn2r108	protein_coding
ENSMUSG00000091805	ENSMUST00000233382	17	-1	20676589	20701593	Vmn2r108	protein_coding
ENSMUSG00000091805	ENSMUST00000233572	17	-1	20676589	20701593	Vmn2r108	protein_coding
ENSMUSG00000091805	ENSMUST00000233830	17	-1	20676589	20701593	Vmn2r108	protein_coding
ENSMUSG00000043537	ENSMUST00000233982	17	1	20718420	20726410	Vmn1r225	protein_coding
ENSMUSG00000043537	ENSMUST00000233346	17	1	20718420	20726410	Vmn1r225	protein_coding
ENSMUSG00000043537	ENSMUST00000061660	17	1	20722561	20723457	Vmn1r225	protein_coding
ENSMUSG00000090572	ENSMUST00000167093	17	-1	20760231	20785018	Vmn2r109	protein_coding
ENSMUSG00000091259	ENSMUST00000169559	17	-1	20788022	20816685	Vmn2r110	protein_coding
ENSMUSG00000091259	ENSMUST00000233022	17	-1	20788022	20816685	Vmn2r110	protein_coding
ENSMUSG00000060701	ENSMUST00000071189	17	-1	20844108	20845139	Fpr-rs3	protein_coding
ENSMUSG00000042848	ENSMUST00000232708	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000233808	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000232818	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000233159	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000233959	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000233722	17	1	20903105	20912933	Vmn1r226	protein_coding
ENSMUSG00000042848	ENSMUST00000061756	17	1	20907770	20908666	Vmn1r226	protein_coding
ENSMUSG00000067951	ENSMUST00000233597	17	1	20950105	20959412	Vmn1r227	protein_coding
ENSMUSG00000067951	ENSMUST00000232943	17	1	20950105	20959412	Vmn1r227	protein_coding
ENSMUSG00000067951	ENSMUST00000179914	17	1	20950105	20959412	Vmn1r227	protein_coding
ENSMUSG00000060245	ENSMUST00000233605	17	-1	20995246	21006419	Vmn1r228	protein_coding
ENSMUSG00000060245	ENSMUST00000232812	17	-1	20995246	21006419	Vmn1r228	protein_coding
ENSMUSG00000060245	ENSMUST00000233186	17	-1	20995246	21006419	Vmn1r228	protein_coding
ENSMUSG00000060245	ENSMUST00000233164	17	-1	20995246	21006419	Vmn1r228	protein_coding
ENSMUSG00000060245	ENSMUST00000072410	17	-1	20996321	20997763	Vmn1r228	protein_coding
ENSMUSG00000117148	ENSMUST00000232810	17	1	21031817	21043889	Vmn1r229	protein_coding
ENSMUSG00000117148	ENSMUST00000233712	17	1	21031880	21043889	Vmn1r229	protein_coding
ENSMUSG00000117148	ENSMUST00000232852	17	1	21031880	21043889	Vmn1r229	protein_coding
ENSMUSG00000117148	ENSMUST00000076759	17	1	21034757	21035677	Vmn1r229	protein_coding
ENSMUSG00000045417	ENSMUST00000232909	17	1	21060706	21073119	Vmn1r230	protein_coding
ENSMUSG00000045417	ENSMUST00000233670	17	1	21060706	21073119	Vmn1r230	protein_coding
ENSMUSG00000045417	ENSMUST00000233939	17	1	21060712	21073119	Vmn1r230	protein_coding
ENSMUSG00000045417	ENSMUST00000053974	17	1	21066813	21067763	Vmn1r230	protein_coding
ENSMUSG00000050933	ENSMUST00000235948	17	-1	21109445	21125353	Vmn1r231	protein_coding
ENSMUSG00000050933	ENSMUST00000238096	17	-1	21109445	21125353	Vmn1r231	protein_coding
ENSMUSG00000050933	ENSMUST00000061278	17	-1	21109978	21110913	Vmn1r231	protein_coding
ENSMUSG00000062165	ENSMUST00000237554	17	-1	21133425	21139976	Vmn1r232	protein_coding
ENSMUSG00000062165	ENSMUST00000237560	17	-1	21133425	21139976	Vmn1r232	protein_coding
ENSMUSG00000062165	ENSMUST00000077001	17	-1	21133467	21134625	Vmn1r232	protein_coding
ENSMUSG00000007564	ENSMUST00000007708	17	1	21165573	21186178	Ppp2r1a	protein_coding
ENSMUSG00000007564	ENSMUST00000147983	17	1	21177040	21179771	Ppp2r1a	protein_coding
ENSMUSG00000045575	ENSMUST00000237195	17	-1	21210009	21216726	Vmn1r233	protein_coding
ENSMUSG00000045575	ENSMUST00000237629	17	-1	21211909	21216726	Vmn1r233	protein_coding
ENSMUSG00000045575	ENSMUST00000056339	17	-1	21211909	21216726	Vmn1r233	protein_coding
ENSMUSG00000067942	ENSMUST00000232473	17	1	21229165	21263332	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000231482	17	1	21229198	21263306	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000088811	17	1	21229203	21249123	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000232354	17	1	21229213	21246252	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000232595	17	1	21229261	21241389	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000232320	17	1	21229261	21255572	Zfp160	protein_coding
ENSMUSG00000067942	ENSMUST00000232663	17	1	21229306	21261818	Zfp160	protein_coding
ENSMUSG00000057203	ENSMUST00000235895	17	1	21446349	21455729	Vmn1r234	protein_coding
ENSMUSG00000057203	ENSMUST00000079633	17	1	21449088	21450077	Vmn1r234	protein_coding
ENSMUSG00000050102	ENSMUST00000235270	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000236212	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000236821	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000237540	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000237810	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000236183	17	1	21476673	21483143	Vmn1r235	protein_coding
ENSMUSG00000050102	ENSMUST00000060603	17	1	21480689	21483143	Vmn1r235	protein_coding
ENSMUSG00000054142	ENSMUST00000236545	17	1	21503204	21514269	Vmn1r236	protein_coding
ENSMUSG00000054142	ENSMUST00000235527	17	1	21503204	21514269	Vmn1r236	protein_coding
ENSMUSG00000054142	ENSMUST00000066998	17	1	21506795	21507915	Vmn1r236	protein_coding
ENSMUSG00000058030	ENSMUST00000237155	17	1	21532127	21535174	Vmn1r237	protein_coding
ENSMUSG00000058030	ENSMUST00000077301	17	1	21534225	21535171	Vmn1r237	protein_coding
ENSMUSG00000062743	ENSMUST00000056107	17	1	21604010	21619524	Zfp677	protein_coding
ENSMUSG00000062743	ENSMUST00000162659	17	1	21604010	21619527	Zfp677	protein_coding
ENSMUSG00000023882	ENSMUST00000165230	17	1	21643489	21655902	Zfp54	protein_coding
ENSMUSG00000023882	ENSMUST00000007884	17	1	21643495	21655416	Zfp54	protein_coding
ENSMUSG00000023882	ENSMUST00000167749	17	1	21643520	21654207	Zfp54	protein_coding
ENSMUSG00000023892	ENSMUST00000039577	17	1	21670636	21685849	Zfp51	protein_coding
ENSMUSG00000057409	ENSMUST00000233158	17	1	21709260	21730735	Zfp53	protein_coding
ENSMUSG00000057409	ENSMUST00000076664	17	1	21711518	21730026	Zfp53	protein_coding
ENSMUSG00000051341	ENSMUST00000233281	17	1	21755801	21782863	Zfp52	protein_coding
ENSMUSG00000051341	ENSMUST00000079242	17	1	21775308	21782328	Zfp52	protein_coding
ENSMUSG00000067931	ENSMUST00000088787	17	1	21787270	21808961	Zfp948	protein_coding
ENSMUSG00000035868	ENSMUST00000232827	17	1	21869545	21883882	Zfp983	protein_coding
ENSMUSG00000035868	ENSMUST00000039726	17	1	21876498	21881456	Zfp983	protein_coding
ENSMUSG00000067929	ENSMUST00000072133	17	1	21910767	21911021	Gm10226	protein_coding
ENSMUSG00000067928	ENSMUST00000073312	17	1	21926723	21944617	Zfp760	protein_coding
ENSMUSG00000061544	ENSMUST00000182827	17	1	21949776	21964042	Zfp229	protein_coding
ENSMUSG00000061544	ENSMUST00000065871	17	1	21952705	21967949	Zfp229	protein_coding
ENSMUSG00000061544	ENSMUST00000183192	17	1	21952705	21988323	Zfp229	protein_coding
ENSMUSG00000061544	ENSMUST00000182603	17	1	21954893	21967950	Zfp229	protein_coding
ENSMUSG00000069743	ENSMUST00000084141	17	-1	22035866	22064740	Zfp820	protein_coding
ENSMUSG00000069743	ENSMUST00000232918	17	-1	22036849	22064753	Zfp820	protein_coding
ENSMUSG00000078546	ENSMUST00000106026	17	-1	22098551	22127073	Zfp995	protein_coding
ENSMUSG00000078546	ENSMUST00000190066	17	-1	22098551	22128907	Zfp995	protein_coding
ENSMUSG00000071267	ENSMUST00000091879	17	-1	22145941	22181432	Zfp942	protein_coding
ENSMUSG00000071267	ENSMUST00000074295	17	-1	22147167	22152003	Zfp942	protein_coding
ENSMUSG00000053347	ENSMUST00000055349	17	1	22181533	22213347	Zfp943	protein_coding
ENSMUSG00000053347	ENSMUST00000153985	17	1	22181540	22211025	Zfp943	protein_coding
ENSMUSG00000063383	ENSMUST00000080249	17	-1	22363340	22385171	Zfp947	protein_coding
ENSMUSG00000096433	ENSMUST00000179996	17	-1	22416246	22444597	Zfp994	protein_coding
ENSMUSG00000117284	ENSMUST00000233465	17	-1	22504852	22533818	Gm7072	protein_coding
ENSMUSG00000033972	ENSMUST00000115535	17	-1	22556970	22580381	Zfp944	protein_coding
ENSMUSG00000044501	ENSMUST00000088765	17	1	22580434	22596261	Zfp758	protein_coding
ENSMUSG00000044501	ENSMUST00000149699	17	1	22580434	22596262	Zfp758	protein_coding
ENSMUSG00000044501	ENSMUST00000072477	17	1	22580436	22595237	Zfp758	protein_coding
ENSMUSG00000044501	ENSMUST00000121315	17	1	22580503	22596262	Zfp758	protein_coding
ENSMUSG00000071266	ENSMUST00000120222	17	1	22643240	22675670	Zfp946	protein_coding
ENSMUSG00000071266	ENSMUST00000088763	17	1	22643249	22675670	Zfp946	protein_coding
ENSMUSG00000071266	ENSMUST00000167740	17	1	22670104	22674819	Zfp946	protein_coding
ENSMUSG00000095093	ENSMUST00000092491	17	-1	22763485	22792463	Vmn2r111	protein_coding
ENSMUSG00000095093	ENSMUST00000234223	17	-1	22763485	22792463	Vmn2r111	protein_coding
ENSMUSG00000095093	ENSMUST00000234296	17	-1	22763485	22792463	Vmn2r111	protein_coding
ENSMUSG00000095093	ENSMUST00000234027	17	-1	22763485	22792463	Vmn2r111	protein_coding
ENSMUSG00000094921	ENSMUST00000097381	17	1	22819932	22839823	Vmn2r112	protein_coding
ENSMUSG00000094921	ENSMUST00000234882	17	1	22819932	22839823	Vmn2r112	protein_coding
ENSMUSG00000059142	ENSMUST00000160457	17	-1	23065671	23086108	Zfp945	protein_coding
ENSMUSG00000059142	ENSMUST00000088696	17	-1	23066456	23086079	Zfp945	protein_coding
ENSMUSG00000092111	ENSMUST00000170322	17	1	23161958	23184632	Vmn2r113	protein_coding
ENSMUSG00000092111	ENSMUST00000234787	17	1	23161958	23184632	Vmn2r113	protein_coding
ENSMUSG00000095658	ENSMUST00000175853	17	1	23280140	23301338	Vmn2r130	protein_coding
ENSMUSG00000002617	ENSMUST00000037057	17	-1	23392843	23412226	Zfp40	protein_coding
ENSMUSG00000002617	ENSMUST00000140313	17	-1	23393850	23397513	Zfp40	protein_coding
ENSMUSG00000002617	ENSMUST00000172177	17	-1	23393850	23410353	Zfp40	protein_coding
ENSMUSG00000002617	ENSMUST00000151447	17	-1	23410320	23412226	Zfp40	protein_coding
ENSMUSG00000091945	ENSMUST00000168033	17	-1	23504366	23531402	Vmn2r114	protein_coding
ENSMUSG00000091076	ENSMUST00000168175	17	1	23562715	23581512	Vmn2r115	protein_coding
ENSMUSG00000091076	ENSMUST00000234796	17	1	23562715	23581512	Vmn2r115	protein_coding
ENSMUSG00000090966	ENSMUST00000164856	17	1	23603578	23623396	Vmn2r116	protein_coding
ENSMUSG00000090966	ENSMUST00000234010	17	1	23603578	23623396	Vmn2r116	protein_coding
ENSMUSG00000090966	ENSMUST00000234564	17	1	23603578	23623396	Vmn2r116	protein_coding
ENSMUSG00000091407	ENSMUST00000171996	17	-1	23674147	23698673	Vmn2r117	protein_coding
ENSMUSG00000071256	ENSMUST00000095606	17	-1	23775741	23783212	Zfp213	protein_coding
ENSMUSG00000062012	ENSMUST00000115516	17	-1	23794818	23805206	Zfp13	protein_coding
ENSMUSG00000062012	ENSMUST00000057029	17	-1	23794826	23818461	Zfp13	protein_coding
ENSMUSG00000062012	ENSMUST00000227952	17	-1	23799170	23805191	Zfp13	protein_coding
ENSMUSG00000023902	ENSMUST00000095595	17	1	23819830	23829986	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000115509	17	1	23819830	23829986	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000120967	17	1	23819830	23829993	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000148062	17	1	23819836	23829796	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000129227	17	1	23819836	23829796	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000123866	17	1	23819915	23828675	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000117606	17	1	23824479	23828671	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000118369	17	1	23824488	23828672	Zscan10	protein_coding
ENSMUSG00000023902	ENSMUST00000138487	17	1	23824489	23828672	Zscan10	protein_coding
ENSMUSG00000023903	ENSMUST00000024696	17	-1	23847285	23864251	Mmp25	protein_coding
ENSMUSG00000043782	ENSMUST00000062967	17	1	23879480	23887595	Bicdl2	protein_coding
ENSMUSG00000043782	ENSMUST00000232760	17	1	23880323	23887595	Bicdl2	protein_coding
ENSMUSG00000043782	ENSMUST00000233541	17	1	23883992	23887458	Bicdl2	protein_coding
ENSMUSG00000041319	ENSMUST00000047436	17	-1	23887592	23892816	Thoc6	protein_coding
ENSMUSG00000041319	ENSMUST00000095579	17	-1	23887592	23892856	Thoc6	protein_coding
ENSMUSG00000041319	ENSMUST00000115490	17	-1	23887593	23892845	Thoc6	protein_coding
ENSMUSG00000041319	ENSMUST00000115489	17	-1	23887771	23892579	Thoc6	protein_coding
ENSMUSG00000023904	ENSMUST00000180140	17	1	23892570	23894201	Hcfc1r1	protein_coding
ENSMUSG00000023904	ENSMUST00000024697	17	1	23892582	23894201	Hcfc1r1	protein_coding
ENSMUSG00000023904	ENSMUST00000179928	17	1	23892601	23894148	Hcfc1r1	protein_coding
ENSMUSG00000023905	ENSMUST00000024698	17	-1	23894419	23896442	Tnfrsf12a	protein_coding
ENSMUSG00000023905	ENSMUST00000233814	17	-1	23894467	23896401	Tnfrsf12a	protein_coding
ENSMUSG00000023905	ENSMUST00000167059	17	-1	23894619	23896403	Tnfrsf12a	protein_coding
ENSMUSG00000023905	ENSMUST00000233428	17	-1	23894797	23896394	Tnfrsf12a	protein_coding
ENSMUSG00000023906	ENSMUST00000024699	17	1	23898223	23901420	Cldn6	protein_coding
ENSMUSG00000023906	ENSMUST00000232719	17	1	23898346	23901416	Cldn6	protein_coding
ENSMUSG00000023906	ENSMUST00000233364	17	1	23898633	23900936	Cldn6	protein_coding
ENSMUSG00000066720	ENSMUST00000085989	17	-1	23901558	23903000	Cldn9	protein_coding
ENSMUSG00000043747	ENSMUST00000201734	17	-1	23923462	23939700	1520401A03Rik	protein_coding
ENSMUSG00000043747	ENSMUST00000178006	17	-1	23923462	23941757	1520401A03Rik	protein_coding
ENSMUSG00000023908	ENSMUST00000024701	17	1	23945310	23955704	Pkmyt1	protein_coding
ENSMUSG00000023909	ENSMUST00000024702	17	-1	23955160	23959372	Paqr4	protein_coding
ENSMUSG00000040680	ENSMUST00000046525	17	-1	23960171	23964807	Kremen2	protein_coding
ENSMUSG00000040097	ENSMUST00000227120	17	-1	23971767	23982063	Flywch1	protein_coding
ENSMUSG00000040097	ENSMUST00000045517	17	-1	23974388	23982749	Flywch1	protein_coding
ENSMUSG00000040097	ENSMUST00000086325	17	-1	23974394	23990496	Flywch1	protein_coding
ENSMUSG00000040097	ENSMUST00000226460	17	-1	23981533	23990576	Flywch1	protein_coding
ENSMUSG00000023911	ENSMUST00000024704	17	-1	23995890	24005055	Flywch2	protein_coding
ENSMUSG00000039218	ENSMUST00000186961	17	1	24009636	24027492	Srrm2	protein_coding
ENSMUSG00000039218	ENSMUST00000190686	17	1	24022161	24043710	Srrm2	protein_coding
ENSMUSG00000039218	ENSMUST00000088621	17	1	24022195	24043715	Srrm2	protein_coding
ENSMUSG00000039218	ENSMUST00000233636	17	1	24022208	24029002	Srrm2	protein_coding
ENSMUSG00000039218	ENSMUST00000191385	17	1	24026892	24028980	Srrm2	protein_coding
ENSMUSG00000055839	ENSMUST00000069579	17	-1	24043712	24048110	Elob	protein_coding
ENSMUSG00000049620	ENSMUST00000059906	17	-1	24052321	24054717	Prss33	protein_coding
ENSMUSG00000024114	ENSMUST00000024926	17	-1	24055759	24063146	Prss41	protein_coding
ENSMUSG00000024114	ENSMUST00000151797	17	-1	24060026	24063146	Prss41	protein_coding
ENSMUSG00000048992	ENSMUST00000061725	17	1	24072517	24078750	Prss32	protein_coding
ENSMUSG00000024116	ENSMUST00000024928	17	1	24087030	24092088	Prss21	protein_coding
ENSMUSG00000096445	ENSMUST00000068580	17	1	24099850	24101827	Dcpp1	protein_coding
ENSMUSG00000096278	ENSMUST00000168272	17	1	24099854	24119738	Dcpp2	protein_coding
ENSMUSG00000096278	ENSMUST00000088598	17	1	24117695	24119738	Dcpp2	protein_coding
ENSMUSG00000096278	ENSMUST00000234110	17	1	24117708	24119762	Dcpp2	protein_coding
ENSMUSG00000057417	ENSMUST00000115428	17	1	24136432	24138415	Dcpp3	protein_coding
ENSMUSG00000057417	ENSMUST00000234395	17	1	24136452	24138414	Dcpp3	protein_coding
ENSMUSG00000024128	ENSMUST00000181985	17	1	24160646	24164577	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000183252	17	1	24160807	24164581	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000183017	17	1	24160887	24164577	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000182868	17	1	24160959	24164322	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000183155	17	1	24161051	24164573	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000024940	17	1	24161349	24164581	Sbp	protein_coding
ENSMUSG00000024128	ENSMUST00000182519	17	1	24161357	24164577	Sbp	protein_coding
ENSMUSG00000024125	ENSMUST00000235047	17	-1	24172058	24174248	Sbpl	protein_coding
ENSMUSG00000024125	ENSMUST00000024939	17	-1	24172059	24173893	Sbpl	protein_coding
ENSMUSG00000024124	ENSMUST00000024936	17	-1	24191100	24194215	Prss30	protein_coding
ENSMUSG00000024124	ENSMUST00000234765	17	-1	24191186	24199540	Prss30	protein_coding
ENSMUSG00000024124	ENSMUST00000135549	17	-1	24191813	24193775	Prss30	protein_coding
ENSMUSG00000024124	ENSMUST00000147626	17	-1	24192640	24194172	Prss30	protein_coding
ENSMUSG00000045027	ENSMUST00000041649	17	-1	24212508	24217074	Prss22	protein_coding
ENSMUSG00000050762	ENSMUST00000059482	17	1	24257118	24264928	Prss27	protein_coding
ENSMUSG00000016946	ENSMUST00000017090	17	-1	24266708	24292459	Kctd5	protein_coding
ENSMUSG00000024122	ENSMUST00000102927	17	-1	24292654	24360569	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000115411	17	-1	24292657	24360527	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000115409	17	-1	24294786	24360544	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000115407	17	-1	24297855	24360550	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000052462	17	-1	24297902	24369898	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000144533	17	-1	24325809	24359781	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000154982	17	-1	24325861	24339768	Pdpk1	protein_coding
ENSMUSG00000024122	ENSMUST00000128997	17	-1	24329866	24360102	Pdpk1	protein_coding
ENSMUSG00000036820	ENSMUST00000129523	17	-1	24374807	24382638	Amdhd2	protein_coding
ENSMUSG00000036820	ENSMUST00000040735	17	-1	24374807	24382740	Amdhd2	protein_coding
ENSMUSG00000036820	ENSMUST00000138685	17	-1	24374809	24382638	Amdhd2	protein_coding
ENSMUSG00000024121	ENSMUST00000024932	17	-1	24382840	24388435	Atp6v0c	protein_coding
