ENSMUSG00000051003	ENSMUST00000061541	16	1	3592398	3593339	Olfr161	protein_coding
ENSMUSG00000037965	ENSMUST00000130355	16	-1	11156621	11175037	Zc3h7a	protein_coding
ENSMUSG00000037965	ENSMUST00000125537	16	-1	11161141	11175658	Zc3h7a	protein_coding
ENSMUSG00000037965	ENSMUST00000142389	16	-1	11161151	11176157	Zc3h7a	protein_coding
ENSMUSG00000037965	ENSMUST00000155255	16	-1	11163564	11176435	Zc3h7a	protein_coding
ENSMUSG00000005846	ENSMUST00000119953	16	-1	11193063	11203424	Rsl1d1	protein_coding
ENSMUSG00000005846	ENSMUST00000067507	16	-1	11193066	11203393	Rsl1d1	protein_coding
ENSMUSG00000005846	ENSMUST00000167966	16	-1	11193138	11203370	Rsl1d1	protein_coding
ENSMUSG00000005846	ENSMUST00000129962	16	-1	11193598	11195088	Rsl1d1	protein_coding
ENSMUSG00000005846	ENSMUST00000124454	16	-1	11196537	11203357	Rsl1d1	protein_coding
ENSMUSG00000062203	ENSMUST00000163429	16	-1	11216336	11254418	Gspt1	protein_coding
ENSMUSG00000062203	ENSMUST00000167571	16	-1	11219385	11254363	Gspt1	protein_coding
ENSMUSG00000062203	ENSMUST00000080030	16	-1	11220145	11254302	Gspt1	protein_coding
ENSMUSG00000062203	ENSMUST00000167025	16	-1	11220494	11224591	Gspt1	protein_coding
ENSMUSG00000062203	ENSMUST00000164098	16	-1	11222678	11228610	Gspt1	protein_coding
ENSMUSG00000062203	ENSMUST00000166063	16	-1	11231005	11237913	Gspt1	protein_coding
ENSMUSG00000022496	ENSMUST00000023140	16	1	11313905	11320167	Tnfrsf17	protein_coding
ENSMUSG00000079738	ENSMUST00000115814	16	1	11322985	11403929	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000115813	16	1	11405741	11677250	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000096273	16	1	11405741	11755565	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000122168	16	1	11406750	11661648	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000150993	16	1	11420801	11679442	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000151478	16	1	11445278	11631820	Snx29	protein_coding
ENSMUSG00000071669	ENSMUST00000134941	16	1	11447401	11661589	Snx29	protein_coding
ENSMUSG00000065979	ENSMUST00000096272	16	-1	11803814	11909516	Cpped1	protein_coding
ENSMUSG00000065979	ENSMUST00000121750	16	-1	11803820	11909515	Cpped1	protein_coding
ENSMUSG00000065979	ENSMUST00000145169	16	-1	11827343	11909489	Cpped1	protein_coding
ENSMUSG00000065979	ENSMUST00000127972	16	-1	11828332	11909491	Cpped1	protein_coding
ENSMUSG00000065979	ENSMUST00000073371	16	-1	11884316	11909538	Cpped1	protein_coding
ENSMUSG00000055015	ENSMUST00000068397	16	1	11901456	11930693	Gm9961	protein_coding
ENSMUSG00000022494	ENSMUST00000023138	16	1	11984674	12267896	Shisa9	protein_coding
ENSMUSG00000022494	ENSMUST00000170672	16	1	11984674	12267896	Shisa9	protein_coding
ENSMUSG00000091416	ENSMUST00000171185	16	-1	12760104	12761513	Gm6327	protein_coding
ENSMUSG00000022545	ENSMUST00000023206	16	1	13109777	13148827	Ercc4	protein_coding
ENSMUSG00000022545	ENSMUST00000138527	16	1	13110010	13123942	Ercc4	protein_coding
ENSMUSG00000022545	ENSMUST00000141024	16	1	13110028	13127723	Ercc4	protein_coding
ENSMUSG00000022545	ENSMUST00000129049	16	1	13111887	13150710	Ercc4	protein_coding
ENSMUSG00000022545	ENSMUST00000156393	16	1	13132484	13144584	Ercc4	protein_coding
ENSMUSG00000009569	ENSMUST00000009713	16	1	13256574	13415156	Mkl2	protein_coding
ENSMUSG00000009569	ENSMUST00000115809	16	1	13256599	13333015	Mkl2	protein_coding
ENSMUSG00000009569	ENSMUST00000056715	16	1	13265169	13333012	Mkl2	protein_coding
ENSMUSG00000009569	ENSMUST00000149359	16	1	13358514	13417622	Mkl2	protein_coding
ENSMUSG00000022685	ENSMUST00000058884	16	-1	13538057	13668263	Parn	protein_coding
ENSMUSG00000022684	ENSMUST00000023365	16	1	13671951	13703705	Bfar	protein_coding
ENSMUSG00000079737	ENSMUST00000035426	16	1	13672022	13678498	3110001I22Rik	protein_coding
ENSMUSG00000022684	ENSMUST00000127973	16	1	13672043	13699382	Bfar	protein_coding
ENSMUSG00000022684	ENSMUST00000069281	16	1	13672113	13703695	Bfar	protein_coding
ENSMUSG00000022684	ENSMUST00000132349	16	1	13672155	13685709	Bfar	protein_coding
ENSMUSG00000022684	ENSMUST00000144804	16	1	13684984	13687634	Bfar	protein_coding
ENSMUSG00000022684	ENSMUST00000148079	16	1	13685324	13688065	Bfar	protein_coding
ENSMUSG00000022684	ENSMUST00000154568	16	1	13692058	13697599	Bfar	protein_coding
ENSMUSG00000022683	ENSMUST00000115807	16	-1	13715150	13730536	Pla2g10	protein_coding
ENSMUSG00000022683	ENSMUST00000023364	16	-1	13715152	13731076	Pla2g10	protein_coding
ENSMUSG00000022683	ENSMUST00000127780	16	-1	13715487	13730812	Pla2g10	protein_coding
ENSMUSG00000022683	ENSMUST00000156504	16	-1	13725244	13730772	Pla2g10	protein_coding
ENSMUSG00000022682	ENSMUST00000023363	16	1	13780792	13814933	Rrn3	protein_coding
ENSMUSG00000022681	ENSMUST00000023362	16	1	13819344	13835544	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000145248	16	1	13819370	13832527	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000124604	16	1	13819392	13832644	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000136618	16	1	13819399	13835541	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000115805	16	1	13819418	13835541	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000141791	16	1	13819437	13827586	Ntan1	protein_coding
ENSMUSG00000022681	ENSMUST00000123849	16	1	13831700	13832790	Ntan1	protein_coding
ENSMUSG00000022680	ENSMUST00000023361	16	-1	13833241	13903220	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000150435	16	-1	13833671	13840420	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000168696	16	-1	13834030	13887961	Pdxdc1	protein_coding
ENSMUSG00000022681	ENSMUST00000139161	16	1	13834175	13835259	Ntan1	protein_coding
ENSMUSG00000022680	ENSMUST00000127432	16	-1	13834248	13845523	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000115804	16	-1	13834253	13903114	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000152450	16	-1	13834369	13837174	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000154150	16	-1	13835685	13903075	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000124860	16	-1	13835900	13839429	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000144913	16	-1	13837049	13840425	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000148848	16	-1	13837726	13838454	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000115803	16	-1	13847806	13903148	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000115802	16	-1	13849370	13903224	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000165800	16	-1	13854408	13887961	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000139859	16	-1	13859658	13876240	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000151774	16	-1	13876071	13903078	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000148551	16	-1	13881702	13903068	Pdxdc1	protein_coding
ENSMUSG00000022680	ENSMUST00000137715	16	-1	13887247	13903073	Pdxdc1	protein_coding
ENSMUSG00000022679	ENSMUST00000128757	16	1	13903254	13949712	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000141971	16	1	13940723	13948816	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000124947	16	1	13940737	13947389	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000023360	16	1	13940758	13949471	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000148966	16	1	13940788	13948675	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000143697	16	1	13940795	13946972	Mpv17l	protein_coding
ENSMUSG00000022679	ENSMUST00000156143	16	1	13941187	13946938	Mpv17l	protein_coding
ENSMUSG00000065968	ENSMUST00000117803	16	-1	13981795	13986948	Ifitm7	protein_coding
ENSMUSG00000065968	ENSMUST00000090305	16	-1	13982064	13983902	Ifitm7	protein_coding
ENSMUSG00000044117	ENSMUST00000056521	16	1	13986697	14101593	2900011O08Rik	protein_coding
ENSMUSG00000044117	ENSMUST00000118412	16	1	13986750	14100321	2900011O08Rik	protein_coding
ENSMUSG00000044117	ENSMUST00000131608	16	1	13986767	14096080	2900011O08Rik	protein_coding
ENSMUSG00000060657	ENSMUST00000078747	16	-1	14110626	14152796	4921513D23Rik	protein_coding
ENSMUSG00000060657	ENSMUST00000090300	16	-1	14110626	14159367	4921513D23Rik	protein_coding
ENSMUSG00000022678	ENSMUST00000115794	16	1	14163368	14193011	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000023359	16	1	14163368	14193021	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000117958	16	1	14163380	14192921	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000132316	16	1	14163391	14193011	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000133249	16	1	14163397	14170922	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000115795	16	1	14163438	14193011	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000127801	16	1	14163442	14190533	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000156041	16	1	14175220	14188490	Nde1	protein_coding
ENSMUSG00000022678	ENSMUST00000149232	16	1	14183666	14190613	Nde1	protein_coding
ENSMUSG00000018830	ENSMUST00000077248	16	-1	14194620	14291501	Myh11	protein_coding
ENSMUSG00000018830	ENSMUST00000090287	16	-1	14194620	14291501	Myh11	protein_coding
ENSMUSG00000022677	ENSMUST00000120707	16	-1	14299337	14317440	0610037P05Rik	protein_coding
ENSMUSG00000022677	ENSMUST00000023357	16	-1	14299337	14317468	0610037P05Rik	protein_coding
ENSMUSG00000022677	ENSMUST00000148278	16	-1	14299535	14317425	0610037P05Rik	protein_coding
ENSMUSG00000023088	ENSMUST00000130671	16	1	14361651	14473995	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000133454	16	1	14361651	14473995	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000147759	16	1	14361651	14473995	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000100167	16	1	14361653	14475830	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000154748	16	1	14361669	14396498	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000134776	16	1	14361674	14405154	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000144676	16	1	14365855	14391536	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000144074	16	1	14394046	14394420	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000156089	16	1	14402453	14420836	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000169296	16	1	14445466	14473785	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000134960	16	1	14461101	14468329	Abcc1	protein_coding
ENSMUSG00000023088	ENSMUST00000146032	16	1	14461106	14474135	Abcc1	protein_coding
ENSMUSG00000079736	ENSMUST00000115782	16	-1	14480465	14482673	Gm11169	protein_coding
ENSMUSG00000090808	ENSMUST00000164528	16	1	14502265	14507354	Gm1758	protein_coding
ENSMUSG00000075395	ENSMUST00000129643	16	1	14562409	14621371	A630010A05Rik	protein_coding
ENSMUSG00000075395	ENSMUST00000147024	16	1	14580314	14621393	A630010A05Rik	protein_coding
ENSMUSG00000075395	ENSMUST00000100165	16	1	14589302	14621379	A630010A05Rik	protein_coding
ENSMUSG00000022676	ENSMUST00000023356	16	1	14705945	14709488	Snai2	protein_coding
ENSMUSG00000068617	ENSMUST00000115778	16	1	14906730	14920852	Efcab1	protein_coding
ENSMUSG00000068617	ENSMUST00000115779	16	1	14906730	14923997	Efcab1	protein_coding
ENSMUSG00000068617	ENSMUST00000090277	16	1	14906730	14925972	Efcab1	protein_coding
ENSMUSG00000022674	ENSMUST00000115777	16	-1	15552770	15594617	Ube2v2	protein_coding
ENSMUSG00000022674	ENSMUST00000115776	16	-1	15555598	15594600	Ube2v2	protein_coding
ENSMUSG00000022674	ENSMUST00000118236	16	-1	15555974	15594565	Ube2v2	protein_coding
ENSMUSG00000022674	ENSMUST00000096234	16	-1	15556402	15594583	Ube2v2	protein_coding
ENSMUSG00000022673	ENSMUST00000023353	16	-1	15623990	15637493	Mcm4	protein_coding
ENSMUSG00000022673	ENSMUST00000168125	16	-1	15624198	15635360	Mcm4	protein_coding
ENSMUSG00000022672	ENSMUST00000023352	16	1	15637959	15842332	Prkdc	protein_coding
ENSMUSG00000022671	ENSMUST00000023351	16	-1	15848534	15863440	Mzt2	protein_coding
ENSMUSG00000022671	ENSMUST00000137864	16	-1	15848536	15862815	Mzt2	protein_coding
ENSMUSG00000022671	ENSMUST00000117136	16	-1	15848543	15863462	Mzt2	protein_coding
ENSMUSG00000041974	ENSMUST00000115757	16	-1	15889320	16073313	2310008H04Rik	protein_coding
ENSMUSG00000041974	ENSMUST00000169953	16	-1	15889320	16114976	2310008H04Rik	protein_coding
ENSMUSG00000041974	ENSMUST00000040248	16	-1	15889320	16146944	2310008H04Rik	protein_coding
ENSMUSG00000062813	ENSMUST00000075698	16	1	16048958	16049433	Gm10121	protein_coding
ENSMUSG00000041957	ENSMUST00000162150	16	1	16213411	16227380	Pkp2	protein_coding
ENSMUSG00000041957	ENSMUST00000161342	16	1	16213411	16248582	Pkp2	protein_coding
ENSMUSG00000041957	ENSMUST00000039408	16	1	16213411	16272805	Pkp2	protein_coding
ENSMUSG00000041957	ENSMUST00000168544	16	1	16213438	16272805	Pkp2	protein_coding
ENSMUSG00000068599	ENSMUST00000090234	16	1	16275696	16276043	Gm5481	protein_coding
ENSMUSG00000022792	ENSMUST00000159962	16	1	16303058	16309035	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000161191	16	1	16303067	16307616	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000059955	16	1	16303071	16309733	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000159683	16	1	16303074	16309725	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000168935	16	1	16303077	16303744	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000159583	16	1	16303646	16307334	Yars2	protein_coding
ENSMUSG00000022792	ENSMUST00000162734	16	1	16304693	16307473	Yars2	protein_coding
ENSMUSG00000022789	ENSMUST00000023477	16	-1	16312328	16359123	Dnm1l	protein_coding
ENSMUSG00000022789	ENSMUST00000047122	16	-1	16312328	16359123	Dnm1l	protein_coding
ENSMUSG00000022789	ENSMUST00000096229	16	-1	16312328	16359123	Dnm1l	protein_coding
ENSMUSG00000022789	ENSMUST00000115749	16	-1	16312328	16359123	Dnm1l	protein_coding
ENSMUSG00000022788	ENSMUST00000161861	16	-1	16417010	16560312	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000162671	16	-1	16422656	16600071	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000069284	16	-1	16422695	16527504	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000161188	16	-1	16435799	16560139	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000162045	16	-1	16452812	16560304	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000162124	16	-1	16453573	16560304	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000172181	16	-1	16454053	16560242	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000159542	16	-1	16462107	16600642	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000159058	16	-1	16472359	16560083	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000162414	16	-1	16482585	16600132	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000162542	16	-1	16483564	16527504	Fgd4	protein_coding
ENSMUSG00000022788	ENSMUST00000161624	16	-1	16487208	16600438	Fgd4	protein_coding
ENSMUSG00000048101	ENSMUST00000057886	16	-1	16673091	16674110	Olfr19	protein_coding
ENSMUSG00000022783	ENSMUST00000023468	16	-1	16753109	16829406	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000154624	16	-1	16766473	16829413	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000147539	16	-1	16787435	16829374	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000151132	16	-1	16787469	16829437	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000132033	16	-1	16820966	16829549	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000125017	16	-1	16821238	16829406	Spag6	protein_coding
ENSMUSG00000022783	ENSMUST00000141835	16	-1	16824918	16829400	Spag6	protein_coding
ENSMUSG00000075370	ENSMUST00000124890	16	-1	16860764	16863910	Igll1	protein_coding
ENSMUSG00000075370	ENSMUST00000124649	16	-1	16860767	16864078	Igll1	protein_coding
ENSMUSG00000075370	ENSMUST00000100136	16	-1	16860908	16864078	Igll1	protein_coding
ENSMUSG00000059305	ENSMUST00000135276	16	-1	16868495	16870936	Vpreb1	protein_coding
ENSMUSG00000059305	ENSMUST00000075017	16	-1	16868496	16869348	Vpreb1	protein_coding
ENSMUSG00000059305	ENSMUST00000132272	16	-1	16868498	16870936	Vpreb1	protein_coding
ENSMUSG00000022779	ENSMUST00000139740	16	1	16870829	16885942	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000119787	16	1	16870850	16893078	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000130650	16	1	16870860	16879418	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000156502	16	1	16870867	16883619	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000023465	16	1	16870874	16893083	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000118424	16	1	16870879	16885558	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000124960	16	1	16870880	16880742	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000138618	16	1	16870893	16879433	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000144513	16	1	16870900	16879145	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000135597	16	1	16870910	16893083	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000131063	16	1	16870933	16879080	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000125202	16	1	16871058	16879560	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000156951	16	1	16883535	16893066	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000150424	16	1	16884305	16893083	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000147531	16	1	16885619	16886799	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000128497	16	1	16886737	16887803	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000129969	16	1	16887003	16887980	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000128407	16	1	16887932	16893068	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000124185	16	1	16890319	16892593	Top3b	protein_coding
ENSMUSG00000022779	ENSMUST00000151271	16	1	16891595	16892512	Top3b	protein_coding
ENSMUSG00000026181	ENSMUST00000027373	16	1	16896562	16927457	Ppm1f	protein_coding
ENSMUSG00000026181	ENSMUST00000145978	16	1	16896667	16915287	Ppm1f	protein_coding
ENSMUSG00000026181	ENSMUST00000167530	16	1	16903414	16927451	Ppm1f	protein_coding
ENSMUSG00000063358	ENSMUST00000023462	16	1	16983475	17044842	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000069107	16	1	16983475	17047546	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000165972	16	1	16983502	17045366	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000115731	16	1	16983660	17039133	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000138413	16	1	17018506	17024148	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000138165	16	1	17026119	17027287	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000129477	16	1	17026459	17043956	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000128958	16	1	17035431	17038798	Mapk1	protein_coding
ENSMUSG00000063358	ENSMUST00000145409	16	1	17035642	17044303	Mapk1	protein_coding
ENSMUSG00000022773	ENSMUST00000035682	16	1	17069789	17086829	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000153489	16	1	17070251	17086434	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000150987	16	1	17070291	17078712	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000115729	16	1	17070292	17082187	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000134036	16	1	17070319	17087138	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000141959	16	1	17070322	17082269	Ypel1	protein_coding
ENSMUSG00000022773	ENSMUST00000090199	16	1	17070397	17082787	Ypel1	protein_coding
ENSMUSG00000022771	ENSMUST00000164458	16	-1	17086648	17111306	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000023455	16	-1	17086648	17111350	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000115721	16	-1	17087409	17111335	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000061792	16	-1	17088083	17111325	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000146151	16	-1	17088699	17089552	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000143519	16	-1	17090195	17091610	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000124030	16	-1	17092940	17103720	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000141129	16	-1	17095014	17097237	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000115719	16	-1	17095854	17111308	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000156521	16	-1	17096797	17111329	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000153927	16	-1	17097102	17111306	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000134849	16	-1	17107272	17111329	Ppil2	protein_coding
ENSMUSG00000022771	ENSMUST00000153368	16	-1	17108943	17111325	Ppil2	protein_coding
ENSMUSG00000049916	ENSMUST00000093336	16	-1	17113492	17125199	2610318N02Rik	protein_coding
ENSMUSG00000022769	ENSMUST00000023453	16	-1	17130231	17132476	Sdf2l1	protein_coding
ENSMUSG00000022768	ENSMUST00000023452	16	-1	17139157	17147322	Ccdc116	protein_coding
ENSMUSG00000022768	ENSMUST00000115711	16	-1	17141129	17144302	Ccdc116	protein_coding
ENSMUSG00000022768	ENSMUST00000115709	16	-1	17141130	17144516	Ccdc116	protein_coding
ENSMUSG00000022768	ENSMUST00000145792	16	-1	17142814	17144531	Ccdc116	protein_coding
ENSMUSG00000041774	ENSMUST00000115702	16	1	17144714	17151378	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000137267	16	1	17145936	17148939	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000115706	16	1	17147030	17160794	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000145198	16	1	17147042	17151794	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000142576	16	1	17147069	17148939	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000069064	16	1	17147072	17148939	Ydjc	protein_coding
ENSMUSG00000041774	ENSMUST00000169510	16	1	17147072	17151107	Ydjc	protein_coding
ENSMUSG00000038965	ENSMUST00000115699	16	-1	17152106	17202742	Ube2l3	protein_coding
ENSMUSG00000038965	ENSMUST00000090192	16	-1	17152108	17201585	Ube2l3	protein_coding
ENSMUSG00000038965	ENSMUST00000157013	16	-1	17152411	17160168	Ube2l3	protein_coding
