ENSMUSG00000079179	ENSMUST00000049684	12	1	3236611	3249999	1700012B15Rik	protein_coding
ENSMUSG00000021224	ENSMUST00000125089	12	-1	85172778	85217748	Numb	protein_coding
ENSMUSG00000046791	ENSMUST00000053744	12	1	85291558	85293903	2410016O06Rik	protein_coding
ENSMUSG00000090843	ENSMUST00000164935	12	-1	85310738	85321431	Gm17673	protein_coding
ENSMUSG00000021226	ENSMUST00000021649	12	1	85328811	85334823	Acot2	protein_coding
ENSMUSG00000072949	ENSMUST00000085210	12	1	85350448	85358621	Acot1	protein_coding
ENSMUSG00000072949	ENSMUST00000168120	12	1	85350452	85358620	Acot1	protein_coding
ENSMUSG00000052392	ENSMUST00000021652	12	1	85379329	85385673	Acot4	protein_coding
ENSMUSG00000052392	ENSMUST00000128162	12	1	85379657	85383172	Acot4	protein_coding
ENSMUSG00000021228	ENSMUST00000120927	12	1	85393094	85400515	Acot3	protein_coding
ENSMUSG00000021228	ENSMUST00000085209	12	1	85393101	85399812	Acot3	protein_coding
ENSMUSG00000021228	ENSMUST00000021653	12	1	85393101	85400515	Acot3	protein_coding
ENSMUSG00000042540	ENSMUST00000046422	12	1	85410275	85416969	Acot5	protein_coding
ENSMUSG00000042540	ENSMUST00000072505	12	1	85410275	85416970	Acot5	protein_coding
ENSMUSG00000043487	ENSMUST00000056822	12	1	85441604	85452299	Acot6	protein_coding
ENSMUSG00000042523	ENSMUST00000110295	12	1	85455278	85484456	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000143753	12	1	85455316	85480788	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000123491	12	1	85455316	85484467	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000046340	12	1	85455321	85479407	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000156138	12	1	85455340	85481745	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000136159	12	1	85455341	85474934	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000143711	12	1	85467854	85488448	Dnalc1	protein_coding
ENSMUSG00000042523	ENSMUST00000140812	12	1	85476616	85478055	Dnalc1	protein_coding
ENSMUSG00000054383	ENSMUST00000061425	12	-1	85487081	85489439	Pnma1	protein_coding
ENSMUSG00000042507	ENSMUST00000046266	12	-1	85490126	85559831	C130039O16Rik	protein_coding
ENSMUSG00000042507	ENSMUST00000110294	12	-1	85490228	85534965	C130039O16Rik	protein_coding
ENSMUSG00000042507	ENSMUST00000137562	12	-1	85493895	85496182	C130039O16Rik	protein_coding
ENSMUSG00000042507	ENSMUST00000130038	12	-1	85497478	85501088	C130039O16Rik	protein_coding
ENSMUSG00000042962	ENSMUST00000058103	12	-1	85599282	85599923	Gm5436	protein_coding
ENSMUSG00000072946	ENSMUST00000123614	12	1	85626182	85656782	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000138733	12	1	85626315	85644973	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000147363	12	1	85626324	85650903	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000128158	12	1	85626331	85639316	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000128541	12	1	85626334	85649382	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000150720	12	1	85626349	85647029	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000110290	12	1	85626350	85650136	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000135001	12	1	85626350	85655052	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000146377	12	1	85626356	85655804	Ptgr2	protein_coding
ENSMUSG00000072946	ENSMUST00000123693	12	1	85626363	85655052	Ptgr2	protein_coding
ENSMUSG00000042472	ENSMUST00000110285	12	1	85658064	85676052	Zfp410	protein_coding
ENSMUSG00000042472	ENSMUST00000045931	12	1	85658064	85684673	Zfp410	protein_coding
ENSMUSG00000021234	ENSMUST00000065536	12	-1	85686259	85702783	Fam161b	protein_coding
ENSMUSG00000021234	ENSMUST00000021659	12	-1	85686267	85702771	Fam161b	protein_coding
ENSMUSG00000021234	ENSMUST00000133230	12	-1	85687442	85702742	Fam161b	protein_coding
ENSMUSG00000021234	ENSMUST00000126752	12	-1	85689309	85695805	Fam161b	protein_coding
ENSMUSG00000021235	ENSMUST00000110276	12	1	85702607	85714742	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000021661	12	1	85702918	85714746	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000124257	12	1	85702946	85714746	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000152913	12	1	85702980	85714742	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000110278	12	1	85702989	85714742	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000153450	12	1	85702991	85708054	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000150391	12	1	85702993	85714738	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000145522	12	1	85703014	85711981	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000140961	12	1	85709376	85713193	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000126913	12	1	85709376	85714742	Coq6	protein_coding
ENSMUSG00000021235	ENSMUST00000156592	12	1	85711952	85713115	Coq6	protein_coding
ENSMUSG00000021236	ENSMUST00000021662	12	-1	85714807	85746426	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000072061	12	-1	85714807	85746426	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000110272	12	-1	85714825	85749979	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000120942	12	-1	85714828	85749964	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000122194	12	-1	85717627	85741884	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000117286	12	-1	85717959	85741835	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000135061	12	-1	85721308	85726360	Entpd5	protein_coding
ENSMUSG00000021236	ENSMUST00000136511	12	-1	85744352	85749934	Entpd5	protein_coding
ENSMUSG00000057265	ENSMUST00000081828	12	1	85750021	85774730	2900006K08Rik	protein_coding
ENSMUSG00000057265	ENSMUST00000151789	12	1	85754214	85769371	2900006K08Rik	protein_coding
ENSMUSG00000057265	ENSMUST00000153540	12	1	85760924	85771330	2900006K08Rik	protein_coding
ENSMUSG00000021238	ENSMUST00000085192	12	-1	85771673	85791900	Aldh6a1	protein_coding
ENSMUSG00000021238	ENSMUST00000166796	12	-1	85771708	85789267	Aldh6a1	protein_coding
ENSMUSG00000085793	ENSMUST00000137170	12	1	85792458	85872483	Lin52	protein_coding
ENSMUSG00000021239	ENSMUST00000021665	12	1	85910712	85936411	Vsx2	protein_coding
ENSMUSG00000021239	ENSMUST00000169934	12	1	85910790	85936411	Vsx2	protein_coding
ENSMUSG00000021240	ENSMUST00000021666	12	-1	85943481	85958416	Abcd4	protein_coding
ENSMUSG00000021240	ENSMUST00000165592	12	-1	85943619	85958363	Abcd4	protein_coding
ENSMUSG00000021240	ENSMUST00000170052	12	-1	85944936	85949038	Abcd4	protein_coding
ENSMUSG00000071235	ENSMUST00000166772	12	1	85981969	85992401	Vrtn	protein_coding
ENSMUSG00000071235	ENSMUST00000167227	12	1	85983505	85992405	Vrtn	protein_coding
ENSMUSG00000071235	ENSMUST00000095551	12	1	85983846	85992405	Vrtn	protein_coding
ENSMUSG00000071234	ENSMUST00000095550	12	-1	86018228	86039757	Tmem90a	protein_coding
ENSMUSG00000021242	ENSMUST00000021668	12	-1	86095510	86114062	Npc2	protein_coding
ENSMUSG00000021241	ENSMUST00000021667	12	1	86114220	86116039	Isca2	protein_coding
ENSMUSG00000002020	ENSMUST00000002073	12	-1	86124162	86217482	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000110254	12	-1	86124163	86217445	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000169216	12	-1	86124163	86217445	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000163189	12	-1	86124279	86217429	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000166383	12	-1	86126156	86132793	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000163214	12	-1	86127329	86133921	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000165141	12	-1	86132809	86140413	Ltbp2	protein_coding
ENSMUSG00000002020	ENSMUST00000168699	12	-1	86148663	86217441	Ltbp2	protein_coding
ENSMUSG00000092130	ENSMUST00000171853	12	1	86216719	86219082	D030025P21Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000163231	12	-1	86259098	86311774	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000043169	12	-1	86259100	86311850	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000163372	12	-1	86275269	86284328	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000169161	12	-1	86281111	86287873	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000165093	12	-1	86282711	86286348	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000167448	12	-1	86282732	86311806	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000165886	12	-1	86282741	86311788	1110018G07Rik	protein_coding
ENSMUSG00000042350	ENSMUST00000168713	12	-1	86292032	86306980	1110018G07Rik	protein_coding
ENSMUSG00000021243	ENSMUST00000021669	12	1	86311847	86324253	Fcf1	protein_coding
ENSMUSG00000021243	ENSMUST00000171040	12	1	86311931	86324241	Fcf1	protein_coding
ENSMUSG00000021243	ENSMUST00000172241	12	1	86321160	86324247	Fcf1	protein_coding
ENSMUSG00000021244	ENSMUST00000095547	12	1	86337271	86398875	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000168977	12	1	86337271	86411442	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000021670	12	1	86337302	86411465	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000101202	12	1	86337440	86411464	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000164558	12	1	86355651	86411442	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000169150	12	1	86383177	86400286	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000165803	12	1	86390640	86391571	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000167838	12	1	86400910	86411199	Ylpm1	protein_coding
ENSMUSG00000021244	ENSMUST00000166605	12	1	86405629	86411365	Ylpm1	protein_coding
ENSMUSG00000042320	ENSMUST00000177289	12	-1	86426764	86438030	Prox2	protein_coding
ENSMUSG00000042320	ENSMUST00000110249	12	-1	86427764	86447381	Prox2	protein_coding
ENSMUSG00000004789	ENSMUST00000053811	12	1	86451783	86475041	Dlst	protein_coding
ENSMUSG00000004789	ENSMUST00000165575	12	1	86467020	86475033	Dlst	protein_coding
ENSMUSG00000019235	ENSMUST00000085176	12	-1	86476546	86490838	Rps6kl1	protein_coding
ENSMUSG00000019235	ENSMUST00000019379	12	-1	86476546	86492214	Rps6kl1	protein_coding
ENSMUSG00000004791	ENSMUST00000004913	12	-1	86507589	86518246	Pgf	protein_coding
ENSMUSG00000004788	ENSMUST00000004910	12	1	86560431	86567578	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000140900	12	1	86560454	86563789	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000136495	12	1	86560463	86567100	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000150935	12	1	86560465	86560899	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000151925	12	1	86560496	86563776	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000128709	12	1	86560532	86564438	Eif2b2	protein_coding
ENSMUSG00000004788	ENSMUST00000130760	12	1	86565476	86567443	Eif2b2	protein_coding
ENSMUSG00000021245	ENSMUST00000170866	12	-1	86575479	86607234	Mlh3	protein_coding
ENSMUSG00000021245	ENSMUST00000019378	12	-1	86575479	86611514	Mlh3	protein_coding
ENSMUSG00000021245	ENSMUST00000166821	12	-1	86575479	86611541	Mlh3	protein_coding
ENSMUSG00000021245	ENSMUST00000169956	12	-1	86576330	86608948	Mlh3	protein_coding
ENSMUSG00000008822	ENSMUST00000008966	12	-1	86613348	86621385	Acyp1	protein_coding
ENSMUSG00000008822	ENSMUST00000117138	12	-1	86613359	86621256	Acyp1	protein_coding
ENSMUSG00000008822	ENSMUST00000121930	12	-1	86613497	86629388	Acyp1	protein_coding
ENSMUSG00000008822	ENSMUST00000065913	12	-1	86619843	86621368	Acyp1	protein_coding
ENSMUSG00000045064	ENSMUST00000059341	12	1	86629541	86640308	Fam164c	protein_coding
ENSMUSG00000034290	ENSMUST00000040992	12	-1	86640464	86680312	Nek9	protein_coding
ENSMUSG00000021248	ENSMUST00000040766	12	-1	86681564	86715667	Tmed10	protein_coding
ENSMUSG00000021250	ENSMUST00000021674	12	1	86814840	86818223	Fos	protein_coding
ENSMUSG00000021250	ENSMUST00000136122	12	1	86815641	86816957	Fos	protein_coding
ENSMUSG00000021250	ENSMUST00000140525	12	1	86815641	86817135	Fos	protein_coding
ENSMUSG00000021250	ENSMUST00000134311	12	1	86815861	86817013	Fos	protein_coding
ENSMUSG00000034271	ENSMUST00000050687	12	1	86940366	86980827	Jdp2	protein_coding
ENSMUSG00000034271	ENSMUST00000171754	12	1	86940968	86980827	Jdp2	protein_coding
ENSMUSG00000034266	ENSMUST00000040536	12	1	87027619	87050037	Batf	protein_coding
ENSMUSG00000034258	ENSMUST00000040461	12	1	87087489	87154535	Mfsd7c	protein_coding
ENSMUSG00000021252	ENSMUST00000021676	12	-1	87156398	87165472	0610007P14Rik	protein_coding
ENSMUSG00000021252	ENSMUST00000131681	12	-1	87156609	87165462	0610007P14Rik	protein_coding
ENSMUSG00000021252	ENSMUST00000124311	12	-1	87160047	87165494	0610007P14Rik	protein_coding
ENSMUSG00000021252	ENSMUST00000148323	12	-1	87160282	87163200	0610007P14Rik	protein_coding
ENSMUSG00000021252	ENSMUST00000142331	12	-1	87160489	87165500	0610007P14Rik	protein_coding
ENSMUSG00000012609	ENSMUST00000177188	12	1	87165609	87198355	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000095536	12	1	87165623	87235695	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000110220	12	1	87165657	87225388	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000040179	12	1	87165660	87394710	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000176695	12	1	87165918	87357002	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000040273	12	1	87165919	87394158	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000176008	12	1	87165928	87211006	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000110224	12	1	87165928	87394709	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000142411	12	1	87165935	87184737	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000110219	12	1	87165967	87394709	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000124701	12	1	87165971	87186632	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000153570	12	1	87165971	87190267	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000155448	12	1	87166025	87394709	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000177114	12	1	87167434	87394159	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000175899	12	1	87219936	87233149	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000176460	12	1	87253510	87270889	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000177168	12	1	87258729	87394709	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000176937	12	1	87263958	87353750	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000177525	12	1	87273732	87394709	Ttll5	protein_coding
ENSMUSG00000012609	ENSMUST00000175844	12	1	87280339	87402843	Ttll5	protein_coding
ENSMUSG00000021253	ENSMUST00000003687	12	-1	87397694	87419991	Tgfb3	protein_coding
ENSMUSG00000007867	ENSMUST00000054565	12	1	87423513	87503406	1700019E19Rik	protein_coding
ENSMUSG00000007867	ENSMUST00000077560	12	1	87423558	87503408	1700019E19Rik	protein_coding
ENSMUSG00000021254	ENSMUST00000110212	12	1	87582819	87632317	1700020O03Rik	protein_coding
ENSMUSG00000021254	ENSMUST00000071106	12	1	87582840	87632364	1700020O03Rik	protein_coding
ENSMUSG00000021255	ENSMUST00000116402	12	1	87702067	87862578	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000110203	12	1	87762594	87856472	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000110204	12	1	87762594	87862575	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000110207	12	1	87762594	87862577	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000021680	12	1	87762833	87860750	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000167891	12	1	87811067	87860015	Esrrb	protein_coding
ENSMUSG00000021255	ENSMUST00000136464	12	1	87845359	87850917	Esrrb	protein_coding
ENSMUSG00000021256	ENSMUST00000021681	12	1	88019650	88033041	Vash1	protein_coding
ENSMUSG00000021256	ENSMUST00000168569	12	1	88021150	88036630	Vash1	protein_coding
ENSMUSG00000021257	ENSMUST00000021682	12	-1	88041452	88067410	Angel1	protein_coding
ENSMUSG00000021257	ENSMUST00000167813	12	-1	88043145	88047119	Angel1	protein_coding
ENSMUSG00000021257	ENSMUST00000165332	12	-1	88043263	88057592	Angel1	protein_coding
ENSMUSG00000021257	ENSMUST00000167272	12	-1	88043305	88046914	Angel1	protein_coding
ENSMUSG00000021257	ENSMUST00000163388	12	-1	88043389	88059136	Angel1	protein_coding
ENSMUSG00000021257	ENSMUST00000171293	12	-1	88059296	88062889	Angel1	protein_coding
ENSMUSG00000059114	ENSMUST00000167311	12	1	88075614	88082948	Gm6772	protein_coding
ENSMUSG00000059114	ENSMUST00000095527	12	1	88077366	88104598	Gm6772	protein_coding
ENSMUSG00000034168	ENSMUST00000038422	12	-1	88221653	88225764	6430527G18Rik	protein_coding
ENSMUSG00000034157	ENSMUST00000038369	12	1	88288364	88306312	2310044G17Rik	protein_coding
ENSMUSG00000048483	ENSMUST00000057205	12	-1	88321714	88324785	Zdhhc22	protein_coding
ENSMUSG00000048483	ENSMUST00000095521	12	-1	88324331	88329626	Zdhhc22	protein_coding
ENSMUSG00000034145	ENSMUST00000154801	12	1	88362290	88430993	Tmem63c	protein_coding
ENSMUSG00000034145	ENSMUST00000146292	12	1	88367242	88430988	Tmem63c	protein_coding
ENSMUSG00000034145	ENSMUST00000110187	12	1	88367514	88430983	Tmem63c	protein_coding
ENSMUSG00000034145	ENSMUST00000156162	12	1	88367566	88398620	Tmem63c	protein_coding
ENSMUSG00000034145	ENSMUST00000131878	12	1	88379389	88430991	Tmem63c	protein_coding
ENSMUSG00000021032	ENSMUST00000110177	12	-1	88438481	88443472	Ngb	protein_coding
ENSMUSG00000021032	ENSMUST00000021420	12	-1	88438481	88443489	Ngb	protein_coding
ENSMUSG00000021032	ENSMUST00000110176	12	-1	88438975	88443300	Ngb	protein_coding
ENSMUSG00000034126	ENSMUST00000037788	12	-1	88447816	88488852	Pomt2	protein_coding
ENSMUSG00000021033	ENSMUST00000063117	12	1	88488668	88505673	Gstz1	protein_coding
ENSMUSG00000034111	ENSMUST00000037418	12	-1	88507192	88541179	Tmed8	protein_coding
ENSMUSG00000090812	ENSMUST00000169669	12	1	88541700	88542893	Samd15	protein_coding
ENSMUSG00000072919	ENSMUST00000021423	12	-1	88562205	88574506	4933437F05Rik	protein_coding
ENSMUSG00000021038	ENSMUST00000021426	12	-1	88579825	88605194	Vipar	protein_coding
ENSMUSG00000021038	ENSMUST00000072744	12	-1	88579825	88607236	Vipar	protein_coding
ENSMUSG00000021037	ENSMUST00000021425	12	1	88607696	88614947	Ahsa1	protein_coding
ENSMUSG00000050671	ENSMUST00000125733	12	-1	88619588	88640655	Ism2	protein_coding
ENSMUSG00000050671	ENSMUST00000051601	12	-1	88620632	88628087	Ism2	protein_coding
ENSMUSG00000050671	ENSMUST00000145714	12	-1	88623370	88628023	Ism2	protein_coding
ENSMUSG00000021036	ENSMUST00000021424	12	-1	88646008	88729305	Sptlc2	protein_coding
ENSMUSG00000021036	ENSMUST00000169845	12	-1	88649020	88684798	Sptlc2	protein_coding
ENSMUSG00000021036	ENSMUST00000170720	12	-1	88650589	88669563	Sptlc2	protein_coding
ENSMUSG00000021036	ENSMUST00000170110	12	-1	88687408	88691331	Sptlc2	protein_coding
ENSMUSG00000021036	ENSMUST00000167911	12	-1	88687684	88729191	Sptlc2	protein_coding
ENSMUSG00000079036	ENSMUST00000162961	12	-1	88767119	88784789	Alkbh1	protein_coding
ENSMUSG00000093477	ENSMUST00000176099	12	-1	88768473	88784789	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000160113	12	-1	88769027	88784776	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000162247	12	-1	88769027	88784778	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000161712	12	-1	88769030	88784786	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000159079	12	-1	88769760	88784778	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000160687	12	-1	88770071	88779509	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000160919	12	-1	88772380	88782676	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000162986	12	-1	88774196	88784783	Alkbh1	protein_coding
ENSMUSG00000079036	ENSMUST00000160850	12	-1	88774207	88784789	Alkbh1	protein_coding
ENSMUSG00000021041	ENSMUST00000091090	12	-1	88783633	88784967	2700073G19Rik	protein_coding
ENSMUSG00000021040	ENSMUST00000161023	12	1	88784846	88793156	1810035L17Rik	protein_coding
ENSMUSG00000021040	ENSMUST00000160488	12	1	88784862	88790870	1810035L17Rik	protein_coding
ENSMUSG00000021040	ENSMUST00000077462	12	1	88784886	88790854	1810035L17Rik	protein_coding
ENSMUSG00000021040	ENSMUST00000160880	12	1	88784896	88790874	1810035L17Rik	protein_coding
ENSMUSG00000021039	ENSMUST00000021428	12	-1	88790886	88813249	Snw1	protein_coding
ENSMUSG00000071217	ENSMUST00000095510	12	1	88833274	89135166	Gm2022	protein_coding
ENSMUSG00000079034	ENSMUST00000110152	12	1	88855266	88859203	Gm8300	protein_coding
ENSMUSG00000071216	ENSMUST00000095509	12	1	88943638	88949795	Oog1	protein_coding
ENSMUSG00000071216	ENSMUST00000171084	12	1	88943667	88949793	Oog1	protein_coding
ENSMUSG00000092019	ENSMUST00000164838	12	1	88959859	88963093	Gm4027	protein_coding
ENSMUSG00000072910	ENSMUST00000073177	12	-1	88985077	88985570	Gm16381	protein_coding
ENSMUSG00000079031	ENSMUST00000110149	12	1	89055025	89059124	BB287469	protein_coding
ENSMUSG00000078368	ENSMUST00000105161	12	-1	89080294	89080787	Gm2001	protein_coding
ENSMUSG00000079029	ENSMUST00000110147	12	1	89112520	89116383	Gm2016	protein_coding
ENSMUSG00000091835	ENSMUST00000164517	12	1	89112562	89250835	Gm2075	protein_coding
ENSMUSG00000066027	ENSMUST00000110145	12	1	89192872	89199126	Gm2042	protein_coding
ENSMUSG00000079030	ENSMUST00000110148	12	1	89211972	89218668	Gm2046	protein_coding
ENSMUSG00000090529	ENSMUST00000167135	12	-1	89233832	89234325	Gm6803	protein_coding
ENSMUSG00000092138	ENSMUST00000169939	12	-1	89256672	89380725	Gm8607	protein_coding
ENSMUSG00000072907	ENSMUST00000071580	12	-1	89414033	89420338	Gm10436	protein_coding
ENSMUSG00000072907	ENSMUST00000084194	12	-1	89414041	89420234	Gm10436	protein_coding
ENSMUSG00000072905	ENSMUST00000101168	12	-1	89509084	89512944	Gm5662	protein_coding
ENSMUSG00000072905	ENSMUST00000101167	12	-1	89509889	89562433	Gm5662	protein_coding
ENSMUSG00000091139	ENSMUST00000171019	12	-1	89591799	89592682	Gm6190	protein_coding
ENSMUSG00000021044	ENSMUST00000101165	12	1	89598998	89700163	Adck1	protein_coding
ENSMUSG00000021044	ENSMUST00000166940	12	1	89599245	89700162	Adck1	protein_coding
ENSMUSG00000066392	ENSMUST00000167734	12	1	89961320	90500015	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110138	12	1	89961332	90089293	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000167103	12	1	89961553	91571337	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000163944	12	1	89963453	90033559	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000163134	12	1	90032948	91573375	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000085138	12	1	90033629	91570850	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000164072	12	1	90033883	90091687	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000170533	12	1	90191834	90425763	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000057634	12	1	90191843	91571500	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000167887	12	1	90431550	91570850	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110133	12	1	91050923	91571339	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110130	12	1	91050923	91571883	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000170784	12	1	91050923	91571883	Nrxn3	protein_coding
ENSMUSG00000066392	ENSMUST00000110131	12	1	91560387	91571883	Nrxn3	protein_coding
ENSMUSG00000007682	ENSMUST00000082432	12	-1	91962994	91976878	Dio2	protein_coding
ENSMUSG00000061533	ENSMUST00000143415	12	-1	92236932	92505373	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000141429	12	-1	92236932	92622849	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000126048	12	-1	92237780	92301851	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000123400	12	-1	92237782	92268518	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000154836	12	-1	92237782	92268518	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000123161	12	-1	92238005	92422159	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000042048	12	-1	92248055	92622849	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000133329	12	-1	92260840	92422212	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000140674	12	-1	92452137	92498488	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000127802	12	-1	92527833	92622849	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000145094	12	-1	92558034	92571764	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000054218	12	-1	92558252	92622810	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000127866	12	-1	92576679	92622799	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000129111	12	-1	92578501	92622849	4930534B04Rik	protein_coding
ENSMUSG00000061533	ENSMUST00000138935	12	-1	92601320	92622793	4930534B04Rik	protein_coding
ENSMUSG00000020963	ENSMUST00000021343	12	1	92639433	92760981	Tshr	protein_coding
ENSMUSG00000020963	ENSMUST00000021346	12	1	92639433	92778949	Tshr	protein_coding
ENSMUSG00000020962	ENSMUST00000021345	12	-1	92794356	92828449	Gtf2a1	protein_coding
ENSMUSG00000020962	ENSMUST00000063314	12	-1	92797128	92828927	Gtf2a1	protein_coding
ENSMUSG00000020962	ENSMUST00000163693	12	-1	92825065	92828079	Gtf2a1	protein_coding
ENSMUSG00000020961	ENSMUST00000052969	12	-1	92876982	93024876	Ston2	protein_coding
