ENSMUSG00000091028	ENSMUST00000151376	9	1	3000922	3002330	Gm10722	protein_coding
ENSMUSG00000063108	ENSMUST00000159569	9	-1	20237416	20264604	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000098970	9	-1	20239474	20264401	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000162304	9	-1	20240831	20246641	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000075263	9	-1	20241506	20264433	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000056684	9	-1	20242742	20245818	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000160370	9	-1	20242743	20245818	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000161248	9	-1	20246472	20264606	Zfp26	protein_coding
ENSMUSG00000063108	ENSMUST00000162438	9	-1	20248761	20264271	Zfp26	protein_coding
ENSMUSG00000059475	ENSMUST00000168095	9	-1	20272993	20282714	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000115562	9	-1	20272993	20297190	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000167457	9	-1	20272993	20297190	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000169558	9	-1	20273152	20297186	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000080386	9	-1	20273991	20297186	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000163348	9	-1	20274270	20297186	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000166005	9	-1	20274439	20282601	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000166465	9	-1	20275429	20277906	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000163427	9	-1	20275575	20297175	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000164825	9	-1	20275620	20295249	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000164799	9	-1	20277549	20282698	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000169269	9	-1	20279380	20297145	Zfp426	protein_coding
ENSMUSG00000059475	ENSMUST00000164250	9	-1	20280874	20297155	Zfp426	protein_coding
ENSMUSG00000060510	ENSMUST00000174462	9	-1	20299512	20325861	Zfp266	protein_coding
ENSMUSG00000060510	ENSMUST00000068296	9	-1	20303509	20325852	Zfp266	protein_coding
ENSMUSG00000058192	ENSMUST00000115557	9	1	20385769	20399636	Zfp846	protein_coding
ENSMUSG00000058192	ENSMUST00000140668	9	1	20385969	20399638	Zfp846	protein_coding
ENSMUSG00000058192	ENSMUST00000060063	9	1	20392335	20398915	Zfp846	protein_coding
ENSMUSG00000058192	ENSMUST00000164013	9	1	20395175	20399057	Zfp846	protein_coding
ENSMUSG00000066892	ENSMUST00000155301	9	-1	20422562	20446757	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000155280	9	-1	20422674	20449191	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000131128	9	-1	20442193	20449199	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000140702	9	-1	20442230	20443784	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000148631	9	-1	20442230	20449191	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000151861	9	-1	20442231	20449199	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000086459	9	-1	20442233	20447250	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000086458	9	-1	20442233	20449211	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000131343	9	-1	20443245	20449202	Fbxl12	protein_coding
ENSMUSG00000066892	ENSMUST00000153154	9	-1	20446007	20449186	Fbxl12	protein_coding
ENSMUSG00000084786	ENSMUST00000154429	9	1	20447322	20451219	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000129414	9	1	20447762	20451408	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000160682	9	1	20448515	20451221	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000161887	9	1	20448784	20450093	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000162303	9	1	20449265	20451219	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000161595	9	1	20449278	20450350	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000161486	9	1	20449278	20451584	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000160874	9	1	20449279	20451219	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000161882	9	1	20449312	20451213	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000160124	9	1	20449485	20451219	Ubl5	protein_coding
ENSMUSG00000084786	ENSMUST00000161834	9	1	20449662	20451220	Ubl5	protein_coding
ENSMUSG00000032171	ENSMUST00000034689	9	1	20456574	20471028	Pin1	protein_coding
ENSMUSG00000032172	ENSMUST00000034692	9	-1	20472144	20532673	Olfm2	protein_coding
ENSMUSG00000004098	ENSMUST00000004201	9	-1	20574494	20619511	Col5a3	protein_coding
ENSMUSG00000004098	ENSMUST00000145974	9	-1	20587238	20619511	Col5a3	protein_coding
ENSMUSG00000053773	ENSMUST00000066387	9	1	20622948	20630607	Rdh8	protein_coding
ENSMUSG00000038884	ENSMUST00000043911	9	1	20673086	20678751	A230050P20Rik	protein_coding
ENSMUSG00000038884	ENSMUST00000175820	9	1	20673102	20678751	A230050P20Rik	protein_coding
ENSMUSG00000038884	ENSMUST00000176142	9	1	20673124	20674539	A230050P20Rik	protein_coding
ENSMUSG00000038884	ENSMUST00000177067	9	1	20673721	20678215	A230050P20Rik	protein_coding
ENSMUSG00000038884	ENSMUST00000176990	9	1	20675216	20677565	A230050P20Rik	protein_coding
ENSMUSG00000038742	ENSMUST00000043726	9	-1	20678253	20684171	Angptl6	protein_coding
ENSMUSG00000004100	ENSMUST00000004203	9	1	20692619	20696622	Ppan	protein_coding
ENSMUSG00000004100	ENSMUST00000135608	9	1	20692694	20694785	Ppan	protein_coding
ENSMUSG00000004100	ENSMUST00000157047	9	1	20692711	20694126	Ppan	protein_coding
ENSMUSG00000004100	ENSMUST00000147780	9	1	20692729	20696622	Ppan	protein_coding
ENSMUSG00000004100	ENSMUST00000153227	9	1	20695082	20695798	Ppan	protein_coding
ENSMUSG00000004100	ENSMUST00000145231	9	1	20695651	20696126	Ppan	protein_coding
ENSMUSG00000070319	ENSMUST00000004206	9	-1	20698796	20703044	Eif3g	protein_coding
ENSMUSG00000004099	ENSMUST00000004202	9	-1	20711650	20757317	Dnmt1	protein_coding
ENSMUSG00000043895	ENSMUST00000054197	9	-1	20770396	20781237	S1pr2	protein_coding
ENSMUSG00000003299	ENSMUST00000003386	9	1	20807181	20813279	Mrpl4	protein_coding
ENSMUSG00000037405	ENSMUST00000086399	9	1	20820404	20833241	Icam1	protein_coding
ENSMUSG00000001014	ENSMUST00000001040	9	1	20833817	20834975	Icam4	protein_coding
ENSMUSG00000032174	ENSMUST00000019616	9	1	20836482	20843480	Icam5	protein_coding
ENSMUSG00000079681	ENSMUST00000115494	9	-1	20866837	20871537	Zglp1	protein_coding
ENSMUSG00000079677	ENSMUST00000010348	9	-1	20871964	20877958	Fdx1l	protein_coding
ENSMUSG00000010205	ENSMUST00000115487	9	-1	20878612	20896432	Raver1	protein_coding
ENSMUSG00000010205	ENSMUST00000115486	9	-1	20889969	20896443	Raver1	protein_coding
ENSMUSG00000032175	ENSMUST00000001036	9	-1	20908521	20931790	Tyk2	protein_coding
ENSMUSG00000019471	ENSMUST00000019615	9	-1	20942985	20954350	Cdc37	protein_coding
ENSMUSG00000032177	ENSMUST00000039413	9	1	20970158	21017692	Pde4a	protein_coding
ENSMUSG00000032177	ENSMUST00000131769	9	1	20986060	21016071	Pde4a	protein_coding
ENSMUSG00000032177	ENSMUST00000140440	9	1	20988545	20997942	Pde4a	protein_coding
ENSMUSG00000032177	ENSMUST00000115458	9	1	20988547	21016071	Pde4a	protein_coding
ENSMUSG00000032177	ENSMUST00000127821	9	1	20996641	20999203	Pde4a	protein_coding
ENSMUSG00000032177	ENSMUST00000003395	9	1	21001149	21016071	Pde4a	protein_coding
ENSMUSG00000003308	ENSMUST00000049567	9	-1	21034174	21043776	Keap1	protein_coding
ENSMUSG00000003308	ENSMUST00000164812	9	-1	21034174	21043776	Keap1	protein_coding
ENSMUSG00000045087	ENSMUST00000122088	9	-1	21047356	21052887	S1pr5	protein_coding
ENSMUSG00000002820	ENSMUST00000065005	9	1	21069743	21078812	Atg4d	protein_coding
ENSMUSG00000035047	ENSMUST00000038671	9	-1	21077902	21092415	Kri1	protein_coding
ENSMUSG00000066860	ENSMUST00000086374	9	-1	21092907	21095653	Cdkn2d	protein_coding
ENSMUSG00000003309	ENSMUST00000003397	9	-1	21099901	21116777	Ap1m2	protein_coding
ENSMUSG00000003309	ENSMUST00000115433	9	-1	21099901	21116777	Ap1m2	protein_coding
ENSMUSG00000057193	ENSMUST00000034697	9	1	21142288	21159469	Slc44a2	protein_coding
ENSMUSG00000032178	ENSMUST00000067646	9	1	21172387	21209794	Ilf3	protein_coding
ENSMUSG00000032178	ENSMUST00000115414	9	1	21172463	21206247	Ilf3	protein_coding
ENSMUSG00000032178	ENSMUST00000115413	9	1	21192556	21206247	Ilf3	protein_coding
ENSMUSG00000002825	ENSMUST00000002902	9	1	21216281	21224721	Qtrt1	protein_coding
ENSMUSG00000033335	ENSMUST00000165766	9	1	21229352	21312198	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000173397	9	1	21229376	21311582	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000169455	9	1	21229383	21311906	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000115404	9	1	21229389	21311568	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000072362	9	1	21229389	21311584	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000174828	9	1	21229412	21272144	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000091087	9	1	21229415	21311570	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000172482	9	1	21229540	21310846	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000169194	9	1	21229687	21295870	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000174050	9	1	21229688	21312198	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000172873	9	1	21261551	21262014	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000172833	9	1	21280938	21303757	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000172763	9	1	21284763	21312203	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000173299	9	1	21298387	21309066	Dnm2	protein_coding
ENSMUSG00000033335	ENSMUST00000174243	9	1	21309551	21310843	Dnm2	protein_coding
ENSMUSG00000032180	ENSMUST00000034698	9	-1	21311824	21314630	Tmed1	protein_coding
ENSMUSG00000032180	ENSMUST00000098951	9	-1	21312001	21314631	Tmed1	protein_coding
ENSMUSG00000057191	ENSMUST00000086361	9	1	21330620	21349777	AB124611	protein_coding
ENSMUSG00000057191	ENSMUST00000076326	9	1	21330672	21349775	AB124611	protein_coding
ENSMUSG00000057191	ENSMUST00000173769	9	1	21330721	21349237	AB124611	protein_coding
ENSMUSG00000032185	ENSMUST00000034703	9	1	21351338	21393911	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000115395	9	1	21351357	21393931	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000115394	9	1	21351367	21393911	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000154049	9	1	21351367	21393911	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000130032	9	1	21351422	21393911	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000147749	9	1	21351602	21383911	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000139871	9	1	21379548	21384783	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000132011	9	1	21391662	21392644	Carm1	protein_coding
ENSMUSG00000032185	ENSMUST00000130100	9	1	21391847	21392573	Carm1	protein_coding
ENSMUSG00000032182	ENSMUST00000034700	9	-1	21393153	21397190	Yipf2	protein_coding
ENSMUSG00000032182	ENSMUST00000078572	9	-1	21393877	21397223	Yipf2	protein_coding
ENSMUSG00000048429	ENSMUST00000062125	9	1	21397166	21400390	1810026J23Rik	protein_coding
ENSMUSG00000032187	ENSMUST00000098946	9	1	21420613	21490672	Smarca4	protein_coding
ENSMUSG00000032187	ENSMUST00000034707	9	1	21420613	21508661	Smarca4	protein_coding
ENSMUSG00000032187	ENSMUST00000098948	9	1	21420613	21508674	Smarca4	protein_coding
ENSMUSG00000032187	ENSMUST00000174008	9	1	21420708	21507810	Smarca4	protein_coding
ENSMUSG00000032187	ENSMUST00000172996	9	1	21440211	21490672	Smarca4	protein_coding
ENSMUSG00000032193	ENSMUST00000034713	9	1	21528038	21554360	Ldlr	protein_coding
ENSMUSG00000032193	ENSMUST00000070068	9	1	21528076	21554359	Ldlr	protein_coding
ENSMUSG00000074476	ENSMUST00000098942	9	-1	21559886	21564730	Spc24	protein_coding
ENSMUSG00000074476	ENSMUST00000115369	9	-1	21560547	21564733	Spc24	protein_coding
ENSMUSG00000032194	ENSMUST00000034717	9	-1	21571217	21602990	Kank2	protein_coding
ENSMUSG00000032194	ENSMUST00000086340	9	-1	21571233	21602979	Kank2	protein_coding
ENSMUSG00000032198	ENSMUST00000034728	9	-1	21604628	21657079	Dock6	protein_coding
ENSMUSG00000032198	ENSMUST00000086329	9	-1	21604628	21657079	Dock6	protein_coding
ENSMUSG00000032198	ENSMUST00000049745	9	-1	21628706	21657079	Dock6	protein_coding
ENSMUSG00000047822	ENSMUST00000058777	9	1	21639954	21641790	Gm6484	protein_coding
ENSMUSG00000019066	ENSMUST00000115351	9	-1	21711935	21722636	Rab3d	protein_coding
ENSMUSG00000019066	ENSMUST00000122211	9	-1	21711954	21722583	Rab3d	protein_coding
ENSMUSG00000019066	ENSMUST00000119055	9	-1	21713086	21722561	Rab3d	protein_coding
ENSMUSG00000019066	ENSMUST00000128442	9	-1	21719336	21722533	Rab3d	protein_coding
ENSMUSG00000019066	ENSMUST00000154019	9	-1	21720059	21722565	Rab3d	protein_coding
ENSMUSG00000040883	ENSMUST00000046831	9	-1	21725453	21731906	Tmem205	protein_coding
ENSMUSG00000006241	ENSMUST00000006403	9	1	21731915	21740316	Ccdc159	protein_coding
ENSMUSG00000006241	ENSMUST00000166213	9	1	21731915	21740316	Ccdc159	protein_coding
ENSMUSG00000006241	ENSMUST00000170304	9	1	21731915	21740316	Ccdc159	protein_coding
ENSMUSG00000040563	ENSMUST00000046371	9	1	21741477	21753344	BC018242	protein_coding
ENSMUSG00000051238	ENSMUST00000053583	9	1	21760197	21762714	2310047B19Rik	protein_coding
ENSMUSG00000006235	ENSMUST00000006397	9	-1	21763343	21768020	Epor	protein_coding
ENSMUSG00000040146	ENSMUST00000045193	9	-1	21775971	21793897	Rgl3	protein_coding
ENSMUSG00000040146	ENSMUST00000045726	9	-1	21775971	21793897	Rgl3	protein_coding
ENSMUSG00000039632	ENSMUST00000044926	9	-1	21794315	21807078	Ccdc151	protein_coding
ENSMUSG00000039632	ENSMUST00000115336	9	-1	21794315	21807078	Ccdc151	protein_coding
ENSMUSG00000003402	ENSMUST00000003493	9	1	21807479	21818663	Prkcsh	protein_coding
ENSMUSG00000003402	ENSMUST00000115331	9	1	21807479	21818663	Prkcsh	protein_coding
ENSMUSG00000003410	ENSMUST00000003501	9	-1	21819449	21856467	Elavl3	protein_coding
ENSMUSG00000038895	ENSMUST00000043922	9	-1	21859904	21875789	Zfp653	protein_coding
ENSMUSG00000066839	ENSMUST00000098937	9	-1	21876714	21889819	Ecsit	protein_coding
ENSMUSG00000001349	ENSMUST00000001384	9	1	21903725	21914074	Cnn1	protein_coding
ENSMUSG00000013822	ENSMUST00000166335	9	-1	21917433	21918613	Elof1	protein_coding
ENSMUSG00000013822	ENSMUST00000013966	9	-1	21917434	21921592	Elof1	protein_coding
ENSMUSG00000001348	ENSMUST00000115315	9	-1	21931175	21935042	Acp5	protein_coding
ENSMUSG00000001348	ENSMUST00000069330	9	-1	21931175	21936309	Acp5	protein_coding
ENSMUSG00000001348	ENSMUST00000165735	9	-1	21931175	21940190	Acp5	protein_coding
ENSMUSG00000010607	ENSMUST00000123680	9	1	21961290	21962802	Pigyl	protein_coding
ENSMUSG00000010607	ENSMUST00000010751	9	1	21961310	21962792	Pigyl	protein_coding
ENSMUSG00000010607	ENSMUST00000148088	9	1	21961390	21962769	Pigyl	protein_coding
ENSMUSG00000074472	ENSMUST00000091508	9	1	22001511	22005068	Zfp872	protein_coding
ENSMUSG00000090925	ENSMUST00000167359	9	-1	22011785	22012990	1810064F22Rik	protein_coding
ENSMUSG00000057982	ENSMUST00000072465	9	1	22030274	22047641	Zfp809	protein_coding
ENSMUSG00000057982	ENSMUST00000034773	9	1	22039464	22043696	Zfp809	protein_coding
ENSMUSG00000062794	ENSMUST00000086281	9	-1	22051874	22064339	Zfp599	protein_coding
ENSMUSG00000062794	ENSMUST00000086280	9	-1	22054049	22064339	Zfp599	protein_coding
ENSMUSG00000062794	ENSMUST00000115311	9	-1	22054066	22054860	Zfp599	protein_coding
ENSMUSG00000066829	ENSMUST00000086278	9	-1	22082669	22094985	Zfp810	protein_coding
ENSMUSG00000036777	ENSMUST00000040912	9	-1	22135658	22193650	Anln	protein_coding
ENSMUSG00000032239	ENSMUST00000115301	9	-1	22215491	22272802	Rp9	protein_coding
ENSMUSG00000036411	ENSMUST00000058868	9	1	22216021	22249121	9530077C05Rik	protein_coding
ENSMUSG00000036411	ENSMUST00000098931	9	1	22216169	22229052	9530077C05Rik	protein_coding
ENSMUSG00000036411	ENSMUST00000171327	9	1	22228374	22249121	9530077C05Rik	protein_coding
ENSMUSG00000032239	ENSMUST00000165328	9	-1	22252755	22272781	Rp9	protein_coding
ENSMUSG00000032239	ENSMUST00000034763	9	-1	22252755	22272800	Rp9	protein_coding
ENSMUSG00000091159	ENSMUST00000168332	9	1	22258734	22266506	Gm17545	protein_coding
ENSMUSG00000035919	ENSMUST00000039798	9	1	22280159	22692724	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000150395	9	1	22280166	22692718	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000142313	9	1	22280175	22318491	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000147712	9	1	22280175	22692718	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000128812	9	1	22280311	22318537	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000147405	9	1	22295273	22692724	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000152719	9	1	22316901	22383953	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000137547	9	1	22378853	22433428	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000136084	9	1	22440109	22692724	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000127296	9	1	22448285	22692724	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000130479	9	1	22462724	22484957	Bbs9	protein_coding
ENSMUSG00000035919	ENSMUST00000124076	9	1	22483194	22692718	Bbs9	protein_coding
ENSMUSG00000031963	ENSMUST00000071982	9	1	23027520	23289646	Bmper	protein_coding
ENSMUSG00000043659	ENSMUST00000133787	9	1	23902440	24094336	Npsr1	protein_coding
ENSMUSG00000043659	ENSMUST00000059650	9	1	23902462	24120842	Npsr1	protein_coding
ENSMUSG00000043659	ENSMUST00000154644	9	1	24087877	24117787	Npsr1	protein_coding
ENSMUSG00000043659	ENSMUST00000154337	9	1	24104778	24119315	Npsr1	protein_coding
ENSMUSG00000043067	ENSMUST00000115277	9	-1	24216220	24292358	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000142064	9	-1	24216222	24307584	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000034446	9	-1	24216247	24307584	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000170356	9	-1	24216247	24307584	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000152480	9	-1	24216495	24228403	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000149001	9	-1	24226733	24230862	Dpy19l1	protein_coding
ENSMUSG00000043067	ENSMUST00000129048	9	-1	24286421	24301616	Dpy19l1	protein_coding
ENSMUSG00000085576	ENSMUST00000133010	9	-1	24361492	24500737	Dpy19l2	protein_coding
ENSMUSG00000047995	ENSMUST00000053956	9	1	24429629	24430271	Cypt4	protein_coding
ENSMUSG00000031965	ENSMUST00000052946	9	-1	24527648	24578746	Tbx20	protein_coding
ENSMUSG00000031965	ENSMUST00000166018	9	-1	24544700	24578746	Tbx20	protein_coding
ENSMUSG00000031965	ENSMUST00000115276	9	-1	24554460	24578746	Tbx20	protein_coding
ENSMUSG00000066810	ENSMUST00000086238	9	1	24893866	24893934	Gm10181	protein_coding
ENSMUSG00000066809	ENSMUST00000086236	9	-1	24905848	24905925	Gm10180	protein_coding
ENSMUSG00000008429	ENSMUST00000008573	9	-1	24912574	24956280	Herpud2	protein_coding
ENSMUSG00000001833	ENSMUST00000165594	9	1	25056204	25116149	Sept7	protein_coding
ENSMUSG00000001833	ENSMUST00000115272	9	1	25060169	25116150	Sept7	protein_coding
ENSMUSG00000001833	ENSMUST00000060080	9	1	25060240	25116149	Sept7	protein_coding
ENSMUSG00000001833	ENSMUST00000172231	9	1	25060250	25098387	Sept7	protein_coding
ENSMUSG00000036611	ENSMUST00000040677	9	1	25289132	25411695	Eepd1	protein_coding
ENSMUSG00000036611	ENSMUST00000156237	9	1	25290452	25294898	Eepd1	protein_coding
ENSMUSG00000045994	ENSMUST00000160899	9	1	26541313	26568935	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000161431	9	1	26541388	26563664	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000159799	9	1	26541409	26570680	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000067362	9	1	26541436	26565567	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000115269	9	1	26541436	26565567	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000161115	9	1	26559147	26568923	B3gat1	protein_coding
ENSMUSG00000045994	ENSMUST00000159527	9	1	26562869	26570686	B3gat1	protein_coding
ENSMUSG00000036395	ENSMUST00000040398	9	-1	26570629	26614017	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000066560	9	-1	26570630	26614053	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000162702	9	-1	26571353	26614006	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000162252	9	-1	26572788	26610170	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000160458	9	-1	26575082	26576055	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000161635	9	-1	26581616	26599804	Glb1l2	protein_coding
ENSMUSG00000036395	ENSMUST00000162378	9	-1	26588279	26614007	Glb1l2	protein_coding
ENSMUSG00000031966	ENSMUST00000034448	9	-1	26625538	26668408	Glb1l3	protein_coding
ENSMUSG00000079644	ENSMUST00000115261	9	-1	26687152	26730666	Gm1110	protein_coding
ENSMUSG00000031969	ENSMUST00000129490	9	-1	26781720	26798638	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000120367	9	-1	26781720	26807151	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000060513	9	-1	26781729	26807134	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000151075	9	-1	26782961	26785540	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000128923	9	-1	26786784	26807093	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000132293	9	-1	26786845	26807091	Acad8	protein_coding
ENSMUSG00000031969	ENSMUST00000138102	9	-1	26798608	26807090	Acad8	protein_coding
ENSMUSG00000035443	ENSMUST00000039161	9	1	26807262	26814915	Thyn1	protein_coding
ENSMUSG00000035443	ENSMUST00000170130	9	1	26807295	26814915	Thyn1	protein_coding
ENSMUSG00000031988	ENSMUST00000034470	9	-1	26812088	26837679	Vps26b	protein_coding
ENSMUSG00000035024	ENSMUST00000073127	9	1	26837760	26902896	Ncapd3	protein_coding
ENSMUSG00000035024	ENSMUST00000086198	9	1	26837760	26902896	Ncapd3	protein_coding
ENSMUSG00000031990	ENSMUST00000034472	9	-1	26904969	26962965	Jam3	protein_coding
