ENSMUSG00000078367	ENSMUST00000105160	4	1	3099177	3100187	Vmn1r2	protein_coding
ENSMUSG00000028252	ENSMUST00000108240	4	1	21654902	21675109	Ccnc	protein_coding
ENSMUSG00000028252	ENSMUST00000145288	4	1	21654905	21659730	Ccnc	protein_coding
ENSMUSG00000028252	ENSMUST00000133712	4	1	21654914	21675701	Ccnc	protein_coding
ENSMUSG00000028251	ENSMUST00000029915	4	-1	21684529	21694359	2610029I01Rik	protein_coding
ENSMUSG00000040455	ENSMUST00000156589	4	1	21694303	21709623	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000125262	4	1	21703408	21711987	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000065111	4	1	21703419	21765017	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000040429	4	1	21703419	21765019	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000148304	4	1	21703428	21725808	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000108232	4	1	21703445	21765019	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000137293	4	1	21708884	21765017	Usp45	protein_coding
ENSMUSG00000040455	ENSMUST00000148647	4	1	21711871	21744040	Usp45	protein_coding
ENSMUSG00000028248	ENSMUST00000029911	4	1	21774730	21803622	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000144690	4	1	21775195	21800902	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000098238	4	1	21775202	21803614	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000152666	4	1	21775205	21787615	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000108229	4	1	21775205	21798489	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000138681	4	1	21775211	21785137	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000151621	4	1	21775220	21782071	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000150368	4	1	21775228	21789270	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000138419	4	1	21781215	21786349	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000167005	4	1	21781215	21802399	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000150927	4	1	21785873	21789190	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000156136	4	1	21786146	21788033	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000148561	4	1	21798181	21801011	Sfrs18	protein_coding
ENSMUSG00000028248	ENSMUST00000133241	4	1	21801351	21802403	Sfrs18	protein_coding
ENSMUSG00000028247	ENSMUST00000029909	4	1	21806820	21839309	Coq3	protein_coding
ENSMUSG00000028247	ENSMUST00000142244	4	1	21825859	21827592	Coq3	protein_coding
ENSMUSG00000028246	ENSMUST00000124440	4	1	21858476	21921293	6230409E13Rik	protein_coding
ENSMUSG00000028246	ENSMUST00000029908	4	1	21858478	21921898	6230409E13Rik	protein_coding
ENSMUSG00000028246	ENSMUST00000123319	4	1	21858480	21878024	6230409E13Rik	protein_coding
ENSMUSG00000028246	ENSMUST00000123481	4	1	21858504	21923986	6230409E13Rik	protein_coding
ENSMUSG00000028246	ENSMUST00000155220	4	1	21885603	21887954	6230409E13Rik	protein_coding
ENSMUSG00000040410	ENSMUST00000131972	4	1	22284690	22303872	Fbxl4	protein_coding
ENSMUSG00000040410	ENSMUST00000039234	4	1	22284690	22361238	Fbxl4	protein_coding
ENSMUSG00000040410	ENSMUST00000145835	4	1	22284707	22361211	Fbxl4	protein_coding
ENSMUSG00000040410	ENSMUST00000124705	4	1	22284718	22361235	Fbxl4	protein_coding
ENSMUSG00000040410	ENSMUST00000154344	4	1	22284763	22361222	Fbxl4	protein_coding
ENSMUSG00000040410	ENSMUST00000137678	4	1	22317800	22331177	Fbxl4	protein_coding
ENSMUSG00000052621	ENSMUST00000064587	4	-1	22413791	22415480	Pou3f2	protein_coding
ENSMUSG00000045751	ENSMUST00000173079	4	1	24423598	24508485	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000108222	4	1	24423598	24530097	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000098233	4	1	24423609	24430557	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000138567	4	1	24423609	24430560	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000139050	4	1	24423612	24424191	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000050446	4	1	24423691	24530093	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000172622	4	1	24425043	24456310	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000154349	4	1	24432309	24530096	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000131282	4	1	24434581	24527131	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000154496	4	1	24463495	24501942	Mms22l	protein_coding
ENSMUSG00000045751	ENSMUST00000123984	4	1	24505995	24518355	Mms22l	protein_coding
ENSMUSG00000040387	ENSMUST00000108214	4	-1	24539701	24728037	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000108218	4	-1	24539701	24778271	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000150920	4	-1	24543113	24671112	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000140652	4	-1	24543202	24778078	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000084781	4	-1	24544420	24778233	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000108217	4	-1	24544420	24778233	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000108213	4	-1	24576449	24778078	Klhl32	protein_coding
ENSMUSG00000040387	ENSMUST00000144062	4	-1	24576991	24602574	Klhl32	protein_coding
ENSMUSG00000028261	ENSMUST00000029925	4	1	24825230	24832148	Ndufaf4	protein_coding
ENSMUSG00000028261	ENSMUST00000146721	4	1	24825278	24830652	Ndufaf4	protein_coding
ENSMUSG00000028261	ENSMUST00000108209	4	1	24825314	24825677	Ndufaf4	protein_coding
ENSMUSG00000028261	ENSMUST00000151249	4	1	24825323	24830632	Ndufaf4	protein_coding
ENSMUSG00000040372	ENSMUST00000151006	4	1	24893554	24934447	Gpr63	protein_coding
ENSMUSG00000040372	ENSMUST00000038920	4	1	24900566	24936380	Gpr63	protein_coding
ENSMUSG00000028259	ENSMUST00000029922	4	-1	25127055	25170023	Fhl5	protein_coding
ENSMUSG00000028259	ENSMUST00000108204	4	-1	25127055	25170023	Fhl5	protein_coding
ENSMUSG00000040359	ENSMUST00000142949	4	-1	25175747	25208907	1810074P20Rik	protein_coding
ENSMUSG00000040359	ENSMUST00000102994	4	-1	25175752	25208968	1810074P20Rik	protein_coding
ENSMUSG00000040359	ENSMUST00000038705	4	-1	25177294	25208910	1810074P20Rik	protein_coding
ENSMUSG00000040359	ENSMUST00000132558	4	-1	25196296	25208895	1810074P20Rik	protein_coding
ENSMUSG00000055373	ENSMUST00000084770	4	-1	25536479	25727293	Fut9	protein_coding
ENSMUSG00000055373	ENSMUST00000108199	4	-1	25546045	25727391	Fut9	protein_coding
ENSMUSG00000055373	ENSMUST00000164025	4	-1	25546880	25547959	Fut9	protein_coding
ENSMUSG00000055373	ENSMUST00000149875	4	-1	25724850	25727002	Fut9	protein_coding
ENSMUSG00000078766	ENSMUST00000068914	4	-1	25726376	25727293	Fut9	protein_coding
ENSMUSG00000040520	ENSMUST00000041374	4	-1	26251653	26274038	Manea	protein_coding
ENSMUSG00000040520	ENSMUST00000133105	4	-1	26255192	26268042	Manea	protein_coding
ENSMUSG00000040520	ENSMUST00000140492	4	-1	26267607	26274001	Manea	protein_coding
ENSMUSG00000040520	ENSMUST00000153813	4	-1	26267898	26274038	Manea	protein_coding
ENSMUSG00000066252	ENSMUST00000084767	4	-1	26295553	26297424	Bhmt-ps1	protein_coding
ENSMUSG00000028289	ENSMUST00000080934	4	1	28740281	28874197	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000029964	4	1	28740281	28894649	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000108194	4	1	28740302	28893965	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000108191	4	1	28740400	28894649	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000149030	4	1	28740476	28800951	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000136827	4	1	28742579	28748349	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000129029	4	1	28798991	28870650	Epha7	protein_coding
ENSMUSG00000028289	ENSMUST00000129912	4	1	28799074	28873484	Epha7	protein_coding
ENSMUSG00000028284	ENSMUST00000037607	4	1	32051072	32110442	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000080933	4	1	32051095	32110442	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000108183	4	1	32051232	32110442	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000108184	4	1	32051238	32110442	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000131114	4	1	32064323	32075616	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000143138	4	1	32066473	32072696	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000126632	4	1	32068551	32079750	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000147462	4	1	32072642	32102945	Map3k7	protein_coding
ENSMUSG00000028284	ENSMUST00000131310	4	1	32079448	32106535	Map3k7	protein_coding
ENSMUSG00000040270	ENSMUST00000108180	4	1	32325779	32673079	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000037416	4	1	32325925	32668174	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000149201	4	1	32326052	32588611	Bach2	protein_coding
ENSMUSG00000090278	ENSMUST00000165661	4	1	32330708	32333450	D130062J21Rik	protein_coding
ENSMUSG00000040270	ENSMUST00000156430	4	1	32334739	32404204	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000108179	4	1	32504410	32673083	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000171600	4	1	32504410	32673083	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000146748	4	1	32588480	32589601	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000095131	4	1	32588522	32604262	Bach2	protein_coding
ENSMUSG00000040270	ENSMUST00000125263	4	1	32661906	32666813	Bach2	protein_coding
ENSMUSG00000051056	ENSMUST00000168886	4	-1	32683935	32689357	Gja10	protein_coding
ENSMUSG00000051056	ENSMUST00000056517	4	-1	32687619	32689735	Gja10	protein_coding
ENSMUSG00000028282	ENSMUST00000124278	4	1	32702426	32718785	Casp8ap2	protein_coding
ENSMUSG00000028282	ENSMUST00000127619	4	1	32702445	32726476	Casp8ap2	protein_coding
ENSMUSG00000028282	ENSMUST00000029950	4	1	32702453	32740240	Casp8ap2	protein_coding
ENSMUSG00000028282	ENSMUST00000108178	4	1	32711059	32740240	Casp8ap2	protein_coding
ENSMUSG00000058006	ENSMUST00000071642	4	1	32744094	32862182	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000151626	4	1	32744158	32751145	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000133403	4	1	32758525	32766544	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000136608	4	1	32782451	32783537	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000125323	4	1	32791610	32862173	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000150934	4	1	32809911	32818455	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000124657	4	1	32812875	32815230	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000149941	4	1	32837546	32838631	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000138577	4	1	32837546	32840590	Mdn1	protein_coding
ENSMUSG00000058006	ENSMUST00000124361	4	1	32849840	32852192	Mdn1	protein_coding
ENSMUSG00000045854	ENSMUST00000062802	4	1	32887228	32888358	Lyrm2	protein_coding
ENSMUSG00000045854	ENSMUST00000135833	4	1	32887254	32888534	Lyrm2	protein_coding
ENSMUSG00000045854	ENSMUST00000130321	4	1	32887257	32887950	Lyrm2	protein_coding
ENSMUSG00000040183	ENSMUST00000035719	4	-1	32891010	33010430	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000084749	4	-1	32891010	33010480	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000108168	4	-1	32891010	33010480	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000084750	4	-1	32891010	33037801	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000084748	4	-1	32891010	33037816	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000108166	4	-1	32892715	32947417	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000140837	4	-1	32908246	32909776	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000128496	4	-1	32911439	33010480	Ankrd6	protein_coding
ENSMUSG00000040183	ENSMUST00000149650	4	-1	32914110	32947658	Ankrd6	protein_coding
ENSMUSG00000028278	ENSMUST00000098190	4	1	33070012	33109155	Rragd	protein_coding
ENSMUSG00000028278	ENSMUST00000029946	4	1	33070130	33109155	Rragd	protein_coding
ENSMUSG00000028278	ENSMUST00000084747	4	1	33070429	33109155	Rragd	protein_coding
ENSMUSG00000028278	ENSMUST00000136792	4	1	33092171	33105793	Rragd	protein_coding
ENSMUSG00000028277	ENSMUST00000124992	4	1	33118391	33139338	Ube2j1	protein_coding
ENSMUSG00000028277	ENSMUST00000029944	4	1	33118503	33132174	Ube2j1	protein_coding
ENSMUSG00000028277	ENSMUST00000135924	4	1	33123703	33139338	Ube2j1	protein_coding
ENSMUSG00000023267	ENSMUST00000108162	4	1	33149974	33182840	Gabrr2	protein_coding
ENSMUSG00000023267	ENSMUST00000024035	4	1	33150087	33182840	Gabrr2	protein_coding
ENSMUSG00000023267	ENSMUST00000131920	4	1	33165771	33172539	Gabrr2	protein_coding
ENSMUSG00000023267	ENSMUST00000147889	4	1	33168480	33172795	Gabrr2	protein_coding
ENSMUSG00000028280	ENSMUST00000029947	4	1	33219496	33250563	Gabrr1	protein_coding
ENSMUSG00000028280	ENSMUST00000163165	4	1	33219531	33250562	Gabrr1	protein_coding
ENSMUSG00000054659	ENSMUST00000098181	4	-1	33261205	33276408	Pm20d2	protein_coding
ENSMUSG00000054659	ENSMUST00000119167	4	-1	33268595	33276712	Pm20d2	protein_coding
ENSMUSG00000054679	ENSMUST00000067864	4	1	33295966	33320315	Srsf12	protein_coding
ENSMUSG00000054679	ENSMUST00000108159	4	1	33296238	33318268	Srsf12	protein_coding
ENSMUSG00000040128	ENSMUST00000049357	4	-1	33332398	33335485	Pnrc1	protein_coding
ENSMUSG00000040128	ENSMUST00000155616	4	-1	33332979	33334550	Pnrc1	protein_coding
ENSMUSG00000040128	ENSMUST00000137589	4	-1	33332987	33377138	Pnrc1	protein_coding
ENSMUSG00000028274	ENSMUST00000108153	4	1	33397286	33589589	Rngtt	protein_coding
ENSMUSG00000028274	ENSMUST00000029942	4	1	33397303	33587889	Rngtt	protein_coding
ENSMUSG00000028274	ENSMUST00000165807	4	1	33397319	33585952	Rngtt	protein_coding
ENSMUSG00000028274	ENSMUST00000130138	4	1	33409211	33413013	Rngtt	protein_coding
ENSMUSG00000028274	ENSMUST00000155397	4	1	33411873	33426152	Rngtt	protein_coding
ENSMUSG00000028274	ENSMUST00000146870	4	1	33417989	33445031	Rngtt	protein_coding
ENSMUSG00000044288	ENSMUST00000133462	4	1	34011568	34022291	Cnr1	protein_coding
ENSMUSG00000044288	ENSMUST00000057188	4	1	34011607	34035806	Cnr1	protein_coding
ENSMUSG00000044288	ENSMUST00000084736	4	1	34013177	34035794	Cnr1	protein_coding
ENSMUSG00000028264	ENSMUST00000084734	4	-1	34111849	34137014	Spaca1	protein_coding
ENSMUSG00000028264	ENSMUST00000108148	4	-1	34111851	34128015	Spaca1	protein_coding
ENSMUSG00000028264	ENSMUST00000163513	4	-1	34111853	34128015	Spaca1	protein_coding
ENSMUSG00000028264	ENSMUST00000029927	4	-1	34115289	34137166	Spaca1	protein_coding
ENSMUSG00000028291	ENSMUST00000084299	4	1	34498186	34514157	Akirin2	protein_coding
ENSMUSG00000028291	ENSMUST00000132230	4	1	34498200	34510018	Akirin2	protein_coding
ENSMUSG00000040044	ENSMUST00000108142	4	-1	34518045	34562162	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000048706	4	-1	34518045	34562193	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000132918	4	-1	34518814	34546000	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000145619	4	-1	34519647	34524145	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000156987	4	-1	34524892	34562160	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000133107	4	-1	34539322	34545869	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000141529	4	-1	34539782	34542437	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000140334	4	-1	34540308	34562142	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000150116	4	-1	34545951	34562152	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000125218	4	-1	34546039	34562158	Orc3	protein_coding
ENSMUSG00000040044	ENSMUST00000154858	4	-1	34546625	34562153	Orc3	protein_coding
ENSMUSG00000028292	ENSMUST00000029968	4	1	34562206	34607416	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000149620	4	1	34562210	34566170	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000136563	4	1	34562218	34572692	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000142045	4	1	34562223	34607412	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000148519	4	1	34562225	34577819	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000155133	4	1	34562227	34570684	Rars2	protein_coding
ENSMUSG00000028292	ENSMUST00000141519	4	1	34594961	34603426	Rars2	protein_coding
ENSMUSG00000028293	ENSMUST00000029970	4	-1	34610506	34634687	Slc35a1	protein_coding
ENSMUSG00000028293	ENSMUST00000151549	4	-1	34611142	34630711	Slc35a1	protein_coding
ENSMUSG00000028293	ENSMUST00000126033	4	-1	34616747	34630618	Slc35a1	protein_coding
ENSMUSG00000028293	ENSMUST00000124456	4	-1	34622228	34634504	Slc35a1	protein_coding
ENSMUSG00000028293	ENSMUST00000154020	4	-1	34630590	34634645	Slc35a1	protein_coding
ENSMUSG00000028294	ENSMUST00000029971	4	-1	34635808	34677455	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000135563	4	-1	34636210	34666858	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000108136	4	-1	34658581	34677427	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000084732	4	-1	34658630	34677444	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000162495	4	-1	34668634	34677444	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000137514	4	-1	34668665	34677444	1700003M02Rik	protein_coding
ENSMUSG00000028294	ENSMUST00000160209	4	-1	34670809	34677444	1700003M02Rik	protein_coding
ENSMUSG00000071015	ENSMUST00000095129	4	-1	34691033	34703512	Gm136	protein_coding
ENSMUSG00000028295	ENSMUST00000108132	4	-1	34715913	34725519	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000108133	4	-1	34715913	34725586	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000108131	4	-1	34715913	34725598	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000108134	4	-1	34715913	34725613	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000029972	4	-1	34715913	34725672	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000139922	4	-1	34715924	34725580	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000147396	4	-1	34718137	34725604	1810030N24Rik	protein_coding
ENSMUSG00000028295	ENSMUST00000131295	4	-1	34718495	34725467	1810030N24Rik	protein_coding
ENSMUSG00000039967	ENSMUST00000098163	4	-1	34750362	34830179	Zfp292	protein_coding
ENSMUSG00000039967	ENSMUST00000047950	4	-1	34750362	34830209	Zfp292	protein_coding
ENSMUSG00000028298	ENSMUST00000029975	4	1	34841028	34854619	Cga	protein_coding
ENSMUSG00000028298	ENSMUST00000135871	4	1	34841037	34854381	Cga	protein_coding
ENSMUSG00000028298	ENSMUST00000108130	4	1	34841037	34854427	Cga	protein_coding
ENSMUSG00000073910	ENSMUST00000102975	4	-1	34896323	35104733	Mob3b	protein_coding
ENSMUSG00000073910	ENSMUST00000155725	4	-1	35030849	35104733	Mob3b	protein_coding
ENSMUSG00000042993	ENSMUST00000058595	4	1	35099305	35101254	Ifnk	protein_coding
ENSMUSG00000028300	ENSMUST00000084724	4	-1	35138534	35173372	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000108126	4	-1	35138536	35173083	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000108127	4	-1	35138536	35173129	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000142628	4	-1	35144293	35153379	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000156472	4	-1	35159672	35173424	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000130538	4	-1	35165658	35173372	3110043O21Rik	protein_coding
ENSMUSG00000028300	ENSMUST00000149138	4	-1	35165842	35173372	3110043O21Rik	protein_coding
ENSMUSG00000045083	ENSMUST00000164772	4	-1	35653896	35792445	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000108124	4	-1	35653901	36384725	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000065173	4	-1	35654655	35792445	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000098151	4	-1	35654655	36083496	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000108122	4	-1	35654655	36898256	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000124999	4	-1	36003757	36897519	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000145615	4	-1	36662853	36898777	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000127372	4	-1	36665590	36897500	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000144170	4	-1	36665835	36897522	Lingo2	protein_coding
ENSMUSG00000045083	ENSMUST00000125128	4	-1	36898133	36898780	Lingo2	protein_coding
ENSMUSG00000028287	ENSMUST00000029955	4	1	39397328	39398809	1700009N14Rik	protein_coding
ENSMUSG00000028405	ENSMUST00000102973	4	1	40090114	40145371	Aco1	protein_coding
ENSMUSG00000028405	ENSMUST00000030112	4	1	40090298	40146042	Aco1	protein_coding
ENSMUSG00000028405	ENSMUST00000152911	4	1	40110752	40116393	Aco1	protein_coding
ENSMUSG00000028405	ENSMUST00000142360	4	1	40113910	40122899	Aco1	protein_coding
ENSMUSG00000028405	ENSMUST00000135787	4	1	40137563	40143437	Aco1	protein_coding
ENSMUSG00000040296	ENSMUST00000136435	4	-1	40150806	40155576	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000137903	4	-1	40150810	40167633	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000108111	4	-1	40150855	40186858	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000037907	4	-1	40151882	40186861	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000140616	4	-1	40155218	40155828	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000135966	4	-1	40155804	40161105	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000142055	4	-1	40155886	40186733	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000139583	4	-1	40170464	40186788	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000127026	4	-1	40170909	40186755	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000139110	4	-1	40173603	40175389	Ddx58	protein_coding
ENSMUSG00000040296	ENSMUST00000149539	4	-1	40174092	40186858	Ddx58	protein_coding
ENSMUSG00000036822	ENSMUST00000042575	4	-1	40206634	40216883	Topors	protein_coding
ENSMUSG00000071014	ENSMUST00000095128	4	-1	40217624	40226454	Ndufb6	protein_coding
ENSMUSG00000071014	ENSMUST00000108108	4	-1	40217698	40226442	Ndufb6	protein_coding
ENSMUSG00000046593	ENSMUST00000049655	4	1	40419213	40424201	Tmem215	protein_coding
ENSMUSG00000028411	ENSMUST00000068125	4	-1	40629415	40649947	Aptx	protein_coding
