ENSMUSG00000091539	ENSMUST00000165255	18	-1	3122455	3123465	Vmn1r238	protein_coding
ENSMUSG00000024526	ENSMUST00000025404	18	1	67503218	67527448	Cidea	protein_coding
ENSMUSG00000001473	ENSMUST00000001513	18	1	67550371	67562402	Tubb6	protein_coding
ENSMUSG00000024527	ENSMUST00000169430	18	-1	67564421	67608761	Afg3l2	protein_coding
ENSMUSG00000024527	ENSMUST00000025408	18	-1	67564421	67608820	Afg3l2	protein_coding
ENSMUSG00000024530	ENSMUST00000025411	18	1	67624503	67640235	Slmo1	protein_coding
ENSMUSG00000024533	ENSMUST00000115050	18	-1	67647863	67708827	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000045105	18	-1	67647863	67712375	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000169986	18	-1	67647863	67712375	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000082243	18	-1	67647867	67712431	Spire1	protein_coding
ENSMUSG00000024533	ENSMUST00000091867	18	-1	67647867	67770443	Spire1	protein_coding
ENSMUSG00000091695	ENSMUST00000163749	18	1	67722041	67722505	Gm17669	protein_coding
ENSMUSG00000073542	ENSMUST00000097542	18	-1	67777051	67800990	Cep76	protein_coding
ENSMUSG00000024537	ENSMUST00000025418	18	1	67801253	67813816	Psmg2	protein_coding
ENSMUSG00000024537	ENSMUST00000165779	18	1	67801255	67813816	Psmg2	protein_coding
ENSMUSG00000024539	ENSMUST00000120934	18	-1	67825165	67884227	Ptpn2	protein_coding
ENSMUSG00000024539	ENSMUST00000025420	18	-1	67825166	67884242	Ptpn2	protein_coding
ENSMUSG00000024539	ENSMUST00000122412	18	-1	67830866	67884249	Ptpn2	protein_coding
ENSMUSG00000024539	ENSMUST00000128169	18	-1	67835472	67849878	Ptpn2	protein_coding
ENSMUSG00000079614	ENSMUST00000025421	18	1	67934530	67955115	Seh1l	protein_coding
ENSMUSG00000024542	ENSMUST00000025425	18	1	67959761	68044822	Cep192	protein_coding
ENSMUSG00000024542	ENSMUST00000091863	18	1	68001181	68044822	Cep192	protein_coding
ENSMUSG00000024544	ENSMUST00000063775	18	1	68092911	68415203	D18Ertd653e	protein_coding
ENSMUSG00000024544	ENSMUST00000025426	18	1	68387648	68414611	D18Ertd653e	protein_coding
ENSMUSG00000038121	ENSMUST00000042852	18	-1	68419841	68459987	4933403F05Rik	protein_coding
ENSMUSG00000038121	ENSMUST00000152193	18	-1	68435571	68459856	4933403F05Rik	protein_coding
ENSMUSG00000009535	ENSMUST00000009679	18	1	68460009	68484506	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000131075	18	1	68460046	68469071	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000151833	18	1	68460052	68475104	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000025427	18	1	68460054	68481560	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000139111	18	1	68460076	68471336	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000129849	18	1	68464651	68465848	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000139554	18	1	68477145	68478898	Rnmt	protein_coding
ENSMUSG00000009535	ENSMUST00000148937	18	1	68478651	68484505	Rnmt	protein_coding
ENSMUSG00000007480	ENSMUST00000007624	18	1	68497250	68499377	Mc5r	protein_coding
ENSMUSG00000007480	ENSMUST00000172148	18	1	68497257	68499365	Mc5r	protein_coding
ENSMUSG00000045569	ENSMUST00000052347	18	-1	68566561	68588905	Mc2r	protein_coding
ENSMUSG00000024546	ENSMUST00000025428	18	-1	69104287	69109795	4930546C10Rik	protein_coding
ENSMUSG00000053477	ENSMUST00000066717	18	1	69503800	69843997	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000128706	18	1	69504146	69725160	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114985	18	1	69504164	69847579	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000078486	18	1	69505375	69847621	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000155695	18	1	69505425	69647504	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114982	18	1	69505425	69844180	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114980	18	1	69505857	69842902	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000125154	18	1	69681192	69724341	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000126946	18	1	69681447	69793308	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000136151	18	1	69722989	69796618	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114978	18	1	69753071	69842906	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000114977	18	1	69753080	69844180	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000145918	18	1	69759190	69810943	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000146908	18	1	69839353	69844182	Tcf4	protein_coding
ENSMUSG00000053477	ENSMUST00000136019	18	1	69842034	69843227	Tcf4	protein_coding
ENSMUSG00000038903	ENSMUST00000151773	18	1	70085080	70103698	Ccdc68	protein_coding
ENSMUSG00000038903	ENSMUST00000043929	18	1	70085120	70129138	Ccdc68	protein_coding
ENSMUSG00000038903	ENSMUST00000135428	18	1	70085224	70098606	Ccdc68	protein_coding
ENSMUSG00000038903	ENSMUST00000080050	18	1	70085230	70129138	Ccdc68	protein_coding
ENSMUSG00000024511	ENSMUST00000121693	18	-1	70138785	70301259	Rab27b	protein_coding
ENSMUSG00000024511	ENSMUST00000069749	18	-1	70143310	70213242	Rab27b	protein_coding
ENSMUSG00000024511	ENSMUST00000117692	18	-1	70143310	70213242	Rab27b	protein_coding
ENSMUSG00000024511	ENSMUST00000127217	18	-1	70297818	70301228	Rab27b	protein_coding
ENSMUSG00000024512	ENSMUST00000025390	18	-1	70400083	70404052	2310002L13Rik	protein_coding
ENSMUSG00000044906	ENSMUST00000067556	18	-1	70612794	70632134	4930503L19Rik	protein_coding
ENSMUSG00000079608	ENSMUST00000114959	18	1	70632108	70660720	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000168249	18	1	70632226	70660460	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000164223	18	1	70632282	70660290	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000166598	18	1	70632320	70660464	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000174118	18	1	70632320	70660464	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000173951	18	1	70632671	70643088	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000174667	18	1	70632854	70658287	Stard6	protein_coding
ENSMUSG00000079608	ENSMUST00000173612	18	1	70653143	70660296	Stard6	protein_coding
ENSMUSG00000038425	ENSMUST00000161542	18	-1	70668334	70689792	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000043286	18	-1	70668334	70689975	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000121674	18	-1	70668337	70690274	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000159389	18	-1	70668339	70689792	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000160713	18	-1	70668341	70689922	Poli	protein_coding
ENSMUSG00000038425	ENSMUST00000169526	18	-1	70668522	70669289	Poli	protein_coding
ENSMUSG00000024513	ENSMUST00000074058	18	1	70727843	70785785	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000065466	18	1	70727946	70742109	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000114946	18	1	70727988	70742566	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000127260	18	1	70740443	70782375	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000133889	18	1	70752909	70776887	Mbd2	protein_coding
ENSMUSG00000024513	ENSMUST00000128555	18	1	70777427	70785431	Mbd2	protein_coding
ENSMUSG00000060534	ENSMUST00000114943	18	-1	71418392	72510723	Dcc	protein_coding
ENSMUSG00000060534	ENSMUST00000073379	18	-1	71418644	72510671	Dcc	protein_coding
ENSMUSG00000060534	ENSMUST00000126030	18	-1	72111560	72510695	Dcc	protein_coding
ENSMUSG00000037253	ENSMUST00000091852	18	1	73732698	73752229	Mex3c	protein_coding
ENSMUSG00000024515	ENSMUST00000025393	18	-1	73798663	73863434	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000114939	18	-1	73799655	73837885	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000131339	18	-1	73799812	73802217	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000147315	18	-1	73799866	73809473	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000142672	18	-1	73799877	73822429	Smad4	protein_coding
ENSMUSG00000024515	ENSMUST00000129326	18	-1	73818433	73834772	Smad4	protein_coding
ENSMUSG00000036941	ENSMUST00000041138	18	-1	73894692	73914133	Elac1	protein_coding
ENSMUSG00000024556	ENSMUST00000025439	18	-1	73929694	73975046	Me2	protein_coding
ENSMUSG00000064036	ENSMUST00000120033	18	1	74019039	74038384	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000136473	18	1	74019048	74040987	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000119239	18	1	74019056	74038384	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000139821	18	1	74023285	74029863	Mro	protein_coding
ENSMUSG00000064036	ENSMUST00000134847	18	1	74023326	74031634	Mro	protein_coding
ENSMUSG00000024558	ENSMUST00000162863	18	-1	74088140	74224046	Mapk4	protein_coding
ENSMUSG00000024558	ENSMUST00000091851	18	-1	74088140	74224583	Mapk4	protein_coding
ENSMUSG00000024558	ENSMUST00000159162	18	-1	74088867	74224576	Mapk4	protein_coding
ENSMUSG00000024558	ENSMUST00000025442	18	-1	74090368	74224603	Mapk4	protein_coding
ENSMUSG00000024558	ENSMUST00000160601	18	-1	74130824	74225013	Mapk4	protein_coding
ENSMUSG00000053861	ENSMUST00000066583	18	1	74224756	74225238	Gm9925	protein_coding
ENSMUSG00000036223	ENSMUST00000040188	18	-1	74354953	74367472	Ska1	protein_coding
ENSMUSG00000024560	ENSMUST00000025444	18	1	74375785	74381145	Cxxc1	protein_coding
ENSMUSG00000024561	ENSMUST00000114899	18	1	74427926	74438372	Mbd1	protein_coding
ENSMUSG00000024561	ENSMUST00000025446	18	1	74427926	74442339	Mbd1	protein_coding
ENSMUSG00000024561	ENSMUST00000097530	18	1	74427926	74442339	Mbd1	protein_coding
ENSMUSG00000035394	ENSMUST00000114895	18	1	74442744	74519640	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000039077	18	1	74442754	74519638	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000176435	18	1	74442776	74519638	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000177101	18	1	74442816	74459848	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000169586	18	1	74444370	74519499	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000176766	18	1	74454612	74459861	Ccdc11	protein_coding
ENSMUSG00000035394	ENSMUST00000177407	18	1	74508640	74519584	Ccdc11	protein_coding
ENSMUSG00000025885	ENSMUST00000125882	18	1	74600590	74776677	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000135878	18	1	74600618	74671849	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000074157	18	1	74602191	74931147	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000120161	18	1	74602259	74818714	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000121875	18	1	74602261	74930459	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000125751	18	1	74792831	74803677	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000140904	18	1	74867160	74876729	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000177366	18	1	74873273	74876722	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000122914	18	1	74874443	74876720	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000146253	18	1	74875232	74882109	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000091844	18	1	74875604	74930519	Myo5b	protein_coding
ENSMUSG00000025885	ENSMUST00000154986	18	1	74893419	74931131	Myo5b	protein_coding
ENSMUSG00000036880	ENSMUST00000041053	18	1	74938851	74965861	Acaa2	protein_coding
ENSMUSG00000053846	ENSMUST00000066532	18	-1	75098976	75120917	Lipg	protein_coding
ENSMUSG00000062328	ENSMUST00000079716	18	1	75160131	75163035	Rpl17	protein_coding
ENSMUSG00000036299	ENSMUST00000040284	18	1	75165554	75169587	BC031181	protein_coding
ENSMUSG00000035765	ENSMUST00000169763	18	1	75178426	75243155	Dym	protein_coding
ENSMUSG00000035765	ENSMUST00000039608	18	1	75178426	75446620	Dym	protein_coding
ENSMUSG00000025880	ENSMUST00000026999	18	1	75527183	75555589	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000168918	18	1	75528537	75555133	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000174843	18	1	75528644	75553640	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000174411	18	1	75529630	75554019	Smad7	protein_coding
ENSMUSG00000025880	ENSMUST00000172718	18	1	75534568	75553655	Smad7	protein_coding
ENSMUSG00000052928	ENSMUST00000065082	18	-1	75590878	75857208	Ctif	protein_coding
ENSMUSG00000052928	ENSMUST00000165559	18	-1	75590878	75857350	Ctif	protein_coding
ENSMUSG00000044646	ENSMUST00000058997	18	1	75979832	76308215	Zbtb7c	protein_coding
ENSMUSG00000044646	ENSMUST00000167921	18	1	76219112	76306097	Zbtb7c	protein_coding
ENSMUSG00000024563	ENSMUST00000168423	18	1	76401234	76465385	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000091831	18	1	76401355	76464384	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000171256	18	1	76401700	76458104	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000172198	18	1	76401828	76459547	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000025453	18	1	76420775	76464948	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000165084	18	1	76422146	76459491	Smad2	protein_coding
ENSMUSG00000024563	ENSMUST00000113930	18	1	76422146	76462296	Smad2	protein_coding
ENSMUSG00000091519	ENSMUST00000166956	18	1	77095144	77139081	Skor2	protein_coding
ENSMUSG00000090000	ENSMUST00000026487	18	1	77168756	77180344	Ier3ip1	protein_coding
ENSMUSG00000090000	ENSMUST00000136800	18	1	77168784	77180344	Ier3ip1	protein_coding
ENSMUSG00000090000	ENSMUST00000128679	18	1	77168802	77178487	Ier3ip1	protein_coding
ENSMUSG00000025421	ENSMUST00000142456	18	1	77168865	77210188	Hdhd2	protein_coding
ENSMUSG00000090000	ENSMUST00000152369	18	1	77178023	77179428	Ier3ip1	protein_coding
ENSMUSG00000025421	ENSMUST00000097521	18	1	77182854	77200792	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000097522	18	1	77182854	77210910	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000147332	18	1	77182865	77200792	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000145634	18	1	77182865	77210188	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000143910	18	1	77182890	77195632	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000156454	18	1	77183123	77193794	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000150990	18	1	77183123	77211641	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000026485	18	1	77183157	77210910	Hdhd2	protein_coding
ENSMUSG00000025421	ENSMUST00000148955	18	1	77183176	77211641	Hdhd2	protein_coding
ENSMUSG00000025420	ENSMUST00000126153	18	-1	77215887	77286047	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000135029	18	-1	77215888	77285982	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000122984	18	-1	77215888	77286025	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000137498	18	-1	77215890	77286009	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000137354	18	-1	77215896	77285982	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000154053	18	-1	77217200	77245611	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000026486	18	-1	77231938	77286035	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000125744	18	-1	77240432	77250770	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000138336	18	-1	77241280	77246941	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000154665	18	-1	77248780	77286026	Katnal2	protein_coding
ENSMUSG00000025420	ENSMUST00000123650	18	-1	77249272	77286037	Katnal2	protein_coding
ENSMUSG00000025423	ENSMUST00000114777	18	1	77303947	77394447	Pias2	protein_coding
ENSMUSG00000025423	ENSMUST00000114776	18	1	77304419	77385678	Pias2	protein_coding
ENSMUSG00000025423	ENSMUST00000168882	18	1	77304419	77394447	Pias2	protein_coding
ENSMUSG00000025423	ENSMUST00000080968	18	1	77335571	77394447	Pias2	protein_coding
ENSMUSG00000073532	ENSMUST00000097520	18	-1	77423745	77424996	Gm7276	protein_coding
ENSMUSG00000025425	ENSMUST00000170756	18	1	77424586	77494185	St8sia5	protein_coding
ENSMUSG00000025425	ENSMUST00000079618	18	1	77424592	77494189	St8sia5	protein_coding
ENSMUSG00000025425	ENSMUST00000075290	18	1	77424718	77494059	St8sia5	protein_coding
ENSMUSG00000032818	ENSMUST00000096547	18	1	77520697	77680996	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000035501	18	1	77546489	77621067	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000148341	18	1	77571133	77649404	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000123410	18	1	77613804	77681080	Loxhd1	protein_coding
ENSMUSG00000032818	ENSMUST00000123166	18	1	77647441	77680625	Loxhd1	protein_coding
ENSMUSG00000025427	ENSMUST00000026494	18	-1	77694852	77803875	Rnf165	protein_coding
ENSMUSG00000047466	ENSMUST00000164349	18	-1	77743695	77912995	8030462N17Rik	protein_coding
ENSMUSG00000047466	ENSMUST00000169685	18	-1	77801871	77803844	8030462N17Rik	protein_coding
ENSMUSG00000047466	ENSMUST00000056196	18	-1	77801873	77913115	8030462N17Rik	protein_coding
ENSMUSG00000047466	ENSMUST00000074653	18	-1	77872020	77952749	8030462N17Rik	protein_coding
ENSMUSG00000041840	ENSMUST00000048192	18	-1	77996306	78006519	Haus1	protein_coding
ENSMUSG00000025428	ENSMUST00000026495	18	1	78012468	78021608	Atp5a1	protein_coding
ENSMUSG00000025428	ENSMUST00000114748	18	1	78012695	78021605	Atp5a1	protein_coding
ENSMUSG00000025428	ENSMUST00000135678	18	1	78012731	78021394	Atp5a1	protein_coding
ENSMUSG00000025428	ENSMUST00000128073	18	1	78017694	78019838	Atp5a1	protein_coding
ENSMUSG00000025428	ENSMUST00000146869	18	1	78018571	78020628	Atp5a1	protein_coding
ENSMUSG00000025429	ENSMUST00000026496	18	1	78033042	78036607	Pstpip2	protein_coding
ENSMUSG00000025429	ENSMUST00000114741	18	1	78033284	78120746	Pstpip2	protein_coding
ENSMUSG00000025429	ENSMUST00000091817	18	1	78073072	78120746	Pstpip2	protein_coding
ENSMUSG00000039840	ENSMUST00000044622	18	1	78135239	78231750	5430411K18Rik	protein_coding
ENSMUSG00000091055	ENSMUST00000170760	18	-1	78240353	78254134	Siglec15	protein_coding
ENSMUSG00000059336	ENSMUST00000091813	18	-1	78296830	78320165	Slc14a1	protein_coding
ENSMUSG00000059336	ENSMUST00000160292	18	-1	78298388	78320070	Slc14a1	protein_coding
ENSMUSG00000059336	ENSMUST00000160639	18	-1	78298388	78338858	Slc14a1	protein_coding
ENSMUSG00000024552	ENSMUST00000154070	18	-1	78342883	78375911	Slc14a2	protein_coding
ENSMUSG00000024552	ENSMUST00000025434	18	-1	78343679	78405833	Slc14a2	protein_coding
ENSMUSG00000024552	ENSMUST00000163367	18	-1	78379980	78403179	Slc14a2	protein_coding
ENSMUSG00000090451	ENSMUST00000164064	18	1	78546493	78547440	Gm6133	protein_coding
ENSMUSG00000024548	ENSMUST00000025430	18	-1	78947119	79306130	Setbp1	protein_coding
ENSMUSG00000024548	ENSMUST00000161465	18	-1	78947119	79306130	Setbp1	protein_coding
ENSMUSG00000073526	ENSMUST00000097512	18	1	80209374	80209619	Gm10528	protein_coding
ENSMUSG00000073525	ENSMUST00000097511	18	1	80213024	80213269	Gm10527	protein_coding
ENSMUSG00000073524	ENSMUST00000097510	18	1	80216293	80216538	Gm10526	protein_coding
ENSMUSG00000091385	ENSMUST00000170812	18	1	80219549	80219794	Gm17573	protein_coding
ENSMUSG00000091999	ENSMUST00000167045	18	1	80222832	80223077	Gm2858	protein_coding
ENSMUSG00000073521	ENSMUST00000097508	18	1	80226095	80226340	Gm10525	protein_coding
ENSMUSG00000056214	ENSMUST00000070219	18	1	80243634	80316379	Pard6g	protein_coding
ENSMUSG00000056214	ENSMUST00000114721	18	1	80276025	80316103	Pard6g	protein_coding
ENSMUSG00000053950	ENSMUST00000066743	18	-1	80323077	80348221	Adnp2	protein_coding
ENSMUSG00000024570	ENSMUST00000025462	18	-1	80389004	80397397	Rbfa	protein_coding
ENSMUSG00000024571	ENSMUST00000156400	18	1	80403504	80408232	Gm16286	protein_coding
ENSMUSG00000057130	ENSMUST00000145963	18	1	80403534	80420272	Txnl4a	protein_coding
ENSMUSG00000024571	ENSMUST00000125127	18	1	80403537	80409471	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000145116	18	1	80403569	80407506	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000126177	18	1	80403585	80404515	Gm16286	protein_coding
ENSMUSG00000057130	ENSMUST00000025464	18	1	80403602	80418941	Txnl4a	protein_coding
ENSMUSG00000024571	ENSMUST00000025463	18	1	80403606	80409462	Gm16286	protein_coding
ENSMUSG00000057130	ENSMUST00000126360	18	1	80403633	80415618	Txnl4a	protein_coding
ENSMUSG00000024571	ENSMUST00000127234	18	1	80403634	80409480	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000155879	18	1	80403652	80404423	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000125352	18	1	80403657	80404515	Gm16286	protein_coding
ENSMUSG00000024571	ENSMUST00000153363	18	1	80403999	80408226	Gm16286	protein_coding
ENSMUSG00000057130	ENSMUST00000130675	18	1	80412119	80419077	Txnl4a	protein_coding
ENSMUSG00000078963	ENSMUST00000166219	18	-1	80426497	80443841	Hsbp1l1	protein_coding
ENSMUSG00000034006	ENSMUST00000131780	18	1	80450031	80489376	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000157056	18	1	80450081	80480124	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000123750	18	1	80451984	80489464	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000144468	18	1	80452575	80480810	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000129043	18	1	80453023	80489455	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000151677	18	1	80453027	80471885	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000091798	18	1	80453045	80489463	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000134545	18	1	80453046	80470065	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000140594	18	1	80453046	80489453	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000070135	18	1	80453057	80489451	Pqlc1	protein_coding
ENSMUSG00000034006	ENSMUST00000155039	18	1	80459579	80460224	Pqlc1	protein_coding
ENSMUSG00000059852	ENSMUST00000077962	18	-1	80492368	80493072	Kcng2	protein_coding
ENSMUSG00000033323	ENSMUST00000036229	18	-1	80604698	80666434	Ctdp1	protein_coding
ENSMUSG00000033323	ENSMUST00000114707	18	-1	80604704	80632449	Ctdp1	protein_coding
ENSMUSG00000033323	ENSMUST00000161003	18	-1	80604704	80637598	Ctdp1	protein_coding
ENSMUSG00000033323	ENSMUST00000160434	18	-1	80605475	80637527	Ctdp1	protein_coding
ENSMUSG00000033016	ENSMUST00000167977	18	-1	80802944	80904912	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000078049	18	-1	80802944	80909810	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000170905	18	-1	80802944	80909810	Nfatc1	protein_coding
ENSMUSG00000033016	ENSMUST00000035800	18	-1	80844174	80904912	Nfatc1	protein_coding
ENSMUSG00000024566	ENSMUST00000025458	18	-1	80931816	81130797	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000091790	18	-1	80931816	81130797	Atp9b	protein_coding
ENSMUSG00000024566	ENSMUST00000114697	18	-1	80931945	81130722	Atp9b	protein_coding
ENSMUSG00000024565	ENSMUST00000057950	18	-1	81163115	81183317	Sall3	protein_coding
ENSMUSG00000024553	ENSMUST00000065224	18	-1	82561888	82576169	Galr1	protein_coding
ENSMUSG00000041607	ENSMUST00000091789	18	1	82644538	82728095	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000114676	18	1	82644540	82683736	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000047865	18	1	82644554	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000143506	18	1	82644762	82753609	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000062446	18	1	82723855	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000075372	18	1	82723855	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000080658	18	1	82723855	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000102812	18	1	82723855	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000152071	18	1	82723862	82755019	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000114674	18	1	82723900	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000142850	18	1	82723901	82755023	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000133193	18	1	82723908	82755019	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000123251	18	1	82723922	82753548	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000153478	18	1	82723938	82755029	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000132369	18	1	82723975	82755018	Mbp	protein_coding
ENSMUSG00000041607	ENSMUST00000150952	18	1	82732654	82753679	Mbp	protein_coding
ENSMUSG00000041258	ENSMUST00000171071	18	-1	82762989	82862126	Zfp236	protein_coding
ENSMUSG00000041258	ENSMUST00000097504	18	-1	82764868	82787142	Zfp236	protein_coding
ENSMUSG00000058881	ENSMUST00000171238	18	1	83080271	83174706	Zfp516	protein_coding
ENSMUSG00000058881	ENSMUST00000071233	18	1	83084024	83174706	Zfp516	protein_coding
ENSMUSG00000046982	ENSMUST00000060303	18	-1	84181019	84255796	Tshz1	protein_coding
ENSMUSG00000046982	ENSMUST00000175783	18	-1	84181474	84255782	Tshz1	protein_coding
ENSMUSG00000049090	ENSMUST00000060223	18	1	84257550	84266906	Zadh2	protein_coding
ENSMUSG00000048410	ENSMUST00000125450	18	-1	84297419	84759117	Zfp407	protein_coding
ENSMUSG00000048410	ENSMUST00000125763	18	-1	84377096	84758896	Zfp407	protein_coding
ENSMUSG00000048410	ENSMUST00000143597	18	-1	84449212	84581812	Zfp407	protein_coding
ENSMUSG00000048410	ENSMUST00000156181	18	-1	84665168	84727767	Zfp407	protein_coding
ENSMUSG00000056162	ENSMUST00000070139	18	-1	84779901	84819476	Cndp1	protein_coding
ENSMUSG00000056162	ENSMUST00000145981	18	-1	84798083	84819438	Cndp1	protein_coding
ENSMUSG00000056162	ENSMUST00000130579	18	-1	84800251	84819338	Cndp1	protein_coding
